"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"0610043K17Rik",0.652777777777778,72,0.949373926930032,2.47640706057659,1,1
"1110059E24Rik",0.445378151260504,119,-0.267104070142841,0.247593650152709,1,1
"1500004A13Rik",0.457746478873239,142,-0.325986311461715,0.166862546107069,1,1
"1600010M07Rik",0.489795918367347,196,-0.02487466863903,0.87622360798423,1,1
"1600020E01Rik",0.403846153846154,104,-0.451379346342564,0.679877838449883,1,1
"1700025G04Rik",0.490051282051282,325,-0.101402032208213,4.62549331074752,1,1
"2210408F21Rik",0.511947565543071,445,0.0810146883730596,9.53567146437149,1,1
"2210408I21Rik",0.560833333333333,100,0.29176612437711,0.63179235847889,1,1
"2610035D17Rik",0.624034334763949,233,0.668794091524627,2.0449598393659,1,1
"2610037D02Rik",0.414448669201521,263,-0.50653585376434,1.20492906138963,1,1
"2610307P16Rik",0.473086419753086,135,-0.0710830980614823,1.62750378305412,1,1
"2700097O09Rik",0.614341085271318,86,0.560714954474479,0.537813268433695,1,1
"2900093K20Rik",0.528571428571429,70,0.134301091711591,-18.4406579485417,0,0
"3110056K07Rik",0.422514619883041,114,-0.388565287917653,0.791705026939766,1,1
"4632427E13Rik",0.521872265966754,381,0.158989523761157,2.76679884277473,1,1
"4732440D04Rik",0.327134646962233,406,-1.02553509210714,5.7562626999794,1,1
"4732471J01Rik",0.447058823529412,85,-0.389042290745899,0.57043239760884,1,1
"4833420G17Rik",0.764462809917355,121,1.61381736339334,0.11425766060762,0.99,1
"4930438E09Rik",0.581683168316832,101,0.489805267680817,0.733594576230303,1,1
"4930503L19Rik",0.468503937007874,127,-0.263034405833794,0.493805944963711,1,1
"4930523C07Rik",0.46969696969697,198,-0.169925001442313,0.419711661042868,1,1
"4930578G10Rik",0.770422535211268,213,1.78135971352466,-11.7391285328503,0,0
"4930590L20Rik",0.641176470588235,85,0.843274496312547,0.909439278990135,1,1
"4930599N23Rik",0.513636363636364,110,0.117356950638158,0.431732921531037,1,1
"4933406I18Rik",0.274193548387097,93,-1.6338721012021,0.156916241267453,1,1
"5031425E22Rik",0.593967721316715,596,0.494490909598479,69.1664074056015,1,1
"5330438D12Rik",0.45398773006135,163,-0.396658969963989,0.342827814973532,1,1
"5430405H02Rik",0.545454545454545,88,0.321928094887362,-0.00170261965098462,0.66,1
"6720427I07Rik",0.561930783242259,183,0.410788026277486,0.465239144519359,1,1
"6820431F20Rik",0.718660968660969,234,1.32970544547908,0.926107899429127,1,1
"9330159M07Rik",0.159420289855072,69,-2.46948528330122,0.014207234617043,0.32,1
"9530026P05Rik",0.449550975505714,707,-0.304365532357335,239.539608899168,1,1
"9630014M24Rik",0.413690476190476,56,-0.381870635343645,3.28384867203381,1,1
"A4galt",0.678571428571429,105,0.947532580105864,0.431390279554378,1,1
"A730049H05Rik",0.531446540880503,53,0.084888897586513,2.82416009648974,1,1
"A830012C17Rik",0.523584905660377,106,0.110182917750422,0.607136571311258,1,1
"A930015D03Rik",0.745098039215686,119,1.59946207041627,0.350764973025207,1,1
"AU040320",0.607007575757576,176,0.498250867527825,0.542389153076755,1,1
"AW554918",0.507201646090535,324,0.128642151439105,2.7142530440571,1,1
"Aak1",0.494270833333333,320,-0.0372810160794597,2.5745283928548,1,1
"Aatf",0.516239316239316,195,0.0262315415731802,1.04623472193427,1,1
"Abca1",0.475254416282642,496,-0.241008099503795,29.5081581517577,1,1
"Abca5",0.51865671641791,67,0.345135486048687,0.422275601789039,0.99,1
"Abca6",0.547222648979396,743,0.277755911540559,-157.496808051792,0,0
"Abca8a",0.652367574169281,1508,0.979047629066833,-16.8037661985886,0,0
"Abca8b",0.527104852914205,834,0.22062549516226,470.003535361625,1,1
"Abca9",0.456507413509061,607,-0.308752706139629,128.139856093347,1,1
"Abcb1b",0.619402985074627,67,0.900464326449085,0.396790128694583,0.98,1
"Abcc1",0.473922902494331,147,-0.0885366746016567,0.414240111983247,1,1
"Abcc4",0.584848484848485,110,0.353636954614701,0.43161303135183,1,1
"Abcc5",0.450851749539595,362,-0.413196152454676,3.59491162614938,1,1
"Abcd2",0.358649789029536,79,-0.662965012722429,0.320116872506297,0.98,1
"Abcd3",0.592503987240829,209,0.451379346342564,0.767378361610525,1,1
"Abce1",0.597389558232932,166,0.493539472957561,0.514780853454056,1,1
"Abhd17b",0.490631163708087,169,-0.0151068923902082,0.446762984564856,1,1
"Abhd18",0.508333333333333,120,0.0861566437497148,-0.000750621344991487,0.61,1
"Abi1",0.659912901800554,780,1.58943944780765,-141.186117991756,0,0
"Abi2",0.503639010189229,229,-0.0321804057491493,0.699642449273028,1,1
"Abi3bp",0.680959965608922,527,0.601641241867787,56.531808280254,1,1
"Abl2",0.515602836879433,235,0.0104923738176428,0.821115301182999,1,1
"Ablim1",0.411196530475231,662,-0.406909618395443,-176.065132566366,0,0
"Ablim3",0.459333333333333,75,0.0250909809628306,2.09218132412215,1,1
"Abtb2",0.483924289140116,278,-0.207892851641333,4.66522656947075,1,1
"Acaca",0.470833333333333,352,-0.163746426513188,4.77587708006718,1,1
"Acadl",0.472463768115942,115,-0.259087221317132,0.573584113217663,1,1
"Acadsb",0.546587926509186,254,0.295455883526171,1.90951861745657,1,1
"Acap2",0.495220282626766,401,0.0177747017279759,6.19722875513577,1,1
"Acat1",0.535087719298246,114,0.137503523749935,0.268990481955683,1,1
"Acbd3",0.56989247311828,217,0.495695162624069,1.01112278841009,1,1
"Acbd5",0.545584045584046,117,0.339850002884624,0.671697042844585,1,1
"Acbd6",0.483870967741935,155,-0.0467942114789404,0.345836415009757,1,1
"Ace",0.464285714285714,154,-0.0620609681322515,0.434623917101419,1,1
"Acer2",0.364285714285714,70,-0.335603031784439,2.12250429259183,1,1
"Acer3",0.556962025316456,158,0.206450877467426,0.550882798793992,1,1
"Acin1",0.486038394415358,191,-0.119739244274096,1.03171608850744,1,1
"Ackr3",0.513088628928324,262,0.100401896957838,6.03992707169374,1,1
"Acox1",0.407258064516129,124,-0.576192291093425,0.326163225103244,1,1
"Acss3",0.31093023255814,215,-1.11042398969365,1.17675604787127,1,1
"Actb",0.491452991452991,117,0,0.803695522531001,1,1
"Actn1",0.574612403100775,86,0.297680548640685,1.93561535041216,1,1
"Actn4",0.496428571428571,140,-0.0749620576812227,0.433851818416287,1,1
"Actr10",0.446009389671362,142,-0.317740297923929,0.430523007510573,1,1
"Actr1a",0.442307692307692,104,-0.37851162325373,0.348057881310112,1,1
