"","AR","N","log2FC","llr","pval","padj"
"9530026P05Rik",0.65,15,0.823122237915921,2.53367746459659,1,1
"Cacna1c",0.534,25,-0.362570079384708,5.24815855236276,1,1
"Cacnb2",0.491656565656566,25,-0.0216950710993191,-2.89657536729229,0.0160887290072961,0.0549698241082618
"Cald1",0.402797202797203,22,-0.37851162325373,-2.3611534722,0.0297737728117759,0.0939018988679085
"Carmn",0.43702380952381,20,-0.111031312388744,-5.58345969861424,0.000832687766434784,0.00426752480297827
"Cped1",0.389583333333333,16,-0.662965012722429,-2.90871840566069,0.0158680527411029,0.0549698241082618
"Dlc1",0.429986772486772,30,0.144389909335175,0.301640856248241,1,1
"Ebf1",0.437053571428571,24,0.0740005814437769,1.9609914667581,1,1
"Errfi1",0.403703703703704,18,-0.362570079384708,-3.48906119883951,0.00825121317954988,0.0338299740361545
"Filip1",0.555555555555556,16,0.523561956057013,-0.617808359216561,0.266317494366003,0.496318966773005
"Fry",0.363768115942029,23,-1.65711228647699,3.47622161326751,1,1
"Gucy1a2",0.439814814814815,18,-0.53051471669878,-6.1560444757597,0.000450034029516005,0.00307523253502604
"Itpr1",0.453787878787879,22,-0.415037499278844,-8.54478408153287,3.56576283719102e-05,0.00073098138162416
"Kcnab1",0.342028730796847,27,-1.25276607037997,0.111857616390445,1,1
"Lhfpl6",0.430555555555556,18,0.144389909335175,-6.36740230361389,0.000358913320038297,0.00294308922431404
"Lpp",0.60291737248259,23,1.23029761942179,-0.09787933016068,0.658166336814786,1
"Malat1",0.477112539020512,32,-0.134017347971688,0.012439825636875,1,1
"Mast4",0.454336829281212,29,-0.2606517545228,-1.18307544785797,0.123992438855331,0.317730624566785
"Msrb3",0.397789929368877,19,-0.710493382805015,-1.92745232088015,0.0496007462816159,0.13557537316975
"Myh11",0.579777777777778,25,0,0.0274514941133113,1,1
"Myom1",0.579437229437229,21,0,-0.100841427961239,0.6533659084573,1
"Pakap",0.503968253968254,21,0.0780025120012732,17.1371827100372,1,1
"Pde3a",0.577612769245629,29,-0.0981803939389034,1.12608030901785,1,1
"Pdlim5",0.659495329232171,19,0.338801913451759,-0.705361379160724,0.234936448310801,0.458685446702041
"Plce1",0.567329545454546,16,0,-0.807908863984562,0.20367593321501,0.447825796246789
"Plcl1",0.393939393939394,22,-1.25375659224578,13.820241790575,1,1
"Ppp1r12a",0.40419411506368,23,-0.584962500721156,-2.12350006611092,0.0393197280536487,0.115150632157114
"Prkg1",0.18644685146786,28,-2.26534456652099,-0.794290356661755,0.207529027529,0.447825796246789
"Rasal2",0.434210526315789,19,-0.691877704637668,2.45774506166864,1,1
"Rbpms",0.606419043919044,24,0.533432200081074,0.0431246601053736,1,1
"Rgs6",0.410714285714286,14,-0.263034405833794,0.577266346421403,1,1
"Rock1",0.557142857142857,21,0.362570079384708,-8.01764812692621,6.21725597641557e-05,0.000849691650110128
"Ryr2",0.453703703703704,18,-0.652076696579693,-14.5106096824865,7.15898156808894e-08,2.93518244291646e-06
"Slc8a1",0.413941798941799,30,-0.308122295362332,-5.97876501102374,0.000544269727024183,0.00318786554399879
"Sorbs2",0.53921568627451,17,0.101879614019214,0.0521938726702089,1,1
"Syne1",0.623529411764706,17,0.777607578663552,-7.47718032849047,0.000110143212833708,0.00112896793154551
"Synpo2",0.474074074074074,18,-0.234465253637023,-0.824023859626593,0.199224855342503,0.447825796246789
"Tpm1",0.59469696969697,22,0.295455883526171,15.0352700348595,1,1
"Utrn",0.535493827160494,27,0.520832163301441,8.26016873705814,1,1
"Zbtb16",0.552631578947368,19,-0.371968777386958,-4.51662032664369,0.00265114080409794,0.0120774192186684
"Zfpm2",0.689814814814815,18,1.05889368905357,-0.746744982645914,0.221675760582101,0.454435309193308
