gene,padj_Aged,padj_Young
9530026P05Rik,1,0.0556013732501287
Ank3,0.183409536900152,0.0399336169091211
Dnajc1,1,0.0025789692160734
Fndc3a,0.368301374723356,1.90668748993654e-5
Fut8,1,3.44236007909341e-7
Jak1,1,1.40492471745267e-5
Kmt2e,1,4.423833234268831e-9
Map3k20,0.469189582015844,0.0126272744404909
Mir99ahg,0.569152659391732,0.033251886301154
Myl2,1,0.0209738387162083
Myo9a,1,0.0226277108326083
Myoz2,0.262821472364038,0.0545669535971517
Nrip1,1,3.44236007909341e-7
Nup98,1,0.00227113237224145
Pfkfb2,0.172410049540224,0.00283338554377157
Pik3c2a,1,0.00632081903659143
Plekhg1,1,0.00224872819049309
Rasgrf2,1,0.00693387356624094
Rbfox2,1,0.00136101324408594
Rhoa,1,0.00443530141422798
Serpine1,1,0.0615191990148439
Ssbp2,0.366339193148387,0.064868280800087
Tmod3,1,2.9016592681523704e-9
Tra2a,1,0.00516925221770965
Usp13,0.430335534531337,0.0025789692160734
Vmp1,1,6.92074027387769e-5
Ywhae,1,0.00224872819049309
Zbtb38,1,2.9016592681523704e-9
Zbtb7c,1,0.0032325151948446
