"","AR","N","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.5390625,64,0.0911478880581953,-2.36616717592344,0.0296006846881205,0.109237911377891
"2210408F21Rik",0.423529411764706,85,-0.407657968913246,-0.404262086304911,0.368556939525228,0.967524988986201
"2610037D02Rik",0.444444444444444,63,-0.222392421336448,0.781112783203838,1,1
"2610307P16Rik",0.41786318588349,197,-0.352452961900821,21.9044253213337,1,1
"4632427E13Rik",0.565789473684211,76,0.192645077942396,0.393253669029718,1,1
"4732440D04Rik",0.244588744588745,77,-1.58496250072116,-4.62095543032328,0.00236537990176295,0.00988924625595447
"4930523C07Rik",0.416666666666667,62,-0.321928094887363,-13.1261306148375,2.99603812766342e-07,2.00327427421118e-06
"5031425E22Rik",0.594036697247706,109,0.444302093784038,1.49956938654469,1,1
"9530026P05Rik",0.463662159659926,237,-0.149895430483059,5.76923620904512,1,1
"A930015D03Rik",0.625,48,0.788495894806288,11.1855832702088,1,1
"AW554918",0.450730994152047,114,-0.364572432295856,-7.09936632132138,0.000164481257296614,0.000775527107499268
"Aak1",0.476086956521739,115,-0.0365258760251139,0.849048006019132,1,1
"Abca1",0.430275229357798,109,-0.351985328743543,-17.8848337185942,2.22078702079745e-09,1.76102904665715e-08
"Abca6",0.583585858585859,36,0.884522782580064,-19.3456216131322,4.96431220665943e-10,4.35000690620066e-09
"Abca8a",0.701425217974514,71,1,-63.1339813332467,2.68645687230457e-29,3.43687382530165e-27
"Abca8b",0.470833333333333,40,-0.180572245641821,-3.51738878620154,0.00799418016724409,0.0315654974093445
"Abca9",0.54874213836478,53,0.793549122532574,-20.4516599830364,1.59949188544102e-10,1.48281397495716e-09
"Abcc4",0.587301587301587,63,0.371968777386958,0.18401044754826,1,1
"Abcc5",0.414855072463768,92,-0.584962500721156,-8.16248292984062,5.33563494318941e-05,0.000266642798332825
"Abcg2",0.596794871794872,52,0.302562770020431,0.518997123294298,1,1
"Abhd17b",0.302380952380952,70,-1.04580368961313,-4.46986484973282,0.00279034008461952,0.0115154034889997
"Abi1",0.667431561996779,207,1.16871923869692,7.382022554711,1,1
"Ablim1",0.420223858267337,299,-0.367731784500487,12.232441071345,1,1
"Ablim3",0.5,50,-0.166009951438929,-24.3522686513055,2.97577184951211e-12,3.39911082096056e-11
"Abtb2",0.476608187134503,57,-0.180572245641821,-1.30276571342502,0.106491454787404,0.338339572412299
"Acap2",0.524390243902439,82,0.14017765804826,0.0655724092442256,1,1
"Acbd6",0.4,45,-0.605721060887953,0.246423280768362,1,1
"Acer2",0.610133713638387,214,0.450815058835674,2.49287267954526,1,1
"Acer3",0.513235294117647,68,0.280107919192735,-1.56206355099042,0.0771411754043046,0.257898807667005
"Ackr3",0.525525525525526,111,0.382247564161174,-25.0739326425526,1.42586161781214e-12,1.69952077303199e-11
"Actn1",0.577477870388318,134,0.315305152693627,-12.2878363242244,7.14480617684993e-07,4.5551106489618e-06
"Actn4",0.527777777777778,78,0.180572245641821,0.249040255708735,1,1
"Actr2",0.517647058823529,85,0.026967047600269,-5.05106084807822,0.00148098719109959,0.0063296534960359
"Actr3",0.495039682539683,84,0.104969559601543,-4.81865719153072,0.00190663808891078,0.00809477542614996
"Acvr1",0.486714285714286,150,0.139724763666613,29.6399112680288,1,1
"Acvr2a",0.62037037037037,54,0.725825036561006,0.400976217832337,1,1
"Acyp2",0.368232662192394,149,-0.858527574047119,-1.05071028531003,0.147162357427287,0.448973869480068
"Adam10",0.344594594594595,111,-0.777607578663552,1.12006350534867,1,1
"Adam9",0.619883040935672,57,0.450661409009565,0.480661085169729,1,1
"Adamts1",0.465686274509804,68,-0.0840642647884748,-1.26456141305515,0.111762329768629,0.352749853332235
"Adamts12",0.273015873015873,42,-1.4671260104273,-18.1350342473924,1.71781951114456e-09,1.3909264311757e-08
"Adamts5",0.571428571428571,56,0.802060622388091,-29.5773143322441,1.45756095253536e-14,2.08735781187714e-13
"Adamts9",0.537292234087311,88,0.125530882083859,-2.97038974936183,0.0147944741545976,0.0564425365858307
"Adamtsl3",0.610555555555556,60,0.598637437618233,7.43596354622214,1,1
"Adarb1",0.544927536231884,69,0.438884241233211,-1.89719645153248,0.0514245185770348,0.182073157102085
"Adcy9",0.594827586206897,58,0.791413378188583,-3.17811985882834,0.0116969182036979,0.0452548105501941
"Adgra2",0.654385964912281,95,0.890375508825502,0.844487141031635,1,1
"Adgrf5",0.478716608594657,164,0.119463666601572,21.9192918361906,1,1
"Adgrg6",0.366666666666667,92,-0.882163509706142,3.00876138362987,1,1
"Adgrl2",0.540933507549361,164,0.135655099357566,3.57400420274894,1,1
"Adgrl4",0.551774157313079,167,0.371183209689416,4.50063638032546,1,1
"Adh6b",0.711111111111111,45,2.12199052437861,1.23154452182591,1,1
"Adipor2",0.57037037037037,90,0.545968369105293,-17.3711973325257,3.76346054899698e-09,2.95986917767426e-08
"Adk",0.528716216216216,148,0.119298928372345,10.1486714580758,1,1
"Adss2",0.648484848484848,55,0.807354922057604,-10.7993367938345,3.36084177234603e-06,1.88030768546123e-05
"Aebp2",0.303030303030303,66,-1.51457317282976,-2.13877691633648,0.03861888905045,0.139829524693988
"Afap1l1",0.638138138138138,111,0.899473124046036,-3.3335467414116,0.00982092219520484,0.0384619381481594
"Afdn",0.451754385964912,57,-0.203533394085132,0.324644272352785,1,1
"Aff1",0.480959342801448,171,-0.156119201917282,65.2391249131502,1,1
"Aff4",0.508658008658009,77,0.0951572330403399,0.30178246330172,1,1
"Afg1l",0.525462962962963,72,0.0310268956206246,0.0923725311450028,1,1
"Afg2a",0.594298245614035,76,0.856635824828823,-0.0418214515537016,0.772420046109077,1
"Aftph",0.44672131147541,61,-0.3536369546147,-0.980089475997815,0.161494181168558,0.483474779504622
"Agap1",0.485741496598639,175,-0.081427599343846,11.1773340508668,1,1
"Agfg1",0.433333333333333,70,-0.415037499278844,-0.159461211746205,0.572255949675605,1
"Agmo",0.713888888888889,60,1.53249508082702,-22.0931474693161,2.98564311314507e-11,3.06387654231305e-10
