celltype,condition,group_id,gene,HDR,log2FC,pval,padj,AR,N
M2,F1_Young,M2__F1_Young,Anapc1,9.681630521005866,0.643856189774725,2.0814667560946101e-10,2.39784970302099e-7,0.694444444444444,24
M2,F1_Young,M2__F1_Young,Ppig,8.928063598424787,1.20645087746743,1.18014780122678e-9,5.65613113272152e-7,0.724137931034483,29
M2,F1_Young,M2__F1_Young,Ap3b1,8.831811754703656,0.452512204697507,1.4729508158129e-9,5.65613113272152e-7,0.656565656565657,33
M2,F1_Young,M2__F1_Young,Fhl2,7.722963520779555,0.292752568798018,1.89250257557897e-8,5.45040741766742e-6,0.531240254302179,56
M2,F1_Young,M2__F1_Young,Kank1,-7.069660041204198,-1.12553088208386,8.51804556323509e-8,1.96255769776936e-5,0.311594202898551,23
M2,F1_Young,M2__F1_Young,Ppp2r5c,6.925586077388463,1.25375659224578,1.18689943365444e-7,2.27884691261652e-5,0.724,25
M2,F1_Young,M2__F1_Young,Uqcc1,-6.151111247426769,-0.125530882083859,7.06136649483735e-7,1.1620991717218e-4,0.492361111111111,24
M2,F1_Young,M2__F1_Young,Ppargc1a,-5.890353632343981,-0.0770762230186408,1.28720099754133e-6,1.8535694364595e-4,0.446208103693715,50
M2,F1_Young,M2__F1_Young,Ube2r2,-5.744563747228629,-0.125530882083859,1.80067880525242e-6,2.3048688707231e-4,0.463809523809524,25
M2,F1_Young,M2__F1_Young,Cnot2,5.633923792547378,0.215728691055437,2.32314441237106e-6,2.6762623630514e-4,0.523505140692641,32
M2,F1_Young,M2__F1_Young,Tra2b,-5.2825883735693875,-0.612976876890753,5.21688936174734e-6,5.0493853536871e-4,0.382716049382716,27
M2,F1_Young,M2__F1_Young,Anks1,5.279032717049242,0.430634354329863,5.25977641009075e-6,5.0493853536871e-4,0.648529411764706,34
M2,F1_Young,M2__F1_Young,Arhgap12,4.713748853453884,0.906890595608519,1.93308587091554e-5,0.00171301147945746,0.705128205128205,26
M2,F1_Young,M2__F1_Young,Epc1,-4.678012021107394,-0.490986352512143,2.09888178656356e-5,0.00172707987008659,0.383333333333333,40
M2,F1_Young,M2__F1_Young,Insr,4.576205116124244,0.203091865377512,2.65335209488425e-5,0.0020377744088711,0.561685305435305,48
M2,F1_Young,M2__F1_Young,Atp9b,4.468823818407506,0.192645077942396,3.39763077380437e-5,0.00244629415713915,0.552083333333333,32
M2,F1_Young,M2__F1_Young,Bmpr2,-4.434851506765687,-0.84799690655495,3.67407902512324e-5,0.00248972884525998,0.336805555555556,24
M2,F1_Young,M2__F1_Young,Rc3h1,4.3267507614295315,1.13750352374993,4.71247694569501e-5,0.00300067023282147,0.652777777777778,18
M2,F1_Young,M2__F1_Young,Noct,4.305480608112786,1.68805599368526,4.94902208538264e-5,0.00300067023282147,0.776666666666667,25
M2,F1_Young,M2__F1_Young,Msi2,4.28207701017478,0.0234589728239891,5.22303564623539e-5,0.00300846853223158,0.535608728362352,54
M2,F1_Young,M2__F1_Young,Atcayos,4.048715378741032,0.684498174272071,8.93891116465648e-5,0.00484154127059235,0.577551020408163,35
M2,F1_Young,M2__F1_Young,Srek1,4.03404616001764,0.547487795302493,9.24599895425623e-5,0.00484154127059235,0.583119658119658,39
M2,F1_Young,M2__F1_Young,Plcl2,-3.9849911897156662,-0.165059246270496,1.0351631662308e-4,0.00518481724999117,0.444444444444444,33
M2,F1_Young,M2__F1_Young,Zmym5,3.933730950803897,0.0874628412503393,1.1648474390133e-4,0.00537444283979142,0.521739130434783,23
M2,F1_Young,M2__F1_Young,Ryr2,-3.9042058371075052,-0.169472289781701,1.246792447608e-4,0.00537444283979142,0.47354838868242,56
M2,F1_Young,M2__F1_Young,Art3,-3.9022110992848456,-0.0911478880581954,1.2525322035293e-4,0.00537444283979142,0.459375,40
M2,F1_Young,M2__F1_Young,Dnajc5,3.899755266646819,0.37851162325373,1.2596350405761e-4,0.00537444283979142,0.602150537634409,31
M2,F1_Young,M2__F1_Young,Mon2,-3.735607708684953,-0.351472370501377,1.8381980087575e-4,0.00756287180745945,0.42020202020202,33
M2,F1_Young,M2__F1_Young,D830005E20Rik,-3.6329475975376666,-0.305044873033134,2.3283721847318e-4,0.00924925778210721,0.436749256112656,56
M2,F1_Young,M2__F1_Young,Tdrd3,-3.5595924334768316,-0.754887502163469,2.7568146406497e-4,0.0105861682200949,0.380769230769231,26
M2,F1_Young,M2__F1_Young,Fbxw4,3.4867270282016434,0.584962500721156,3.2604156703726e-4,0.0121161253299009,0.548611111111111,24
M2,F1_Young,M2__F1_Young,Cpeb2,3.392606768444801,0.556393348524385,4.0494238047481e-4,0.0145779256970935,0.629333333333333,25
M2,F1_Young,M2__F1_Young,Obscn,-3.3452510715584167,-0.243925582886089,4.5159479578978e-4,0.0157647637802978,0.392642814701638,51
M2,F1_Young,M2__F1_Young,Fli1,-3.328144431183749,-0.678071905112638,4.6973786421054e-4,0.0159158241050159,0.405405405405405,37
M2,F1_Young,M2__F1_Young,Unc45b,-3.249368052705744,-0.560714954474479,5.631601906627e-4,0.0180503315987232,0.367739898989899,36
M2,F1_Young,M2__F1_Young,Idh3b,-3.248664793675307,-0.815575428862573,5.6407286246009e-4,0.0180503315987232,0.402767052767053,37
M2,F1_Young,M2__F1_Young,Pde7b,-3.1867260355079043,-0.592122292294022,6.5053993880049e-4,0.020254648905356,0.35720093253203,54
M2,F1_Young,M2__F1_Young,Btaf1,-3.135517910670728,-1.09310940439148,7.3195113629514e-4,0.0221896765529476,0.306547619047619,28
M2,F1_Young,M2__F1_Young,Gigyf2,-3.1211088934335853,-0.37851162325373,7.566431532564e-4,0.0222184863159596,0.408045977011494,29
M2,F1_Young,M2__F1_Young,Nt5e,3.112678019428843,1.71620703399941,7.7147521930415e-4,0.0222184863159596,0.722222222222222,18
