"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"0610043K17Rik",0.612903225806452,0.6069,3e-04,0.404393745750371,0.617470047676067,0.0366572114335588,155
"1110002E22Rik",0.482762557077626,0.4856,0.4655,0.41329506638163,0.361249331386877,0.159066113899193,584
"1110002L01Rik",0.943502824858757,0.9459,0,0.374191819410543,0.571515638846369,0.0442941304822169,177
"1110004F10Rik",0.445141065830721,0.4524,0.5661,0.511917485318078,0.453530639242477,0.0794239581060441,319
"1110019D14Rik",0.546149217809868,0.5448,1.2869,0.724215106762171,0.359715873061422,0.160593497708924,554
"1110038F14Rik",0.438864628820961,0.4343,0.9199,0.693549540281099,0.525739331189332,0.052803840279293,229
"1110059E24Rik",0.424714434060228,0.4169,0.7199,0.571634271602452,0.455534077494144,0.0778965742963125,321
"1500002F19Rik",0.595930232558139,0.5979,1.5941,0.893907296792808,0.440716411301548,0.0907702378354789,344
"1500004A13Rik",0.520525451559934,0.521,0.5781,0.449166286610037,0.350728641749063,0.169975998254419,609
"1500009L16Rik",0.509661835748792,0.51,3.7894,1.78460471185818,0.527834263244729,0.052367444905084,207
"1600010M07Rik",0.48499743983615,0.4806,0.2195,0.310922774195449,0.347572717121182,0.173467161248091,651
"1600014C10Rik",0.452620967741935,0.4553,0.1224,0.370347360456878,0.494651868537805,0.0602225616408466,248
"1600020E01Rik",0.305898653998416,0.3034,0.994,0.654629830718425,0.423317961450608,0.106698668994109,421
"1700017G19Rik",0.00510204081632653,0.0086,3e-04,0.351383515825564,0.536505756504244,0.0506218634082479,196
"1700025G04Rik",0.568190924259389,0.5745,0.6163,0.369727236345485,0.207242732311671,0.587824569059568,1446
"1700037C18Rik",0.569767441860465,0.5692,4.4941,2.13031972675237,0.647130329326446,0.0305476761946323,129
"1700037F03Rik",0.49,0.4907,2.1664,1.17840741840366,0.543308930375196,0.0493126772856208,200
"1700081N11Rik",0.536089238845144,0.5416,0.0123,0.329056865325936,0.495445518974479,0.0600043639537421,254
"1700087I21Rik",0.10556586270872,0.1047,0.435,0.444344341259234,0.42636192388327,0.104080296748854,385
"1700109H08Rik",0.410189982728843,0.4045,0.8866,0.623736620172879,0.438425731210711,0.0929522147065241,386
"1700120C14Rik",0.752873563218391,0.7546,0.4557,0.502892684783871,0.503778760559898,0.0578223870826969,232
"1700123M08Rik",0.617021276595745,0.6175,1.271,0.852669144218177,0.565130006269229,0.0453851189177395,188
"1700123O12Rik",0.0260416666666667,0.025,1e-04,0.430844222322706,0.657984742227546,0.026183722452542,96
"1810024B03Rik",0.654255319148936,0.659,0.9144,0.77812280049427,0.658100890621581,0.0235653502072878,94
"1810034E14Rik",0.666666666666667,0.6651,0.6011,0.659561720844565,0.658732601636598,0.0250927340170194,104
"1810037I17Rik",0.105978260869565,0.1055,4e-04,0.377740481595177,0.5767036288897,0.0434213397337988,184
"1810062O18Rik",0.596698113207547,0.587,0.1313,0.398253630340362,0.532112044739846,0.0514946541566659,212
"2010001K21Rik",0.987341772151899,0.9886,0.9988,0.757735150242239,0.578010152803313,0.0432031420466943,158
"2010109A12Rik",0.378787878787879,0.3771,3.3406,1.69960889170259,0.658321313927085,0.0237835478943923,99
"2210408F21Rik",0.492879824532687,0.4922,0.1215,0.139858815518948,0.143141030902606,1.48919921448833,2777
"2210408I21Rik",0.559917355371901,0.5594,5.8059,2.51491687215067,0.473694369398124,0.0674230853152957,242
"2310002L09Rik",0.474910394265233,0.4606,0.2656,0.408830972012972,0.47037317125448,0.0689504691250273,279
"2310014F06Rik",0.373422459893048,0.3714,0.7434,0.462991714584781,0.275970678742489,0.297403447523456,935
"2310015A10Rik",0.607456140350877,0.6069,0.2288,0.378800122474302,0.445850053725751,0.0859698887191796,342
"2310016D03Rik",0.682795698924731,0.6846,5.7674,2.62137935594963,0.658628069653731,0.0242199432686014,93
"2310022A10Rik",0.502306425041186,0.502,0.2802,0.347835152014901,0.368744222177425,0.151865590224744,607
"2310039L15Rik",0.584912280701754,0.5838,1.146,0.698316410846821,0.401881931500044,0.123718088588261,475
"2310057M21Rik",0.520175438596491,0.5179,0.6722,0.541568888736224,0.437280216063126,0.0940432031420467,380
"2310069G16Rik",0.223563218390805,0.2274,0.3456,0.537975653245376,0.621220147723437,0.0360026183722453,145
"2500002B13Rik",0.58656330749354,0.5856,0.299,0.439517342800758,0.49786948823769,0.0593497708924285,258
"2610005L07Rik",0.772357723577236,0.7683,4e-04,0.333497266802879,0.509129492163598,0.0565132009600698,246
"2610008E11Rik",0.75537139349294,0.7541,0.2777,0.357703240078854,0.38526608201377,0.137246345188741,543
"2610020C07Rik",0.477718360071301,0.474,0.775,0.671892380329354,0.5767036288897,0.0434213397337988,187
"2610035D17Rik",0.984917043740573,0.9836,2e-04,0.266466197607616,0.406866705812699,0.11979053022038,442
"2610037D02Rik",0.469327731092437,0.4695,0.2977,0.289545371490368,0.269566297389622,0.313986471743399,1071
"2700049A03Rik",0.58779443254818,0.5839,1.0584,0.667950293347466,0.406310748039363,0.120226925594589,467
"2700097O09Rik",0.600753660637382,0.6088,0.4119,0.363110078355692,0.315688126341926,0.217324896356099,774
"2810001G20Rik",0.578059071729958,0.5836,0.7769,0.696799532596714,0.613643152786048,0.0373118044948724,158
"2810002D19Rik",0.524647887323944,0.5239,5.1126,2.35588482704796,0.632913425844591,0.0338206415012001,142
"2810013P06Rik",0.564734299516908,0.5655,0.9767,0.664407878591873,0.448286299902655,0.0837879118481344,345
"2810030D12Rik",0.583969465648855,0.6012,0.0071,0.424759709926604,0.6446316636279,0.0312022692559459,131
"2810449D17Rik",0.781767955801105,0.7745,0.1801,0.451144046822139,0.584589340846347,0.0421121536111717,181
"2900076A07Rik",0.489166666666667,0.4913,3.7683,1.79133912059826,0.550357950193745,0.0480034911629937,200
"2900093K20Rik",0.482456140350877,0.4845,1e-04,0.409947586036425,0.626068613072967,0.0351298276238272,133
"3110056K07Rik",0.452659574468085,0.4512,0.361,0.404572344433819,0.408536827398587,0.118481344097753,470
"3110082I17Rik",0.431880108991826,0.4312,0.2244,0.37391840557972,0.440946044788759,0.0905520401483744,367
"3222401L13Rik",0.414662658650635,0.4148,0.3589,0.319748390194246,0.280200374623345,0.287148156229544,998
"3300002I08Rik",0.307453416149068,0.3068,4.8898,2.25440167746015,0.607138828707462,0.0384027929303949,161
"3425401B19Rik",0.570155902004454,0.5741,0.1574,0.329995109855466,0.412720531119248,0.115208378791185,449
"4631405J19Rik",0.328703703703704,0.3302,5.1714,2.3752680633809,0.628414088803766,0.0346934322496182,144
"4632427E13Rik",0.494440306309132,0.4993,0.0794,0.160291265492306,0.198766192828582,0.650447305258564,1822
"4732440D04Rik",0.342457468375155,0.3462,0.1771,0.162558752498923,0.145563401316689,1.42395810604408,2697
"4732463B04Rik",0.758771929824561,0.7718,2e-04,0.424045422245983,0.647542708243697,0.0200741872136155,76
"4732471J01Rik",0.354948805460751,0.3536,2.272,1.16412366082488,0.46024487129987,0.0746236089897447,293
"4732491K20Rik",0.484683281412253,0.4872,1.136,0.726740648002097,0.45109521638187,0.0813877372899847,321
"4833420G17Rik",0.858649789029536,0.8606,0.7295,0.607439204182182,0.50465214452092,0.0576041893955924,237
"4833439L19Rik",0.504985754985755,0.5018,0.6605,0.586600514926059,0.512844519797067,0.0556404102116518,234
"4921504A21Rik",0.848,0.8476,15.2359,6.21146344093499,0.650153162121372,0.0296748854462143,125
"4921511C10Rik",0.465909090909091,0.4669,0.8362,0.739607811192427,0.6446316636279,0.0312022692559459,132
"4921524J17Rik",0.450980392156863,0.4554,0.289,0.378325706663997,0.410209462644812,0.117172157975125,459
"4930402D18Rik",0.827586206896552,0.8284,1.7874,1.08303931537062,0.617470047676067,0.0366572114335588,145
"4930412C18Rik",0.959770114942529,0.9604,2e-04,0.429064261752312,0.655208149116365,0.0220379663975562,87
"4930432B10Rik",0.577114427860697,0.5855,1.5447,0.941565040811464,0.542157672332709,0.0495308749727253,201
"4930447C04Rik",0.036144578313253,0.0359,3.5907,1.7921396912253,0.654588688398101,0.0218197687104517,83
"4930453N24Rik",0.478559870550162,0.4785,0.6227,0.592950476203284,0.544467027321149,0.0490944795985163,206
"4930470G03Rik",0.530042918454936,0.533,0.8825,0.667875988484524,0.508219259745363,0.0567313986471743,233
"4930473A02Rik",0.334474885844749,0.3348,0.941,0.764076919068161,0.621220147723437,0.0360026183722453,146
"4930481A15Rik",0.912016369047619,0.9103,0.6233,0.510017396385285,0.417452570079125,0.111499018110408,448
"4930506C21Rik",0.415047619047619,0.4213,0.0864,0.234643758310484,0.308267233526213,0.229980362208161,875
"4930511M06Rik",0.498809523809524,0.4925,0.1603,0.475264573883407,0.632913425844591,0.0338206415012001,140
"4930512B01Rik",0.495495495495495,0.4985,1.7818,1.08255592418734,0.619979748208801,0.0362208160593498,148
"4930512H18Rik",0.471857923497268,0.4731,0.3511,0.370722912776001,0.362579462113212,0.157756927776566,610
"4930517O19Rik",0.648054145516074,0.6472,1.7719,1.02634955508393,0.539875887131518,0.0499672703469343,197
"4930522O17Rik",0.942857142857143,0.9405,3e-04,0.416707955696542,0.636277951000518,0.0183286057167794,70
"4930523C07Rik",0.368995633187773,0.3687,9.7594,4.04187899593872,0.512844519797067,0.0556404102116518,229
"4930544I03Rik",0.9,0.8986,10.1383,4.24338719429997,0.600852708094159,0.0150556404102117,50
"4930549G23Rik",0.508255933952528,0.5074,0.5257,0.499071701481662,0.457342845396325,0.0765873881736854,323
"4930551O13Rik",0.672945205479452,0.6787,0.0451,0.428571860849258,0.628414088803766,0.0346934322496182,146
"4930558N01Rik",0.541884816753927,0.5446,1e-04,0.375074989925498,0.572806534612877,0.0440759327951124,191
"4930581F22Rik",0.454545454545455,0.4572,3e-04,0.398487811443084,0.60844971734407,0.0381845952432904,165
