"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.5390625,64,0.0911478880581953,1.98246994985904,1,1
"2210408F21Rik",0.423529411764706,85,-0.407657968913246,2.76819938317739,1,1
"2610037D02Rik",0.444444444444444,63,-0.222392421336448,1.85204990187671,1,1
"2610307P16Rik",0.41786318588349,197,-0.352452961900821,-11.7555264928673,0,0
"4632427E13Rik",0.565789473684211,76,0.192645077942396,1.00109013476828,1,1
"4732440D04Rik",0.244588744588745,77,-1.58496250072116,0.995054526010634,1,1
"4930523C07Rik",0.416666666666667,62,-0.321928094887363,2.29639543210767,1,1
"5031425E22Rik",0.594036697247706,109,0.444302093784038,10.2516054098464,1,1
"9530026P05Rik",0.463662159659926,237,-0.149895430483059,4.37986110156135,1,1
"A930015D03Rik",0.625,48,0.788495894806288,-5.50040247293742,0,0
"AW554918",0.450730994152047,114,-0.364572432295856,-16.2609189418987,0,0
"Aak1",0.476086956521739,115,-0.0365258760251139,12.0877344751052,1,1
"Abca1",0.430275229357798,109,-0.351985328743543,-15.6727173240421,0,0
"Abca6",0.583585858585859,36,0.884522782580064,-5.45835153468131,0,0
"Abca8a",0.701425217974514,71,1,-23.4804233972459,0,0
"Abca8b",0.470833333333333,40,-0.180572245641821,3.40833727940517,1,1
"Abca9",0.54874213836478,53,0.793549122532574,-8.44435243963295,0,0
"Abcc4",0.587301587301587,63,0.371968777386958,0.615864558310413,1,1
"Abcc5",0.414855072463768,92,-0.584962500721156,5.97043058278257,1,1
"Abcg2",0.596794871794872,52,0.302562770020431,2.40859343281612,1,1
"Abhd17b",0.302380952380952,70,-1.04580368961313,-0.428297291803005,0,0
"Abi1",0.667431561996779,207,1.16871923869692,-8.30228932351363,0,0
"Ablim1",0.420223858267337,299,-0.367731784500487,1.05055302228584,1,1
"Ablim3",0.5,50,-0.166009951438929,1.54614117746993,1,1
"Abtb2",0.476608187134503,57,-0.180572245641821,1.49195181386908,1,1
"Acap2",0.524390243902439,82,0.14017765804826,2.15174527035479,1,1
"Acbd6",0.4,45,-0.605721060887953,1.62748143116826,1,1
"Acer2",0.610133713638387,214,0.450815058835674,7.59393776180511,0.9,1
"Acer3",0.513235294117647,68,0.280107919192735,2.47503056610084,1,1
"Ackr3",0.525525525525526,111,0.382247564161174,-15.0509934108821,0,0
"Actn1",0.577477870388318,134,0.315305152693627,-17.9322807424647,0,0
"Actn4",0.527777777777778,78,0.180572245641821,2.24089983863227,1,1
"Actr2",0.517647058823529,85,0.026967047600269,2.61632706707256,1,1
"Actr3",0.495039682539683,84,0.104969559601543,2.49358290649457,1,1
"Acvr1",0.486714285714286,150,0.139724763666613,9.74781717978527,1,1
"Acvr2a",0.62037037037037,54,0.725825036561006,3.04643234140529,1,1
"Acyp2",0.368232662192394,149,-0.858527574047119,-12.3318813060801,0,0
"Adam10",0.344594594594595,111,-0.777607578663552,10.5376703374863,1,1
"Adam9",0.619883040935672,57,0.450661409009565,1.98012534990579,1,1
"Adamts1",0.465686274509804,68,-0.0840642647884748,1.34153121586442,1,1
"Adamts12",0.273015873015873,42,-1.4671260104273,-5.65272761799362,0,0
"Adamts5",0.571428571428571,56,0.802060622388091,-5.2037613464142,0,0
"Adamts9",0.537292234087311,88,0.125530882083859,-5.83487739998017,0,0
"Adamtsl3",0.610555555555556,60,0.598637437618233,-7.75920836246434,0,0
"Adarb1",0.544927536231884,69,0.438884241233211,1.98945586516356,1,1
"Adcy9",0.594827586206897,58,0.791413378188583,1.98045172594627,1,1
