"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"2210408F21Rik",0.46420581655481,0.453125000033992,998.999999999999,969.364493856987,899.642543862944,0.203174603174603,149,1.65266922588411,1.47820174099936,1.47820174099936
"2210408I21Rik",0.621527777777778,0.639344262295081,998.999999999999,761.13760408688,357.679124196468,0.0645502645502646,48,1.50634920807268,1.50756705071375,1.50756705071375
"2610307P16Rik",0.461805555555556,0.459016393885656,998.999999999999,973.492458905223,910.386622383616,0.193650793650794,144,1.54296761688863,1.47863373766549,1.47863373766549
"4632427E13Rik",0.507936507936508,0.4907975460065,998.999999999999,982.568393765573,934.009050298745,0.172486772486772,147,1.48929288630293,1.47385219913022,1.47385219913022
"4833422C13Rik",0.675287356321839,0.660839160839155,998.999999999999,947.591353873276,842.972411511273,0.302645502645503,203,1.45060477032285,1.47754415911307,1.47754415911307
"4930523C07Rik",0.339285714285714,0.354166666666698,998.999999999999,982.93298360234,934.957988041262,0.101587301587302,84,1.41961414160267,1.46646793988397,1.46646793988397
"4933431K23Rik",0.47948717948718,0.443037974686127,998.999999999999,900.55578001316,720.550372343576,0.0835978835978836,65,1.55511258231987,1.48464645079129,1.48464645079129
"5031425E22Rik",0.510224948875256,0.526595744677736,998.999999999999,971.192544420826,904.400510213954,0.198941798941799,163,1.46995151087813,1.47872145765864,1.47872145765864
"9330188P03Rik",0.575757575757576,0.565217391304167,998.999999999999,825.068463432048,524.075439250576,0.073015873015873,55,1.60978787255992,1.49705816230548,1.49705816230548
"9530026P05Rik",0.465829877193514,0.488687782805509,0.565150825893965,0.450309248737614,0.253674213164167,2.57248677248677,770,1.77892422954961,1.70402839925434,1.70402839925434
"9630014M24Rik",0.391071428571429,0.405594405594406,998.999999999999,990.429981511758,954.470831116939,0.151322751322751,112,1.48883376083173,1.46114583042162,1.46114583042162
"A830082K12Rik",0.509345794392523,0.50381679389602,998.999999999999,996.630869763973,970.610219290342,0.138624338624339,107,1.69331044802601,1.45267849663162,1.45267849663162
"AW554918",0.477011494252874,0.485829959582991,998.999999999999,953.56254666928,858.513958862736,0.261375661375661,203,1.57868116484336,1.46582576257321,1.46582576257321
"Aak1",0.536507936507936,0.542635658914727,998.999999999999,997.771600166298,973.579260178596,0.136507936507936,105,1.52703050340338,1.45172495403193,1.45172495403193
"Abca6",0.587730061349693,0.618604651162791,998.999999999999,959.303021963638,873.455005259174,0.227513227513228,163,1.58315165701679,1.47041535013536,1.47041535013536
"Abca8a",0.759190031152648,0.768060836501901,0.922141498621678,42.0216093985507,107.873441984485,0.556613756613757,321,1.30633238844322,1.53998821963293,1.53998821963293
"Abca8b",0.775537634408602,0.775641025516695,998.999999999999,985.531421733331,941.72108389703,0.165079365079365,124,1.30659332981351,1.47097722241276,1.47097722241276
"Abca9",0.558333333333333,0.542372880781291,998.999999999999,1002.73557365033,986.49926319795,0.124867724867725,100,1.48680903773359,1.44896253894341,1.44896253894341
"Abcc9",0.422356338161507,0.415544041519172,1.28866840034222,3.28206259647919,6.448316179475,1.02116402116402,503,1.51880552616603,1.6031364579935,1.6031364579935
"Abcg2",0.48780487804878,0.479166666669456,998.999999999999,982.93298360234,934.957988041262,0.101587301587302,82,1.59182401495401,1.46646793988397,1.46646793988397
"Abhd17b",0.304878048780488,0.302083333334124,998.999999999999,982.93298360234,934.957988041262,0.101587301587302,82,1.39938141231715,1.46646793988397,1.46646793988397
"Abi1",0.628109452736318,0.662404092071611,998.999999999999,782.319738886658,412.811015301398,0.413756613756614,268,1.51645296640002,1.50951691326196,1.50951691326196
"Abi2",0.482758620689655,0.482142857142857,998.999999999999,955.661872327234,863.977987614423,0.237037037037037,174,1.45323254551013,1.46724784097228,1.46724784097228
"Ablim1",0.378981937602627,0.366666666666667,998.999999999999,987.884652792292,947.845966007058,0.158730158730159,116,1.38408734038837,1.46729703355036,1.46729703355036
"Abr",0.52,0.488,998.999999999999,999.941265502009,979.226365824617,0.132275132275132,100,1.55051934472726,1.45022759413363,1.45022759413363
"Acaca",0.518115942028985,0.555555555555556,998.999999999999,1001.49349241971,983.266431011887,0.114285714285714,92,1.52208229911375,1.45307312301559,1.45307312301559
"Acap2",0.459643605870021,0.479591836825687,998.999999999999,967.553048268935,894.927796183024,0.207407407407407,159,1.54021490641058,1.47728521333157,1.47728521333157
"Acbd6",0.568181818181818,0.54216867469878,998.999999999999,926.224975353878,787.360979284406,0.0878306878306878,66,1.69595389796812,1.48017952578092,1.48017952578092
"Acer2",0.485466034755134,0.469534050197112,998.999999999999,950.808215110558,851.345110727376,0.295238095238095,211,1.5885527473475,1.47484844377074,1.47484844377074
"Acer3",0.676470588235294,0.688888888888845,998.999999999999,962.191257895816,880.972373569938,0.0952380952380952,68,1.50116024009629,1.47297085477791,1.47297085477791
