"gene","phi_hat","phi_trend","df","statistic","p_over","p_under","p_two","padj_over","padj_two"
"2210408F21Rik",1.65266922588411,1.47820174099936,147,164.349945928706,0.155501569663312,0.844498430336688,0.311003139326624,0.767293604406661,0.999198958715045
"2210408I21Rik",1.50634920807268,1.50756705071375,46,45.9628402853043,0.473806149755902,0.526193850244098,0.947612299511803,0.767293604406661,0.999198958715045
"2610307P16Rik",1.54296761688863,1.47863373766549,142,148.178278377517,0.344262051741903,0.655737948258097,0.688524103483807,0.767293604406661,0.999198958715045
"4632427E13Rik",1.48929288630293,1.47385219913022,145,146.519080163781,0.449066275213076,0.550933724786924,0.898132550426152,0.767293604406661,0.999198958715045
"4833422C13Rik",1.45060477032285,1.47754415911307,201,197.335258669979,0.559852204795903,0.440147795204097,0.880295590408194,0.767293604406661,0.999198958715045
"4930523C07Rik",1.41961414160267,1.46646793988397,82,79.3800917465877,0.561421035336727,0.438578964663273,0.877157929326546,0.767293604406661,0.999198958715045
"4933431K23Rik",1.55511258231987,1.48464645079129,63,65.9901841505325,0.373919316334646,0.626080683665354,0.747838632669292,0.767293604406661,0.999198958715045
"5031425E22Rik",1.46995151087813,1.47872145765864,161,160.045147127373,0.506437107224926,0.493562892775074,0.987125785550148,0.767293604406661,0.999198958715045
"9330188P03Rik",1.60978787255992,1.49705816230548,53,56.9909435678066,0.328982022816841,0.671017977183159,0.657964045633681,0.767293604406661,0.999198958715045
"9530026P05Rik",1.77892422954961,1.70402839925434,768,801.755304601693,0.193264397764082,0.806735602235918,0.386528795528163,0.767293604406661,0.999198958715045
"9630014M24Rik",1.48883376083173,1.46114583042162,110,112.084441047361,0.426790713757683,0.573209286242317,0.853581427515367,0.767293604406661,0.999198958715045
"A830082K12Rik",1.69331044802601,1.45267849663162,105,122.392943417967,0.117983860998153,0.882016139001847,0.235967721996307,0.767293604406661,0.999198958715045
"AW554918",1.57868116484336,1.46582576257321,201,216.475192506153,0.215957448429995,0.784042551570005,0.431914896859991,0.767293604406661,0.999198958715045
"Aak1",1.52703050340338,1.45172495403193,103,108.342934667973,0.340065519314147,0.659934480685853,0.680131038628294,0.767293604406661,0.999198958715045
"Abca6",1.58315165701679,1.47041535013536,161,173.343822040649,0.239475089053701,0.760524910946299,0.478950178107402,0.767293604406661,0.999198958715045
"Abca8a",1.30633238844322,1.53998821963293,319,270.59949329529,0.977030830442477,0.0229691695575234,0.0459383391150467,0.996059637751296,0.999198958715045
"Abca8b",1.30659332981351,1.47097722241276,122,108.366318531967,0.806346677905216,0.193653322094784,0.387306644189568,0.852985544989629,0.999198958715045
"Abca9",1.48680903773359,1.44896253894341,98,100.559732761719,0.409508446974278,0.590491553025722,0.819016893948557,0.767293604406661,0.999198958715045
"Abcc9",1.51880552616603,1.6031364579935,501,474.645539258436,0.795732993274089,0.204267006725911,0.408534013451822,0.843944079962603,0.999198958715045
"Abcg2",1.59182401495401,1.46646793988397,80,86.8385306850939,0.281522367624122,0.718477632375878,0.563044735248244,0.767293604406661,0.999198958715045
