"","AR","N","log2FC","llr","pval","padj"
"0610043K17Rik",0.612903225806452,155,0.628031222613043,1.22801439476174,1,1
"1110002E22Rik",0.482762557077626,584,-0.0593785470789316,-0.465236297393744,0.334740151726956,1
"1110002L01Rik",0.943502824858757,177,4.12553088208386,-12.3868031143032,6.44743061986966e-07,4.66757653325776e-06
"1110004F10Rik",0.445141065830721,319,-0.238347526982324,1.46013635759493,1,1
"1110019D14Rik",0.546149217809868,554,0.219965683941908,-4.38702401020475,0.00305546585353279,0.0191915614914361
"1110038F14Rik",0.438864628820961,229,-0.432440545540289,-0.539170313915406,0.299069065632125,1
"1110059E24Rik",0.424714434060228,321,-0.548011364548265,0.567081067927006,1,1
"1500002F19Rik",0.595930232558139,344,0.605221339704957,0.427904768203121,1,1
"1500004A13Rik",0.520525451559934,609,0.11488363788435,-3.08022971334276,0.0130637273090256,0.0771811015728642
"1500009L16Rik",0.509661835748792,207,0.096215315259303,0.342764515027397,1,1
"1600010M07Rik",0.48499743983615,651,-0.119839770006003,-0.897331063900879,0.180359159509199,0.78618748823515
"1600014C10Rik",0.452620967741935,248,-0.251538766995965,1.185303297562,1,1
"1600020E01Rik",0.305898653998416,421,-1.23224020729279,0.621151073283727,1,1
"1700017G19Rik",0.00510204081632653,196,-6.84549005094437,-14.9033458617821,4.77341537068925e-08,3.58616638324133e-07
"1700025G04Rik",0.568190924259389,1446,0.499760178184271,-103.651215983848,5.32618714241114e-47,5.83515493683693e-46
"1700037C18Rik",0.569767441860465,129,0.373043410614216,0.0763795549815569,1,1
"1700037F03Rik",0.49,200,-0.0255350921071376,0.265020110226629,1,1
"1700081N11Rik",0.536089238845144,254,0.241888596962245,1.00349381784989,1,1
"1700087I21Rik",0.10556586270872,385,-3.12675714228594,-54.7796008242163,1.22393930873789e-25,1.14382691762051e-24
"1700109H08Rik",0.410189982728843,386,-0.618909832644494,0.609815861982725,1,1
"1700120C14Rik",0.752873563218391,232,1.65105169117893,0.501296211130125,1,1
"1700123M08Rik",0.617021276595745,188,0.707446507246152,-1.57784671437761,0.0756625389971078,0.387085816244434
"1700123O12Rik",0.0260416666666667,96,-5.28540221886225,-5.84270800600039,0.000629919002869533,0.00413334086138221
"1810024B03Rik",0.654255319148936,94,1,1.47279460147111,1,1
"1810034E14Rik",0.666666666666667,104,0.962525294581337,1.58143769043755,1,1
"1810037I17Rik",0.105978260869565,184,-3.08341600818764,-18.9068666756046,7.78319219994984e-10,6.03858232569693e-09
"1810062O18Rik",0.596698113207547,212,0.493814612662961,1.1143216970523,1,1
"2010001K21Rik",0.987341772151899,158,6.61470984411521,0.393129470385462,1,1
"2010109A12Rik",0.378787878787879,99,-0.786596361890807,0.266775804795685,1,1
"2210408F21Rik",0.492879824532687,2777,-0.0469313615242848,-241.399362590155,5.25715730286945e-107,9.08295412999965e-106
"2210408I21Rik",0.559917355371901,242,0.461447964235801,0.158817647939912,1,1
"2310002L09Rik",0.474910394265233,279,-0.274756890858335,1.22034788965846,1,1
"2310014F06Rik",0.373422459893048,935,-0.791991496826208,42.4706794748622,1,1
"2310015A10Rik",0.607456140350877,342,0.624742402706511,-4.59887066181994,0.00242313931889845,0.0152977720767304
"2310016D03Rik",0.682795698924731,93,1.2410080995038,-0.282639879353724,0.452140735068595,1
