"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.463534675615213,149,-123.063895428876,-123.064941282595,0.00104585371883559,1,1
"2210408F21Rik",0.619883040935672,57,-45.0449357916651,-43.9384736967229,-1.10646209494212,0.136859036127036,0.897886857538645
"2610037D02Rik",0.363636363636364,66,-48.3990652067591,-48.3778199077816,-0.02124529897754,0.836687430735323,1
"2610307P16Rik",0.517115600448934,216,-199.758660358099,-199.017439455859,-0.741220902239633,0.223392869808971,0.983567552706587
"4632427E13Rik",0.509132420091324,73,-56.0780995063984,-55.9109408726309,-0.167158633767443,0.563127915191152,1
"4732440D04Rik",0.364864864864865,74,-51.8152509626567,-51.5347352411259,-0.280515721530861,0.453844956795915,1
"4732471J01Rik",0.525900900900901,74,-55.7694938570981,-55.7116585897565,-0.0578352673415807,0.733778426718816,1
"4930523C07Rik",0.449367088607595,79,-61.7465131886,-60.3506127343828,-1.39590045421725,0.0947476922298729,0.846353353000387
"5031425E22Rik",0.529411764705882,85,-66.2758014299968,-65.5193411299047,-0.756460300092101,0.218693969037474,0.983567552706587
"9530026P05Rik",0.453260261520173,227,-223.897447495313,-221.200800772411,-2.69664672290236,0.0202142835282491,0.449074181127572
"9630014M24Rik",0.454166666666667,80,-67.3853891544816,-63.4962818979528,-3.8891072565288,0.00528800357356574,0.251776468236892
"AW554918",0.477891156462585,98,-74.4992040323976,-74.4886205364245,-0.0105834959730657,0.884324955201835,1
"Aak1",0.47411003236246,103,-76.8658716318276,-76.8612164308523,-0.00465520097532135,0.923131078869857,1
"Abca8a",0.572222222222222,36,-33.542983731474,-33.385750678627,-0.157233052846991,0.574952448156743,1
"Abcc4",0.757142857142857,70,-42.1513211453614,-42.0012739664536,-0.150047178907741,0.583823272948765,1
"Abcc5",0.364978902953586,79,-59.4745364470576,-59.4719802207916,-0.0025562262659875,0.942998697405787,1
"Abcg2",0.557971014492754,69,-55.315151092175,-53.9420455039862,-1.37310558818881,0.0974851851489567,0.849620882875138
"Abi1",0.53525641025641,156,-120.806434821845,-120.781583305086,-0.0248515167589716,0.823580825399792,1
"Ablim1",0.455265359026421,452,-487.511312153127,-487.509059032164,-0.00225312096335983,0.946479367307688,1
"Ablim3",0.476421229284665,227,-194.20904687773,-193.704221528544,-0.504825349186405,0.314986535407353,1
"Acer2",0.441537010843942,101,-83.4008918707738,-82.0370268383162,-1.36386503245758,0.0986193619467826,0.852944557906143
"Ackr3",0.566216216216216,74,-58.8739675645429,-58.699254874988,-0.174712689554909,0.554438589366287,1
"Actn1",0.537634408602151,62,-47.8327024759316,-47.6119227063897,-0.220779769541863,0.506370691190995,1
"Actn4",0.550438596491228,76,-59.093376609551,-58.5685627117523,-0.524813897798737,0.305592824441983,1
"Acyp2",0.330467091295117,157,-123.87486922097,-121.455362424387,-2.41950679658312,0.0278228053883902,0.498098572139971
"Adam10",0.507912457912458,99,-79.7228022263098,-79.6047184188105,-0.118083807499303,0.626987871623699,1
"Adam17",0.358490566037736,53,-38.3781782009774,-38.0989260545721,-0.279252146405305,0.454863514193671,1
"Adamts9",0.534585758048873,244,-255.431254236283,-254.476760914847,-0.954493321435251,0.167075867458865,0.937293317799001
"Adamtsl3",0.325757575757576,77,-60.240089892999,-60.2327457377895,-0.00734415520950904,0.903536315113543,1
"Adarb1",0.434782608695652,92,-67.7653155496246,-67.5270821858533,-0.238233363771272,0.490027117807088,1
"Adgrf5",0.542779783393502,277,-237.896238323648,-237.181720944372,-0.714517379276344,0.231922030992258,0.983567552706587
"Adgrl2",0.537140439932318,197,-189.123924543856,-187.535771085547,-1.58815345830979,0.07471341798041,0.80619335782671
"Adgrl4",0.510246866042014,371,-377.484683269322,-376.716816058279,-0.76786721104321,0.215253846286772,0.983567552706587
"Adipor2",0.567204301075269,124,-102.14262094052,-98.3334482801931,-3.80917266032712,0.00577774772653063,0.251776468236892
"Aebp2",0.516339869281046,51,-40.9286711872109,-40.820280624982,-0.108390562228841,0.641503561703733,1
"Afap1l1",0.571517412935323,134,-105.227275620921,-105.15715924446,-0.0701163764607315,0.708049733975623,1
"Aff1",0.46235119047619,112,-92.320565057525,-90.8893196042241,-1.43124545330096,0.0906669977974268,0.84201400413512
"Afg1l",0.41358024691358,81,-60.6553862550287,-60.6196571598442,-0.0357290951845357,0.789225369669938,1
"Afg2a",0.538011695906433,57,-46.2849945833181,-45.3037426821511,-0.981251901166999,0.161245794277896,0.935158983606359
"Agap1",0.498441247002398,139,-108.605492669642,-108.068673432433,-0.536819237208874,0.30012504447276,1
"Agmo",0.895833333333333,56,-24.3621419594136,-23.6848876379431,-0.677254321470471,0.244491453662419,1
"Ago3",0.531835205992509,89,-71.8159192085277,-68.8888594647208,-2.92705974380696,0.0155406311773314,0.391278558309255
"Agps",0.573232323232323,66,-52.4439767640922,-51.8209461723558,-0.623030591736416,0.264306105446846,1
"Ahnak",0.462470862470862,143,-120.22554565118,-120.218092979595,-0.00745267158536933,0.902829768358341,1
"Airn",0.909567901234568,270,-108.729598893936,-104.827396392376,-3.90220250156057,0.00521190244613258,0.251776468236892
"Akap13",0.516803840877915,162,-131.881752368151,-131.084939565723,-0.796812802427837,0.206808899914214,0.983567552706587
"Akap6",0.376623376623377,77,-58.635954060452,-57.8628491922276,-0.773104868224323,0.213695859829366,0.983567552706587
"Akt3",0.466600529100529,252,-219.7273140124,-219.698587150059,-0.028726862340875,0.81056666019347,1
"Ambra1",0.530172413793103,116,-87.5181239828909,-87.5034628868993,-0.0146610959915563,0.864037227502635,1
"Amotl1",0.613526570048309,69,-49.8864776330904,-49.7350363820677,-0.15144125102271,0.58208096858178,1
"Ank2",0.481666666666667,50,-41.0711023737734,-41.057394853138,-0.013707520635414,0.868491516335639,1
"Ankhd1",0.494202898550725,115,-90.1227312395912,-90.0581519777194,-0.0645792618718701,0.719306110545156,1
"Ankrd11",0.510208333333333,160,-129.8461526149,-129.807743016676,-0.0384095982239785,0.781655131798692,1
"Ankrd12",0.560975609756098,123,-97.8498771827968,-97.6928710894858,-0.157006093311011,0.575228520069922,1
"Ankrd17",0.515804597701149,174,-141.967554884129,-141.432015029374,-0.535539854755058,0.300701692322065,1
"Ankrd33b",0.557291666666667,96,-76.9624706607089,-76.8299670624356,-0.132503598273303,0.606700824471123,1
"Ankrd44",0.652777777777778,120,-94.0733363013224,-92.2779490185889,-1.79538728273351,0.0581011565195764,0.719462426113283
"Ano6",0.559302325581395,172,-136.575970206972,-136.49409555094,-0.0818746560320847,0.685727814932272,1
"Anxa2",0.478927203065134,87,-70.3720782157775,-69.0349697140806,-1.33710850169696,0.101985474425595,0.85613253947892
"Anxa3",0.390677397719651,142,-115.401002755331,-114.653725657808,-0.747277097523792,0.221511193032845,0.983567552706587
"Aopep",0.453908355795148,159,-133.461337776667,-133.230609347052,-0.23072842961443,0.496943894074467,1
"Ap2a2",0.538690476190476,56,-43.0958331593749,-42.9615582991296,-0.13427486024527,0.604306295201375,1
"Ap3b1",0.551779935275081,103,-80.2649487202078,-80.1822753316706,-0.0826733885372306,0.684280825582626,1
"Apba1",0.554,100,-92.6123706259609,-92.6022505755409,-0.010120050419971,0.886868552046032,1
