"","AR","N","log2FC","llr_mean","pval_mean"
"1110002E22Rik",0.316666666666667,10,-0.415037499278843,1.86193308870845,1
"1110059E24Rik",0.516666666666667,10,-0.51937415909358,-0.039162176276875,0.77958117056245
"1500004A13Rik",0.601190476190476,14,-0.122856747785532,3.61916908840423,1
"1600010M07Rik",0.473684210526316,19,-0.33441903907056,-0.524396433271036,0.305785264398719
"1600020E01Rik",0.208333333333333,12,-1.92599941855622,-10.103588086117,6.94917582797658e-06
"1700025G04Rik",0.488825396825397,75,0.0637255976103874,0.167081813695319,1
"1700087I21Rik",0.0454545454545454,11,-3.26303440583379,-19.177856868133,5.89552212086382e-10
"1700109H08Rik",0.458333333333333,12,-0.356143810225275,-0.262166409928362,0.468999253746067
"2210408F21Rik",0.507098948670377,175,0.0648511443499682,-0.0606475253754866,0.727634125129378
"2210408I21Rik",0.511904761904762,14,0.186413124230882,-0.0315182280117199,0.801759510660058
"2310014F06Rik",0.313988095238095,32,-0.917537839808027,-4.28891368036649,0.00340281154096726
"2310039L15Rik",0.75,12,1,-0.00108045237891474,0.962923264790468
"2610008E11Rik",0.692307692307692,13,1.77444029958487,-10.4345790697994,4.91749009609451e-06
"2610035D17Rik",0.885416666666667,16,2.78849589480629,-19.8942448297161,2.83008050319413e-10
"2610037D02Rik",0.447058823529412,34,-0.29738591062457,-0.827218314220758,0.19835615633742
"2610307P16Rik",0.500641025641026,39,-0.122484006524994,0.139780182330625,1
"2700097O09Rik",0.559316770186335,23,0.730392940242719,-2.348738346742,0.0302069345074595
"3110056K07Rik",0.525641025641026,13,-0.238159737194764,-0.0183350070365975,0.848138453973099
"3222401L13Rik",0.353846153846154,26,-0.47393118833241,-0.795211548829982,0.207265695387045
"4632427E13Rik",0.524259259259259,90,0.221079089392415,-0.56987318945292,0.285705925303971
"4732440D04Rik",0.335296416546417,132,-1.16364264919066,-23.2929723346068,8.76869474110118e-12
"4833422C13Rik",0.578125,16,0.982297998266544,-3.70754245028118,0.00646792623120659
"4921524J17Rik",0.416666666666667,10,-0.652076696579692,-1.43514498166319,0.0902286122125334
"4930506C21Rik",0.394736842105263,19,-1,-4.2018463133164,0.0037445959683737
"4930523C07Rik",0.430555555555556,12,-0.104336659814736,0.274523773423994,1
"4933431K23Rik",0.458974358974359,26,-0.219009781941793,-0.136462174570497,0.601376806048958
"5031425E22Rik",0.563807488807489,117,0.337950112611705,-2.5733448618237,0.0232907330993519
"5330438D12Rik",0.54320987654321,27,-0.181838322985813,1.32720674151608,1
"5430405H02Rik",0.357142857142857,14,-0.700439718141094,-2.35185985321533,0.0300974113181973
"5430431A17Rik",0.462962962962963,27,-0.125530882083862,0.176423613149979,1
"6030443J06Rik",0.841666666666667,10,1.51457317282976,-3.50012484378725,0.00814983476145533
"6720427I07Rik",0.579365079365079,21,0.437405312307297,-1.20112782809883,0.121160435999308
"6820431F20Rik",0.6875,16,1.89308479608349,-13.1483223548274,2.92796914902414e-07
"9330159M07Rik",0.0927598971077232,69,-3.14684138832927,-100.839967193082,8.97925047179982e-46
"9330188P03Rik",0.743589743589744,13,1.38466385023532,-4.49044360136945,0.0027281815154423
"9530026P05Rik",0.561154541158846,303,0.376831495442246,-5.77090611773235,0.000680482766752433
"AU040320",0.777777777777778,18,0.489384840738925,11.8655397041912,1
"AW554918",0.521825396825397,42,0.0780025120012722,0.0421498701817171,1
"Aaas",0.05,10,-5.97727992349992,-38.6117384210229,1.52667989197411e-18
"Aak1",0.422619047619048,92,-0.072878879917097,1.6662120157242,1
"Aamdc",0.55,10,-0.509013647487857,0.551878529074749,1
"Abca1",0.44,25,-0.106915203916512,0.153614012536337,1
"Abca6",0.625806451612903,31,0.966052668076662,-2.77928478779901,0.0183904346824196
"Abca8a",0.695283796959055,97,1.12009384549031,-20.4575705937323,1.58984613822687e-10
"Abca8b",0.663194444444444,32,0.765534746362979,-3.0633515473633,0.013315495021436
"Abca9",0.588235294117647,17,-0.0310268956206241,0.241220303211122,1
"Abcc1",0.411111111111111,15,-0.485426827170243,-0.874390831864204,0.186029967532596
"Abcc5",0.491242937853107,59,-0.0119726416660761,0.0759139716921595,1
"Abcc9",0.425,144,-0.311768228667141,-0.131856486962988,0.607580690271729
"Abcd3",0.625595238095238,56,0.524266569033603,-0.449949160984715,0.342808976224771
"Abhd17b",0.3375,20,-0.549338590990436,2.19053335640673,1
"Abhd18",0.496134453781513,85,-0.0415791037513995,-0.011251153984972,0.880758545775731
"Abhd2",0.285714285714286,14,-0.788495894806287,-1.11528672000082,0.135303623021456
"Abhd5",0.55,10,-3.5527136788005e-15,0.920329416448176,1
"Abhd6",0.136363636363636,11,-2.12553088208386,-8.05281646651191,5.9905588118032e-05
"Abi1",0.679760950854701,96,1.11640949211531,-6.5362415906373,0.000299665598235673
"Abi2",0.44047619047619,35,-0.207804885113399,-0.491204215793516,0.321604925682792
"Abl2",0.491111111111111,15,0.0269670476002699,0.31053958480824,1
"Ablim1",0.477443511864207,262,-0.0489096004809466,-0.659340187927114,0.250829019325213
"Ablim2",0.58974358974359,13,0.0489096004809482,0.2362427782084,1
"Ablim3",0.380952380952381,14,-0.0473057147783575,0.745545889377048,1
"Abr",0.517857142857143,14,0.115477217419933,0.0430625985723339,1
"Abra",0.346802272122341,85,-0.948653119999776,-7.11533524531538,0.000161713239052193
"Abtb2",0.486309523809524,84,0.0592392033746731,0.0172056670732275,1
"Abtb3",0.742424242424242,11,0.637429920615292,2.42983421538494,1
"Acaca",0.517543859649123,19,-0.175849835399417,0.897531396383869,1
"Acacb",0.501657435042528,161,0.0647056893878159,-0.0197982988758554,0.842271397157183
"Acad10",0.507936507936508,21,0.192645077942397,-0.0894864254180163,0.672257446217927
"Acad11",0.515625,16,0.618909832644491,0.0477371985293757,1
"Acadl",0.448724954462659,61,-0.254572827085598,-0.655309870748624,0.252282478450322
"Acadm",0.503100775193798,43,0.134649526694781,-0.0756362795966226,0.697322209459259
"Acadsb",0.4375,28,-0.254572827085598,-0.363245962974418,0.394022660594251
"Acap2",0.505208333333333,32,-0.111031312388746,0.0829271785769663,1
"Acat1",0.586507936507937,63,0.456857674973472,-2.44338573307959,0.0270632492443397
"Acbd3",0.568421052631579,19,0.278301162487103,-0.38717380769701,0.378875434017322
"Acbd5",0.495098039215686,17,0.495957494662412,-0.54508515092806,0.296433478568614
"Acbd6",0.4,15,-0.0627357553479628,2.562995475559,1
"Acer2",0.512878787878788,44,0.0300572338561806,1.34471164226086,1
"Acer3",0.5,17,0.169925001442313,0.214155284184415,1
"Acin1",0.523148148148148,18,0.0631938264871952,0.0426694240329937,1
"Ackr3",0.663978494623656,31,0.937264244652038,0.690453760526012,1
"Aco2",0.455409339922614,113,-0.270089163367745,-0.876374946105784,0.185531405760266
"Acot11",0.380952380952381,14,-0.597901556428655,-1.24428008040934,0.11467659351884
"Acot13",0.411904761904762,42,-0.41046476948902,-0.439183639761978,0.34864925860806
"Acot7",0.5,13,0.331205908475373,0.0237210704148225,1
"Acox1",0.455645161290323,62,-0.265053573470444,-0.712801900819443,0.232483242446784
"Acsl1",0.430064247921391,84,-0.297680548640684,-1.84324270143472,0.0548550902383125
"Acsm5",0.0769230769230769,13,-3.4374053123073,-28.7010284597054,3.55235580222559e-14
"Acss1",0.5964072543618,132,0.483560468512942,-2.04452790033378,0.0431617471386025
