"","AR","N","log2FC","llr_var","pval_var"
"1110002E22Rik",0.316666666666667,10,-0.415037499278844,-14.8364336288771,5.11457087893595e-08
"1110059E24Rik",0.516666666666667,10,-0.51937415909358,-14.933035794747,4.62943432649109e-08
"1500004A13Rik",0.601190476190476,14,-0.122856747785534,-19.6565156477743,3.61023828735363e-10
"1600010M07Rik",0.473684210526316,19,-0.334419039070559,-23.8230744125599,5.10524291622387e-12
"1600020E01Rik",0.208333333333333,12,-1.92599941855622,-14.1123639540838,1.08015755719421e-07
"1700025G04Rik",0.488825396825397,75,0.0637255976103872,-0.380343368681295,0.383113695375523
"1700087I21Rik",0.0454545454545454,11,-3.26303440583379,-14.5560817997903,6.8306779251514e-08
"1700109H08Rik",0.458333333333333,12,-0.356143810225275,-38.1238055034585,2.5023521290008e-18
"2210408F21Rik",0.507098948670377,175,0.064851144349968,-1.68805989152222,0.0661476144178277
"2210408I21Rik",0.511904761904762,14,0.186413124230881,-21.0603586696924,8.58092811638143e-11
"2310014F06Rik",0.313988095238095,32,-0.917537839808027,-6.70668126149178,0.000249838160304939
"2310039L15Rik",0.75,12,1,-20.2724994228463,1.92139694423605e-10
"2610008E11Rik",0.692307692307692,13,1.77444029958487,-6.7094293966463,0.000249107200360451
"2610035D17Rik",0.885416666666667,16,2.78849589480629,-16.729987698362,7.27457079309272e-09
"2610037D02Rik",0.447058823529412,34,-0.297385910624571,-7.26127694645785,0.000138491536415912
"2610307P16Rik",0.500641025641026,39,-0.122484006524995,0.820863191838001,1
"2700097O09Rik",0.559316770186335,23,0.73039294024272,14.4308556452874,1
"3110056K07Rik",0.525641025641026,13,-0.238159737194765,-33.1247178111365,3.97321506381765e-16
"3222401L13Rik",0.353846153846154,26,-0.473931188332412,-11.7360723530178,1.26735482919907e-06
"4632427E13Rik",0.524259259259259,90,0.221079089392415,-2.14194799469577,0.0384750618363346
"4732440D04Rik",0.335296416546417,132,-1.16364264919066,0.33455608480557,1
"4833422C13Rik",0.578125,16,0.982297998266541,-5.14254743591425,0.00134109124218229
"4921524J17Rik",0.416666666666667,10,-0.652076696579693,-19.1248895871266,6.22441206182703e-10
"4930506C21Rik",0.394736842105263,19,-1,3.98748839347028,1
"4930523C07Rik",0.430555555555556,12,-0.104336659814736,-20.5369058455278,1.46587351541619e-10
"4933431K23Rik",0.458974358974359,26,-0.219009781941796,-10.3209126201306,5.53731070437546e-06
"5031425E22Rik",0.563807488807489,117,0.337950112611705,-0.333210345896134,0.414302307040884
"5330438D12Rik",0.54320987654321,27,-0.181838322985813,17.1427733319196,1
"5430405H02Rik",0.357142857142857,14,-0.700439718141092,-19.6720995872661,3.55306840149146e-10
"5430431A17Rik",0.462962962962963,27,-0.125530882083859,-10.70161347655,3.72144316216347e-06
"6030443J06Rik",0.841666666666667,10,1.51457317282976,-12.5354056649141,5.52630746700122e-07
"6720427I07Rik",0.579365079365079,21,0.437405312307298,8.3033334692894,1
"6820431F20Rik",0.6875,16,1.89308479608349,-15.562227178873,2.42003293625288e-08
"9330159M07Rik",0.0927598971077232,69,-3.14684138832927,-15.331603082291,3.06930418947711e-08
"9330188P03Rik",0.743589743589744,13,1.38466385023533,-12.3763346682753,6.51784713833603e-07
"9530026P05Rik",0.561154541158846,303,0.376831495442247,-0.311839740701771,0.429683245066486
"AU040320",0.777777777777778,18,0.489384840738925,-9.24107611665936,1.71502857118788e-05
"AW554918",0.521825396825397,42,0.0780025120012731,0.115193263564898,1
"Aaas",0.05,10,-5.97727992349992,-15.2492239782587,3.34133713877686e-08
"Aak1",0.422619047619048,92,-0.0728788799170957,-1.20998519128595,0.119797195372413
"Aamdc",0.55,10,-0.509013647487857,-13.4687441634501,2.1014308012725e-07
"Abca1",0.44,25,-0.106915203916512,10.2350451281654,1
"Abca6",0.625806451612903,31,0.966052668076662,11.1584942907668,1
"Abca8a",0.695283796959055,97,1.12009384549031,-0.406081695924229,0.367481415296237
"Abca8b",0.663194444444444,32,0.765534746362977,0.634120716093783,1
"Abca9",0.588235294117647,17,-0.0310268956206241,-5.28354922587446,0.00115118277782192
"Abcc1",0.411111111111111,15,-0.485426827170242,-21.5542849512447,5.17849291684592e-11
"Abcc5",0.491242937853107,59,-0.0119726416660759,-0.420311352114155,0.359218737830027
"Abcc9",0.425,144,-0.311768228667141,-2.25752006296696,0.0335980980173355
"Abcd3",0.625595238095238,56,0.524266569033602,1.11432813729371,1
"Abhd17b",0.3375,20,-0.549338590990434,-9.7177177822061,1.04058324810329e-05
"Abhd18",0.496134453781513,85,-0.0415791037513995,-0.0508977697872552,0.749685464153764
"Abhd2",0.285714285714286,14,-0.788495894806288,-5.20343014371966,0.00125548021909144
"Abhd5",0.55,10,0,-24.81409171177,1.85825008881235e-12
"Abhd6",0.136363636363636,11,-2.12553088208386,-10.4088381938682,5.05145825649964e-06
"Abi1",0.679760950854701,96,1.11640949211531,0.260951188161783,1
"Abi2",0.44047619047619,35,-0.207804885113402,5.12335611167996,1
"Abl2",0.491111111111111,15,0.0269670476002695,-22.1198257974742,2.90536223148542e-11
"Ablim1",0.477443511864207,262,-0.0489096004809466,0.129045316702786,1
