"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.509457364341085,215,-0.0675632838126345,9.29129553986888,1,1
"2210408F21Rik",0.474226804123711,97,-0.101283335837181,0.33034208468122,1,1
"2210408I21Rik",0.423076923076923,26,-0.0671141958585375,2.1479556323693,1,1
"2610307P16Rik",0.493078449328449,312,0.0740005814437767,-50.4667571606258,0,0
"2900026A02Rik",0.644345238095238,112,0.748461233004036,1.04109053659744,1,1
"4732440D04Rik",0.317708333333333,96,-1.13039663725568,0.259096116913298,1,1
"4732471J01Rik",0.308771929824561,114,-1.25375659224578,0.332052820186718,1,1
"4930523C07Rik",0.499183006535948,102,0,0.736475435300505,1,1
"5031425E22Rik",0.534722222222222,120,0.167456745851563,0.50608533509002,1,1
"5330438D12Rik",0.574626865671642,67,0.296981737757132,0.700488003646143,1,1
"9530026P05Rik",0.437946172933766,403,-0.211504105193712,-35.4334442354519,0,0
"9630014M24Rik",0.49,130,-0.134649526694782,3.19214864530878,1,1
"AU020206",0.585227272727273,88,0.655351828612554,0.425497890447758,1,1
"AW554918",0.534632034632035,154,0.0595010117486616,2.39683558314721,1,1
"Aak1",0.448863636363636,132,-0.457472765599241,0.971105496889393,1,1
"Abca8a",0.683760683760684,39,1.28950661719499,-5.17476029917559,0,0
"Abcb1a",0.679324894514768,79,1,0.307363950736274,1,1
"Abcc4",0.779696493982208,91,1.50250034052918,-4.10793616329885,0,0
"Abcc5",0.510869565217391,92,-0.0269670476002695,0.325595158187426,1,1
"Abcg2",0.582554517133956,107,0.43389652653016,0.925257478175723,1,1
"Abhd17b",0.367924528301887,53,-0.935869662580284,0.374922673622436,1,1
"Abi1",0.559055118110236,254,0.325875279404025,15.0025119705147,1,1
"Abi2",0.428571428571429,56,-0.209453365628949,1.38173729071788,1,1
"Ablim1",0.473479645826585,735,-0.165101082313965,11.8713710943296,1,1
"Ablim3",0.477808002808003,370,-0.207971905590277,-59.1271000755164,0,0
"Acer2",0.36235632183908,232,-0.967723596976244,-24.6382132163578,0,0
"Acer3",0.605555555555556,60,0.569365645670138,1.22018737458095,1,1
"Ackr3",0.555645161290323,124,0.518467088934249,2.49926299464016,1,1
"Actn1",0.73030303030303,75,1.04580368961313,0.426025978256618,1,1
"Actn4",0.53859649122807,95,0.0515303006400814,0.570480637958909,1,1
"Actr2",0.478371501272265,131,-0.192645077942396,1.97904843600841,1,1
"Actr3",0.470873786407767,103,-0.0727563424353139,0.438760803916054,1,1
"Acvr2a",0.453125,128,-0.362570079384708,1.18382107888252,1,1
"Acyp2",0.392505411255411,264,-0.642738832000357,20.8676142109369,1,1
"Adam10",0.415631469979296,161,-0.64110557875869,4.35971043806572,1,1
"Adamts1",0.601025641025641,65,0.796466605914868,0.334874586485711,1,1
"Adamts9",0.530151482612766,452,0.108275851985764,5.89743315835642,1,1
"Adamtsl1",0.596774193548387,31,0.956931278108114,0.783755760346036,0.99,1
"Adamtsl3",0.326923076923077,130,-0.925999418556223,1.65679204024238,1,1
"Adarb1",0.525413711583924,141,0.0771678605224602,4.44808643283892,1,1
"Adcy9",0.534552845528455,82,0.148863385914482,0.395930230039411,1,1
"Adgrf5",0.524254087599952,399,0.1808628479272,-63.1048548345631,0,0
"Adgrl2",0.617460317460317,315,0.543705163243319,73.6577828960916,1,1
"Adgrl4",0.515277777777778,574,0.123456553846,-5.21650078729101,0,0
"Adh1",0.454861111111111,48,-0.374395514781498,0.939321781119972,1,1
"Adipor2",0.554226475279107,209,0.349746039027125,2.30990850611678,1,1
"Adk",0.503472222222222,96,-0.117356950638159,0.655023299648235,1,1
"Afap1",0.488636363636364,88,0,0.491882875478936,1,1
"Afap1l1",0.602845528455285,205,0.627190736110454,3.85467483270523,1,1
"Afdn",0.437308868501529,109,-0.242856523896163,0.759171023178936,1,1
"Aff1",0.501164874551971,186,0.12075215946061,6.15784046700344,1,1
"Afg1l",0.494871794871795,130,0.0565835283663674,0.522987896018506,1,1
"Afg2a",0.606,100,0.616671360448494,0.413334369604982,1,1
"Agap1",0.5125,200,0,4.59967422847222,1,1
"Agmo",0.830795739348371,152,2.19377174339668,-10.4724830023397,0,0
"Ago3",0.4760348583878,153,-0.0901978089715785,3.45558660625017,1,1
"Ahnak",0.473892100192678,173,-0.267283878835152,-36.5118569810029,0,0
"Aig1",0.5625,80,0.510961919277379,-0.000790289360963925,0.9,1
"Airn",0.286438679245283,424,-1.00564656314114,-8.30379944762063,0,0
"Akap10",0.431034482758621,87,-0.480625840906421,0.595953606775268,1,1
"Akap12",0.555968778696051,99,0.405256478486258,2.08687376422935,1,1
"Akap13",0.500721153846154,208,0.0210616155278296,7.67551830645715,1,1
"Akap6",0.402203856749311,121,-0.519374159093579,1.36429775839241,1,1
"Akt3",0.471571786609381,399,-0.0673230248436145,-10.3560387636974,0,0
"Ambra1",0.530510018214936,183,0.180572245641821,3.49161326066834,1,1
"Amotl1",0.446886446886447,91,-0.334419039070559,0.587006780829682,1,1
"Anapc1",0.46141975308642,108,-0.316473664795255,0.351129986696662,1,1
"Angpt1",0.5,22,0,2.05017474861924,1,1
"Ank",0.519736842105263,76,0.192645077942396,0.132362960891584,1,1
"Ank2",0.5,88,-0.0715532610250342,0.905541082807929,1,1
"Ankhd1",0.567930489731438,211,0.424752654112056,3.92829792814135,1,1
"Ankib1",0.542168674698795,83,0.212993723334198,0.639163241114204,1,1
"Ankrd11",0.516060606060606,275,0.0767571989840379,35.6933898246215,1,1
"Ankrd12",0.533333333333333,195,0.112474729258413,1.46956640613288,1,1
"Ankrd17",0.469763513513514,296,-0.236802864260614,32.5525309196188,1,1
"Ankrd28",0.455284552845528,82,-0.226770861847022,0.433105995850042,1,1
"Ankrd33b",0.616352201257862,106,0.584962500721157,0.794616552001557,1,1
"Ankrd44",0.507699275362319,184,0.0978473233981445,2.92535024405439,1,1
"Anks1",0.521024464831804,109,0.0204641025597154,1.08482455391783,1,1
"Ano6",0.525982256020279,263,0.204013892021593,11.7477836523189,1,1
"Anxa2",0.511217948717949,104,0.169925001442313,0.350952623221602,1,1
"Anxa3",0.486545138888889,192,-0.0938669234642222,4.42486965909578,1,1
"Aopep",0.486299435028249,236,-0.027834208196726,9.5995793164339,1,1
"Ap2a2",0.614427860696517,67,0.785875194647152,0.44659058873647,1,1
"Ap2b1",0.537170263788969,139,0.127111917903339,1.7497591329662,1,1
"Ap3b1",0.625874125874126,143,0.697072867042694,2.11130918730925,1,1
"Ap3s1",0.496862745098039,85,-0.0824621601919731,0.579607185566559,1,1
"Apaf1",0.515503875968992,86,-0.0285691521967708,0.442397189775491,1,1
"Apba1",0.589711934156379,162,0.394859617341214,5.71994166727285,1,1
"Apbb2",0.577171085690639,537,0.421826664941483,-38.3906043071361,0,0
"Apc",0.50187265917603,178,-0.0262315415731798,4.03880302094885,1,1
"Aplp2",0.505420054200542,123,0.084888897586513,0.726029058828857,1,1
"Apold1",0.608585858585859,66,0.600392541290763,0.934587889491766,1,1
"App",0.479882232462878,465,-0.26367717485351,-51.7316566884929,0,0
"Appl1",0.411858974358974,104,-0.604071323668861,0.394493172255352,1,1
"Aqp1",0.499579124579125,297,-0.0376376573633652,-66.0254209035757,0,0
"Arap3",0.441558441558442,77,-0.358453970912476,0.279567301807106,1,1
"Arb2a",0.420726144864076,261,-0.482782105914678,25.421526529244,1,1
"Arfgef1",0.531912878787879,176,-0.0124909441831971,3.68012351109709,1,1
"Arfgef2",0.472602739726027,73,-0.169925001442312,0.510188614438562,1,1
"Arglu1",0.501355013550135,123,-0.0406419844973458,1.24903184282829,1,1
"Arhgap10",0.552884615384615,104,0.415037499278844,0.263130631369378,1,1
"Arhgap18",0.485028248587571,177,-0.248576353140103,5.87702325836824,1,1
"Arhgap21",0.553435114503817,131,0.313660478903762,1.31500808415748,1,1
"Arhgap24",0.525252525252525,33,0.131244533278253,5.15678407413876,1,1
"Arhgap26",0.450328692962104,431,-0.258602159518533,-54.5319120453448,0,0
"Arhgap28",0.518779342723005,71,-0.137503523749935,0.356092001823036,1,1
"Arhgap29",0.528617571059432,258,0.264594919821411,11.6235176049249,1,1
"Arhgap31",0.396174863387978,61,-0.472068444315223,-12.5635764406665,0,0
"Arhgap35",0.563063063063063,74,0.444784842672896,0.510393537132146,1,1
"Arhgap5",0.516666666666667,120,-0.094327382548153,1.74715880380543,1,1
"Arhgef11",0.515873015873016,105,0.121306296222134,0.351047032982862,1,1
"Arhgef12",0.494444444444444,345,0.00642626915943278,70.9144648924726,1,1
"Arhgef15",0.461786372007366,181,-0.230297619421794,4.96375647174773,1,1
"Arhgef2",0.481308411214953,107,-0.0727563424353139,0.26311605241473,1,1
"Arhgef28",0.537313432835821,67,0.211504105193712,0.781469585283332,1,1
"Arhgef3",0.454753309265945,277,-0.216623940876835,28.0669039831789,1,1
"Arid1b",0.494593088071349,299,-0.0356239097307216,37.4030253916376,1,1
"Arid2",0.527272727272727,165,0.131911675505581,2.66785683524932,1,1
"Arid4b",0.487222222222222,150,-0.0648511443499675,2.21459023606445,1,1
"Arid5b",0.507383153569594,118,-0.0824621601919726,-18.384280409834,0,0
"Arih1",0.414944903581267,242,-0.427953387164129,11.6330554158387,1,1
"Arl15",0.498406247895696,429,0.0281968918306521,-6.93036135688169,0,0
"Armh3",0.519345238095238,112,0.267104070142841,0.42491698766402,1,1
