"term","estimate","se","z","p","gene"
"sexM",-0.124383719062404,0.277675744738372,-0.447945927648809,0.65580551513089,"2210408F21Rik"
"sexM",0.429140368075089,0.282060833365946,1.52144614675488,0.133774873610011,"4732440D04Rik"
"sexM",0.0610823427986637,0.210955892292147,0.289550304260156,0.772668433668629,"9530026P05Rik"
"sexM",-0.0971329355858676,0.13708284334763,-0.708571059760902,0.479103345413205,"Abca8a"
"sexM",0.139060433479958,0.445571550120693,0.312094507475377,0.756087943436274,"Abca8b"
"sexM",0.860873196054512,0.228876714258795,3.7612965514749,0.000228080589985611,"Abi1"
"sexM",0.0237263166693302,0.0860937878764802,0.275586860034206,0.783024847157551,"Ablim1"
"sexM",-0.0967151398085161,0.391126823838249,-0.247273093825221,0.805709439987784,"Acacb"
"sexM",-0.190871724752322,0.124220341530606,-1.53655771993908,0.125928748327715,"Actn2"
"sexM",0.0532326196213588,0.112685490126257,0.472399947515117,0.637051809507665,"Acyp2"
"sexM",-0.140309061058686,0.346342719679619,-0.405116242052029,0.686200883317418,"Adamts9"
"sexM",-0.110931560707281,0.371044852103202,-0.298970758059263,0.765995454623228,"Adamtsl3"
"sexM",-0.0271845818658353,0.309526361755643,-0.0878263864558855,0.930317201603288,"Adgrd1"
"sexM",-0.0850823820735659,0.119529492051339,-0.711810789232018,0.477248306518043,"Adk"
"sexM",0.0848927321290671,0.35697370343872,0.237812285082339,0.812998533382557,"Adra1a"
"sexM",0.0666913744986519,0.260027492095538,0.256478166832254,0.798356013557055,"Aff1"
"sexM",0.428440301372787,0.167161581010428,2.56303092363107,0.0108420196441837,"Airn"
"sexM",0.30205962728614,0.183678636147672,1.64450059964128,0.104203295781756,"Akap13"
"sexM",0.0716900359916954,0.116148613586915,0.617226790555265,0.537824123335807,"Akap6"
"sexM",-0.284837117963596,0.280143582295116,-1.01675403601977,0.313040165574968,"Akt3"
"sexM",0.104337610795521,0.278979000645581,0.373998080694515,0.709793369393726,"Alpk2"
"sexM",0.577174100148801,0.245620432297824,2.34986191803846,0.0209919093827084,"Ank"
"sexM",0.0185162484766888,0.0890491891994153,0.207932813798269,0.83539868315057,"Ank2"
"sexM",-0.243622082657749,0.277428404856987,-0.8781439765814,0.38424017699879,"Ank3"
"sexM",0.125163142932663,0.254656705646298,0.491497534357122,0.62510396510168,"Ankrd11"
"sexM",0.14560475123248,0.164892051686005,0.883030744924851,0.37890131110028,"Ankrd17"
"sexM",0.254405050405131,0.15198371040868,1.67389682566009,0.0965188709752032,"Aopep"
