"","AR","N","log2FC","llr_var","pval_var"
"Pdcd11",0.526315789473684,19,-0.303780748177103,-2096.60946991331,0
"Pdcd2l",0.409090909090909,11,-0.375509135092207,-6859.50205745472,0
"Pdcd4",0.408510638297872,47,-0.421640234103091,17.7365049569371,1
"Pdcd6ip",0.470982142857143,112,-0.111031312388744,7572.25909642938,1
"Pde10a",0.45944706105665,365,-0.275634442613427,9056.53033155143,1
"Pde1a",0.57425665614642,381,0.409984271552558,8161.57978135067,1
"Pde3a",0.457750888841938,539,-0.174869886277637,9559.26294348039,1
"Pde3b",0.500865800865801,88,-0.204358498506187,13924.7265866681,1
"Pde4a",0.592592592592593,27,0.358047520694014,9244.22754086131,1
"Pde4b",0.464327032463335,443,-0.23426652162474,9848.55680237672,1
"Pde4dip",0.61270231802158,282,0.581395885700964,8793.12629632453,1
"Pde5a",0.43859649122807,19,-0.730813367184611,1621.21869006927,1
"Pde6d",0.318181818181818,11,-0.596103058326356,-12716.851664985,0
"Pde7a",0.530275408071461,252,0.213688352455588,8553.10593196205,1
"Pde7b",0.35372430779338,417,-0.906532117524704,9177.42940494734,1
"Pde8a",0.530357142857143,172,0.0791286497845392,7619.00524393263,1
"Pde8b",0.555555555555556,15,0.118644496498619,-8177.01947746755,0
"Pde9a",0.416666666666667,10,0.23703919730085,-0.953886276312915,0.167210897160397
"Pdgfd",0.460470189914804,172,-0.241621099317942,8319.92333281473,1
"Pdgfra",0.562223910840932,235,0.338113522628301,7821.87491662635,1
"Pdgfrb",0.390322580645161,31,-0.527629325655205,12788.7219854305,1
"Pdhx",0.35,20,-0.142604395442801,-538.861414681172,2.2948038504611e-236
"Pdia3",0.50602380952381,100,-0.100762976934917,7766.8521611829,1
"Pdk1",0.401960784313726,17,-0.111892880070897,-168.766977671603,2.19754067028219e-75
"Pdk4",0.511151053317833,173,-0.0725385475584814,9714.86625841398,1
"Pdlim1",0.417687074829932,98,-0.361674273680119,7626.09646782701,1
"Pdlim3",0.23195354325162,104,-1.53051471669878,7640.72929377249,1
"Pdlim5",0.53465476095826,767,0.281412935148649,10956.2378887999,1
"Pdlim7",0.676470588235294,34,1.11864449649862,8697.29966801454,1
"Pdpk1",0.523846153846154,65,0.143124942098597,7882.31412109771,1
"Pdpn",0.666666666666667,15,0.616671360448494,-7185.59504310708,0
"Pds5a",0.519714892326357,157,0.166103290489904,7468.27873235482,1
"Pds5b",0.456168831168831,154,-0.267772324840457,7414.32662748051,1
