"","N","AR","tot_gene_mean","tot_gene_variance","alpha","beta","bb_mu","bb_theta","phi","id","theta_smoothed","thetaCorrected","theta_common","resid","AR.1","N.1","log2FC","loglik0_mean","loglik1_mean","llr_mean","pval_mean"
"0610043K17Rik",15,0.6,2,0,0.158093614003729,0.105395742669156,0.599999999999992,3.79521971068256,1.79145898199988,1,18.1897213304593,13.3506866625852,18.1897213304593,-14.3945016197767,0.721461187214612,15,1.18641312423088,-53.6977297721873,-49.2341790997651,-4.46355067242217,0.00280969906343211
"1110002E22Rik",12,0.583333333333333,2,0,0.982872138297871,0.702051527358619,0.583333333332296,0.593498696933771,1.3724500673115,2,18.1897213304593,12.1348432396426,18.1897213304593,-17.5962226335255,0.572916666666667,12,0.514573172829758,-35.8087834223138,-35.4233393970137,-0.385444025300082,0.379942466907663
"1110004F10Rik",12,0.333333333333333,2,0,0.000333667000333677,0.000667334000667325,0.333333333333343,998.999999999999,2.46666043760928,3,18.1897213304593,391.276552595237,18.1897213304593,980.81027866954,0.4375,12,-0.49381461266296,-67.2070331345078,-68.4282835264449,1.2212503919371,1
"1110019D14Rik",19,0.425438596491228,2.52631578947368,0.485380116959065,0.000458792125458837,0.000542208875542165,0.458333333333377,998.999999999999,2.53000174782188,4,1.64316463407686,380.44292752122,1.64316463407686,997.356835365922,0.520833333333333,19,0.263034405833792,-55.8284900805486,-56.3750080066093,0.546517926060744,1
"1110059E24Rik",25,0.46,2.44,0.423333333333333,0.108029294905619,0.127320240424479,0.459016393442623,4.248999253801,2.16648701214671,5,2.005351341452,2.92651958227188,2.005351341452,2.243647912349,0.438943894389439,25,-0.326228232320985,-82.018633362632,-80.9794149860776,-1.03921837655439,0.149393105749392
"1500002F19Rik",10,0.65,2.3,0.455555555555555,0.000696348522434395,0.000304652478566607,0.69565217391196,998.999999999999,3.0885737312208,6,3.22591387082032,381.479210303898,3.22591387082032,995.774086129179,0.654545454545455,10,0.90270279864509,-37.851459640044,-35.6795491410635,-2.17191049898055,0.0371434760545027
"1500004A13Rik",39,0.453418803418803,2.58974358974359,0.985155195681512,0.190399569696504,0.236941686733299,0.44554455445558,2.34005021737063,2.11257831533383,7,1.47551985840698,1.85470252148534,1.47551985840698,0.864530358963653,0.428486997635934,39,-0.318529518425502,-111.851819078156,-110.179608184933,-1.67221089322335,0.0674331664849156
"1600010M07Rik",56,0.515178571428571,2.5,1.09090909090909,0.66306227050981,0.591379862943831,0.528571428547536,0.797167101878881,1.66527464561618,8,1.73335789789113,1.43761336773083,1.73335789789113,-0.936190796012248,0.496984924623116,56,0.10383581098454,-165.240935519564,-165.541778213962,0.300842694398199,1
"1600020E01Rik",15,0.455555555555556,2.06666666666667,0.0666666666666667,0.00045206496866864,0.000548936032332361,0.451612903699971,998.999999999999,2.63438207062746,9,11.9388686064074,387.183894766307,11.9388686064074,987.061131393592,0.346153846153846,15,-0.983126181435601,-72.686497988381,-69.4986203008957,-3.18787768748531,0.0115689790114015
"1700025G04Rik",175,0.552793032364461,3.07428571428571,2.89674876847291,0.712756324948763,0.561206807351683,0.559479553903346,0.784952071724603,1.91145543874909,10,0.958135577712108,0.925408847214564,0.958135577712108,-0.173183505987504,0.501254480286738,175,0.0277449904829041,-345.35998953293,-348.224600150094,2.86461061716398,1
"2210408F21Rik",330,0.468816779091899,3.41818181818182,4.3656258634982,1.08996662709287,1.24301696941196,0.467198581561314,0.428635675577896,1.72559286420308,11,0.807562676523463,0.6915133358961,0.807562676523463,-0.378927000945567,0.476794809604657,330,-0.149823795385804,-588.634209045096,-587.548388145431,-1.08582089966455,0.140576082240317
"2210408I21Rik",49,0.613945578231292,2.61224489795918,1.70068027210884,0.000586524024023168,0.000414476976977834,0.585937499999144,998.999999999999,2.71297995826748,12,1.42817464261773,380.302165850688,1.42817464261773,997.571825357381,0.583038173947265,49,0.673771767679016,-128.75216764732,-127.522912357889,-1.22925528943165,0.116889573309706
"2310014F06Rik",34,0.404411764705882,2.38235294117647,0.364527629233512,0.26125408089969,0.380005935854094,0.407407407407407,1.55942983169643,1.84015067040002,13,2.36609855237635,2.14135826370162,2.36609855237635,-0.80666872067992,0.43125,34,-0.350497247084128,-60.4000657193329,-59.6062482076134,-0.793817511719489,0.207664348648731
"2310022A10Rik",11,0.454545454545455,2.09090909090909,0.0909090909090909,0.00912637618777928,0.0118642890444048,0.43478260868961,47.6402243063142,2.06913991068768,14,10.3069310482472,24.8395424351218,10.3069310482472,37.333293258067,0.456521739130435,11,-0.163498732282878,-32.0878615964498,-31.8831875688919,-0.204674027557914,0.522300592404287
"2610008E11Rik",20,0.704166666666667,2.3,0.326315789473684,0.606351813947737,0.238865866108658,0.717391304341007,1.18312716782412,1.70329335719761,15,3.22591387082032,2.56141049421103,3.22591387082032,-2.04278670299619,0.67156862745098,20,1.03562390973072,-76.4735759043059,-71.3264538272773,-5.14712207702854,0.00133445803602438
"2610035D17Rik",62,0.651075268817204,2.46774193548387,0.548122686409307,0.000621536569248342,0.00037946443175266,0.620915032679093,998.999999999999,2.50605448037905,16,1.86725701824854,380.589648855248,1.86725701824854,997.13274298175,0.730879494655005,62,0.853375086281526,-179.413418124169,-164.620216342893,-14.7932017812761,5.34787550098829e-08
"2610037D02Rik",90,0.469135802469136,2.46666666666667,1.24044943820225,1.1360205848929,1.33649480450391,0.459459459692198,0.40444642095593,1.4222607921046,17,1.87224533089816,1.37941352360493,1.87224533089816,-1.46779890994223,0.457882069795427,90,-0.29104878200339,-226.433034478814,-224.694854784475,-1.73817969433884,0.0622515539808022
