"","AR","N","log2FC","llr","pval"
"0610043K17Rik",0.6,15,0.97982211806237,-8.15069038948125,5.40245709911434e-05
"1110002E22Rik",0.583333333333333,12,0.353636954614701,-26.1106290409446,4.95864223903177e-13
"1110004F10Rik",0.333333333333333,12,-0.489384840738925,-13.89343985622,1.35441518952242e-07
"1110019D14Rik",0.425438596491228,19,0.211504105193712,6.6696715159479,1
"1110059E24Rik",0.46,25,-0.20163386116965,-8.62679109061881,3.27080299326665e-05
"1500002F19Rik",0.65,10,0.795180208111502,-9.1471365799092,1.89275316140657e-05
"1500004A13Rik",0.453418803418803,39,-0.477321777533187,-8.32587150107743,4.49090229482567e-05
"1600010M07Rik",0.515178571428571,56,-0.054107405339451,-1.80757289605197,0.0572557031477143
"1600020E01Rik",0.455555555555556,15,-1.07476776840197,3.50359159931141,1
"1700025G04Rik",0.552793032364461,175,0.199699835476346,-2.02339106501202,0.0442556279999405
"2210408F21Rik",0.468816779091899,330,-0.17089618629278,-10.4780059267907,4.6995073643532e-06
"2210408I21Rik",0.613945578231292,49,0.489805267680816,26.2005881469772,1
"2310014F06Rik",0.404411764705882,34,-0.488747185461853,-1.57831625655339,0.0756190195984218
"2310022A10Rik",0.454545454545455,11,-0.0331668639351994,-17.654808728724,2.81239824632533e-09
"2610008E11Rik",0.704166666666667,20,1.15055967657538,-4.71982001105193,0.00212345169158222
"2610035D17Rik",0.651075268817204,62,1.34900762894365,23.8896630283312,1
"2610037D02Rik",0.469135802469136,90,-0.247927513443585,-8.60727821655792,3.33868341691507e-05
"2610307P16Rik",0.502587519025875,73,0.0482551686072208,-0.581589360448021,0.280807275906809
"2700049A03Rik",0.463768115942029,23,0.233490130219779,-10.7813567512408,3.42445046176521e-06
"2700097O09Rik",0.678571428571429,42,0.574694165267329,6.08180824322486,1
"2810013P06Rik",0.46969696969697,11,0.120294233717711,-18.1207467609721,1.74319230851726e-09
"2900026A02Rik",0.461538461538462,13,0.430634354329862,-8.29766512780876,4.62647952881325e-05
"2900093K20Rik",0.5,10,0.175086706558091,-30.539987523933,5.48027351958394e-15
"3110056K07Rik",0.454761904761905,28,-0.423807708906576,-3.09472091183714,0.0128514715607594
"3110082I17Rik",0.5,27,-0.0389941316158637,6.71218918430355,1
"3222401L13Rik",0.299019607843137,34,-0.68805599368526,-14.6906113181106,5.94509031258414e-08
"4632427E13Rik",0.490318416523236,166,0.0521754650128623,-6.38990712018187,0.00035037972122987
"4732440D04Rik",0.351278820530645,274,-0.906890595608518,-2.91219751875332,0.015805403267637
"4732471J01Rik",0.533333333333333,25,-0.516790998079577,-14.2867192926748,9.02111930979762e-08
"4833420G17Rik",0.652777777777778,24,1.43295940727611,-5.74073889113533,0.000702932154545549
"4833439L19Rik",0.351515151515152,11,-0.11321061044799,-18.7495736847511,9.14529535906558e-10
"4921524J17Rik",0.380952380952381,21,-0.628031222613043,14.1597115989318,1
"4930503L19Rik",0.53125,16,-0.0597062461242679,-6.73577515961631,0.000242208096259194
"4930506C21Rik",0.454385964912281,19,-0.0450878895285385,-10.0348829627777,7.46677913411758e-06
"4930512H18Rik",0.358974358974359,13,-0.500428990509488,-2.11075617301151,0.0399145697070747
"4930523C07Rik",0.388218390804598,58,-0.38965218085893,4.51759358556468,1
