"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"0610043K17Rik",0.6,0.599999999999992,3.79521971068256,13.3506866625852,18.1897213304593,2,15
"1110002E22Rik",0.583333333333333,0.583333333332296,0.593498696933771,12.1348432396426,18.1897213304593,2,12
"1110004F10Rik",0.333333333333333,0.333333333333343,998.999999999999,391.276552595237,18.1897213304593,2,12
"1110019D14Rik",0.425438596491228,0.458333333333377,998.999999999999,380.44292752122,1.64316463407686,2.52631578947368,19
"1110059E24Rik",0.46,0.459016393442623,4.248999253801,2.92651958227188,2.005351341452,2.44,25
"1500002F19Rik",0.65,0.69565217391196,998.999999999999,381.479210303898,3.22591387082032,2.3,10
"1500004A13Rik",0.453418803418803,0.44554455445558,2.34005021737063,1.85470252148534,1.47551985840698,2.58974358974359,39
"1600010M07Rik",0.515178571428571,0.528571428547536,0.797167101878881,1.43761336773083,1.73335789789113,2.5,56
"1600020E01Rik",0.455555555555556,0.451612903699971,998.999999999999,387.183894766307,11.9388686064074,2.06666666666667,15
"1700025G04Rik",0.552793032364461,0.559479553903346,0.784952071724603,0.925408847214564,0.958135577712108,3.07428571428571,175
"2210408F21Rik",0.468816779091899,0.467198581561314,0.428635675577896,0.6915133358961,0.807562676523463,3.41818181818182,330
"2210408I21Rik",0.613945578231292,0.585937499999144,998.999999999999,380.302165850688,1.42817464261773,2.61224489795918,49
"2310014F06Rik",0.404411764705882,0.407407407407407,1.55942983169643,2.14135826370162,2.36609855237635,2.38235294117647,34
"2310022A10Rik",0.454545454545455,0.43478260868961,47.6402243063142,24.8395424351218,10.3069310482472,2.09090909090909,11
"2610008E11Rik",0.704166666666667,0.717391304341007,1.18312716782412,2.56141049421103,3.22591387082032,2.3,20
"2610035D17Rik",0.651075268817204,0.620915032679093,998.999999999999,380.589648855248,1.86725701824854,2.46774193548387,62
"2610037D02Rik",0.469135802469136,0.459459459692198,0.40444642095593,1.37941352360493,1.87224533089816,2.46666666666667,90
"2610307P16Rik",0.502587519025875,0.519417475684084,1.02192524965204,1.14089438701511,1.14980938230289,2.82191780821918,73
"2700049A03Rik",0.463768115942029,0.470588235294118,3.8023467892215,4.68520920175554,4.95051504973282,2.21739130434783,23
"2700097O09Rik",0.678571428571429,0.686274509803921,2.04265645314862,2.12952609677601,2.06775544898303,2.42857142857143,42
"2810013P06Rik",0.46969696969697,0.478260869566773,1e-06,1e-06,10.2634850085636,2.09090909090909,11
"2900026A02Rik",0.461538461538462,0.48148148149764,4.6436848146275,9.10595048621802,11.2144845167997,2.07692307692308,13
"2900093K20Rik",0.5,0.5,1e-06,1e-06,17.9992046959811,2,10
"3110056K07Rik",0.454761904761905,0.446153846153846,0.49629517221183,2.11500153704128,2.94246114769152,2.32142857142857,28
"3110082I17Rik",0.5,0.499999999997858,998.999999999999,386.837948606797,11.410493505448,2.07407407407407,27
"3222401L13Rik",0.299019607843137,0.308641975308643,0.207482852350818,1.62796067660835,2.36609855237635,2.38235294117647,34
"4632427E13Rik",0.490318416523236,0.5033557046978,0.701078045826123,1.11249916827038,1.29253179642581,2.69277108433735,166
"4732440D04Rik",0.351278820530645,0.353503184713375,0.5909778537511,0.749178165004705,0.801477628841548,3.43795620437956,274
"4732471J01Rik",0.533333333333333,0.543859648935563,2.92310389141221,3.43087257634535,3.54468579125239,2.28,25
"4833420G17Rik",0.652777777777778,0.666666666666657,998.999999999999,384.886799479603,8.43043840518128,2.125,24
"4833439L19Rik",0.351515151515152,0.346153846153846,1e-06,1e-06,2.51156528584295,2.36363636363636,11
"4921524J17Rik",0.380952380952381,0.37777777777798,998.999999999999,384.348806634717,7.60874400009086,2.14285714285714,21
"4930503L19Rik",0.53125,0.514285714275829,9.73240683621586,7.54509184325072,5.87907431025307,2.1875,16
"4930506C21Rik",0.454385964912281,0.478260869565217,0.561292274516706,1.59522815090479,2.11089560992889,2.42105263157895,19
"4930512H18Rik",0.358974358974359,0.35714285715199,2.25238848206515,5.53364595459789,7.14533660172472,2.15384615384615,13
"4930523C07Rik",0.388218390804598,0.411764706139086,2.57798786803359,2.73875644779354,2.68776105113717,2.3448275862069,58
"4930549G23Rik",0.462121212121212,0.440000000587965,1.42317637036526,2.94646391873749,3.67479026373988,2.27272727272727,11
"4930578G10Rik",0.829166666666667,0.840579710144926,0.593598499533464,2.3375388480247,3.22591387082032,2.3,60
"4930599N23Rik",0.509803921568627,0.514285714285097,998.999999999999,387.57043157092,12.5292391526519,2.05882352941176,17
"4933406I18Rik",0.342342342342342,0.344444444444456,24.8697726893198,10.7839807076315,2.04626504098366,2.43243243243243,37
"4933431K23Rik",0.441869918699187,0.436893203883495,5.22286726044967,3.08967398745847,1.68969905911743,2.51219512195122,41
"4933434E20Rik",0.3125,0.312500000034092,1.04314708625499,12.3055957925494,18.1897213304593,2,16
"5031425E22Rik",0.560025542784163,0.556473829200989,0.478398865627587,0.959355788753192,1.18778473262504,2.7816091954023,261
"5031439G07Rik",0.53030303030303,0.541666668210974,1.01925823880929,4.36544976332976,6.07632716001627,2.18181818181818,11
"5330438D12Rik",0.410416666666667,0.405405405406239,0.295606847570308,2.11179202145455,3.05395837584414,2.3125,48
"5430402O13Rik",0.392857142857143,0.352941178112209,1.87573214054038,2.06613711730453,2.06775544898303,2.42857142857143,14
"5430405H02Rik",0.421052631578947,0.439024390270511,998.999999999999,383.937569194088,6.98064734910415,2.15789473684211,19
"5430431A17Rik",0.528682170542636,0.533333333333333,1.27700277435904,1.79147944461154,1.99552466260845,2.44186046511628,43
"5830417I10Rik",0.904761904761905,0.877551019399637,0.177686877757236,1.90508493797783,2.80664133950561,2.33333333333333,21
