"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"Arhgap15",0.4994,0.525210084033613,17,0.1007,0.0889603252829523,0.263034405833794,-0.0962322334212118,0.660873329849188,0.898372838520055
"Bcl2",0.6929,0.669230769230769,13,0.3937,0.214991367087762,1.52356195605701,-2.5262417611495,0.0245906674844697,0.270497342329167
"Ccnd3",0.4146,0.394117647058824,17,1e-04,0.0156675694177046,-0.807354922057604,-1.08447203368434,0.140822900136679,0.447897474718438
"Dock2",0.4983,0.545098039215686,17,0.2174,0.20966113371863,0.0489096004809465,-0.057270508030431,0.735032322425499,0.898372838520055
"Gm2682",0.4101,0.431565656565657,11,0.5664,0.597748989442171,-0.263034405833794,0.0148339196199103,1,1
"Malat1",0.5016,0.533635959608197,20,2e-04,0.000206891563927693,0.151277938847783,-0.808216899526087,0.203589761235654,0.447897474718438
"Pde3b",0.4375,0.380952380952381,14,1e-04,0.000648152076230836,-0.807354922057604,-0.640990762533875,0.257530929114743,0.472140036710362
"Pitpnc1",0.5643,0.603535353535353,16,1e-04,0.0213107051102337,0.652076696579693,-0.930895025605324,0.172418344787162,0.447897474718438
"Skap1",0.4936,0.528703703703704,18,0.1491,0.0783812897871358,-0.253756592245783,0.0494500646422367,1,1
"St6galnac3",0.5361,0.605922865013774,11,0.0775,0.0519995983019973,0.53051471669878,-0.531815746313066,0.302388384658378,0.475181747320308
"Zeb1",0.591,0.600915750915751,13,0.0221,0.0464615903848287,0.788495894806288,-1.02907437934826,0.151393999740651,0.447897474718438
