gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young,dir_Aged,dir_Young,consistency
1110002L01Rik,0.969613259668508,5.93024406758198e-46,0.94620253164557,1.43991767446121e-38,above,above,consistent_above
1500002F19Rik,0.62366452991453,6.5789850312114e-4,0.59652076318743,0.0650141986329903,above,above,consistent_above
1600020E01Rik,0.299170274170274,4.43304532228536e-16,0.282873851294904,9.15311715618884e-15,below,below,consistent_below
1700025G04Rik,0.546589734970417,0.00816737800126101,0.5531752828132,0.0313949443898347,above,above,consistent_above
1700087I21Rik,0.097082494969819,6.173575195393659e-98,0.0970388155262105,1.5519227559381998e-70,below,below,consistent_below
1700109H08Rik,0.40453834115806,5.03766177938743e-5,0.397473275024295,0.00761683483768247,below,below,consistent_below
1700120C14Rik,0.746171967020024,2.2732855454629102e-14,0.764592933947773,1.30101060896155e-12,above,above,consistent_above
1700123M08Rik,0.641293532338308,2.4166343970754e-4,0.601123595505618,0.0375789835781279,above,above,consistent_above
1810034E14Rik,0.64525993883792,0.0113987048997893,0.6625,0.0452783274798994,above,above,consistent_above
1810037I17Rik,0.110772357723577,4.8464739778994497e-29,0.130573248407643,3.4827767612840295e-25,below,below,consistent_below
2010001K21Rik,0.943037974683544,4.2897882979832496e-18,0.977777777777778,2.2209610075814798e-44,above,above,consistent_above
2010109A12Rik,0.4002849002849,0.0585127868274085,0.364077669902913,0.0825344550973262,below,below,consistent_below
2310014F06Rik,0.376609347442681,1.94984533802039e-10,0.373180557881613,4.27855765907618e-10,below,below,consistent_below
2310016D03Rik,0.695238095238095,7.90444135025863e-6,0.703125,0.00863299255541979,above,above,consistent_above
2310069G16Rik,0.250936329588015,3.93190830571533e-10,0.216071428571429,8.76783062612884e-9,below,below,consistent_below
2610005L07Rik,0.743119266055046,1.45730253982826e-10,0.757575757575758,7.59630881033313e-10,above,above,consistent_above
2610008E11Rik,0.770793036750483,1.6958195162219798e-31,0.750669344042838,2.79597397779427e-24,above,above,consistent_above
2610035D17Rik,0.96875,4.73954390147444e-96,0.969353484466835,5.01430862957761e-113,above,above,consistent_above
2610037D02Rik,0.432380013149244,4.45468096728549e-5,0.4522565742715,0.00226248543635669,below,below,consistent_below
2700097O09Rik,0.604732630757221,2.80949694141015e-7,0.617243867243867,6.46121972647698e-8,above,above,consistent_above
2810030D12Rik,0.597058823529412,0.0332291131290926,0.627118644067797,0.0589074365138893,above,above,consistent_above
2810449D17Rik,0.765463917525773,4.45952398598233e-10,0.788235294117647,1.88911442732849e-10,above,above,consistent_above
2900089D17Rik,0.729896907216495,8.10410103337324e-5,0.726470588235294,2.722692182785e-4,above,above,consistent_above
3222401L13Rik,0.406002191671648,1.3848291958667e-7,0.397954545454545,1.74601539552382e-7,below,below,consistent_below
3300002I08Rik,0.385083713850837,0.00102841508456959,0.295940170940171,4.81775977532734e-7,below,below,consistent_below
3425401B19Rik,0.607686622320769,5.79243185126447e-5,0.575591985428051,0.086872148895962,above,above,consistent_above
4631405J19Rik,0.282758620689655,5.77432258790456e-6,0.33994708994709,0.0014500750985172,below,below,consistent_below
4732440D04Rik,0.314782195620929,9.146128690820781e-88,0.348366242191543,1.58548546092685e-73,below,below,consistent_below
4732471J01Rik,0.342841163310962,1.01377292489e-7,0.332179930795848,1.6726859235443502e-9,below,below,consistent_below
4833420G17Rik,0.898550724637681,6.92103036247593e-38,0.867579908675799,4.99288605878975e-28,above,above,consistent_above
4930402D18Rik,0.869498910675381,1.90569990398235e-36,0.847328244274809,1.5300852850078599e-16,above,above,consistent_above
4930412C18Rik,0.952380952380952,1.67882770101565e-28,0.951612903225806,1.03528860631929e-23,above,above,consistent_above
4930473A02Rik,0.349206349206349,0.00453100686388487,0.343468468468468,4.1019887948825e-4,below,below,consistent_below
4930481A15Rik,0.943037974683544,1.7550702845276797e-106,0.893065998329156,6.41343640659338e-60,above,above,consistent_above
4930506C21Rik,0.422496570644719,0.00200252086861736,0.428541136556404,2.8564982103929e-4,below,below,consistent_below
4930517O19Rik,0.636363636363636,0.00935013719598671,0.667989417989418,5.2738800924987e-4,above,above,consistent_above
4930522O17Rik,0.977064220183486,1.2834812454981499e-25,0.992753623188406,3.4039587447544996e-24,above,above,consistent_above
4930523C07Rik,0.421505376344086,0.0370614970713667,0.324960127591706,1.18185729086776e-5,below,below,consistent_below
4930544I03Rik,0.85632183908046,1.05851293174117e-6,0.911111111111111,2.48790819408729e-10,above,above,consistent_above
4933434E20Rik,0.592507204610951,0.00976750937312193,0.57937616387337,0.0780190357437234,above,above,consistent_above
5430402O13Rik,0.370431893687708,5.86565544996224e-5,0.401960784313725,1.8770947961809e-4,below,below,consistent_below
5830417I10Rik,0.930067001675042,1.3712429997148799e-83,0.926041666666667,5.256175832822859e-100,above,above,consistent_above
6030443J06Rik,0.718702865761689,5.91583893457868e-14,0.71264367816092,2.64166749265934e-13,above,above,consistent_above
6430548M08Rik,0.385674931129477,0.00387734669917663,0.353689567430025,0.0965995745106734,below,below,consistent_below
6530409C15Rik,0.392543859649123,0.0228253843935202,0.43037037037037,0.0346946442780238,below,below,consistent_below
6820431F20Rik,0.72877223178428,8.843418688946089e-23,0.73570611778159,3.8277101606895794e-23,above,above,consistent_above
9230114K14Rik,0.311059907834101,1.5377043673524e-5,0.353125,0.0363495089451628,below,below,consistent_below
9330111N05Rik,0.612698412698413,0.0429682061305903,0.690677966101695,0.00144246956642557,above,above,consistent_above
9330158H04Rik,0.3125,3.46215549232151e-7,0.291431261770245,3.7483990335515e-6,below,below,consistent_below
9330159M07Rik,0.0845959164697957,0,0.0872676210358882,0,below,below,consistent_below
9330162G02Rik,0.288173652694611,1.2688816437624799e-12,0.298826979472141,2.7182162288373696e-11,below,below,consistent_below
9430037G07Rik,0.187238095238095,4.49958878917585e-38,0.147972116603295,1.22720803431328e-33,below,below,consistent_below
9530026P05Rik,0.640209667783197,2.4187157027630098e-42,0.631120694600365,4.53949546972832e-34,above,above,consistent_above
9930024M15Rik,0.592490842490842,0.0619517147137542,0.690573770491803,5.21816347224296e-7,above,above,consistent_above
A330102I10Rik,0.17726887192536,4.33318310541191e-37,0.183203553958271,1.0938317303524698e-40,below,below,consistent_below
A730017L22Rik,0.914847161572052,7.27415904738308e-45,0.938967136150235,5.6530856626046697e-42,above,above,consistent_above
A730056A06Rik,0.228438228438228,3.78796152515079e-10,0.155172413793103,6.346310323169849e-11,below,below,consistent_below
A930002C04Rik,0.950331125827815,2.01288412695468e-37,0.970238095238095,1.37975434737026e-35,above,above,consistent_above
A930005H10Rik,0.370218579234973,5.64495305552833e-6,0.409649122807018,0.00597875476009491,below,below,consistent_below
A930015D03Rik,0.75692225772098,6.01762104909435e-14,0.741308793456033,8.34586915385549e-12,above,above,consistent_above
A930029G22Rik,0.663995726495726,0.00707516024223892,0.701538461538462,1.00835285767856e-5,above,above,consistent_above
A930033H14Rik,0.651422764227642,1.36268339231964e-5,0.674812030075188,8.25197210462496e-7,above,above,consistent_above
A930037H05Rik,0.609929078014184,0.0161017278822232,0.599290780141844,0.00921969929961761,above,above,consistent_above
AA672651,0.336849507735584,4.30517555585442e-7,0.330687830687831,3.69227188941767e-7,below,below,consistent_below
AI839979,0.974683544303797,4.9120373222782e-56,0.991847826086957,1.93677034971288e-48,above,above,consistent_above
AW011738,0.772900763358779,1.7127455374072401e-15,0.735211267605634,8.31935494780434e-5,above,above,consistent_above
AW146154,0.64526588845655,2.9343418895225e-4,0.64524765729585,3.1781540114443e-4,above,above,consistent_above
Aaas,0.0232558139534883,4.66429392846556e-143,0.0216450216450216,6.142788528606479e-121,below,below,consistent_below
Aagab,0.36745406824147,1.5430545085282e-4,0.39922480620155,0.0180906390829611,below,below,consistent_below
Aamdc,0.37037037037037,1.265969258787e-6,0.353714661406969,2.06665526145058e-10,below,below,consistent_below
Abca8a,0.692691990090834,1.0601220131816e-4,0.610495741477337,0.00343919811506769,above,above,consistent_above
Abca8b,0.735467479674797,1.21495635498704e-8,0.673873873873874,0.0364309880231677,above,above,consistent_above
Abcb4,0.428309785452643,0.00978291505539943,0.38306177868296,2.92065524337636e-7,below,below,consistent_below
Abcb9,0.614102564102564,0.0337876840368715,0.640350877192982,0.00879449943855392,above,above,consistent_above
Abcc4,0.596018322762509,0.00717881313261735,0.619174503657262,7.4144522009698e-4,above,above,consistent_above
