gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
0610043K17Rik,0.465141612200436,0.648668349109922,0.597315436241611,0.0349875098848423
1110038F14Rik,0.48421052631579,1,0.448717948717949,0.0889767304644458
1110059E24Rik,0.433187560738581,0.543048380840108,0.420608108108108,0.00810313778643978
2210408F21Rik,0.488197189819308,0.171709428975587,0.484868059384252,0.0530743664073616
2310015A10Rik,0.534701857282502,1,0.586290322580645,0.0175878048105547
2310039L15Rik,0.558980392156863,1,0.580735411670664,0.005569478497313
2700049A03Rik,0.553677932405567,0.221305846013692,0.60235294117647,0.00150647649294185
3110056K07Rik,0.474835886214442,0.492120201312833,0.430525164113786,0.00929435661978816
4930432B10Rik,0.549723756906077,0.427979571527556,0.588068181818182,0.0524479193161404
4930551O13Rik,0.586666666666667,0.497538026176288,0.635869565217391,0.00535245637922239
4931414P19Rik,0.4375,0.332583729184024,0.408239700374532,0.00314416121477503
5830418P13Rik,0.522222222222222,1,0.670316301703163,3.6750587605736e-4
A630072M18Rik,0.572339489885664,0.162639194377837,0.56427304964539,0.046579819258349
AU040320,0.530502043199066,0.32156778035694,0.568168168168169,0.0190384883880663
Aasdhppt,0.562615101289134,0.32156778035694,0.639810426540284,0.00168560439840753
Abca3,0.437007874015748,0.109667164496549,0.408748114630467,0.0529980814302219
Ablim2,0.496361502347418,1,0.457707289927657,0.0436900023993864
Ablim3,0.425189393939394,0.169790520195472,0.224474474474474,1.4519754040341e-6
Abraxas2,0.458611111111111,0.224970272297797,0.371389645776567,1.1447549646189e-6
Acaca,0.466639027086788,0.132038088044004,0.447350069735007,0.0346027721719421
Acad10,0.493958777540867,0.852688575333071,0.457767183154549,0.0716262984331831
Acadm,0.527989198900172,0.107665633885394,0.540010902153175,0.0373196744604925
Acadsb,0.44796619123085,0.255619278208356,0.426318027210884,0.00110261308797383
Acat1,0.531393185333669,0.120848705798334,0.562379947759694,3.8717546258012e-4
Actn2,0.503734078195431,0.855232015269142,0.523615530505679,0.0181097214976978
Adarb1,0.466898922333705,0.69184953450619,0.442889269650889,0.0080914549096695
Adat1,0.468711276332094,1,0.40547263681592,0.00822070974568048
Afap1l1,0.571199633699634,0.160949649151304,0.554093567251462,0.0385912127647025
Agl,0.49785298876208,1,0.533153262958755,0.0322894292867979
Agmo,0.649305555555556,0.122045735800977,0.699530516431925,0.00653440466616524
Ago1,0.476415094339623,0.583692277730191,0.606382978723404,0.092353295060192
Akap7,0.482517482517482,1,0.443486590038314,0.0521671190222958
Alas1,0.542234169653524,0.351753909249065,0.560539752005835,0.044322866573928
Aldh7a1,0.475415070242657,0.719919300987471,0.421383647798742,0.0177795816332303
Amfr,0.456907477820025,0.200936008901433,0.411272321428571,4.7185238094587e-4
Anapc16,0.510089251067132,0.627118619287258,0.44934456928839,0.00904348586356755
Ankrd9,0.555096418732782,0.275770162650118,0.596578366445916,0.0044120271018607
Anp32b,0.436647173489279,0.315362692545723,0.424242424242424,0.0974588992754392
Anxa6,0.512769878883623,0.711037138450264,0.55850286906625,0.0591468740110778
