"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"9530026P05Rik",0.516666666666667,25,0.214124805352847,-0.0550340413588017,0.740066637922544,1
"Acta2",0.471605667060213,33,0.148098638989134,0.0164989375095459,1,1
"Actn1",0.5,23,-0.234465253637023,-0.0786187462829311,0.691712730891646,1
"Acyp2",0.178571428571429,14,-1.67807190511264,-1.21053688489952,0.119712847561368,0.723982610881746
"Akap6",0.548309178743961,23,-0.395928676331139,0.00494207848363359,1,1
"Aopep",0.382098765432099,27,-0.752072486556414,-0.417564131254338,0.360793817740097,0.947174137510461
"Cacna1c",0.486111111111111,30,0.20945336562895,0.0607235549193277,1,1
"Cacna2d1",0.528571428571429,21,0.251538766995964,0.831425489225804,1,1
"Cacnb2",0.39026169026169,37,-0.215728691055437,-0.184047289956283,0.544044721604672,1
"Cald1",0.512962962962963,36,-0.131244533278253,0.383413026544567,1,1
"Carmn",0.461412151067323,29,0.347923303420307,0.0252187894162539,1,1
"Celf2",0.566176470588235,17,0.180572245641821,-0.0968951770253703,0.659780485443217,1
"Clic4",0.15,19,-2.14684138832927,-5.4969760930087,0.000914096769766378,0.0324504353267064
"Cobll1",0.510416666666667,16,0.736965594166206,0.014536363946803,1,1
"Cped1",0.596894020766201,28,0.505235308250422,-0.857824654226054,0.190254039111183,0.732084258625748
"Crim1",0.421645021645022,21,0,0.0045749472413199,1,1
"Dip2c",0.4625,24,-0.667424660913129,-0.109009954549972,0.640552807659555,1
"Dlc1",0.554150579150579,37,0.929610672108602,-2.55130804514622,0.0238897866873646,0.565391618267628
"Ebf1",0.363852813852814,33,-0.465663572348812,-0.585440172947983,0.27922042696334,0.861941318017266
"Enah",0.462797619047619,24,-0.610053481683987,0.355993915766611,1,1
"Entpd1",0.543137254901961,17,0.115477217419936,0.160422545116887,1,1
"Esyt2",0.377777777777778,27,-0.163498732282879,-0.387312818045277,0.378789867747318,0.947174137510461
"Ext1",0.601731601731602,22,0.283792966000591,-0.545335573582584,0.296322552203504,0.876620883602032
"Fbxl17",0.36231884057971,23,-0.839535327806754,-0.344758669472082,0.406328600150477,0.947174137510461
"Fry",0.370238095238095,30,-0.756728848987636,-1.06484933082256,0.144469154681898,0.723982610881746
"Igf1r",0.547222222222222,24,0,-0.195497737019583,0.53177660201508,1
"Igfbp7",0.55,20,0.0524674198941354,-0.17593824849931,0.553052807977305,1
"Irag1",0.5,30,-0.15754127698648,-0.0452828803680383,0.763459136426583,1
"Itga8",0.622908232118758,19,0.389946518316013,-0.920643350249566,0.174800212940867,0.732084258625748
"Itpr1",0.561538461538462,26,0.819427754358179,-0.334278858118147,0.413554905110201,0.947174137510461
"Kcnab1",0.419142416723062,31,-0.249027547839915,0.0297315114219572,1,1
"Ldlrad4",0.266666666666667,21,-1.13750352374994,-1.20875211367566,0.119985957148106,0.723982610881746
"Lhfpl6",0.545238095238095,21,0.125530882083859,-0.0153661312664646,0.860839043063133,1
"Lncpint",0.408730158730159,21,-0.46948528330122,-0.128555043792872,0.612112551207294,1
"Lpp",0.562825190682333,35,0.0480942882010451,-0.166517066291547,0.563877919236465,1
