gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young,dir_Aged,dir_Young,consistency
Btaf1,0.37999371365708,8.1970648241406e-4,0.299050632911392,3.38846213098493e-6,below,below,consistent_below
Cacna1c,0.586147912222131,4.08947079590548e-8,0.575692866848761,9.05718202015678e-7,above,above,consistent_above
Cacna2d1,0.578020560060512,0.095143932244286,0.61257976810208,4.8900711974287e-4,above,above,consistent_above
Ccdc171,0.771505376344086,1.3834947985067e-4,0.792452830188679,0.00128565788839452,above,above,consistent_above
Cd55,0.41604602137389,0.039367435600568,0.29897619047619,0.00290339358093007,below,below,consistent_below
Cdcp3,0.00483091787439614,7.26257253379267e-14,0.0185185185185185,6.21943955598616e-16,below,below,consistent_below
Cdh19,0.823165452433745,2.1434372639776298e-12,0.888020833333333,9.19379970942739e-7,above,above,consistent_above
Ces1d,0.257389297449538,6.9023313085217e-6,0.263888888888889,0.00110546919035231,below,below,consistent_below
Chn2,0.808823529411765,0.00998983097826984,0.875,5.0762521718271e-4,above,above,consistent_above
Cisd2,0.755555555555556,1.0620040303848e-4,0.755555555555556,0.00429493893713515,above,above,consistent_above
Clic4,0.286559923552782,1.40103771531743e-39,0.224790655166417,6.0502575671731896e-33,below,below,consistent_below
Cobll1,0.662306157894393,2.86815465512714e-6,0.675495790602742,4.7735123329892e-4,above,above,consistent_above
Col8a1,0.564774658740526,0.0946866595644355,0.633052749719416,0.0346501315854384,above,above,consistent_above
Colgalt2,0.794607843137255,1.11594272495579e-5,0.786666666666667,0.0202569366356014,above,above,consistent_above
Corin,0.584760668794801,2.4934167639363e-4,0.596503986209869,0.00248611700177147,above,above,consistent_above
Cp,0.655151509183767,1.34491932752934e-7,0.632569171334994,8.067065396968e-4,above,above,consistent_above
Cpne8,0.333766233766234,2.42537841138196e-6,0.273939393939394,2.65713751412965e-6,below,below,consistent_below
Cradd,0.334968592019217,1.07979954909523e-8,0.334147869674185,4.06665515639506e-5,below,below,consistent_below
Cst3,0.73780487804878,0.00205178359995324,0.747512437810945,0.00305509934928333,above,above,consistent_above
Cuedc1,0.750555555555556,7.65126672032815e-6,0.722222222222222,1.2202148613427e-4,above,above,consistent_above
D830005E20Rik,0.41699013192624,4.1057400965692e-4,0.425433284055913,3.81100026837832e-5,below,below,consistent_below
D830032E09Rik,0.95,3.71545939644142e-23,0.941734417344173,8.72412002300196e-16,above,above,consistent_above
Dcbld2,0.355851679030071,9.79712876335606e-11,0.306201168112933,7.777808603953421e-10,below,below,consistent_below
Ddx39b,0.333333333333333,0.0264416139052674,0.359649122807018,0.0764319484886821,below,below,consistent_below
Dse,0.275730994152047,2.33494814496779e-7,0.267182130584192,2.3685457068393e-4,below,below,consistent_below
Dsg2,0.771428571428571,0.00570825602370138,0.682142857142857,0.0570505795408478,above,above,consistent_above
Egfr,0.407809310311852,4.75247893750233e-6,0.378634451353525,3.86752058084229e-7,below,below,consistent_below
Ehbp1,0.552416407284713,0.0469360530253101,0.566399794906248,0.0811731294773969,above,above,consistent_above
Eml6,0.725925925925926,0.00283709377966825,0.748366013071895,0.0268534412917508,above,above,consistent_above
Errfi1,0.63517794069774,1.5160653225886302e-17,0.632871847879062,3.8010188793812895e-11,above,above,consistent_above
Ext1,0.454919230518978,1.0775277615415e-4,0.432393117659541,2.2289520650938e-4,below,below,consistent_below
Fam20a,0.19172619047619,2.6800046901867e-11,0.371028037383178,0.0453756724011713,below,below,consistent_below
Fblim1,0.678590785907859,0.0492211027053819,0.676415094339623,0.0066882620911772,above,above,consistent_above
Fbn1,0.438524889744904,0.0208984041134394,0.397333037333037,0.00622583681901287,below,below,consistent_below
Fhl2,0.51693405092022,0.0339325579152921,0.569381958584307,3.4221546148519e-4,above,above,consistent_above
Fhod3,0.592920675897902,2.53865668762732e-6,0.642640696367994,7.80871363971841e-11,above,above,consistent_above
Fmn1,0.076111111111111,6.74696095783872e-93,0.033302200083022,9.273502997937289e-54,below,below,consistent_below
Foxp2,0.670076052199464,0.00410482529361634,0.664833333333333,0.0393011766726661,above,above,consistent_above
Frmd4a,0.35197709963897,1.56706631296968e-6,0.346454880294659,0.0128865787056875,below,below,consistent_below
Frmd4b,0.58710213777872,0.0761919797107126,0.651348039215686,0.0570505795408478,above,above,consistent_above
Fsd2,0.315446674537584,0.02918403214624,0.330306698950767,0.00847493672214434,below,below,consistent_below
Gda,0.38136627410821,0.00205776069694773,0.342412698412698,0.00151055045785055,below,below,consistent_below
Gm12216,0.259876543209877,3.85296079713555e-5,0.305164319248826,0.0599972971044366,below,below,consistent_below
Gm12295,0.807324580922712,4.4357208215538e-8,0.757858243451464,4.90261731968157e-6,above,above,consistent_above
Gm13481,0.975062656641604,1.98762164635841e-42,0.961075949367089,9.717543024121358e-25,above,above,consistent_above
Gm24474,0.947928262213977,2.1752669414495e-12,0.939555555555556,1.4881605853619199e-16,above,above,consistent_above
Gm26862,0.318823905401087,2.4710816854021e-4,0.302968877968878,6.56584616157615e-7,below,below,consistent_below
Gm30382,0.764069264069264,9.0990012963853e-4,0.750980392156863,0.0022638468639766,above,above,consistent_above
Gm32027,0.988562091503268,2.12080441631155e-8,1,1.95327210422938e-11,above,above,consistent_above
Gm35330,0.770169104657056,1.02723129169254e-13,0.793018759018759,7.917263856069839e-11,above,above,consistent_above
Gm40124,0.102564102564103,5.85020935409488e-14,0.084375,4.70024482223936e-13,below,below,consistent_below
Gm40652,0.108695652173913,0.0500956321951648,0.0285714285714286,3.89241532164234e-6,below,below,consistent_below
Gm50114,0.747557997557998,0.0397535177570453,0.860606060606061,0.010866436428304,above,above,consistent_above
Gm56646,0.945833333333333,5.47889016176422e-10,0.955357142857143,7.906475027471901e-18,above,above,consistent_above
Gm56730,0.992775041050903,0,0.999210110584518,1.86053636737544e-236,above,above,consistent_above
Gm57283,0.897777777777778,9.57456677330144e-8,0.85143509458578,3.75100084058103e-7,above,above,consistent_above
Gm8189,0.868464052287582,9.89022070320992e-14,0.881720430107527,6.7670044650421505e-9,above,above,consistent_above
Grb10,0.715159734779988,7.55454073832322e-10,0.0910340136054422,2.1607017976098998e-55,above,below,discordant
Greb1l,0.712916666666667,0.00413615532104557,0.723958333333333,0.0809732111323408,above,above,consistent_above
Grk5,0.571344772126022,0.0685647143180407,0.649413818086017,8.2665808085586e-4,above,above,consistent_above
Grm1,0.992609143942477,6.064890881018949e-194,0.996367027060625,2.3627032641408297e-207,above,above,consistent_above
Htra3,0.388237517516041,3.9909459996642e-4,0.376285714285714,0.0187520556360806,below,below,consistent_below
Itpr1,0.587083561393906,0.00183934691355409,0.594147789635154,0.0183354364049374,above,above,consistent_above
Itpr2,0.3540552213868,3.33292805460726e-7,0.343076599326599,8.74875024693992e-6,below,below,consistent_below
Kcnab1,0.158635265700483,2.14611719954064e-17,0.130769230769231,9.5303975652705e-11,below,below,consistent_below
Kcnc2,0.851063829787234,3.13019588806194e-7,0.821428571428572,5.80546092403193e-5,above,above,consistent_above
Kcnd2,0.688657741912636,3.52662394081706e-5,0.602887039731918,0.00930975405189475,above,above,consistent_above
Kcnip2,0.288067552602436,0.00205776069694773,0.389922480620155,0.0894510824005679,below,below,consistent_below
Kcnq1ot1,0.309694346057983,4.23966695396206e-10,0.832494515421344,8.62034240650763e-34,below,above,discordant
Kcnq5,0.190694906322121,1.0695847984358e-4,0.105868347338936,3.89503110148722e-13,below,below,consistent_below
Lama2,0.41377455046129,1.21145461510971e-18,0.367881268333151,2.7423522037640898e-30,below,below,consistent_below
Lamb1,0.641260162601626,0.0101275622681757,0.677910052910053,0.013083426224032,above,above,consistent_above
Lamc1,0.454756366224539,0.00272875646495166,0.442385610418022,0.0347586064399026,below,below,consistent_below
Lrtm1,0.351204318936877,0.0149555389530723,0.270998278829604,2.2950395309116e-4,below,below,consistent_below
Lsamp,0.786894575248892,5.1260442900744497e-23,0.815703547098896,2.33521270275857e-12,above,above,consistent_above
Lyrm4,0.0869565217391305,1.3715110401869e-16,0.0875706214689265,3.09517352627096e-13,below,below,consistent_below
Malat1,0.481165377710132,3.82525103211454e-13,0.479980580401733,1.4881605853619199e-16,below,below,consistent_below
Malt1,0.319730392156863,0.0154479115242059,0.268608414239482,2.1969941315725e-4,below,below,consistent_below
Man2a1,0.646200985850667,1.31235025017334e-6,0.709569390819391,7.777808603953421e-10,above,above,consistent_above
Marchf3,0.669276393831554,3.1621406560182e-8,0.674837775781172,8.3905393735351e-4,above,above,consistent_above
Mb,0.399926035502959,0.0598603607037564,0.368620689655172,0.0177615688273837,below,below,consistent_below
Mbnl1,0.263346613545817,9.79712876335606e-11,0.289594356261023,5.45193746917954e-5,below,below,consistent_below
Mctp1,0.399731507041232,0.061705092269791,0.265503875968992,0.0183549807841267,below,below,consistent_below
Mdga2,0.758755155605549,4.3859176288731104e-9,0.854166666666667,0.00970646117719696,above,above,consistent_above
Medag,0.43394151600034,0.00674423248382619,0.382432432432432,0.0222706695399277,below,below,consistent_below
Mef2d,0.388410364145658,0.0437325964302079,0.374462365591398,0.0150467457426774,below,below,consistent_below
Meg3,0.631507165973185,0.00158844821018784,0.112403100775194,4.15826284213735e-22,above,below,discordant
Metap1d,0.685296574770259,0.0182458979114442,0.682638888888889,0.0277683103284047,above,above,consistent_above
Morrbid,0.653392221813274,7.34079509886405e-5,0.700113378684807,5.45193746917954e-5,above,above,consistent_above
Mt1,0.737706855791962,1.87068105784328e-5,0.7175,0.00434397636439562,above,above,consistent_above
Myh6,0.54970572885885,4.08073356814483e-5,0.577942998015523,9.91685888373093e-9,above,above,consistent_above
Myl2,0.602166400850611,0.0540054033491141,0.6234410430839,0.0182679738928862,above,above,consistent_above
Myo5c,0.294117647058823,0.0136999847948608,0.21025641025641,1.0242651186654e-4,below,below,consistent_below
Myo6,0.376584574264987,3.8319819985402e-4,0.368173758865248,0.00970646117719696,below,below,consistent_below
Myot,0.680506398363541,0.00342046300051269,0.757965367965368,0.0192404473834718,above,above,consistent_above
Myrip,0.257014157014157,5.8906096093873e-8,0.174808429118774,1.5882197008314e-14,below,below,consistent_below
Myzap,0.339501833319475,2.83477156714664e-6,0.397536352536353,0.00413889154382562,below,below,consistent_below
Neat1,0.593492923574419,7.50570599907254e-10,0.578707966930683,0.00383178770316595,above,above,consistent_above
Noct,0.716323024054983,0.0032017143893588,0.737142857142857,0.0150714579095689,above,above,consistent_above
Nrg4,0.288759689922481,1.6219250856056e-4,0.328571428571429,0.0778351133702942,below,below,consistent_below
Nt5dc1,0.352627939142462,3.9064629909848e-4,0.29375,1.427691038979e-4,below,below,consistent_below
Nufip2,0.619078014184397,0.0188507760090946,0.60109126984127,0.0953231599349452,above,above,consistent_above
Or5m3b,1,7.30835650316702e-144,1,6.33488058892186e-49,above,above,consistent_above
Pakap,0.576031992773552,7.54718844915365e-13,0.563869870924971,0.00701863088462657,above,above,consistent_above
Pcdh7,0.653742278215633,1.07396234853081e-15,0.686690434383535,2.8753176923847095e-23,above,above,consistent_above
Pcdha11,0.168154761904762,3.1852032465498e-10,0.104166666666667,3.2521936982064e-5,below,below,consistent_below
Pde4dip,0.623219528494904,7.8786371940562e-4,0.601769041271804,0.00875447065749113,above,above,consistent_above
Pde7b,0.358470916623276,1.5832660270854e-10,0.344488441529033,2.07970486839995e-8,below,below,consistent_below
Pdlim3,0.224994567579313,1.37679697691762e-9,0.264874264312467,1.3083924722907e-4,below,below,consistent_below
Pfkfb2,0.343487981316929,5.4085280399127e-4,0.367825814536341,0.0374420780665822,below,below,consistent_below
Pi16,0.661323584551931,0.0112034661085819,0.699984737484738,0.0260346023893558,above,above,consistent_above
Pla2g4a,0.769921875,6.55027784247446e-5,0.668798449612403,0.0520519891917811,above,above,consistent_above
Ppp1r14c,0.279962546816479,0.00406245622413311,0.316091954022988,0.00702648754244907,below,below,consistent_below
Prex2,0.402928867176648,5.65183190718175e-7,0.433597960435021,0.00261180864214584,below,below,consistent_below
Prkg1,0.19274308316278,3.0241436024577197e-75,0.133459802496062,1.2005857447693699e-70,below,below,consistent_below
Ptpn2,0.35042735042735,0.0664374786047182,0.373156342182891,0.084749600773872,below,below,consistent_below
Pvt1,0.397826447652232,0.0089300336617328,0.361861471861472,0.0128865787056875,below,below,consistent_below
Rapgef5,0.334173687947273,2.6216803335182e-4,0.33448905109489,0.0115652846114887,below,below,consistent_below
Rbm20,0.55104486906403,0.0337294341105244,0.561160410009808,0.0119491905389741,above,above,consistent_above
Rgs6,0.814576962283384,3.898918139030981e-9,0.826204523107178,7.80871363971841e-11,above,above,consistent_above
Rhoj,0.570350954804945,5.92620132707412e-7,0.56291509998135,0.0139513841412044,above,above,consistent_above
Rnls,0.298459383753501,0.0155998164357933,0.343956043956044,0.0320956177548279,below,below,consistent_below
Rora,0.543127851653822,0.00252180442019709,0.550968132069696,0.00211948816083024,above,above,consistent_above
Rusc2,0.115942028985507,1.53214734207533e-24,0.111111111111111,4.0603145998622e-12,below,below,consistent_below
Ryr2,0.470789374435866,2.89712374264185e-6,0.442574503567354,4.50017798583929e-9,below,below,consistent_below
Scarb2,0.668575063613231,0.0166095744773966,0.685281385281385,0.026889444609454,above,above,consistent_above
Scn7a,0.683475177304964,8.98042702902393e-5,0.680407124681934,0.0778351133702942,above,above,consistent_above
Sdk1,0.398312334012723,0.00510797158339353,0.353222507419588,0.00151055045785055,below,below,consistent_below
Serpinb6a,0.374946921443737,0.0546726430829292,0.36228813559322,0.0675700431328701,below,below,consistent_below
Serpine2,0.378780663780664,0.0188628536617266,0.286738648947951,1.1634553719327e-4,below,below,consistent_below
Sgce,0.30812324929972,0.00263507613407483,0.883333333333333,5.79108337704163e-21,below,above,discordant
Slc25a13,0.391723942127168,0.00725292447363063,0.377075702075702,0.00640266113097695,below,below,consistent_below
Slc2a13,0.205535279805353,9.766562506957382e-9,0.128306878306878,8.9653778939652806e-14,below,below,consistent_below
Slc38a9,0.77874149659864,7.4342797036871e-4,0.713080168776371,0.0327341618322141,above,above,consistent_above
Slit2,0.308491106880463,1.9376327528914998e-13,0.285438893225778,1.12219983179856e-9,below,below,consistent_below
Smoc2,0.389422865920562,0.00998983097826984,0.379125271211602,0.080429560581654,below,below,consistent_below
Spon1,0.614746732026144,0.02391783938591,0.675666666666667,0.0570505795408478,above,above,consistent_above
Sqstm1,0.410351335656214,0.0609086088856834,0.358024691358025,0.0966804944457673,below,below,consistent_below
Srgap1,0.355345379258423,9.96010372771674e-6,0.28655462184874,1.64327141816325e-5,below,below,consistent_below
Stard13,0.601835642824015,0.0269824939566316,0.632671250318309,0.0437877942902619,above,above,consistent_above
Strn3,0.577567395170302,0.0464708931762968,0.585588818860878,0.0309843058488035,above,above,consistent_above
Syk,0.324734607218684,5.9115277565221e-4,0.374761904761905,0.0726678173599735,below,below,consistent_below
Synpo2,0.415690973334285,5.9115277565221e-4,0.390427668114294,0.0036852551181362,below,below,consistent_below
Tacc1,0.419293842034806,0.0153409445457732,0.372240956468424,0.00127347347077349,below,below,consistent_below
Tacc2,0.608754538437348,0.00163415346129954,0.582441155637032,0.039158810151273,above,above,consistent_above
Tbc1d4,0.61620389941073,0.0320673073483727,0.665941796298939,0.00138404725493634,above,above,consistent_above
Tlr4,0.39396558174336,0.0120846383251607,0.394451365817645,0.0183354364049374,below,below,consistent_below
Tmcc3,0.686791383219955,0.00138341682821588,0.658024691358025,0.0374943081394363,above,above,consistent_above
Tnfaip8,0.604590425913955,0.0728887467264715,0.665848406546081,2.18342631256e-4,above,above,consistent_above
Tnnt2,0.558893363760076,0.0639115648700997,0.628118947220071,1.19851527888557e-5,above,above,consistent_above
Trabd2b,0.619558417772704,0.0106012997196556,0.676877596676254,0.00246388660420432,above,above,consistent_above
Uap1,0.414250562411849,1.7973807763061e-4,0.432469198860176,0.0764319484886821,below,below,consistent_below
Zeb1,0.701157804729048,1.43313688697616e-50,0.685788404921532,1.07934122602025e-28,above,above,consistent_above
Zfp968-ps,0.113475177304965,1.36011594580839e-14,0.0887096774193548,6.88781851448823e-10,below,below,consistent_below
Cntnap5b,0.00564971751412429,3.24858363749892e-20,0,8.07720414072287e-14,below,below,consistent_below
