"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"0610043K17Rik",0.482758620689655,0.421052633137284,998.999999999999,890.453306218115,694.256115866429,0.0332500693407708,29,1.67112803418546,0.688564709985276,0.888194272276184
"1110059E24Rik",0.5125,0.58,998.999999999999,954.351901424048,860.568455295432,0.0485677669361271,40,1.71722384178526,1.38180149256059,1.493321258003
"1500004A13Rik",0.491228070175439,0.520547944945805,998.999999999999,977.626837423579,921.147393590821,0.0622799830914662,57,1.83556323447123,1.61475152324528,1.70883947576029
"1600010M07Rik",0.470149253731343,0.467532467532467,998.999999999999,985.352857461297,941.256324981366,0.0772169541655735,67,1.54936159969179,1.66562060061057,1.60853162156906
"1600020E01Rik",0.3,0.333333333338951,998.999999999999,933.987669523484,807.56536442712,0.0431320337872114,35,1.56655033319779,1.22056525520062,1.32438270539611
"1700025G04Rik",0.424036281179138,0.414772727272727,998.999999999999,971.025182402522,903.964908011651,0.151406065426248,126,1.78616642565654,1.58022285588269,1.7083433615213
"2210408F21Rik",0.455858085808581,0.503703703710498,998.999999999999,952.842591313345,856.640092009417,0.224459717842763,202,1.73216340326309,1.61084408013413,1.69942575797681
"2210408I21Rik",0.568181818181818,0.509433962264158,998.999999999999,945.521619182556,837.585400774937,0.0459009528068846,33,1.98192695133274,1.302791378866,1.48642070364116
"2610035D17Rik",0.580492424242424,0.582608695652145,998.999999999999,980.641037239036,928.992614932535,0.105035102574098,88,1.56447262933155,1.61701044413139,1.58790002106373
"2610037D02Rik",0.38953488372093,0.396039603960559,998.999999999999,980.769290179447,929.326425816633,0.104618129416543,86,1.5637978053338,1.61718058229076,1.58790202121427
"2610307P16Rik",0.488095238095238,0.5,998.999999999999,964.182987853031,886.156357155614,0.0525247969940552,42,1.83854271326485,1.4829264943804,1.60514119225893
"2700097O09Rik",0.5,0.482758620680012,998.999999999999,887.884901393296,687.57118932556,0.0326398231459931,26,1.66145342538898,0.651114077575053,0.834818112695478
"2900093K20Rik",0.403225806451613,0.410256410298457,14.3627057325069,270.225412672815,679.990941041779,0.0319474421385749,31,1.23828073765566,0.609761083658074,0.754668505318089
"3110056K07Rik",0.323529411764706,0.325000000011353,998.999999999999,937.14190142571,815.775054876029,0.0438286163655843,34,1.43926875688747,1.24078944044617,1.30127397634961
"4632427E13Rik",0.434375,0.437185929648241,998.999999999999,967.148860970661,893.875795979782,0.173957439144907,160,1.65686203424552,1.5869058384192,1.63482766240134
"4732440D04Rik",0.238341968911917,0.250000000339606,998.999999999999,960.118534443416,875.577583821476,0.20104149550155,193,1.52439302872073,1.60141523422311,1.54494561469128
"4732471J01Rik",0.464285714285714,0.393939395922135,998.999999999999,889.314043719135,691.290895569828,0.0329794686250749,28,1.68113980076761,0.671855348161501,0.868575616076697
"4833420G17Rik",0.725146198830409,0.728571428571427,998.999999999999,973.059100291035,909.258696414273,0.0579479169162987,57,1.35142711891061,1.56753839264451,1.46808458975806
"4930438E09Rik",0.55982905982906,0.61818181817141,998.999999999999,953.434613172335,858.180979411472,0.0482603665753926,39,1.66243090523593,1.3729530558377,1.46841475446018
"4930503L19Rik",0.45,0.45833333396756,998.999999999999,960.362775507102,876.213283284906,0.050818118604453,40,1.4758105507131,1.44277324715004,1.45448651337097
"4930523C07Rik",0.475409836065574,0.448717948717949,998.999999999999,985.615611455496,941.940209053131,0.079334527425988,61,1.81751702293692,1.66303982080387,1.73218919922713
"4930578G10Rik",0.757894736842105,0.799999999999975,9.78812466813221,363.868446615398,931.154438657964,0.102323811995627,95,1.2768680297839,1.61830283319809,1.41421691272572
"4930590L20Rik",0.621212121212121,0.622222222222222,998.999999999999,919.723748216661,770.439882805441,0.0400266568097217,33,1.69955967216898,1.09809773964822,1.25967803927085
"4930599N23Rik",0.483870967741935,0.527777777767479,998.999999999999,927.238272284662,789.998342164636,0.0416811700476432,31,1.70074988647062,1.17201439489948,1.31099850013687
"4933406I18Rik",0.192307692307692,0.17241379455895,1.62436337593418,270.961323287837,702.606141842724,0.0340108831654018,26,1.07380905448995,0.736257288588291,0.813790480457189
"5031425E22Rik",0.53584229390681,0.536082474226804,998.999999999999,903.260671136168,727.590539175388,0.305724515285852,279,1.65448065943736,1.64836875667632,1.65322509101257
"5330438D12Rik",0.453846153846154,0.506172839221481,998.999999999999,983.969481747333,937.655737980083,0.0724610377837194,65,1.73319020719213,1.66599052841771,1.69754241000821
"5430405H02Rik",0.6,0.672413793103448,998.999999999999,942.852773186316,830.639050549555,0.0452012742995842,40,1.91961925117639,1.28169474630635,1.48060206742354
"6720427I07Rik",0.58,0.564516129031001,998.999999999999,981.668181138764,931.666018069855,0.0679991147352053,50,1.60768649294633,1.65463253058385,1.63522880047078
"6820431F20Rik",0.662337662337662,0.656862745077707,998.999999999999,983.082087854585,935.346069765591,0.0968407249040648,77,1.63971133767888,1.62335572411649,1.63178748075744
"9330159M07Rik",0.166666666666667,0.155172413835057,11.6472509817679,302.823252009009,769.247719470447,0.0399244870518816,36,1.43705220605376,1.09297006263829,1.19737363963759
"9530026P05Rik",0.39507072670338,0.403556771545835,998.999999999999,752.800726697992,335.980281246786,0.476427713616772,441,1.86785810656284,1.70070151803516,1.84344160882122
"9630014M24Rik",0.380952380952381,0.363636363636431,998.999999999999,855.910779093589,604.350407026429,0.0252289358512245,21,1.97103066136107,0.306584370247626,0.46669591263902
"A4galt",0.662162162162162,0.638297872336796,998.999999999999,935.523927032941,811.563865169426,0.0434663665225553,37,1.63404238980305,1.23021158437824,1.35465386978808
"A730049H05Rik",0.431818181818182,0.440000001383499,998.999999999999,846.841595186926,580.745550184617,0.0229225645750785,22,1.31459779349369,0.217205758112286,0.331035259075642
"A830012C17Rik",0.518867924528302,0.515151515151515,998.999999999999,964.48356083278,886.93867475227,0.0526708761427195,53,1.65242980040154,1.48606127082287,1.55445197225917
"A930015D03Rik",0.72972972972973,0.777777777777758,998.999999999999,946.108978077309,839.114151627065,0.0460606420673604,37,1.33583602131896,1.3076080515918,1.31712251010642
"AU040320",0.540322580645161,0.57142857142857,998.999999999999,983.810363291842,937.241591745824,0.0720971678722076,62,1.68955958747708,1.6656277624245,1.67665826592642
"AW554918",0.532832080200501,0.548780487795342,998.999999999999,971.79838018614,905.977351819224,0.146008280641331,133,1.60589180364653,1.58311159753812,1.59785384426529
"Aak1",0.422955974842767,0.413043478983466,998.999999999999,973.582383438225,910.620673842924,0.133846435750838,106,1.70240806764996,1.59367190278357,1.65755877629482
"Aatf",0.446153846153846,0.421052631578947,998.999999999999,985.573788780907,941.831354909629,0.0788686382989667,65,1.63989486533574,1.66370840029403,1.65236719993426
"Abca1",0.388771186440678,0.41279069767442,998.999999999999,933.35444785879,805.917244056196,0.265487451216051,236,1.76640962783991,1.63056196428531,1.73367259618754
"Abca5",0.5,0.53846153837946,998.999999999999,861.684466247602,619.377895731313,0.0265235348886297,22,1.78964991220228,0.350420941051745,0.513255776954599
"Abca6",0.504904833728363,0.501538461538096,998.999999999999,694.780640884629,184.968257048235,0.593824578296162,510,1.96024919465076,1.72748831012682,1.92983423172093
"Abca8a",0.614757266298172,0.63985644922947,0.857317367083597,0.930939479960607,1.02986595461544,2.39831873320348,1305,2.2076352071739,1.90708389787052,2.19080661167517
"Abca8b",0.505094360976714,0.513692945917057,998.999999999999,663.814449454878,104.370871091775,0.713813928267701,561,2.35778336156979,1.75110294077105,2.27933966856832
"Abca9",0.38584229390681,0.395730706075535,998.999999999999,807.627448548992,478.680763861095,0.406013601786236,372,1.92155142356258,1.6812153121746,1.88036412152085
"Abcb1b",0.703703703703704,0.694444444414762,998.999999999999,884.871748419082,679.728692654329,0.031923491525311,27,1.7709267323325,0.608355319441659,0.814169012700423
"Abcc1",0.58,0.551724137931034,998.999999999999,977.765661379306,921.508718229827,0.0624404325663504,50,1.62714018609553,1.6162382252208,1.6206973804585
"Abcc4",0.384615384615385,0.319148936170215,998.999999999999,933.173432503269,805.446105572598,0.0429582701632265,39,1.47358402907827,1.21558508376468,1.30063267823925
"Abcc5",0.460858585858586,0.456521739400064,998.999999999999,969.238931128514,899.315734939364,0.162824245361803,132,1.83222445546807,1.58044402592503,1.7390817940085
"Abcd2",0.447368421052632,0.476190476190476,998.999999999999,899.47148723902,717.728224731222,0.0353814678657002,38,1.60804081159426,0.82366163842531,1.03781524327372
"Abcd3",0.564444444444444,0.557894736842105,998.999999999999,984.965881686566,940.249122143956,0.0889139896171317,75,1.56699086196701,1.64144242760066,1.60302521345054
"Abce1",0.564814814814815,0.597222222226521,998.999999999999,981.171545553917,930.373397697009,0.0671625635206836,54,1.6180061894661,1.65055090114115,1.63652377009716
"Abhd17b",0.530864197530864,0.53731343283581,998.999999999999,981.075457806231,930.123304904566,0.0670054877290578,54,1.54922813568753,1.64971547376936,1.60587508391759
"Abhd18",0.555555555555556,0.535211267605634,998.999999999999,972.676399268428,908.262619706069,0.0576501444794601,54,1.87819996811138,1.56383530510092,1.69154758746911
"Abi1",0.64915663889746,0.725326991413,6.44908946885939,93.3400480944798,232.461435299689,0.548216742302118,463,1.67289234676473,1.71770453010048,1.67885438403375
"Abi2",0.474206349206349,0.460000000141377,998.999999999999,982.488304418561,933.800597411446,0.0989201586495711,84,1.60239080117343,1.62090795739432,1.61091074773869
"Abi3bp",0.618671428571429,0.58040201005021,998.999999999999,908.198674851502,740.442949269219,0.299932430125975,250,1.95032969129464,1.64603272405935,1.87773946511139
"Abl2",0.441558441558442,0.423913043478264,998.999999999999,983.558336140647,936.58562701014,0.0950889982512166,77,1.65833097835355,1.62611282497756,1.64268354359312
"Ablim1",0.344437303627535,0.38333333333342,998.999999999999,778.976469319088,404.109306268008,0.440175282655691,389,1.93991698479941,1.69102394332949,1.89875736268012
"Ablim3",0.222222222222222,0.20000000141344,0.603861144344241,229.156756464235,595.457444530933,0.0244109997759374,9,1.18825231558894,0.275941973960286,0.324543048632885
"Abtb2",0.410179977502812,0.370370370370371,998.999999999999,971.914326969723,906.279132801494,0.145189481148987,127,1.65531171444262,1.58366044822668,1.62902085504902
"Acaca",0.403120978120978,0.448275862068966,998.999999999999,967.964809141515,895.999508538881,0.169869536124535,148,1.66165031978236,1.58417243936668,1.63588556918493
"Acadl",0.571428571428571,0.587301587296201,998.999999999999,964.80880910803,887.785216078848,0.0528311464081077,42,2.04235646449487,1.48944105263472,1.67315769942417
"Acadsb",0.509876543209877,0.517241379369965,998.999999999999,976.363537941831,917.859335511738,0.11973694044773,108,1.63261433529156,1.60887258220144,1.62307587886668
"Acap2",0.468390804597701,0.510917030567686,998.999999999999,962.682156635729,882.250062345326,0.192299584038351,174,1.6306564600403,1.59844766474995,1.62116289342476
"Acat1",0.563157894736842,0.54,998.999999999999,951.512886805247,853.179197966624,0.0476418231317103,38,1.70411457306488,1.3548800233031,1.46658555907805
"Acbd3",0.552238805970149,0.539473684210526,998.999999999999,985.648685788917,942.026293414587,0.0834428634265333,67,1.50309048100483,1.6552198871055,1.58005963266352
"Acbd5",0.611111111111111,0.625,998.999999999999,951.495321363473,853.133479438618,0.0476363194988018,36,1.61282913761838,1.35471780594923,1.43580461966091
"Acbd6",0.45,0.449275362318841,998.999999999999,977.863174169596,921.762520057944,0.0625544110662519,60,1.59828804834857,1.6172821416681,1.60862064036059
