gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Errfi1,0.5902,0.255615762260587,0.7629,2.9249271895736e-4
Fhod3,0.6039,0.53376726118286,0.7211,2.9249271895736e-4
Meis2,0.4584,0.950476121643783,0.2975,0.0814302880890511
Nid1,0.5804,0.265554200083134,0.7268,0.0825925192253192
Pde7b,0.3581,0.124017857803782,0.2722,0.045358528042762
