"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1700025G04Rik",0.611627906976744,0.6096,0.3961,0.223423462392242,0.111504101560418,0.586776859504132,43
"5031425E22Rik",0.544573643410853,0.5474,0.2379,0.162580664378016,0.110332868060022,0.537190082644628,43
"9530026P05Rik",0.537202380952381,0.567,0.1021,0.111285378288185,0.110751867772155,0.776859504132231,40
"AW554918",0.55982905982906,0.5533,0.7287,0.348357715206354,0.109412350358504,0.446280991735537,39
"Aak1",0.430232558139535,0.3893,0.1488,0.128064331397385,0.109292922154273,0.504132231404959,43
"Abca1",0.483506944444444,0.4875,0.3838,0.219039052415024,0.111941646055213,0.818181818181818,48
"Abca8a",0.61494708994709,0.6304,0.0789,0.10204777999703,0.110098975982131,0.71900826446281,21
"Abhd17b",0.464539007092199,0.4982,1.2062,0.530283572901608,0.110323777011723,0.694214876033058,47
"Abi1",0.644383394383394,0.6672,0.7085,0.347656967828663,0.120058075530312,0.991735537190083,52
"Abi3bp",0.457818532818533,0.4328,0.2175,0.167793493748906,0.130126596119162,1.31404958677686,74
"Ablim1",0.4375,0.4384,0.0584,0.095095908303711,0.111371150615868,0.652892561983471,32
"Ablim2",0.486111111111111,0.5106,0,0.0792352747215236,0.121018676258007,0.388429752066116,30
"Ablim3",0.41875,0.4181,0.3082,0.188372426081473,0.108951485435103,0.454545454545455,40
"Ackr3",0.58,0.5895,0.4068,0.225815464056156,0.108951485435103,0.454545454545455,35
"Adam10",0.480392156862745,0.4706,0.4695,0.251366850857782,0.11161097021012,0.59504132231405,51
"Adam12",0.691666666666667,0.7037,0.6845,0.332484702705783,0.110804969265966,0.553719008264463,35
"Adam19",0.321428571428571,0.3112,0.1367,0.167399302148301,0.176388534147838,0.322314049586777,28
"Adamts5",0.431972789115646,0.3969,0.5462,0.281928123727843,0.113802220973659,0.413223140495868,28
"Adamts9",0.625850340136054,0.6858,0.8077,0.377880181147691,0.108682996672906,0.462809917355372,21
"Adamtsl1",0.550273224043716,0.5398,0.2419,0.177132294514134,0.130238057821254,1.37190082644628,61
"Adgrl4",0.4953125,0.4741,0.1033,0.110386510261615,0.108682996672906,0.462809917355372,32
"Adk",0.459770114942529,0.4628,0.9699,0.452604912248314,0.128736569307258,0.371900826446281,29
"Afap1l1",0.390243902439024,0.4293,0.1806,0.140483440693358,0.109817041752322,0.520661157024793,41
"Aff1",0.325036075036075,0.3581,1e-04,0.0725859685285679,0.110804969265966,0.553719008264463,33
"Agap1",0.395772594752187,0.4362,0.0397,0.0871846716493885,0.110134055165833,0.710743801652893,49
"Agfg1",0.595238095238095,0.5846,0.1023,0.110240923941279,0.10904063783298,0.495867768595041,35
"Ago3",0.489035087719298,0.4994,0.2423,0.163405480903304,0.10904063783298,0.495867768595041,38
"Agps",0.557692307692308,0.5384,1.5646,0.678440355286288,0.128736569307258,0.371900826446281,26
"Ahnak",0.412962962962963,0.3737,0.1549,0.131508383637642,0.111015137942559,0.56198347107438,45
"Aig1",0.455357142857143,0.4731,0.5517,0.305801058765074,0.147074150420523,0.347107438016529,28
"Airn",0.355353508924938,0.3565,1.1583,0.525099179514317,0.1301874801782,1.47107438016529,63
"Akap13",0.523688458434221,0.5182,0.1051,0.117936523651808,0.119170383790861,0.975206611570248,59
"Akt3",0.302482269503546,0.3197,0.127,0.120337691079145,0.110135766841548,0.735537190082645,47
"Ank2",0.626262626262626,0.6048,0.3026,0.186148429176931,0.108802700829566,0.487603305785124,33
"Ankhd1",0.476666666666667,0.4632,0.6806,0.331374389316369,0.111371150615868,0.652892561983471,50
"Ankrd11",0.520138888888889,0.5372,0.3851,0.219027248181981,0.111169617056613,0.793388429752066,48
"Ankrd12",0.524122807017544,0.5287,0.2853,0.17997796837091,0.109412350358504,0.446280991735537,38
"Ankrd17",0.451242236024845,0.4755,0.0813,0.108039246835561,0.11785794300018,0.950413223140496,69
"Ankrd44",0.516666666666667,0.5166,0.5724,0.298895720166512,0.124521396600986,0.380165289256198,30
"Anks1",0.458333333333333,0.4103,1e-04,0.115525884426782,0.176388534147838,0.322314049586777,22
"Ano6",0.30982905982906,0.3569,1e-04,0.0729542881877608,0.111367516158773,0.578512396694215,39
"Antxr2",0.317543859649123,0.3347,1.1734,0.517323584307074,0.109553554431671,0.512396694214876,38
"Anxa2",0.555764411027569,0.5473,0.2099,0.150945897531361,0.108802700829566,0.487603305785124,38
"Aopep",0.524848484848485,0.5212,0.0601,0.10628957703298,0.127481613988371,1.14876033057851,55
"Ap2a2",0.532,0.5624,0.0488,0.0958695536030651,0.118120764869748,0.396694214876033,25
"Apaf1",0.592592592592593,0.5773,0.6538,0.321354192629934,0.11161097021012,0.59504132231405,45
"Apbb2",0.583928571428571,0.5574,0.1353,0.122616783607311,0.108802700829566,0.487603305785124,28
"Apc",0.722619047619048,0.6815,0,0.0723983184747286,0.110576365083735,0.545454545454545,42
