"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"1700025G04Rik",0.78125,0.717948717948712,22.9207396893923,314.887741773052,583.529725947598,0.133588492603187,24,1.58458702415818,1.32343617870437,1.44293008047637
"2210408F21Rik",0.292929292929293,0.325581395349872,998.999999999999,906.119708428863,746.119438455589,0.171230502058804,33,1.44020784330047,1.59444207090103,1.50624597360207
"2610035D17Rik",1,0.999999999993618,1e-06,1e-06,308.300691085122,0.0968306163269423,20,2.12732054193795e-11,0.842220778066775,0.000301709219449077
"2610307P16Rik",0.1,0.166666667056742,1e-06,1e-06,489.892313117885,0.0339987893464164,5,0.575364146463864,0.164053642023212,0.200854771629979
"3110082I17Rik",0.481481481481481,0.51612903230074,998.999999999999,732.682781608363,412.092764579071,0.110407708384915,27,1.67784606297497,1.01450809444816,1.31088653780436
"4632427E13Rik",0.409090909090909,0.433333333333391,998.999999999999,817.793461154166,576.009628889507,0.132440257089514,22,1.75811792688715,1.30692930219091,1.4972128734295
"4732440D04Rik",0.195652173913043,0.218750002295688,0.670286672443123,288.265073700396,554.506892306097,0.12926478675502,23,1.21402686471322,1.26100410177338,1.23873137898903
"4732471J01Rik",0.511904761904762,0.537037036311009,998.999999999999,934.917045139545,801.580975824309,0.201706358556567,42,1.710459118794,1.62171705731335,1.67596893282299
"4933406I18Rik",0.41679748822606,0.429530202008153,998.999999999999,771.367053926159,486.595807561493,0.466052780491572,91,1.8332925779658,1.57054242989941,1.77134201224159
"5031425E22Rik",0.651041666666667,0.651685393258075,998.999999999999,901.180569383047,736.607022515499,0.301171464473009,64,1.63161462227456,1.49181868699887,1.58993498032088
"5033421B08Rik",0.5,0.424242424506184,998.999999999999,813.936362133789,568.581141887298,0.131326272011505,26,1.87170694865756,1.29082453424626,1.55436329416465
"9530026P05Rik",0.1875,0.222222223191858,0.122173559301205,123.289121239926,237.323541421298,0.0822643734541635,12,1.07776589170319,0.63597936569247,0.751250065938819
"AW554918",0.382352941176471,0.36956521800939,998.999999999999,878.077866922603,692.112928887977,0.154703052103169,34,1.80219680396676,1.53444231118847,1.68086628799216
"Aak1",0.28,0.241379310345168,998.999999999999,802.181846482504,545.942815447787,0.128038288395518,25,1.38958177255451,1.24338740990492,1.31302192156321
"Abca1",0.413888888888889,0.474698795362661,2.61907038499762,12.6180493947073,21.6823580788832,1.10803388329167,204,1.74912579414302,1.77674254703638,1.75222604300076
"Abca8a",0.407407407407407,0.470588235294118,998.999999999999,638.752643380254,231.19027613975,0.0491633013228235,9,1.93946421244766,0.283827910744768,0.465236079083677
"Abca9",0.482277777777778,0.505836575746791,998.999999999999,584.520784192516,126.743732518921,0.717589419259743,150,1.71560116491572,1.6738122120398,1.70936273708283
