"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"1700025G04Rik",0.105404000887816,0.0398445638339114,0.105404000887816,0.347059906675041,0.644496704661318,0.347059906675041
"2610307P16Rik",0.16829894690246,0.700100862981597,0.16829894690246,0.442612978467886,0.961589444904895,0.442612978467886
"3110082I17Rik",0.949880091442878,0.421108944334356,0.949880091442878,0.975165805172715,0.91322602107473,0.975165805172715
"4632427E13Rik",0.750230171062391,0.788729454698555,0.750230171062391,0.903584347368073,0.967361822953921,0.903584347368073
"4732440D04Rik",7.39770987274098e-06,0.398337918060813,7.39770987274098e-06,0.000299495163332786,0.901401255709809,0.000299495163332786
"4732471J01Rik",0.0526545656554227,0.174602480108953,0.0526545656554227,0.242940176561335,0.798866141868359,0.242940176561335
"4933406I18Rik",0.122296053725359,0.384923863368326,0.122296053725359,0.376468958011704,0.901401255709809,0.376468958011704
"5031425E22Rik",0.00158341292896175,0.26103363558433,0.00158341292896175,0.0187207050716185,0.845252634720389,0.0187207050716185
"5033421B08Rik",0.819727328855422,0.74537500532872,0.819727328855422,0.9344332008113,0.964942836355785,0.9344332008113
"9530026P05Rik",0.904538727901307,0.012375974635148,0.904538727901307,0.964146483001768,0.550308188068557,0.964146483001768
"AW554918",0.876971587773401,0.0265604948282602,0.876971587773401,0.957531454723353,0.611791573666184,0.957531454723353
"Aak1",0.126490727137895,0.590253367830854,0.126490727137895,0.383200933007318,0.94791963923142,0.383200933007318
"Abca1",0.431085985797402,0.567891444124204,0.431085985797402,0.706758852627014,0.94791963923142,0.706758852627014
"Abca9",0.114072064287469,0.0543943946009495,0.114072064287469,0.362714225323444,0.662300879234639,0.362714225323444
"Abcc3",0.854884214000475,0.941477712873182,0.854884214000475,0.953200427521793,0.987024577508218,0.953200427521793
"Abhd12",0.882247143464432,0.735426780984741,0.882247143464432,0.958670218388556,0.961589444904895,0.958670218388556
"Abi1",0.188479523987859,0.680643905966058,0.188479523987859,0.468917400461414,0.961589444904895,0.468917400461414
"Abl2",0.437544468330812,0.314957114426022,0.437544468330812,0.70769904320819,0.869332502682423,0.70769904320819
"Ablim1",0.674640369297004,0.980858204686406,0.674640369297004,0.862506730507941,0.993609671105726,0.862506730507941
"Abr",0.0331630210385114,0.921667745535227,0.0331630210385114,0.171727891889346,0.982907737538571,0.171727891889346
"Abtb2",0.882629430917659,0.00107893367645031,0.882629430917659,0.958670218388556,0.26779553369766,0.958670218388556
"Acer3",0.0677123152220814,0.805588331216522,0.0677123152220814,0.272489099750232,0.969965522023242,0.272489099750232
"Actr2",0.700051066756445,0.711917072731066,0.700051066756445,0.882033134595065,0.961589444904895,0.882033134595065
"Actr3",0.139745759253048,0.511019640463033,0.139745759253048,0.395551555851847,0.932399110000013,0.395551555851847
"Acvr1",0.110597412973894,0.612309819080639,0.110597412973894,0.355366887596324,0.952918958164972,0.355366887596324
"Acvr2a",0.116772685933423,0.13155295794899,0.116772685933423,0.367078372722477,0.785698591881012,0.367078372722477
"Acyp2",0.0189866330219104,0.519626264288877,0.0189866330219104,0.123136610278021,0.932399110000013,0.123136610278021
"Adam10",0.121434836834619,0.00492062574850634,0.121434836834619,0.375548476877433,0.448039833986659,0.375548476877433
"Adam17",0.209130766522295,0.614060428084826,0.209130766522295,0.495869665748619,0.952918958164972,0.495869665748619
"Adam19",0.0339949331530968,0.460964586124087,0.0339949331530968,0.17535610305999,0.922709568325576,0.17535610305999
"Adam22",0.00117837498331395,0.833845509228987,0.00117837498331395,0.0144432016303434,0.97039860655917,0.0144432016303434
"Adam9",0.643327179087429,0.808615165680816,0.643327179087429,0.842632462020397,0.969965522023242,0.842632462020397
"Adamts9",0.373212143095889,0.609751031598813,0.373212143095889,0.652008589462346,0.951667497915905,0.652008589462346
"Adamtsl3",0.11533728965925,0.0242420862709428,0.11533728965925,0.364626471188344,0.611791573666184,0.364626471188344
"Adap2",0.577925212426062,0.418200366646777,0.577925212426062,0.807644439122614,0.910738169585413,0.807644439122614
"Adap2os",0.501874351766596,0.705122635469988,0.501874351766596,0.748330506651978,0.961589444904895,0.748330506651978
"Adcy7",0.104545339296168,0.395790111056848,0.104545339296168,0.346582067741142,0.901401255709809,0.346582067741142
"Adcy9",0.879409502204756,0.432181279592678,0.879409502204756,0.957531454723353,0.917533191660744,0.957531454723353
"Adgre1",0.181186920114008,0.124718421730535,0.181186920114008,0.461077571947265,0.767851665585229,0.461077571947265
"Adgrg6",0.0108103804564238,0.235759841073958,0.0108103804564238,0.0793553202735288,0.827844539897439,0.0793553202735288
"Adgrl2",0.16916828628386,0.816167432285864,0.16916828628386,0.443561909493497,0.969965522023242,0.443561909493497
"Adgrl4",0.350881616906868,0.688507979204892,0.350881616906868,0.631092622631579,0.961589444904895,0.631092622631579
"Adipor2",0.927365520556646,0.124470435607138,0.927365520556646,0.97240218400224,0.767851665585229,0.97240218400224
"Adk",2.20393824674686e-06,0.815751096953977,2.20393824674686e-06,0.000122685895735575,0.969965522023242,0.000122685895735575
"Aff1",0.0365092092720587,0.723757654716128,0.0365092092720587,0.184177768486553,0.961589444904895,0.184177768486553
"Afg2a",0.0705724454885885,0.392294338360356,0.0705724454885885,0.278126215848833,0.901401255709809,0.278126215848833
"Aftph",0.0116039541345053,0.45310989244052,0.0116039541345053,0.0829031161695141,0.921565107961235,0.0829031161695141
"Agap1",0.0671118419759202,0.704933848693302,0.0671118419759202,0.272432737267611,0.961589444904895,0.272432737267611
"Agmo",0.483705526562208,0.292760349785892,0.483705526562208,0.73479404294075,0.857736463407788,0.73479404294075
"Ago3",0.740369501160592,0.660504138008646,0.740369501160592,0.896766684995966,0.961589444904895,0.896766684995966
"Agps",0.985561371204149,0.174591993497829,0.985561371204149,0.993338956908712,0.798866141868359,0.993338956908712
"Ahnak",0.48326388846462,0.262824054417314,0.48326388846462,0.73479404294075,0.845252634720389,0.73479404294075
"Ahr",0.0466398020676197,0.196242480649676,0.0466398020676197,0.222538484151214,0.821288658609622,0.222538484151214
"Aig1",0.0641758030452317,0.722986922321076,0.0641758030452317,0.264626150828486,0.961589444904895,0.264626150828486
"Airn",1.92995710323917e-05,0.307208183601982,1.92995710323917e-05,0.000696870997277711,0.869332502682423,0.000696870997277711
"Akap10",0.785012847811688,0.476651440797793,0.785012847811688,0.923219335102478,0.925462347146028,0.923219335102478
"Akap13",0.00548310175859911,0.056856880312082,0.00548310175859911,0.0494116787222319,0.662300879234639,0.0494116787222319
"Alcam",2.27565236225269e-05,0.135320570292837,2.27565236225269e-05,0.000776115191358504,0.785698591881012,0.000776115191358504
"Alox5",0.913404585390934,0.739534917421101,0.913404585390934,0.968498830224038,0.961589444904895,0.968498830224038
"Alpk1",0.00222939628517384,0.158103705903087,0.00222939628517384,0.0240199470725182,0.785698591881012,0.0240199470725182
"Ambra1",0.231219951991964,0.97796955928743,0.231219951991964,0.520927244285435,0.993609671105726,0.520927244285435
"Anapc1",0.295684042200005,0.527202690147526,0.295684042200005,0.58121436682842,0.932399110000013,0.58121436682842
"Ank2",3.72952787350287e-14,0.212783466372961,3.72952787350287e-14,9.96529847799966e-12,0.82329632681128,9.96529847799966e-12
"Ankhd1",0.540182658892497,0.140934065324537,0.540182658892497,0.780544949826021,0.785698591881012,0.780544949826021
"Ankib1",0.361715322306854,0.794308323188961,0.361715322306854,0.640917335015858,0.967361822953921,0.640917335015858
"Ankrd11",0.158602795592648,0.976796390075399,0.158602795592648,0.426344738253074,0.993609671105726,0.426344738253074
"Ankrd17",0.733808461852565,0.407840964921567,0.733808461852565,0.895386103026553,0.901401255709809,0.895386103026553
"Ankrd33b",0.0104179582178694,0.702110876899973,0.0104179582178694,0.0777563808886785,0.961589444904895,0.0777563808886785
"Ankrd44",0.804167578876237,0.526106610330846,0.804167578876237,0.928613670724807,0.932399110000013,0.928613670724807
"Anks1",0.00469656919270368,0.831961798633491,0.00469656919270368,0.0445008258259015,0.970136152802305,0.0445008258259015
"Ano6",0.0853781895711607,0.876783250014248,0.0853781895711607,0.310804526613272,0.982907737538571,0.310804526613272
"Antxr2",0.0542320991069051,0.0767199238065539,0.0542320991069051,0.245607065785848,0.727694013945041,0.245607065785848
"Anxa2",0.134195481395959,0.989155800849169,0.134195481395959,0.392308890908098,0.996358369657678,0.392308890908098
"Anxa3",0.00764704594051036,0.710525242310746,0.00764704594051036,0.0638528336032615,0.961589444904895,0.0638528336032615
