"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"Ank2",0.470892767940832,1000,-0.0465054464364743,47.5375409456824,1,1
"Pln",0.645739512328875,1000,0.931278496734227,-18.3421885162686,0,0
"Camk2d",0.473426864399504,1000,-0.180888363693145,-40.6625911710992,0,0
"Ghr",0.512265088261412,1000,0.0735343002999976,0.48335414393182,1,1
"Cdh13",0.502687629445718,1000,0.0672300517141222,-7.82362081291217,0,0
"Gm35330",0.81998116050616,1000,2.17785402525995,-48.7618241416358,0,0
"Resf1",0.33873431417224,1000,-1.05928317804628,3.18098047548767,0.472,0.561904761904762
"Ppip5k2",0.604051971394618,1000,0.631211980522503,-18.7108184942554,0,0
"Actc1",0.387720277039782,1000,-0.726861635622108,-1.72806725342252,0,0
"Atp1a1",0.469595115995116,1000,-0.0940491060822218,4.02889620202313,1,1
"Pdlim3",0.245988123662543,1000,-1.42121607420797,-1.00754056027142,0.01,0.0120481927710843
"Rapgef2",0.527948352962827,1000,0.129645184648861,0.879779450027286,0.97,1
"Pakap",0.484451461620817,1000,-0.129992885163639,0.136291408302327,1,1
"Gphn",0.644181551781552,1000,0.83171947045681,-4.45586350944529,0,0
"Art1",0.359757921245421,1000,-0.766556847036893,-3.95162998709839,0,0
"Ube2b",0.527949603174603,1000,0.129635280416596,-1.34719956666709,0,0
"Ralgapa1",0.639555086580087,1000,0.865107014712449,-3.3051591829734,0,0
"Vps13a",0.482571031746032,1000,-0.0336503894419161,-0.00818726372710898,0.416,0.498203592814371
"Myom2",0.500167063492064,1000,-0.0441748547956821,-7.13062799906334,0,0
"Ubr5",0.372116666666667,1000,-0.795079021976993,0.429367071164506,0.774,0.915976331360947
"Dtna",0.434027777777778,1000,-0.411606593878571,0.046322538523782,0.936,1
"Slc24a2",0.722666666666667,1000,1.52818698419283,2.93156250586435,1,1
"Nfyc",0.506984415584415,1000,0.0800444279320409,-0.339101679794339,0.006,0.00727272727272727
"Lnpep",0.495183333333333,1000,-0.0528063591746527,-1.73836661104326,0,0
"Auts2",0.643197619047619,1000,0.653892092617512,-2.84209132317744,0,0
"Atcayos",0.515294047619048,1000,0.0700853146059214,-0.64775174260501,0,0
"Agl",0.527428210678211,1000,0.190763165164783,-1.19012576714044,0,0
"Aox1",0.841558333333333,1000,2.34272746621782,13.7643356808231,1,1
"Pard3",0.52712619047619,1000,0.168256181081693,-0.404128977756955,0,0
"Usp28",0.554904761904762,1000,0.332888457924971,-3.16412909815563,0,0
"Abhd18",0.459990476190476,1000,-0.197366083330219,-2.91591252118201,0,0
"Lclat1",0.461455555555556,1000,-0.0592862057315136,-3.88794493762157,0,0
"Lims1",0.44305,1000,-0.310745754550767,-0.665930786758736,0,0
"Arih1",0.497111111111111,1000,-0.0241393535854176,-1.07465210646785,0,0
"Sptan1",0.601928571428571,1000,0.652643533745345,-0.601558941216012,0,0
"Casq2",0.469866666666667,1000,-0.247273590080414,-3.37265372554737,0,0
"Grk5",0.692125,1000,1.13513844938274,1.39026542155602,1,1
"Sema3a",0.68,1000,0.979135480078398,-1.6143694901956,0,0
"Osbpl9",0.528333333333333,1000,0.149205816677501,-3.9713308649898,0,0
"Thrb",0.5294,1000,0.166009951438929,-2.80241538886139,0,0
"Tnni3",0.423864285714286,1000,-0.395620045451603,-0.247969485878912,0,0
"Ces1d",0.455616666666667,1000,-0.172092246021915,-5.19497792505149,0,0
"Mef2a",0.506607142857143,1000,0.018615678167347,-3.05780950721191,0,0
"Nppb",0.509,1000,0.102120096593609,-7.2037574359648,0,0
"Vti1a",0.572166666666667,1000,0.404523277534907,-2.60780164355526,0,0
"Chpt1",0.409933333333333,1000,-0.520449739166431,-2.19304526728502,0,0
"Idh3b",0.275747619047619,1000,-1.37024957753201,3.72012814072559,1,1
"Tafa2",0.559,1000,0.309118287836056,-5.99296066721934,0,0
"Snhg11",0.601583333333333,1000,0.55294266418975,-4.37030596738407,0,0
"Irf2",0.375283333333333,1000,-0.69771267736776,-2.14046460669249,0,0
"Ppip5k1",0.568166666666667,1000,0.313010030271963,-4.68793741945797,0,0
"Dennd4c",0.44755,1000,-0.326423112105273,-4.1536503198879,0,0
"Abcd3",0.448697619047619,1000,-0.282129916777947,-3.48511062272416,0,0
"Afg3l2",0.4355,1000,-0.379321443674033,-3.13157765072992,0,0
"Rapgef4",0.372,1000,-0.841719347026127,-2.66532093020601,0,0
"Birc6",0.552083333333333,1000,0.330620301889729,-2.48494211341801,0,0
"Tef",0.490369047619048,1000,0.0848888975865135,-4.45944012418761,0,0
"Mpped2",0.34,1000,-0.816858394746046,-2.92497144437323,0,0
"Fermt2",0.496,1000,0.0207314415840862,-5.83679097736444,0,0
"Gm9895",0.8,1000,1.8973599578704,7.79450027551457,1,1
"Ankhd1",0.535769047619047,1000,0.160569836390612,-3.92848055432216,0,0
"Ube2k",0.4506,1000,-0.341487478438632,-4.55744030005246,0,0
"Cdh8",0.0448571428571428,1000,-4.44170544974092,-20.5619360238923,0,0
"Fbxl20",0.522,1000,0.0835477912469558,-6.47169819620331,0,0
"Miga2",0.493116666666667,1000,-0.0684410561018751,-5.67374676391557,0,0
"Gdnf",0.1275,1000,-2.75433653975811,-36.5152870327913,0,0
"Tnrc6a",0.627399999999999,1000,0.795670064904745,1.09630089223435,1,1
"Rab7",0.475,1000,-0.0614823277792067,-6.15356952694799,0,0
"Gm16685",0.6985,1000,1.20038711325318,0.722127032181334,1,1
"Elp4",0.445,1000,-0.347292892643009,-5.25015550658441,0,0
"Maml3",0.485,1000,-0.127062676643853,-5.47476819929341,0,0
"Tshz1",0.65525,1000,0.892438185910169,-1.47595244005959,0,0
"Adcy9",0.526,1000,0.191064619459463,-5.20662236404621,0,0
"Slc6a6",0.517,1000,0.122268612823908,-4.73449397795127,0,0
"Klhl33",0.593,1000,0.570165498793075,-3.70903079467257,0,0
"Macrod1",0.670500000000001,1000,0.952694285221641,2.14410723618414,1,1
"Cdc73",0.537,1000,0.216562102697036,-5.11648810220402,0,0
"Lncbate10",0.76,1000,1.51687351087899,3.84674124075582,1,1
"Sqstm1",0.478,1000,-0.0934946881541893,-4.99568539792983,0,0
"Rad51b",0.384,1000,-0.686802799428113,-2.85101884741186,0,0
"Zbed5-ps",0.5565,1000,0.443537541991235,-4.10880139676215,0,0
"Tmem182",0.475,1000,-0.115957555377057,-4.71650532291335,0,0
"Ambra1",0.532416666666667,1000,0.126228678973347,-4.27794307144359,0,0
"Pdss2",0.5035,1000,-0.0480942882010457,-4.88767764990951,0,0
"Rock1",0.654666666666667,1000,0.957918411257054,-0.593227668890677,0,0
"Nr1d2",0.575583333333333,1000,0.397421956361872,-3.19471676833234,0,0
"Gm31013",0.406000000000001,1000,-0.542898441154611,-2.83450837665123,0,0
"Cdh20",0.352,1000,-0.853361851093603,-1.50427690051822,0,0
"Comt",0.585,1000,0.515564375232808,-3.27378743782731,0,0
"Auh",0.4635,1000,-0.206597485367648,-4.04465625191756,0,0
"Rab3gap1",0.541,1000,0.211906980103028,-4.09370811216684,0,0
"Smim14",0.424,1000,-0.40481623723077,-3.47001779207426,0,0
"Gm56984",0.5092,1000,0.0991081450129251,-3.79115668748352,0,0
"Xrn1",0.506,1000,-0.0268512196494317,-4.05154752820977,0,0
"Osbpl6",0.5575,1000,0.239093440907058,-3.54207083739857,0,0
"Kat2b",0.53,1000,0.176792654863991,-3.89145238132255,0,0
"Tmod1",0.5335,1000,0.223036337901875,-3.65720478485321,0,0
"Setd2",0.441666666666667,1000,-0.309737554020583,-3.39346049724668,0,0
"Il15ra",0.425,1000,-0.476828668871832,-2.86084995274655,0,0
"Atp11a",0.423,1000,-0.429124635591211,-3.06242888578413,0,0
"Cipc",0.507,1000,0.0882271830117354,-3.54782662903779,0,0
"Apbb2",0.733333333333333,1000,1.39249867725992,3.04531849020998,1,1
"Galnt17",0.527,1000,0.173416399960902,-3.57975204912498,0,0
"Deptor",0.1315,1000,-2.71027072750078,12.1078212934738,1,1
"Sdhb",0.548,1000,0.393957781160017,-2.79650047097164,0,0
"Tpp2",0.518,1000,0.0915966407573524,-3.48670869101659,0,0
"Ddx50",0.575,1000,0.43249469635539,-2.74210164699309,0,0
