"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"9530026P05Rik",0.6,0.625,0.349995335078043,0.296679048123048,0.203440230115054,0.676458451455347,10,1.16047844870485,1.18471796159502,1.18173502562034
"Cacna1c",0.466666666666667,0.465116279069816,1.06076689353967,1.4075891233144,1.93986235306528,1.65519063812556,20,1.60615702488949,1.95036618289429,1.86975175789139
"Cacnb2",0.498611111111111,0.515789473684211,1.7642790055647,1.29524366605566,0.504247556104365,3.34551193954446,24,2.89964330597702,1.90824420421488,2.11866166389826
"Cald1",0.3,0.343750000000029,1.21033593469257,6.76399475918259,15.6382201265818,1.26633003315709,20,1.32215108624435,1.82555940954258,1.7019085234177
"Carmn",0.354166666666667,0.37037037037037,0.384298173476949,10.6249096073952,27.0295439695513,1.18593715692807,12,1.3583722172479,1.7966301361284,1.7262755697793
"Cped1",0.269230769230769,0.350000001175231,7.83530229137565,12.2461134771769,19.1412575195481,0.856817394754236,13,1.51731030972075,1.5423194196434,1.53846796344575
"Dlc1",0.367980295566502,0.428571428571429,1.04129027151417,0.927309547890048,0.721462163838038,2.81193466859945,29,1.84470711545824,2.01033365235829,1.96131138747445
"Ebf1",0.420833333333333,0.360000000000001,2.13006460033452,1.75103726529367,1.09616468634894,1.88345670776649,20,1.99618289200763,1.94852157011547,1.95878497355642
"Errfi1",0.369047619047619,0.379310344851654,998.999999999999,637.98475592297,37.1425268037494,1.11841259218037,14,2.39743803857775,1.8058643967928,1.89111755573872
"Filip1",0.553571428571429,0.499999999457161,9.81942078636163,24.3238242364947,47.3523778207508,1.03112843679123,14,1.74312136111134,1.78514169553773,1.77823278470923
"Fry",0.275555555555556,0.235294118899847,1.59093502891253,1.37752421592723,1.00008756798876,1.93647656155589,15,2.57895726470272,1.93686940994492,2.03488058099214
"Gucy1a2",0.361904761904762,0.461538461538462,1.21457179066212,16.3934224698053,40.6943706371144,1.09372570528726,14,1.47168989356661,1.8031518897948,1.74450238106969
"Itpr1",0.35,0.30000000212974,3.0730988825895,7.97617142504504,15.7662282896646,1.26523422458103,14,1.9285989783154,1.82495739881878,1.84144159856352
"Kcnab1",0.28131746031746,0.272727272727295,0.982679594853016,0.746248995207686,0.345448392712667,3.80035663922356,25,2.69046181384988,1.85578398433305,2.04220547081125
"Lhfpl6",0.384615384615385,0.478260869565217,998.999999999999,638.595836086904,38.7330182897502,0.927989771974415,13,1.88561450108294,1.6688938428709,1.70034988148036
"Lpp",0.715686274509804,0.705882352046354,0.566547618545287,2.50746147890202,5.60566610891293,1.40748479295879,17,1.35563925022036,1.87459299688266,1.76205598614907
"Malat1",0.471188698317523,0.472332015810279,0.0128630677085851,0.0129205057595589,0.012726416087147,47.8755137421186,32,1.58971608985763,1.56615501051186,1.57336713842851
"Mast4",0.414012041598249,0.394557823129252,0.215600669002269,0.182140676103863,0.123716329383169,4.98767455666622,29,1.72027159352146,1.71072910780664,1.71346359920261
"Msrb3",0.217948717948718,0.333333333333333,998.999999999999,636.945423460566,34.4373998332757,1.13678115668993,13,2.34267688982822,1.80453322894878,1.87802074436285
"Myh11",0.421212121212121,0.514705882352941,1.01445682886228,0.969310854966161,0.874385588111358,2.51066639904563,22,2.16123735137639,2.02239936844302,2.05407201262177
"Myom1",0.518518518518518,0.609756097528558,5.44649525682727,4.31405581788377,2.3778722675502,1.59417468932687,18,2.09373945992623,1.91515757061686,1.94961176473505
"Pakap",0.355555555555556,0.304347827214809,998.999999999999,642.170817611078,48.0378166000208,1.01163369233082,15,1.69836773873059,1.78048516752005,1.76604894042801
"Pde3a",0.508045977011494,0.459770114942529,2.34312849802536,1.69336979568635,0.599841601727193,3.10933127872868,29,2.39917056645479,1.9457411087746,2.06636433078163
"Pdlim5",0.492296918767507,0.421052631580155,0.917588955372167,2.24788247856663,4.35960359353527,1.44926685993238,17,1.58905561463521,1.87385126097726,1.81576429278222
"Plce1",0.449404761904762,0.444444444444918,998.999999999999,626.178613695668,6.41404009561233,1.38719663969156,12,3.64417949238772,1.8741002815228,2.06087171799314
"Plcl1",0.28125,0.225806454246075,14.9315948072095,17.2776261033628,20.7055729890921,1.22743784649081,16,2.0093263697369,1.80681382186392,1.84205233178074
"Ppp1r12a",0.310416666666667,0.384615384615387,0.16772012971499,0.447828398968716,0.893042052206929,2.35285927104526,20,1.32604437445368,1.99696116471647,1.82690065633401
"Prkg1",0.133333333333333,0.103092784450916,0.251486023303716,0.345144200447484,0.489660742321575,3.38164991860144,27,1.53457877821954,1.90460980829201,1.79564139536735
"Rasal2",0.347222222222222,0.428571430809964,3.33249434532852,18.7399811934163,43.3602621467053,0.950871000038423,12,1.6922674596162,1.71410532596219,1.71096846153137
"Rbpms",0.533333333333333,0.533333333148966,1.51855743140955,1.28125348277404,0.867132105289789,2.20049051865692,19,2.30144627823447,1.96714197877102,2.03267519454439
"Rgs6",0.272727272727273,0.235294117647402,0.914869980359758,1.50535887324745,2.43141546789948,0.752118990402466,11,1.24026650779956,1.33648734364197,1.32331815257128
"Rock1",0.392156862745098,0.586206898172733,998.999999999999,631.386360826859,19.9685260080458,1.23264085027283,17,2.11834335271274,1.80892972263391,1.86431899810455
"Ryr2",0.370833333333333,0.428571428571435,0.617160053401458,1.25879224651485,2.27344176670461,1.60707713324218,12,1.95408004313388,1.9226479377684,1.92710709227337
"Slc8a1",0.403846153846154,0.422764227642505,0.0297634112580855,0.107750406333868,0.232082283360605,4.26371730785743,29,1.09379075451586,1.79644315304498,1.55791301215091
"Sorbs2",0.46875,0.450000000261428,1.12525114891728,1.75552412404297,2.74066473552382,1.55514363181632,16,1.79271212296864,1.894451502992,1.87553328635269
"Syne1",0.458333333333333,0.636363639267828,998.999999999999,639.059963619308,39.9410281913578,0.933338131671861,12,2.39610064739268,1.67979037360057,1.76722073240593
"Synpo2",0.325641025641026,0.333333333333333,0.128663611661007,6.99485576781642,17.9968121199544,1.24721799181381,13,1.14981727816941,1.81558037057143,1.69306640132105
"Tpm1",0.593333333333333,0.57575757299128,998.999999999999,627.120054654903,8.86437954141703,1.34181388670859,15,2.55243404162951,1.86612249008211,1.96965835364599
"Utrn",0.417647058823529,0.36842105263164,1.66664744671964,1.73720114944457,1.81320555181926,1.67703992440249,17,1.75522777147796,1.9616283122111,1.92041053538847
"Zbtb16",0.5,0.476190477874066,0.864563311197434,17.0526595381707,42.97896648931,0.948667767099451,13,1.23184069773414,1.7099781689141,1.62632086460905
