"gene","statistic","df","p_intercept","p_sex","pvalue","phi_raw","phi_used","padj"
"Dock9",NA,70,0.168747467789519,0.878767538124215,0.168747467789519,1.17322816525934,1.41071434220616,0.434620367291644
"Dop1a",NA,76,0.242719394248896,0.562094638578764,0.242719394248896,1.11219502925788,1.46929290466811,0.486893763545567
"Dpp8",NA,89,0.547563923716364,0.0312367769673588,0.0312367769673588,1.04388599371934,1.4487263794885,0.194753685665392
"Dpysl3",NA,48,0.424508185711236,0.329635203551173,0.329635203551173,1.39842007247206,1.47144218665734,0.546483711740574
"Dse",NA,307,4.25843884246728e-09,0.0329243080972252,4.25843884246728e-09,1.1504168204698,1.54217802702855,8.70850743284558e-07
"Dst",NA,240,0.181787626084298,0.639436094325601,0.181787626084298,1.14583750649643,1.51583683827699,0.442688329974739
"Dtnbp1",NA,93,0.421876493180315,0.949917394649235,0.421876493180315,1.08387442279652,1.41222217719349,0.599123214273433
"Dusp1",NA,83,0.803019297124089,0.544640371890461,0.544640371890461,1.07125332591717,1.45075367584512,0.666130987581388
"Dusp16",NA,139,0.927526099057497,0.445438325334051,0.445438325334051,1.09389940012653,1.48674877697494,0.613135902129221
"Dync1h1",NA,99,0.367042837406274,0.116306742157553,0.116306742157553,1.05252003714746,1.4214527765727,0.371438589789914
"Dync1i2",NA,102,0.397886221899299,0.606183527257312,0.397886221899299,1.11327754453468,1.41640991838444,0.58611542727642
"Dyrk1a",NA,235,0.395329085732283,0.838691165942714,0.395329085732283,1.07777199336744,1.51087328298361,0.584984066803559
"E2f3",NA,81,0.62637450126247,0.467324794014139,0.467324794014139,1.07256453205311,1.45270556166401,0.624218944323262
"Ebf1",NA,75,0.029499874822589,0.328012893332813,0.029499874822589,1.24106456999771,1.48446512440061,0.188522637538108
"Ebf2",NA,26,0.07134491568556,0.725466825487971,0.07134491568556,1.19409742503943,1.34584786459295,0.287771898573906
"Ece1",NA,59,0.572863242023793,0.143459022269842,0.143459022269842,0.979391702362937,1.46284389162334,0.402985852392619
"Ecpas",NA,212,0.257083865443756,0.293384733042169,0.257083865443756,1.11127920081715,1.49892263899481,0.491741121939819
"Eea1",NA,234,0.903883350753585,0.814914249391269,0.814914249391269,1.14749133660987,1.52055455465599,0.841280675389422
"Eeig2",NA,93,0.702704653128291,0.712414187216423,0.702704653128291,1.09200517779696,1.43498526068259,0.767025436038112
"Eepd1",NA,148,0.00160030578451039,0.580748257477863,0.00160030578451039,1.21730737990334,1.47531126849702,0.0305852834516238
"Efhd2",NA,91,0.347242875639599,0.327909677887781,0.327909677887781,1.14550480748553,1.4214527765727,0.544664046057051
"Efna5",NA,23,0.229022733942384,0.980608787094445,0.229022733942384,1.20145136646359,1.21518026138958,0.481347883774075
"Efr3a",NA,103,0.0387285053358558,0.493317508962314,0.0387285053358558,1.15204891104993,1.41513503312192,0.217581850032486
"Egfl7",NA,36,0.178714330489251,0.906391288553861,0.178714330489251,1.16328897206024,1.20239042364797,0.440661123677546
"Egfr",NA,150,0.117283609098253,0.383423609173281,0.117283609098253,1.51873267797596,1.50312585511792,0.371438589789914
"Ehbp1",NA,87,0.180195479989018,0.346930434185428,0.180195479989018,1.19797486634363,1.43498526068259,0.441229069694828
"Ehd1",NA,91,0.688524928028462,0.777736783066203,0.688524928028462,1.03008114485448,1.42418795371366,0.75856343139936
"Ehd4",NA,210,0.00372045211703306,0.406600431028436,0.00372045211703306,1.11625770096609,1.49518903245669,0.0521118121872097
"Ehmt1",NA,178,0.424226120593996,0.901759835756668,0.424226120593996,1.01429241307564,1.48564402354334,0.600813554080527
"Eif2ak3",NA,76,0.518376170443528,0.974294565802613,0.518376170443528,1.1221684921784,1.46929290466811,0.652227365790293
"Eif3h",NA,72,0.64306930246258,0.225107247769402,0.225107247769402,1.04626027402991,1.47441032810338,0.47902634931158
"Eif4g3",NA,303,0.0169649246142018,0.612226385029314,0.0169649246142018,1.10364807840213,1.53759928697942,0.134358926123084
"Elf1",NA,179,0.388694643790424,0.79433477085726,0.388694643790424,1.18200788137313,1.48835358207366,0.580797604031215
"Elf2",NA,173,0.0165208569547807,0.0803520701552635,0.0165208569547807,1.14063122244193,1.48165045869241,0.134068065367169
"Elk3",NA,145,0.64659463136554,0.411082019511444,0.411082019511444,1.05364364929062,1.46882266433662,0.59173435110024
"Ell2",NA,76,0.1007045145807,0.0886893049761319,0.0886893049761319,1.18178090909635,1.41458179759839,0.323297020813172
"Elmo1",NA,427,0.12194452706632,0.601871136209878,0.12194452706632,1.17479385792339,1.63800649792112,0.378242227450431
"Elovl5",NA,62,0.407026800466878,0.249295591840464,0.249295591840464,1.08557643017398,1.48477274518794,0.488791452841561
"Elp4",NA,68,0.916363285647274,0.934998155215066,0.916363285647274,1.19606120648053,1.47534452987655,0.922679920801908
"Emb",NA,56,1,0.280397378428001,0.280397378428001,1.34523828070379,1.48065964029449,0.512686575706646
"Emcn",NA,31,0.516261524431549,0.63005295151237,0.516261524431549,1.32669023891466,1.48523002865779,0.652227365790293
"Emilin2",NA,61,1,0.851663623828613,0.851663623828613,1.25097146337997,1.47625734793528,0.87039085993479
"Eml4",NA,118,0.614845841242703,0.628110947827246,0.614845841242703,1.08423135358169,1.41268560583245,0.711578803249195
"Eml6",NA,51,0.0110291280217485,0.477736872132095,0.0110291280217485,1.05143654165162,1.46579547662217,0.106389466058848
"Emp1",NA,59,0.468521700878947,0.400558918495963,0.400558918495963,1.1311289520525,1.48244609995715,0.587413586941688
"Emsy",NA,86,0.525994141057664,0.541584194400979,0.525994141057664,1.11960225584074,1.45270556166401,0.656289211996902
"Entpd1",NA,348,0.145099868569797,0.447815491304891,0.145099868569797,1.44855003588957,1.6128220657321,0.403602053162335
"Epas1",NA,36,0.781310965225743,0.494624883009732,0.494624883009732,0.881665625998771,1.27721148299918,0.642852120314093
"Epb41",NA,168,0.00266897388236495,0.989823588606647,0.00266897388236495,1.31353298666898,1.49032609596166,0.0423104774374909
"Epb41l2",NA,123,0.657417749677838,0.155446488876295,0.155446488876295,1.06982988967044,1.41980333950245,0.416907302734811
"Epc1",NA,151,0.839977926188454,0.989093628280324,0.839977926188454,1.17299843656933,1.47616492889983,0.860598626781257
"Epc2",NA,123,0.518495625310696,0.06555730178902,0.06555730178902,1.11623354066828,1.41071434220616,0.27293055019911
"Eprs1",NA,54,1,0.141733775875127,0.141733775875127,1.19662451761248,1.48154487282271,0.400342877990688
"Eps15",NA,249,0.54985975777023,0.654794522532449,0.54985975777023,1.11248219591479,1.50883689405918,0.667930478645728
"Eps8",NA,299,0.135361534542542,0.12549761366497,0.12549761366497,1.18462364522614,1.57586095715247,0.383621255522965
"Epsti1",NA,102,1.50520435601026e-07,0.720308365607535,1.50520435601026e-07,1.04218923142241,1.41428602536931,1.46578233716238e-05
"Erbin",NA,178,0.15669140434975,0.551461573683404,0.15669140434975,1.0272488629243,1.48586294247226,0.417775647842553
"Erc1",NA,73,0.831809899758042,0.922098409177362,0.831809899758042,1.16873171276545,1.46692365871082,0.854370288802208
"Ergic1",NA,68,0.613856513056379,0.655418983012596,0.613856513056379,1.16147798458719,1.47803591978004,0.711378474027554
"Eri3",NA,50,0.906084781610439,0.568307654602205,0.568307654602205,1.14214611916402,1.3943297457346,0.681306606657621
"Ern1",NA,101,0.657452871975398,0.196493418100459,0.196493418100459,1.12518281063917,1.41860822413467,0.455588480743128
"Errfi1",NA,82,0.172873371954821,0.850459969064313,0.172873371954821,1.60410322152819,1.4521448494442,0.437532234712387
"Esco1",NA,61,0.471943051307355,0.300866669699924,0.300866669699924,1.15066164847632,1.48523002865779,0.528130763550511
"Esyt2",NA,126,0.941269221896688,0.334037705965144,0.334037705965144,1.16904849540562,1.44483376264981,0.549118237312616
"Etf1",NA,72,0.372826292966123,0.293026269353482,0.293026269353482,0.958859315826073,1.47144218665734,0.524498182598666
"Etl4",NA,43,0.297838915201027,0.808914057139104,0.297838915201027,1.39703237382737,1.47144218665734,0.526761258608261
"Ets2",NA,90,0.806174389702387,0.603299353929546,0.603299353929546,1.03986569262927,1.43498526068259,0.704191024598709
"Etv1",NA,93,0.344268225388757,0.322980565732584,0.322980565732584,1.04193627444468,1.41733608046777,0.542724122369051
"Etv6",NA,428,0.283948969227415,0.740129137980356,0.283948969227415,1.19489648583338,1.63355088419014,0.517536222878844
"Evi5",NA,107,0.378258757100621,0.208135753274963,0.208135753274963,1.04680553380967,1.41319968955173,0.46214724804267
"Exoc3",NA,65,0.315909063002098,0.4000907871269,0.315909063002098,1.07020971945035,1.48154487282271,0.53936527187119
"Exoc6",NA,109,0.23515119816722,0.51236206426483,0.23515119816722,1.10600426054452,1.41360457587751,0.485741616416126
"Ext1",NA,577,0.000938922432449416,0.058528141332013,0.000938922432449416,1.60721912597357,1.79896855212205,0.0208706127647723
"Eya3",NA,93,0.253957219750572,0.447703051856932,0.253957219750572,1.16304176388505,1.42586831118684,0.491741121939819
"F13a1",NA,654,0.811852719494799,0.0127887422984678,0.0127887422984678,1.60233386469307,1.92383308143619,0.118449266853378
"Fabp4",NA,45,0.600669683725015,0.359286145348085,0.359286145348085,1.10869801129594,1.47144218665734,0.563172966680369
"Faf1",NA,191,0.478938273188325,0.163920012691844,0.163920012691844,1.04880386130584,1.48835358207366,0.429214373821793
"Fam110b",NA,61,0.0286400096682679,0.0835608865601663,0.0286400096682679,1.20839212133012,1.48432574976712,0.185344366365847
"Fam117b",NA,195,0.0197850370301697,0.238307849567073,0.0197850370301697,1.15992522208377,1.49568121793976,0.146595654806874
"Fam120a",NA,117,0.51476433601219,0.377344911057274,0.377344911057274,0.972003433669424,1.41329854781273,0.575527364700857
"Fam135a",NA,43,0.00312199593061359,0.642594516920339,0.00312199593061359,1.14451924154023,1.2445141665061,0.0469447182213587
"Fam13b",NA,153,1,0.510606544265016,0.510606544265016,1.09091850649584,1.46356080026737,0.650788874068676
"Fam168a",NA,142,0.684473460862809,0.760867986475259,0.684473460862809,1.18993847023708,1.46617719801245,0.756620663494294
"Fam193a",NA,178,0.834895481457,0.313499228036507,0.313499228036507,1.03200079681612,1.48586294247226,0.538292125385941
"Fam222b",NA,86,0.492517381668192,0.244339317349438,0.244339317349438,1.09579185694927,1.45075367584512,0.488439788836365
"Fam234a",NA,101,0.339622454745287,0.592625287603118,0.339622454745287,1.05392528999768,1.41640991838444,0.552748490690613
"Fam53b",NA,77,0.254875385818482,0.700649591969323,0.254875385818482,1.07435567777729,1.46563500335393,0.491741121939819
"Fap",NA,72,7.89030013315413e-06,0.806040774199385,7.89030013315413e-06,1.19375282288943,1.46133959172882,0.000504239492884381
"Far1",NA,125,0.360485776716188,0.99121515954907,0.360485776716188,1.06186060556302,1.41654547291997,0.563172966680369
"Farp1",NA,22,0.84278094035807,0.228564130701207,0.228564130701207,1.49396206570712,0.992556856917422,0.481347883774075
"Fars2",NA,141,0.776754437233535,0.718345455282035,0.718345455282035,1.08964528157956,1.45723326174013,0.775206573114386
"Fbn1",NA,29,0.177787525450641,0.467674338508467,0.177787525450641,1.03692437744775,1.17042000976283,0.439753084534431
"Fbxl17",NA,400,0.152115744596308,0.251996756674192,0.152115744596308,1.19501212838268,1.60068113428448,0.412175517488018
"Fbxl20",NA,126,0.139704602796731,0.176960295251928,0.139704602796731,1.12558901686049,1.42522330295972,0.400342877990688
"Fbxl5",NA,143,0.265619910721707,0.490112966731187,0.265619910721707,1.05692471430942,1.44483376264981,0.499410892177468
"Fbxl7",NA,59,0.750679921756217,0.0517526001319939,0.0517526001319939,1.11151173869702,1.44662368901904,0.242183220297317
"Fbxo11",NA,242,0.260638878998711,0.232321980856681,0.232321980856681,1.2062477996583,1.51325690393086,0.482823628914546
"Fbxo34",NA,47,0.999999999999998,0.715727567073989,0.715727567073989,1.14841300658451,1.32876930813462,0.773606170542446
"Fbxo38",NA,77,0.420215757732247,0.874304947137235,0.420215757732247,1.08936859042826,1.46929290466811,0.598010594685069
"Fbxo42",NA,74,0.287277710968932,0.323385413924942,0.287277710968932,1.04542429212282,1.47144218665734,0.520356881250191
"Fbxw11",NA,141,0.282651613625585,0.385209251285972,0.282651613625585,1.18845328709016,1.45910483837993,0.515631177399037
"Fbxw4",NA,120,0.138712805236454,0.561804767173662,0.138712805236454,1.08802391655893,1.41476388060787,0.400342877990688
"Fbxw7",NA,201,0.357907665624218,0.248995325297613,0.248995325297613,1.11585770890467,1.49349490292148,0.488791452841561
"Fcgr2b",NA,164,0.509349413507696,0.989266088436679,0.509349413507696,1.00564585126696,1.48277393024723,0.650788874068676
"Fcgr3",NA,147,0.365616077622065,0.119403077349503,0.119403077349503,1.07661079647786,1.4521448494442,0.374244064394307
"Fcho2",NA,346,0.022018817674104,0.564826194998704,0.022018817674104,1.08928654295109,1.56424482307375,0.155270628081181
"Fchsd2",NA,202,0.437804210657565,0.0740595178622676,0.0740595178622676,1.1732367698925,1.49917285590293,0.293732395486889
"Fcrl2",NA,88,0.194693834126484,0.256389374861187,0.194693834126484,1.04354913767209,1.42996782756398,0.454507866197099
"Fem1c",NA,71,0.0914972954713632,0.477595287494347,0.0914972954713632,1.07943244204447,1.46814252333916,0.32654793933497
"Fer",NA,174,0.695994695632225,0.432223197606807,0.432223197606807,1.04439279906362,1.48674877697494,0.605408519935562
"Fermt3",NA,162,0.0266936148836065,0.273681058183856,0.0266936148836065,1.07746911397446,1.47696343631314,0.176661626009629
"Fez2",NA,64,0.358490321922084,0.865706799010379,0.358490321922084,1.01112928604574,1.48337048351371,0.563172966680369
"Fgd4",NA,188,0.00174088397690023,0.905687756569794,0.00174088397690023,1.07129924513835,1.49141419909457,0.0324681567029454
"Fgd6",NA,106,0.596312957620929,0.463238212661416,0.463238212661416,1.03632852916908,1.41486119500715,0.62165060731114
"Fgfr1",NA,117,0.137857355080403,0.185657920291139,0.137857355080403,1.08509224271443,1.41755378005848,0.399317692832045
"Fgfr1op2",NA,95,0.14543439879901,0.743001630143439,0.14543439879901,0.992722237401869,1.42586831118684,0.403602053162335
"Fggy",NA,68,0.00344824257695258,0.815597757414157,0.00344824257695258,1.06080321309784,1.47246259125718,0.0493122802088672
"Fhl2",NA,57,0.779620688030058,0.939968373225492,0.779620688030058,1.05787499512188,1.47803591978004,0.81460847114594
"Fip1l1",NA,97,0.785323850727651,0.749253011062086,0.749253011062086,1.12332941922374,1.41860822413467,0.797725938557472
"Fkbp15",NA,157,0.838262788752981,0.745151659899593,0.745151659899593,1.05713168074631,1.46443318088699,0.79532105662561
"Fkbp5",NA,123,0.133170799774052,0.551512069031772,0.133170799774052,0.978129705490522,1.41561536432201,0.393250500936042
"Fli1",NA,329,0.517007903839838,0.902557965771283,0.517007903839838,1.08874425671319,1.55669681580051,0.652227365790293
"Flnb",NA,73,0.367977655511657,0.260196824702111,0.260196824702111,1.15646061601207,1.46427541203012,0.494519058100201
"Flrt2",NA,36,0.868371397168772,0.0102641436707243,0.0102641436707243,1.4441394426392,1.32876930813462,0.101401805829137
"Flt1",NA,62,0.159035237412557,0.136941550203744,0.136941550203744,1.22682142260155,1.4510336149779,0.39912906769237
"Fmn1",NA,163,0.298406803083356,0.36693883771246,0.298406803083356,1.08358722169401,1.48165045869241,0.526761258608261
"Fmnl2",NA,270,0.216967758310506,0.911448278706799,0.216967758310506,1.49131941263232,1.56684416523977,0.471018116502107
"Fnbp1",NA,426,0.0407358208910426,0.366971012542729,0.0407358208910426,1.08172687935374,1.60261994687616,0.221194507397306
"Fndc3a",NA,233,0.71241765279226,0.905738505892116,0.71241765279226,1.08419791437978,1.5047986389695,0.772888116689746
"Fndc3b",NA,174,0.83370206514112,0.533088794496219,0.533088794496219,0.942564452618747,1.48556986880324,0.659401265304457
"Fnip1",NA,273,0.676266372078496,0.392276204555687,0.392276204555687,1.06541774721939,1.51942842406305,0.582151551753542
"Fnip2",NA,211,0.815195686617905,0.63956282729924,0.63956282729924,1.14031096587732,1.50573183574244,0.724601651981687
"Fosl2",NA,87,0.00264512118302881,0.00358457032981861,0.00264512118302881,1.07982247963367,1.43986459464528,0.042269094266444
"Foxj3",NA,92,0.784244653721206,0.171800969355766,0.171800969355766,1.0524130661026,1.43746202810909,0.437278722028235
"Foxk2",NA,49,0.890429635003239,0.42083080089768,0.42083080089768,1.24486285401282,1.40905030825353,0.598469393488009
"Foxn2",NA,114,0.0882698451161586,0.0335269835093145,0.0335269835093145,1.12782404659218,1.41222217719349,0.199760567546056
"Foxn3",NA,241,0.0913281356635749,0.883253744818667,0.0913281356635749,1.05864186928399,1.51291089347085,0.32654793933497
"Foxo1",NA,77,0.148187334216274,0.781850256958394,0.148187334216274,1.11073456647604,1.44444570134772,0.408413879342697
"Foxo3",NA,96,0.481867664702421,0.712248245790067,0.481867664702421,0.973188452364818,1.42272325858385,0.634526319585609
"Foxp1",NA,258,0.960415744290791,0.926366595174998,0.926366595174998,1.11701879189423,1.51747515585066,0.931376444018127
"Frmd4b",NA,593,0.0758909001801626,0.379394538107725,0.0758909001801626,1.31896663066865,1.79522315771858,0.297312051472093
"Frs2",NA,83,0.999999999999999,0.616230911653554,0.616230911653554,1.0748516478257,1.46133959172882,0.711973002447186
"Fry",NA,194,0.00941668034692314,0.613636392270235,0.00941668034692314,1.10128598783025,1.5026399598472,0.0953322342052367
"Fryl",NA,106,0.120000122688305,0.313244977567888,0.120000122688305,1.10045956442877,1.41486119500715,0.374656871599364
"Fto",NA,195,0.239174584622089,0.656750856209343,0.239174584622089,1.05637302952993,1.48910528678219,0.486893763545567
"Fubp1",NA,165,0.362337655451302,0.247580915184236,0.247580915184236,0.958381916184368,1.48243097864168,0.488791452841561
"Fus",NA,130,0.867528185443576,0.367898101302853,0.367898101302853,1.01326645542321,1.43185184325173,0.568241402692095
"Fut8",NA,110,0.804222912262535,0.108761226793674,0.108761226793674,1.15536806368903,1.41476388060787,0.359897587043791
"Fxr1",NA,97,0.0453832750284578,0.467968732577458,0.0453832750284578,1.10937034306886,1.42778696555129,0.230294782712646
"Fyb1",NA,352,0.514191713173672,0.722148479909001,0.514191713173672,1.11223399547049,1.56924933754346,0.65150065268907
"Fyco1",NA,74,0.0368805724768626,0.944794196996946,0.0368805724768626,1.05070759224059,1.47345087299578,0.209279836875459
"Fyn",NA,119,0.469160833119629,0.582490052614272,0.469160833119629,1.10841325809815,1.44047214310619,0.625853818479871
"Gab1",NA,182,0.401545561675512,0.514052985965254,0.401545561675512,1.27106283741749,1.49373363640964,0.587491892627725
"Gab2",NA,454,0.211138651980468,0.903634346080337,0.211138651980468,1.25776216564279,1.65646936845315,0.463779316111768
"Gak",NA,116,0.5093069276236,0.134807013208529,0.134807013208529,1.00712521236653,1.41174911307741,0.396092445418738
"Galnt1",NA,131,0.433188958973986,0.050683416820774,0.050683416820774,1.05804825294684,1.41561536432201,0.240461160398261
"Galnt18",NA,41,0.656044475112102,0.595045561181239,0.595045561181239,1.45654803686995,1.46929290466811,0.699354259068649
"Galnt2",NA,168,0.135898146157171,0.771324019365526,0.135898146157171,1.10581526979807,1.48523428791819,0.398332046599794
"Galnt7",NA,76,0.00474410838077169,0.109505421181368,0.00474410838077169,1.22574455925946,1.45270556166401,0.0584439857751693
"Gapvd1",NA,118,0.741897989373446,0.176688851054537,0.176688851054537,1.03437021886555,1.41104308163601,0.439753084534431
"Garre1",NA,106,0.515211267627239,0.765421686771685,0.515211267627239,1.04939823844324,1.41541465006298,0.651984555877292
"Gas6",NA,91,0.00432394915436643,0.30757343254822,0.00432394915436643,1.04766093585408,1.43243472188107,0.0560475098867736
"Gas7",NA,234,0.0361449844085754,0.19949275805464,0.0361449844085754,1.21194464383934,1.52890765457384,0.20850175255588
"Gatad2a",NA,71,0.725161981687268,0.590648611662885,0.590648611662885,1.07960023573327,1.47246259125718,0.695781342655876
"Gatad2b",NA,103,0.932828882638924,0.538506918151554,0.538506918151554,1.10252001812629,1.41486119500715,0.663002196038487
"Gbe1",NA,84,0.144022796840622,0.961327174279047,0.144022796840622,1.23669451033835,1.43498526068259,0.403602053162335
"Gbf1",NA,98,0.927516991767271,0.964988764864853,0.927516991767271,1.20404719396341,1.41428602536931,0.931661941591264
"Gcnt1",NA,83,0.000451337422559637,0.269621095618553,0.000451337422559637,1.1425308736696,1.46284389162334,0.0123064670551261
"Gda",NA,153,4.27405473934997e-05,0.00404046955035514,4.27405473934997e-05,1.33091293056682,1.50312585511792,0.00224113895947967
"Gdap2",NA,90,0.000134812330252452,0.885783207171393,0.000134812330252452,1.12619897996312,1.43746202810909,0.00574356698679718
"Gdi2",NA,211,0.652058533494091,0.923083041589557,0.652058533494091,1.02946802432328,1.49397358743257,0.732267820425819
"Ghr",NA,46,0.10753847399529,0.183234006402171,0.10753847399529,1.16575971260005,1.42035616156956,0.356428167456027
"Gigyf2",NA,85,0.339910286124953,0.116647744192003,0.116647744192003,1.01669007789444,1.45810991314422,0.371438589789914
"Git2",NA,171,0.679406366318554,0.8574619336318,0.679406366318554,1.05312782835662,1.478404789656,0.754023147269254
"Glcci1",NA,78,0.0169125325435949,0.158224487673113,0.0169125325435949,1.24196919050223,1.44219258885235,0.134358926123084
"Glis3",NA,175,0.000398724987132149,0.218845674959938,0.000398724987132149,1.41867050874566,1.49592832823065,0.0114844027983837
"Gls",NA,199,0.717891418785969,0.288372667814442,0.288372667814442,1.04453675084558,1.49421468106231,0.521101011237143
"Glud1",NA,176,0.312367033520392,0.717425979816677,0.312367033520392,1.09797721672107,1.48586294247226,0.537702511405051
"Glul",NA,111,0.872926181906678,0.981115886825465,0.872926181906678,1.06474110506894,1.41476388060787,0.886802802781498
"Gm12353",NA,106,0.0337353784378595,0.972160222727074,0.0337353784378595,1.05890420467392,1.41486119500715,0.199967677986733
"Gm12940",NA,87,0.103845409573351,0.126485537219517,0.103845409573351,0.983170460432397,1.4487263794885,0.348709133953208
"Gm15489",NA,79,0.0874403978112658,0.109121152842643,0.0874403978112658,1.12489455323496,1.47038662221479,0.320458088752757
"Gm15832",NA,52,0.901469485766638,0.277902615653687,0.277902615653687,1.03896203742233,1.43548231090636,0.5106685433645
"Gm20619",NA,192,3.91182869956732e-09,0.356567849140214,3.91182869956732e-09,1.19202317230905,1.53135056170374,8.70850743284558e-07
"Gm20732",NA,113,1,0.129347465591802,0.129347465591802,1.04998980187594,1.41106293187489,0.387284871354664
"Gm26510",NA,98,0.0120823875444562,0.537919986548112,0.0120823875444562,1.11660364843909,1.42035616156956,0.114923174550758
"Gm26542",NA,98,0.316741376056422,0.299407149857715,0.299407149857715,1.18898001028913,1.41513503312192,0.526761258608261
"Gm26740",NA,230,2.35009681119449e-05,0.887139840339133,2.35009681119449e-05,0.676058425514838,1.51291089347085,0.00141351411143904
"Gm30489",NA,108,0.693179502843535,0.065663486893869,0.065663486893869,1.08360857594886,1.41273997424608,0.27293055019911
"Gm31223",NA,74,0.0635108520009752,0.353106830373089,0.0635108520009752,1.22632190596251,1.45075367584512,0.26895168727001
"Gm35154",NA,58,0.000324576476430905,0.249131898749401,0.000324576476430905,0.978720534604918,1.47715296906188,0.0100799506558839
"Gm37376",NA,164,0.891304155226652,0.313929973580351,0.313929973580351,1.02727433992152,1.48277393024723,0.538579526821994
"Gm44710",NA,152,7.86572489018616e-05,0.237861835017695,7.86572489018616e-05,1.49349135996043,1.48477221835907,0.00382985890486445
"Gm56663",NA,87,0.34254161210507,0.901078708068926,0.34254161210507,0.942526599141863,1.45270556166401,0.552748490690613
"Gm56730",NA,106,0.99971608356697,0.99999985022399,0.99971608356697,3.37234568192523e-12,1.4108486589633,0.99971608356697
"Gmds",NA,91,0.398131107108791,0.0261925561208306,0.0261925561208306,1.11520154643517,1.41640991838444,0.17390836775032
"Gmip",NA,96,0.136438415111043,0.0955776878938163,0.0955776878938163,1.13005893381238,1.4214527765727,0.332508287734049
"Gna12",NA,106,0.490293376705989,0.841332291307498,0.490293376705989,0.932773403881397,1.41733608046777,0.641080534120043
"Gna13",NA,136,0.126947995913904,0.895203144783322,0.126947995913904,1.03700846909832,1.4434407466927,0.384848026925378
"Gnaq",NA,573,0.00993903654506196,0.0350969404583859,0.00993903654506196,1.1969120863204,1.73695600224608,0.0988808467790702
"Gnb1",NA,255,0.69036895674834,0.429318511530391,0.429318511530391,1.06900074636899,1.51705608544757,0.604321860620658
"Gnb4",NA,85,5.81116813285609e-06,0.937057277473841,5.81116813285609e-06,1.27073901242488,1.44219258885235,0.000409787545920369
"Gng12",NA,80,0.84176961303837,0.751305700568064,0.751305700568064,1.19132576368388,1.42418795371366,0.797725938557472
"Gng2",NA,261,0.141389443850813,0.175496258064069,0.141389443850813,1.19717108322703,1.52240457987269,0.400342877990688
"Gns",NA,219,0.000239230680265284,0.158326155999596,0.000239230680265284,1.13145494136072,1.49942293220102,0.00843494381280181
"Golph3",NA,85,0.0164534371870817,0.28126657138635,0.0164534371870817,1.14295561607159,1.45270556166401,0.13405290457204
"Gpatch2",NA,102,0.800494715471178,0.47186698542062,0.47186698542062,1.1395043041822,1.41571193076366,0.627470627385157
"Gpatch8",NA,133,0.598240109064085,0.569037896623888,0.569037896623888,1.18497942388464,1.44988394191302,0.681712067132895
"Gpbp1",NA,130,0.20314174543544,0.287527040310359,0.20314174543544,1.05151142176671,1.43550326643142,0.45871740778471
"Gpbp1l1",NA,92,0.534010090391029,0.387815702698951,0.387815702698951,1.05466968333591,1.44219258885235,0.580587929735985
"Gpcpd1",NA,192,0.0619128088539925,0.025828622367133,0.025828622367133,1.155388460754,1.49325746335271,0.173178795871432
"Gpd2",NA,114,0.00431279298582199,0.527125740626513,0.00431279298582199,1.14076093251171,1.46091546330842,0.0560475098867736
"Gphn",NA,240,0.69625236944778,0.915625551162502,0.69625236944778,1.17099014011533,1.51747515585066,0.764608611518222
"Gpr107",NA,97,0.242397620795109,0.937845444617407,0.242397620795109,1.05202589852722,1.42586831118684,0.486893763545567
"Gpr160",NA,56,0.622168762066596,0.933847007877824,0.622168762066596,1.12425659109426,1.47299656450515,0.716001754882492
"Gpt2",NA,46,0.010746232708691,0.257359817315125,0.010746232708691,0.729473073923172,1.40905030825353,0.104647837567967
"Gramd1b",NA,97,0.0212205931513254,0.417158925751227,0.0212205931513254,1.07969598042411,1.41571193076366,0.152472442980663
"Grk5",NA,117,0.234557311239696,0.449341709977051,0.234557311239696,1.0574818479441,1.41980333950245,0.485495649276496
"Grn",NA,89,0.858314959068797,0.77904939455988,0.77904939455988,1.05585199688849,1.45075367584512,0.81460847114594
"Gsap",NA,124,0.18831815615981,0.661778184014718,0.18831815615981,1.11141691653105,1.42236085191426,0.447282960913834
"Gsk3b",NA,128,0.474690888306089,0.849552327421801,0.474690888306089,1.05421006964677,1.4108372404257,0.628771655314831
"Gtdc1",NA,131,0.932200941364425,0.125460563181539,0.125460563181539,1.10718941465969,1.4486925446648,0.383621255522965
"Gtf2a1",NA,57,0.333557806363266,0.825614003543679,0.333557806363266,1.26601091964703,1.48154487282271,0.549118237312616
"Gtf2f2",NA,70,0.112784080815178,0.285763690619387,0.112784080815178,1.13328186992051,1.47534452987655,0.366682742872877
"Gtf2h1",NA,55,0.424241942343414,0.668725809715625,0.424241942343414,1.07937150214544,1.47299656450515,0.600813554080527
"Gusb",NA,81,0.0827369735402515,0.83517533669195,0.0827369735402515,1.00610810217365,1.46563500335393,0.310741253649378
"Gvin-ps7",NA,72,0.490367265606545,0.2029254211569,0.2029254211569,1.13789453505204,1.47246259125718,0.45871740778471
"H2-Aa",NA,120,0.795541914739075,0.480336222124492,0.480336222124492,1.14504116874816,1.48243097864168,0.632917251446254
"H2-Ab1",NA,120,0.249167441443799,0.947696878932553,0.249167441443799,1.06397890876873,1.48649794418543,0.488791452841561
"Hace1",NA,73,0.841990495284926,0.184736920515907,0.184736920515907,1.13380711225628,1.46929290466811,0.444455297005917
