"gene","phi_hat","phi_trend","df","statistic","p_over","p_under","p_two","padj_over","padj_two"
"1700025G04Rik",1.53834662742818,1.47246259125718,63,65.818879273007,0.379538339562113,0.620461660437887,0.759076679124227,0.760795922319869,0.999963563941115
"2210408F21Rik",1.60949099881921,1.43550326643142,115,128.938379446768,0.176727041275289,0.823272958724711,0.353454082550578,0.760795922319869,0.999963563941115
"2610037D02Rik",1.41241295512316,1.42586831118684,95,94.1035225230684,0.506708143950928,0.493291856049072,0.986583712098144,0.760795922319869,0.999963563941115
"2610203C22Rik",1.38379055097072,1.43498526068259,91,87.7534728673348,0.576904535236329,0.423095464763671,0.846190929527343,0.765758679801426,0.999963563941115
"2610307P16Rik",1.40583153867364,1.18135131913306,28,33.3205562522661,0.224141280164883,0.775858719835117,0.448282560329766,0.760795922319869,0.999963563941115
"4632427E13Rik",1.51909218149591,1.43986459464528,91,96.0072141715402,0.339516697304007,0.660483302695993,0.679033394608014,0.760795922319869,0.999963563941115
"4732440D04Rik",1.26418439248628,1.47144218665734,70,60.1402544228177,0.793584162502863,0.206415837497137,0.412831674994274,0.840940019329332,0.999963563941115
"4732471J01Rik",1.48603173172936,1.41067491765908,112,117.98292566928,0.330977838686126,0.669022161313874,0.661955677372253,0.760795922319869,0.999963563941115
"4933406I18Rik",1.58873859160903,1.50550024261264,222,234.27426801681,0.273051109445495,0.726948890554505,0.54610221889099,0.760795922319869,0.999963563941115
"5031425E22Rik",1.50901120014894,1.48490450974403,168,170.727396921115,0.426879183019145,0.573120816980855,0.85375836603829,0.760795922319869,0.999963563941115
"5033421B08Rik",1.5729257826265,1.44745604581488,135,146.702196082945,0.231816333383697,0.768183666616303,0.463632666767395,0.760795922319869,0.999963563941115
"9530026P05Rik",1.70624420115479,1.44219258885235,49,57.9714294074384,0.178100513915254,0.821899486084746,0.356201027830507,0.760795922319869,0.999963563941115
"AW554918",1.56248075636421,1.42676798666401,121,132.509401169086,0.223580067558872,0.776419932441128,0.447160135117744,0.760795922319869,0.999963563941115
"Aak1",1.56561517306436,1.41458179759839,108,119.531043717668,0.210907749200761,0.789092250799239,0.421815498401523,0.760795922319869,0.999963563941115
"Abca1",1.71276105497712,1.68301719304536,469,477.288608876751,0.385605042031617,0.614394957968383,0.771210084063235,0.760795922319869,0.999963563941115
"Abca6",1.66853857487834,1.43548231090636,45,52.3059290240346,0.211441249157882,0.788558750842118,0.422882498315765,0.760795922319869,0.999963563941115
"Abca8a",1.76071822250445,1.44662368901904,32,38.9479195922395,0.185497499667445,0.814502500332555,0.37099499933489,0.760795922319869,0.999963563941115
"Abca9",1.4531213086373,1.6035693231465,360,326.224543933632,0.898908957980794,0.101091042019206,0.202182084038412,0.919114204289054,0.999963563941115
"Abcb1b",0.774844107920823,1.45708055957297,53,28.1842602661854,0.997974667887454,0.00202533211254569,0.00405066422509137,1,0.236905990536058
"Abcc1",1.42833869003757,1.42522330295972,127,127.277608539003,0.476378659361411,0.523621340638589,0.952757318722821,0.760795922319869,0.999963563941115
"Abcc5",1.42571468823026,1.42418795371366,101,101.108272356731,0.478252561865979,0.521747438134021,0.956505123731959,0.760795922319869,0.999963563941115
"Abhd12",1.55011198538046,1.42838785440676,124,134.567012449856,0.243559797073542,0.756440202926458,0.487119594147084,0.760795922319869,0.999963563941115
"Abi1",1.57502555854498,1.53305380533135,287,294.857449706215,0.362124657995227,0.637875342004773,0.724249315990455,0.760795922319869,0.999963563941115
"Abl2",1.49969925266494,1.48477221835907,158,159.588439890755,0.44965143891753,0.55034856108247,0.899302877835061,0.760795922319869,0.999963563941115
"Ablim1",1.4393905016975,1.44198816204888,82,81.8522816244823,0.483825676251624,0.516174323748376,0.967651352503249,0.760795922319869,0.999963563941115
"Ablim3",1.47612386996272,1.31151401327492,31,34.8908509597849,0.288147245622184,0.711852754377816,0.576294491244368,0.760795922319869,0.999963563941115
"Abr",1.44445672167297,1.45910483837993,143,141.564407002158,0.518228145352089,0.481771854647911,0.963543709295821,0.760795922319869,0.999963563941115
"Abtb2",1.67363436315628,1.47345087299578,52,59.0647360418484,0.233190862083016,0.766809137916984,0.466381724166031,0.760795922319869,0.999963563941115
"Acaca",1.55545431136358,1.47299656450515,56,59.1348571580838,0.361811042880192,0.638188957119808,0.723622085760383,0.760795922319869,0.999963563941115
"Acap2",1.40085019019529,1.43550326643142,142,138.572117291127,0.56569126348107,0.43430873651893,0.86861747303786,0.764588411182287,0.999963563941115
"Acbd3",1.28648251253229,1.48432574976712,61,52.8694144642993,0.761308331846923,0.238691668153077,0.477383336306155,0.818486426098031,0.999963563941115
"Acer3",1.57557486117787,1.5130848694784,235,244.705435792532,0.318351829414975,0.681648170585025,0.636703658829949,0.760795922319869,0.999963563941115
"Acss1",1.57719079255321,1.37878896970758,46,52.6192028304626,0.233212579197434,0.766787420802566,0.466425158394867,0.760795922319869,0.999963563941115
"Actr2",1.44670534252084,1.50091774590213,231,222.656394752297,0.641263217721666,0.358736782278334,0.717473564556668,0.76775941330344,0.999963563941115
"Actr3",1.41666827768058,1.50596224131499,231,217.303172128978,0.732076269762805,0.267923730237195,0.535847460474389,0.802764515121589,0.999963563941115
"Acvr1",1.428616575764,1.46133959172882,78,76.2533866462642,0.534819249343137,0.465180750656863,0.930361501313726,0.760795922319869,0.999963563941115
"Acvr2a",1.61806498153659,1.41104308163601,108,123.845274662585,0.141331274658504,0.858668725341496,0.282662549317007,0.760795922319869,0.999963563941115
"Acyp2",1.62133547655866,1.41683737984679,76,86.9693995734237,0.183078912592487,0.816921087407513,0.366157825184974,0.760795922319869,0.999963563941115
"Adam10",1.4229031111578,1.41319968955173,106,106.727825443104,0.461897417245602,0.538102582754398,0.923794834491204,0.760795922319869,0.999963563941115
"Adam17",1.48951384222175,1.41273997424608,103,108.597426664248,0.333813748036303,0.666186251963697,0.667627496072606,0.760795922319869,0.999963563941115
"Adam19",1.67706130244134,1.49325746335271,190,213.386944504822,0.11748991012511,0.88251008987489,0.234979820250221,0.760795922319869,0.999963563941115
"Adam22",1.74289628944347,1.42522330295972,114,139.409857096738,0.053124829220975,0.946875170779025,0.10624965844195,0.760795922319869,0.999963563941115
"Adam9",1.51265073065929,1.46972027726858,147,151.293862407724,0.387123018857832,0.612876981142168,0.774246037715664,0.760795922319869,0.999963563941115
"Adamts6",1.71177581644403,1.17042000976283,32,46.8009993586055,0.0441814255063596,0.95581857449364,0.0883628510127192,0.760795922319869,0.999963563941115
"Adamts9",1.5306611699807,1.13046713778426,24,32.4961839682838,0.115158100658734,0.884841899341266,0.230316201317468,0.760795922319869,0.999963563941115
"Adap2",1.55981437347697,1.48930145224203,189,197.948451700856,0.313003663971683,0.686996336028317,0.626007327943366,0.760795922319869,0.999963563941115
"Adarb1",1.54784459695917,1.40905030825353,48,52.7280965192283,0.296277931709615,0.703722068290385,0.592555863419231,0.760795922319869,0.999963563941115
"Adcy7",1.45735310190174,1.41571193076366,105,108.08842701293,0.398596699859089,0.601403300140911,0.797193399718178,0.760795922319869,0.999963563941115
"Adcy9",1.43464828275406,1.48477221835907,166,160.396060750902,0.608105341817454,0.391894658182546,0.783789316365092,0.766821881281411,0.999963563941115
"Add1",1.43636655094215,1.47246259125718,69,67.3085296723151,0.535171054292214,0.464828945707786,0.929657891415572,0.760795922319869,0.999963563941115
"Adgre1",1.44216685913298,1.52793100467852,273,257.67626374343,0.738852647733855,0.261147352266145,0.52229470453229,0.805608788853942,0.999963563941115
"Adgrf5",1.36596351123046,1.20239042364797,37,42.0334767489166,0.26197152011396,0.738028479886039,0.523943040227921,0.760795922319869,0.999963563941115
"Adgrg6",1.68482491724347,1.51854754226087,243,269.607926980419,0.115945316569466,0.884054683430534,0.231890633138931,0.760795922319869,0.999963563941115
"Adgrl2",1.51260887589365,1.47715296906188,54,55.2961548390831,0.42550975036913,0.57449024963087,0.85101950073826,0.760795922319869,0.999963563941115
"Adgrl4",1.99871666145121,1.48432574976712,38,51.1688442695695,0.0750498248565426,0.924950175143457,0.150099649713085,0.760795922319869,0.999963563941115
"Adipor2",1.36362736859331,1.48254854795327,60,55.187158780434,0.651864123263986,0.348135876736014,0.696271753472028,0.76775941330344,0.999963563941115
"Adk",1.33811108328361,1.48718383042836,186,167.355680177791,0.83300822806464,0.16699177193536,0.333983543870719,0.865567432917928,0.999963563941115
"Aebp2",1.42296296326684,1.48154487282271,67,64.3507464996553,0.569116442550228,0.430883557449772,0.861767114899544,0.765697442522608,0.999963563941115
"Afap1l1",1.54084000312305,1.47978376388592,65,67.6819158631607,0.385764462121516,0.614235537878484,0.771528924243031,0.760795922319869,0.999963563941115
"Aff1",1.57198139001047,1.51942842406305,248,256.577656800777,0.34066461501878,0.65933538498122,0.68132923003756,0.760795922319869,0.999963563941115
"Aff3",1.75442887073354,1.47891109085109,44,52.1971001433568,0.185425200852999,0.814574799147001,0.370850401705999,0.760795922319869,0.999963563941115
"Aff4",1.36068141911065,1.46133959172882,78,72.6273012045551,0.650522994632315,0.349477005367685,0.69895401073537,0.76775941330344,0.999963563941115
"Afg2a",1.49822207045238,1.42418795371366,94,98.8864385878939,0.345011032412209,0.65498896758779,0.690022064824419,0.760795922319869,0.999963563941115
"Aftph",1.56693510432715,1.51182707697823,243,251.857660277227,0.334628932981897,0.665371067018103,0.669257865963794,0.760795922319869,0.999963563941115
"Agap1",1.41802842033386,1.48782776547346,193,183.945676694201,0.667924119912399,0.332075880087601,0.664151760175202,0.769409495475903,0.999963563941115
"Agfg1",1.5576005561066,1.49278677897495,178,185.728399321271,0.33031670776727,0.66968329223273,0.66063341553454,0.760795922319869,0.999963563941115
"Agmo",1.85633074399606,1.52287482371965,234,285.237753838555,0.0123812696960578,0.987618730303942,0.0247625393921156,0.576010433359779,0.745425266700891
"Ago2",1.59487556181336,1.42778696555129,89,99.4153388608519,0.211374935617939,0.788625064382061,0.422749871235879,0.760795922319869,0.999963563941115
"Ago3",1.45987700976486,1.49325746335271,200,195.529176393614,0.576060415707726,0.423939584292274,0.847879168584549,0.765758679801426,0.999963563941115
"Ago4",1.63665409627184,1.48065964029449,62,68.5319915579467,0.26546825228277,0.73453174771723,0.530936504565539,0.760795922319869,0.999963563941115
"Agpat4",1.60290473865913,1.46579547662217,55,60.144653215475,0.294890990915454,0.705109009084546,0.589781981830907,0.760795922319869,0.999963563941115
"Agps",1.581803539681,1.48618948444391,173,184.129961373805,0.267088720786004,0.732911279213996,0.534177441572007,0.760795922319869,0.999963563941115
"Agtpbp1",1.50198344731627,1.47144218665734,71,72.4736763200394,0.429082798946716,0.570917201053284,0.858165597893433,0.760795922319869,0.999963563941115
