"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"0610043K17Rik",0.6428,0.641141141141141,111,1e-04,0.406131707535265,0.476438043942988,-2.12524963298173,0.0392387931506505,0.138697533630191
"1110059E24Rik",0.4338,0.433076923076923,130,0.8588,0.718693019947652,-0.667424660913129,-2.29897732570898,0.0320101234881506,0.11940552717178
"1500002F19Rik",0.6486,0.65,60,35.1429,13.7757334728043,0.628031222613042,-0.245496680273313,0.483484523407943,0.755174943733806
"1500004A13Rik",0.3912,0.390873015873016,210,0.6671,0.574612665595726,-0.620586410451878,-5.3961771910575,0.00101920170724209,0.00791752738676763
"1600010M07Rik",0.5127,0.513888888888889,228,0.1405,0.36384511886845,-0.0391705972806777,-0.0039573716611585,0.929109850370872,1
"1600020E01Rik",0.3353,0.334532374100719,139,7.252,3.13989994109219,-0.742842160502876,-6.58858203449176,0.000283381283940592,0.00259190198726152
"1700025G04Rik",0.4964,0.496860961365678,424,0.3657,0.390968605305754,-0.248283954468472,-0.811987302211492,0.202538475148134,0.44353240286304
"2210408F21Rik",0.4857,0.487140992167102,766,0.3713,0.359830584452774,0.0161196653632771,-0.332764727648168,0.414614598013275,0.688243548009963
"2210408I21Rik",0.6179,0.616573033707865,178,3.3981,1.60247850629287,0.554967760423319,-2.32263992186208,0.0311390596766502,0.11709081236662
"2610035D17Rik",0.6486,0.650713557594292,327,1.4301,0.808293231562064,0.726318349966698,-9.30667966155289,1.6009472229642e-05,0.000208325151253228
"2610037D02Rik",0.5055,0.504712301587302,336,1.0359,0.670177204151421,0.21597758177302,0.0338576618026423,1,1
"2610307P16Rik",0.558,0.557807807807808,111,0.3515,0.513197663940568,0.51096191927738,-0.498174359507502,0.318195626878292,0.58971921956332
"2700049A03Rik",0.6448,0.646723646723647,117,0.7011,0.670703032464215,1.44579975304953,-7.39636601278804,0.000119997091547801,0.00124996970362293
"2700097O09Rik",0.6223,0.622047244094488,127,37.7727,14.7433923519272,0.356143810225276,-2.23981448340147,0.0343011668724789,0.125770945199089
"2900026A02Rik",0.4611,0.464912280701754,114,3e-04,0.405124562415973,-0.0601209924375707,-0.287578244728671,0.448217109639356,0.719694658334894
"2900093K20Rik",0.5867,0.587301587301587,63,2e-04,0.429475758317395,0.133266530863464,-0.456743166986847,0.339191080831087,0.611636359400167
"3110056K07Rik",0.4521,0.451830443159923,173,0.1638,0.425497713366043,-0.321928094887363,-1.12749855955761,0.133183703462543,0.334858834698643
"3110082I17Rik",0.5095,0.516393442622951,122,0.1725,0.466007505333184,0.0297473433940514,0.0138193115420933,1,1
"4632427E13Rik",0.5032,0.505374280230326,521,0.2131,0.327590017036815,0.0277984523435721,-0.0427337030859007,0.770020492866045,1
"4732440D04Rik",0.3087,0.311473429951691,460,1.0701,0.656420160376206,-1.37540403984241,-45.1677669134392,2.01009950811983e-21,1.56446423981024e-19
"4732471J01Rik",0.3703,0.367424242424242,132,1.8836,1.10592303762265,-0.408084738637077,-1.54234735252462,0.0790320953196704,0.231375012912449
"4833420G17Rik",0.668,0.675595238095238,168,0.7109,0.636363757028863,0.898716664162818,-8.74048226951335,2.90198793224513e-05,0.0003616525746378
"4930438E09Rik",0.6087,0.597849462365591,155,0.3779,0.523932698403637,0.731511164074099,-4.14059058655796,0.00400580623298104,0.0238155493430131
"4930503L19Rik",0.5047,0.503164556962025,158,0.7847,0.671907952920639,0.177787119215283,-0.00543111148959952,0.916993184344046,1
"4930523C07Rik",0.4394,0.439416419386746,337,0.9655,0.638474811697341,-0.251538766995964,-1.67652687179202,0.0670804626081495,0.205577197814723
"4930578G10Rik",0.8015,0.797585886722377,359,0.6087,0.498257436718713,2.14027172742794,-72.1882273369781,2.93958081663345e-33,3.56640319665088e-31
"4930599N23Rik",0.5131,0.508403361344538,119,1.1442,0.8372979442881,-0.0285691521967708,0.0755624451654597,1,1
