"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"0610043K17Rik",0.641141141141141,0.6428,1e-04,0.406131707535265,0.620240494642195,0.0433734939759036,111
"1110059E24Rik",0.433076923076923,0.4338,0.8588,0.718693019947652,0.599579805800046,0.0512908777969019,130
"1500002F19Rik",0.65,0.6486,35.1429,13.7757334728043,0.657254924129699,0.0247848537005164,60
"1500004A13Rik",0.390873015873016,0.3912,0.6671,0.574612665595726,0.490707077919872,0.085025817555938,210
"1600010M07Rik",0.513888888888889,0.5127,0.1405,0.36384511886845,0.474222778218412,0.091566265060241,228
"1600020E01Rik",0.334532374100719,0.3353,7.252,3.13989994109219,0.589513843361465,0.0547332185886403,139
"1700025G04Rik",0.496860961365678,0.4964,0.3657,0.390968605305754,0.385033383170321,0.201721170395869,424
"2210408F21Rik",0.487140992167102,0.4857,0.3713,0.359830584452774,0.334227245987537,0.371084337349398,766
"2210408I21Rik",0.616573033707865,0.6179,3.3981,1.60247850629287,0.476620838611317,0.0905335628227194,178
"2610035D17Rik",0.650713557594292,0.6486,1.4301,0.808293231562064,0.405075195672459,0.162822719449225,327
"2610037D02Rik",0.504712301587302,0.5055,1.0359,0.670177204151421,0.422761983140603,0.133562822719449,336
"2610307P16Rik",0.557807807807808,0.558,0.3515,0.513197663940568,0.579953898725228,0.0578313253012048,111
"2700049A03Rik",0.646723646723647,0.6448,0.7011,0.670703032464215,0.617749098250344,0.0444061962134251,117
"2700097O09Rik",0.622047244094488,0.6223,37.7727,14.7433923519272,0.609908585510091,0.0475043029259897,127
"2900026A02Rik",0.464912280701754,0.4611,3e-04,0.405124562415973,0.618586248329997,0.0440619621342513,114
"2900093K20Rik",0.587301587301587,0.5867,2e-04,0.429475758317395,0.655836641536768,0.0258175559380379,63
"3110056K07Rik",0.451830443159923,0.4521,0.1638,0.425497713366043,0.55487284088107,0.0654044750430293,173
"3110082I17Rik",0.516393442622951,0.5095,0.1725,0.466007505333184,0.611698796478883,0.046815834767642,122
"4632427E13Rik",0.505374280230326,0.5032,0.2131,0.327590017036815,0.376741152687563,0.22065404475043,521
