"","converged","iter","deviance","df_resid","phi_hat","mu_weighted","pmin","pmax","m_eff","theta_map","terms","rank","p_model","error","coef_X.Intercept.","se_X.Intercept.","stat_X.Intercept.","p_X.Intercept.","coef_sexM","se_sexM","stat_sexM","p_sexM"
"9530026P05Rik",TRUE,4,45.1472990450039,23,1.96292604543495,0.636946386946374,0.409090909090909,0.730769230769213,1.84549088995152,998.999999999999,"sex",2,0.0862383134238782,FALSE,0.998528830111036,0.55957610072503,1.78443795011485,0.0875513585680123,-1.36625361023635,0.783779663870383,-1.74316032070755,0.0946610317069694
"Acta2",TRUE,4,43.9970733833269,31,1.41926043172022,0.465229215229215,0.423076923076923,0.555555555555556,2.66433440166117,0.336735360181137,"sex",2,0.250392681490453,FALSE,-0.31015492830384,0.29341017186363,-1.05706944763998,0.298648189871764,0.533298479618049,0.457182067286917,1.16649037173053,0.252311942784665
"Actn1",TRUE,3,30.4984759446376,21,1.45230837831608,0.5,0.5,0.5,1.91304347826087,0.981710267722761,"sex",2,NA,FALSE,7.09711459506362e-16,0.407499897004902,1.74162365370567e-15,0.999999999999999,-6.0417765426984e-16,0.637114646335649,-9.48302880407404e-16,0.999999999999999
"Acyp2",TRUE,4,17.0609201529939,12,1.42174334608282,0.192307692308648,0.176470588236328,0.222222222223032,1.85352422907493,0.976753169710229,"sex",2,0.817229857451875,FALSE,-1.25276296849069,0.947943819832012,-1.32155824246282,0.210957544842844,-0.287682072449352,1.21011597034752,-0.237730993969723,0.816100301389564
"Akap6",TRUE,3,34.2444706882376,21,1.63068908039227,0.51148459381592,0.466666666668176,0.529411764675017,2.13038249253663,1.26215208178502,"sex",2,0.716126815661063,FALSE,0.117783035532495,0.377533290881906,0.31198052827966,0.75813179473158,-0.251314428150955,0.682585429452505,-0.368180182739224,0.716424122263344
"Aopep",TRUE,4,37.1507424426511,25,1.48602969770604,0.418685121107266,0.294117647058824,0.529411764705882,1.89261744966443,1.19538696226094,"sex",2,0.14706973134346,FALSE,0.117783035656383,0.369999497134175,0.318332961446353,0.752876503734178,-0.993251773010283,0.682245358918199,-1.45585713413314,0.157876372738143
"Cacna1c",TRUE,3,37.6585341508944,28,1.34494764824623,0.461587961614844,0.428571428615687,0.512820512820434,2.4629825297852,0.308530309690704,"sex",2,0.482891784045153,FALSE,-0.287682072271059,0.348373468839195,-0.825786398802514,0.415906245819424,0.338975366658294,0.477628215068068,0.709705490514177,0.483755592277192
"Cacna2d1",TRUE,4,36.0817210929571,19,1.8990379522609,0.598398169336385,0.565217391304348,0.631578947368421,2.00260307944089,8.68089459011052,"sex",2,0.722451654126889,FALSE,0.538996500732688,0.576077825435911,0.935631397241918,0.361203547951966,-0.276632236265196,0.769055532756816,-0.359703850349479,0.723035687980109
"Cacnb2",TRUE,4,66.5746105455363,35,1.90213172987247,0.430506651376709,0.348484848484849,0.493975903614458,4.02556237195029,0.424846336864438,"sex",2,0.151683610513041,FALSE,-0.0240975515790607,0.26794136604009,-0.0899359137232104,0.928850849974087,-0.60160834818535,0.413753092337864,-1.45402743647433,0.15484800042969
"Cald1",TRUE,3,37.645959356761,34,1.10723409872826,0.425872388258187,0.396226415655206,0.47500000000027,2.57601164265524,0.073009081035893,"sex",2,0.414946276538598,FALSE,-0.421213462731847,0.258376691279794,-1.6302301134266,0.112283718303618,0.321130004175946,0.389381604770185,0.824717963668259,0.415280452348987
"Carmn",TRUE,4,33.0915624319368,27,1.22561342340507,0.511335511335511,0.346153846153846,0.567567567567567,2.18820078269571,0.234382283568867,"sex",2,0.0823667052617901,FALSE,0.271933715483642,0.320516491032362,0.848423476145522,0.403661506161485,-0.907922482203637,0.511139920186046,-1.77626995338805,0.086960108249633
"Celf2",TRUE,4,29.7159962326323,15,1.98106641550882,0.554214015151479,0.46875,0.666666666666582,2.58239017325538,1.63151114997573,"sex",2,0.366479333252075,FALSE,-0.125163142954006,0.449028307404498,-0.278742210435422,0.784248778356983,0.818310323513572,0.896739968450686,0.912539144349038,0.375918774047629
"Clic4",TRUE,4,22.4547853587456,17,1.32086972698503,0.147916666671141,0.125000000002843,0.166666666672476,2.11704462326303,0.403014122255118,"sex",2,0.764868992822544,FALSE,-1.60943791239228,0.657573694614956,-2.44753998764304,0.0255406715024782,-0.336472236637048,1.12072710590271,-0.300226732149957,0.767644509731457
