celltype,condition,group_id,gene,HDR,log2FC,pval,padj,AR,N
M2,F1_Aged,M2__F1_Aged,Ttn,12.850049239290103,0.01330448659676,1.41237740350619e-13,1.7329870741021e-10,0.507085042553537,68
M2,F1_Aged,M2__F1_Aged,Fhl2,11.583236006296065,0.226855135109069,2.6107422273436498e-12,1.60169035647533e-9,0.540806684595594,66
M2,F1_Aged,M2__F1_Aged,Fip1l1,-10.487806174950746,-0.144389909335175,3.2523241579425296e-11,1.3302005805985e-8,0.506944444444444,24
M2,F1_Aged,M2__F1_Aged,Ccnt1,-9.793815857665505,-0.289506617194985,1.60762274602622e-10,4.93138277343544e-8,0.471153846153846,26
M2,F1_Aged,M2__F1_Aged,Gm36037,-9.340906337718627,-1.18442457113743,4.5613527792907005e-10,1.11935597203794e-7,0.293333333333333,25
M2,F1_Aged,M2__F1_Aged,Lyz2,8.181875230407577,2.28540221886225,6.5784680473093905e-9,1.34529671567477e-6,0.827956989247312,31
M2,F1_Aged,M2__F1_Aged,Airn,-7.1857954335397896,-0.492516251956561,6.51935403979233e-8,1.14274962954646e-5,0.28912647342786,65
M2,F1_Aged,M2__F1_Aged,Rsrc2,6.625360523911362,0.536052900240209,2.36940595750903e-7,3.63407638732947e-5,0.604838709677419,31
M2,F1_Aged,M2__F1_Aged,Nr6a1,-6.164001089763348,-1.67807190511264,6.85486506377832e-7,9.22990618875947e-5,0.255952380952381,28
M2,F1_Aged,M2__F1_Aged,Septin7,6.114519100583772,0.0962153152593033,7.68211668434403e-7,9.22990618875947e-5,0.5,35
M2,F1_Aged,M2__F1_Aged,Sppl3,-6.082254590617747,-0.637429920615292,8.27456952537524e-7,9.22990618875947e-5,0.372222222222222,30
M2,F1_Aged,M2__F1_Aged,Atp6v0a1,5.678748188097128,0.362570079384708,2.09532701272296e-6,2.1424718705092e-4,0.626666666666667,30
M2,F1_Aged,M2__F1_Aged,Rcor1,0,0,2.82748764264345e-6,2.6687133365565e-4,0.477272727272727,33
M2,F1_Aged,M2__F1_Aged,Ppig,-5.236763830858318,-1,5.79743875177658e-6,4.8707082740729e-4,0.30952380952381,28
M2,F1_Aged,M2__F1_Aged,Atrnl1,-5.223774737066438,-0.669851398307669,5.97345041394972e-6,4.8707082740729e-4,0.387254901960784,34
M2,F1_Aged,M2__F1_Aged,Virma,-5.197132461329611,-0.211504105193712,6.35137183253197e-6,4.8707082740729e-4,0.426282051282051,26
M2,F1_Aged,M2__F1_Aged,Tbc1d23,4.981224596049322,0.0544477840223765,1.04418008025544e-5,7.5365232851377e-4,0.570175438596491,38
M2,F1_Aged,M2__F1_Aged,Relch,-4.903301171094675,-0.678071905112638,1.2493923110537e-5,8.5166909203493e-4,0.31605222734255,31
M2,F1_Aged,M2__F1_Aged,Ttc14,-4.864460089969814,-0.199308808223407,1.36628062597461e-5,8.8232964635307e-4,0.43952380952381,35
M2,F1_Aged,M2__F1_Aged,Map2k4,4.838039808883134,0.830074998557688,1.45197851828581e-5,8.9078882096834e-4,0.614285714285714,35
M2,F1_Aged,M2__F1_Aged,Ryr2,-4.751197237428531,-0.0630602634651458,1.7733839051008e-5,9.4765551981888e-4,0.478333697720132,67
M2,F1_Aged,M2__F1_Aged,Slc25a46,-4.746849328145278,-0.436099114806674,1.79122718523383e-5,9.4765551981888e-4,0.457638888888889,24
M2,F1_Aged,M2__F1_Aged,Dock8,-4.739787495032797,-1.07800251200127,1.82059147571418e-5,9.4765551981888e-4,0.284722222222222,36
M2,F1_Aged,M2__F1_Aged,Tut7,-4.731982824426209,-0.485426827170242,1.85360492874109e-5,9.4765551981888e-4,0.416666666666667,24
M2,F1_Aged,M2__F1_Aged,Mhrt,-4.637009614721503,-0.074546953365054,2.30669612086814e-5,0.00112473332253881,0.475378104761759,67
M2,F1_Aged,M2__F1_Aged,Zfp644,4.6150301304749535,0.347923303420307,2.42644174760964e-5,0.00112473332253881,0.650283446712018,42
M2,F1_Aged,M2__F1_Aged,Idh3b,-4.6064312363686115,-1.1030934929641,2.47496330143015e-5,0.00112473332253881,0.373007246376812,46
M2,F1_Aged,M2__F1_Aged,Pkig,-4.533373959259936,-0.20163386116965001,2.92837061839903e-5,0.00128325383884843,0.467948717948718,26
M2,F1_Aged,M2__F1_Aged,Snrnp70,-4.443628280391321,-0.523561956057013,3.60057382190774e-5,0.00152341519982096,0.409333333333333,25
M2,F1_Aged,M2__F1_Aged,Ncoa3,-4.388996923827607,-0.658963082164933,4.08322278529864e-5,0.00163791856691955,0.433870967741936,31
M2,F1_Aged,M2__F1_Aged,Cert1,4.363686386275756,0.231325546106456,4.32826271708186e-5,0.00163791856691955,0.562980030721966,31
M2,F1_Aged,M2__F1_Aged,Cacna1c,4.350949491215969,0.382797162278635,4.45708081577823e-5,0.00163791856691955,0.568201092535719,68
M2,F1_Aged,M2__F1_Aged,Tpr,4.3392969709506035,0.400537929583729,4.57828715972859e-5,0.00163791856691955,0.540540540540541,37
M2,F1_Aged,M2__F1_Aged,Srsf2,-4.329315319166072,-0.426264754702098,4.68473124095888e-5,0.00163791856691955,0.452916666666667,40
M2,F1_Aged,M2__F1_Aged,Gsk3b,-4.320785759124182,-0.20163386116965001,4.77764900709102e-5,0.00163791856691955,0.403846153846154,26
M2,F1_Aged,M2__F1_Aged,Fblim1,4.317530489391519,0.641546029087523,4.81359459253007e-5,0.00163791856691955,0.595345345345345,37
