N,AR,tot_gene_mean,tot_gene_variance,alpha,beta,bb_mu,bb_theta,phi,id,theta_smoothed,thetaCorrected,theta_common,resid,AR.1,N.1,log2FC,loglik0_disp,loglik1_disp,llr_disp,pval_disp,padj_disp
25,0.63,1.96,2.6233333333333326,6.332863475720293e-4,3.6771465342897266e-4,0.6326530612244566,998.9999999999991,1.9767488472768155,1,1.5994371801352933,380.4142975862952,1.5994371801352933,997.4005628198638,NA,25,0.7842713089445621,-23.20641649905937,-36.3539108124371,13.147494313377731,0.66,1
49,0.561865785275149,3.612244897959184,9.450680272108842,1.1894644955236735,0.9158876615532303,0.564971751412429,0.4749799204083805,1.8431827597958046,2,0.3144746844029711,0.38626999448264854,0.3144746844029711,0.1605052360054094,NA,49,0.37706964907982377,-64.93699438391891,-65.4452724580451,0.5082780741261814,0.84,1
37,0.5257400257400258,1.837837837837838,1.5840840840840842,0.30654162018341896,0.32511990019453635,0.485294117647058,1.5831263544463638,1.514959461564126,3,2.705936033915153,2.3728607504325914,2.705936033915153,-1.122809679468789,NA,37,-0.08488889758651341,-41.99590522144,-41.27574684094497,-0.7201583804950289,0,0
54,0.2727880658436214,2.685185185185185,3.465059399021661,0.8587387841319664,2.0370082781035053,0.2965517241927316,0.3453340290115034,1.4424450725168354,4,0.5139941972326485,0.4676699699209868,0.5139941972326485,-0.1686601682211451,NA,54,-1.2461605872693977,-57.2470916638259,-56.90458811324164,-0.3425035505842615,0.02,0.03920127795527156
50,0.547404761904762,2.4400000000000004,5.026938775510204,0.6047080090072904,0.5130855834001384,0.5409836065573707,0.8946195494342271,1.680621187408068,5,0.6317895904209451,0.7533842835614121,0.6317895904209451,0.262829959013282,NA,50,0.2370391973008492,-55.842583838501156,-56.488660900575645,0.6460770620744896,0.94,1
29,0.6264367816091954,1.5862068965517242,1.1798029556650247,0.27882342570081226,0.17924363161486978,0.6086956511012709,2.183086480525577,1.405585315868326,6,13.593212848478796,9.728984945777148,13.593212848478796,-11.410126367953218,NA,29,0.6374299206152916,-37.00853529813294,-35.21356064035187,-1.7949746577810686,0,0
25,0.5333333333333333,1.6800000000000002,1.1433333333333335,4.76667143337027e-4,5.24333857663975e-4,0.47619047619368954,998.9999999999991,1.7638960498451872,7,6.8508129720887725,383.8525619633926,6.8508129720887725,992.1491870279103,NA,25,-0.13750352374993557,-29.047594691617384,-48.03045157286641,18.982856881249027,1,1
31,0.0752688172043011,2.161290322580645,2.939784946236559,44776.11974453191,955223.8802554682,0.04477611974453191,1e-6,0.67509268378626,8,NA,1e-6,0.9429732882497412,-0.9429722882497412,NA,31,-4.415037499278843,-11.194010433256253,-11.151437252759933,-0.042573180496319196,0.2,0.3505714285714286
45,0.7506301106301106,3.1333333333333333,7.481818181818183,1.759213987191003,0.6967184107687143,0.7163120567375886,0.40717733144070123,1.6047801788833649,9,0.3873808437042659,0.4082564574027975,0.3873808437042659,0.01979648773643533,NA,45,1.336283387864432,-48.247711893973054,-48.319598975348356,0.07188708137530142,0.88,1
46,0.4742471296819123,2.41304347826087,3.403381642512076,0.9563674371999604,1.1251381613304738,0.45945945947739286,0.4804214798682314,1.45879078226114,10,0.6487125789384584,0.6071739659070489,0.6487125789384584,-0.16829109907022693,NA,46,-0.2344652536370227,-52.872054718840104,-52.51811404156166,-0.3539406772784446,0,0
