"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"1600010M07Rik",0.401595744680851,47,-0.485426827170241,-1.19322090747405,0.122391923999533,0.648951208967674
"1700025G04Rik",0.531659226190476,64,0.0911478880581948,-0.000964147319898245,0.964974269493917,1
"2210408F21Rik",0.508689876431812,93,-0.0712586831698208,0.419949494228959,1,1
"2610035D17Rik",0.828070175438597,38,3.04439411935846,-12.609482999891,5.11764475021939e-07,4.54510824378859e-05
"2610037D02Rik",0.36875,64,-0.472068444315223,-0.360851616775655,0.395585785385475,0.956812597502569
"2610307P16Rik",0.362535564540282,106,-0.647118976783726,-5.42188648513378,0.000991285446541982,0.0380707194469231
"3222401L13Rik",0.400574712643678,29,-0.347923303420307,0.406935500951494,1,1
"4632427E13Rik",0.457291666666667,80,-0.517848304862619,-0.438243226553517,0.349165820791889,0.93439666920014
"4732440D04Rik",0.323800897170462,92,-1.24462236871991,-8.21747461747196,5.03483333788562e-05,0.00292020333597366
"4930523C07Rik",0.450793650793651,63,-0.0374747054186626,-0.145494808753696,0.589587057004832,1
"5031425E22Rik",0.498717332050665,99,-0.089637212484676,-0.00961364272183118,0.889716862292258,1
"5330438D12Rik",0.467509920634921,48,0.0524674198941351,0.145051868124341,1,1
"5430431A17Rik",0.414516129032258,31,-0.415037499278843,-0.525195797300157,0.305416916355291,0.900409622698897
"6720427I07Rik",0.577777777777778,45,0.700439718141093,-0.478002568733917,0.328195437030526,0.9172710325951
"9330159M07Rik",0.117407407407407,45,-3.16992500144231,-22.0488534383476,3.12386687774967e-11,6.82925358966505e-09
"9530026P05Rik",0.480580810592123,130,-0.212097440608568,0.628186005644096,1,1
"AU040320",0.583333333333333,48,0.561878887608114,-0.339409155783571,0.409993931458185,0.962798329776178
"AW554918",0.426337448559671,81,-0.791413378188583,-1.08348255262831,0.141004266666534,0.677531721220424
"Aak1",0.529829290206649,106,0.153805336079036,0.0981358489488571,1,1
