gene,condition,padj,bb_mu,status,padj_other,bb_mu_other,celltype
Ank2,F1_Aged,0.00254985157356051,0.2676,shared,2.026131709477e-4,0.1728,Myeloid
Apoe,F1_Aged,3.26530349819425e-8,0.8691,shared,0.0114897266179406,0.7025,Myeloid
App,F1_Aged,3.26530349819425e-8,0.7444,shared,0.0114897266179406,0.6783,Myeloid
Dse,F1_Aged,0.0066928366143438,0.2491,shared,0.0129291046889311,0.2604,Myeloid
Pde7b,F1_Aged,0.0502640151156741,0.3435,shared,0.0114897266179406,0.2682,Myeloid
Tanc2,F1_Aged,6.511527555908e-4,0.3205,shared,0.0192115841723646,0.277,Myeloid
Vav3,F1_Aged,8.26114836071599e-8,0.2932,shared,0.0192115841723646,0.3331,Myeloid
Ank2,F1_Young,2.026131709477e-4,0.1728,shared,0.00254985157356051,0.2676,Myeloid
Apoe,F1_Young,0.0114897266179406,0.7025,shared,3.26530349819425e-8,0.8691,Myeloid
App,F1_Young,0.0114897266179406,0.6783,shared,3.26530349819425e-8,0.7444,Myeloid
Dse,F1_Young,0.0129291046889311,0.2604,shared,0.0066928366143438,0.2491,Myeloid
Pde7b,F1_Young,0.0114897266179406,0.2682,shared,0.0502640151156741,0.3435,Myeloid
Tanc2,F1_Young,0.0192115841723646,0.277,shared,6.511527555908e-4,0.3205,Myeloid
Vav3,F1_Young,0.0192115841723646,0.3331,shared,8.26114836071599e-8,0.2932,Myeloid
Anks1,F1_Aged,0.0496391644594538,0.3344,aged_only,1,0.45,Myeloid
Cd163,F1_Aged,0.0376588397628107,0.2851,aged_only,0.115346943752819,0.3419,Myeloid
Cd44,F1_Aged,0.0106467965353311,0.6943,aged_only,0.698338852364344,0.4151,Myeloid
Dock10,F1_Aged,0.0336345347886577,0.6796,aged_only,0.612775178606389,0.5805,Myeloid
Dock4,F1_Aged,0.0502640151156741,0.6282,aged_only,1,0.509,Myeloid
Gda,F1_Aged,5.1586528296793e-5,0.8445,aged_only,0.199251238276153,0.64,Myeloid
Lyz2,F1_Aged,0.0032646404456758,0.7282,aged_only,0.103053867353159,0.7059,Myeloid
Mctp1,F1_Aged,0.0568094500025873,0.5939,aged_only,0.726209387789452,0.548,Myeloid
Mitf,F1_Aged,0.0963368466063843,0.6201,aged_only,1,0.5431,Myeloid
Ms4a6d,F1_Aged,0.0905046872200166,0.3321,aged_only,1,0.4971,Myeloid
Neat1,F1_Aged,8.2646823023132e-4,0.6755,aged_only,0.840209837919898,0.5524,Myeloid
Sash1,F1_Aged,0.00254985157356051,0.3018,aged_only,0.433594468602737,0.4181,Myeloid
Smyd3,F1_Aged,0.084635824116993,0.3472,aged_only,0.938006497090041,0.4687,Myeloid
Wipf1,F1_Aged,0.00835557349970647,0.321,aged_only,0.103053867353159,0.3631,Myeloid
Zswim6,F1_Aged,0.0910512772291218,0.5925,aged_only,1,0.5175,Myeloid
Abi1,F1_Young,0.0353587191622181,0.6754,young_only,0.954906683758448,0.5124,Myeloid
Airn,F1_Young,0.0192115841723646,0.7461,young_only,0.873148733244766,0.5483,Myeloid
Akap13,F1_Young,0.0779605638947831,0.273,young_only,1,0.513,Myeloid
Alcam,F1_Young,0.0779605638947831,0.3566,young_only,0.503311379056297,0.4101,Myeloid
Ankhd1,F1_Young,0.0600662519901685,0.3002,young_only,0.851716843593043,0.4562,Myeloid
Arhgap10,F1_Young,0.0368990546170563,0.3161,young_only,1,0.4673,Myeloid
C1qa,F1_Young,0.0779605638947831,0.3439,young_only,0.719205104088403,0.5759,Myeloid
Celf1,F1_Young,0.0192115841723646,0.2602,young_only,0.685917353863672,0.5618,Myeloid
Ctsc,F1_Young,0.0891312744033205,0.6896,young_only,0.829602453252259,0.4542,Myeloid
Dock2,F1_Young,0.0670155377021322,0.3605,young_only,0.213305839022165,0.3878,Myeloid
Ext1,F1_Young,0.0368990546170563,0.3643,young_only,0.153656590147724,0.4056,Myeloid
Gab2,F1_Young,0.0779605638947831,0.6393,young_only,0.616869394996969,0.5344,Myeloid
Gng2,F1_Young,0.0779605638947831,0.6762,young_only,1,0.5094,Myeloid
Jmjd1c,F1_Young,0.0895912247309749,0.6297,young_only,0.792545540887537,0.4514,Myeloid
Pid1,F1_Young,0.0192115841723646,0.6274,young_only,0.402336790307783,0.5618,Myeloid
Rab31,F1_Young,0.0704393114830832,0.6526,young_only,0.829602453252259,0.5353,Myeloid
Sh3pxd2a,F1_Young,0.0859583060545224,0.6948,young_only,0.623289652467149,0.5716,Myeloid
Stxbp6,F1_Young,0.0779605638947831,0.3696,young_only,0.764395525373066,0.4322,Myeloid
