"","converged","iter","deviance","df_resid","phi_hat","mu_weighted","pmin","pmax","m_eff","theta_map","terms","rank","p_model","error","coef_X.Intercept.","se_X.Intercept.","stat_X.Intercept.","p_X.Intercept.","coef_sexM","se_sexM","stat_sexM","p_sexM"
"Arhgap15",TRUE,3,25.3848306012965,15,1.69232204008643,0.497499999999643,0.475000000000008,0.59999999999798,2.96055580457109,0.545894660333184,"sex",2,0.543081364836517,FALSE,0.405465108099746,0.735465837332949,0.551303796203643,0.58954404083657,-0.505548566656696,0.819178849937474,-0.617140648461912,0.546396464516939
"Bcl2",TRUE,4,23.1303812981017,11,2.10276193619106,0.673531655225019,0.652173913043478,0.733333333333333,3.00849520471253,1.21753497913489,"sex",2,0.69519657115672,FALSE,1.01160091167848,0.768253180850144,1.31675460238127,0.214694390022072,-0.382992252256106,0.960231111286104,-0.398854242228351,0.697634273209244
"Ccnd3",TRUE,3,17.9434105119642,15,1.19622736746428,0.415964523400372,0.400000000153628,0.454545454580001,2.40239808156808,0.162686231036607,"sex",2,0.74571686336752,FALSE,-0.182321556654618,0.574339575190515,-0.317445574935594,0.755281424430975,-0.223143550813428,0.67439884325694,-0.330877718792902,0.745313720736849
"Dock2",TRUE,4,25.0632094478805,15,1.6708806298587,0.46491026231017,0.390243902439025,0.75,3.1786796059403,0.444940367052212,"sex",2,0.0684696276199074,FALSE,1.09861228866811,0.756479549687232,1.45226964710722,0.167022860881338,-1.54489939129653,0.839189534896939,-1.84094215555995,0.085495126446549
"Gm2682",TRUE,15,36.5790006766508,9,4.06433340851676,0.390199634820414,0.368421052631579,0.999999936107796,5.59999990114964,1.99544199422037,"sex",2,0.454114573957738,FALSE,16.5660684190236,4302.42228271305,0.00385040503476039,0.997011825070423,-17.1050649197563,4302.4223108825,-0.00397568246066661,0.996914601868447
"Malat1",TRUE,3,22.2728819426416,18,1.23738233014676,0.501262626262626,0.48936170212766,0.504966887417219,39.6015792523697,0.00618760065870818,"sex",2,0.737502206881504,FALSE,-0.0425596144187951,0.160182916363354,-0.265693841671944,0.79349424090006,0.0624278176355205,0.183418048280041,0.340358095732249,0.737526775434899
"Pde3b",TRUE,4,17.6302910852258,12,1.46919092376881,0.428977272727273,0.409090909090909,0.5,2.27503015681544,0.582238869153776,"sex",2,0.651091123906372,FALSE,1.22106277623524e-16,0.654010928350195,1.86703726696967e-16,1,-0.367724780125318,0.79296916138713,-0.4637315018431,0.651138999371689
"Pitpnc1",TRUE,4,22.1113368794699,14,1.57938120567642,0.575514874141877,0.5,0.578947368421053,2.85538136339616,0.45406044989195,"sex",2,0.710501472143111,FALSE,-4.22872495061263e-17,0.761651643928636,-5.55204598364767e-17,1,0.318453731118535,0.839860075265114,0.379174746481443,0.710247032017895
"Skap1",TRUE,3,29.4436397866198,16,1.84022748666374,0.483554817419069,0.46428571448464,0.53333333333301,2.38880322664692,1.53165265144517,"sex",2,0.71608031290848,FALSE,0.133531392623223,0.603626635092603,0.221215209634906,0.827723306084704,-0.276632235464112,0.748122799889677,-0.369768486543794,0.716403620427041
"St6galnac3",TRUE,4,10.8745959522687,9,1.20828843914097,0.515667311411992,0.4,0.636363636363636,4.28148148148148,0.0677759048231935,"sex",2,0.14985650452555,FALSE,0.559615787935422,0.457644812978214,1.22281684849351,0.252452530397918,-0.965080896043587,0.622209291883485,-1.55105510096482,0.155302090833632
"Zeb1",TRUE,3,16.9185861215706,11,1.53805328377915,0.554240630952974,0.53846153822809,0.692307692295718,3.12790697678531,0.338429432938435,"sex",2,0.413215641353412,FALSE,0.810930216160115,0.656919685533027,1.23444347006,0.242758990797385,-0.65677953727221,0.785168561057955,-0.836482215216628,0.420683965613995
