"gene","statistic","df","p_intercept","p_sex","pvalue","phi_raw","phi_used","padj_intercept","padj_sex","padj"
"1700025G04Rik",NA,63,0.471425848382154,0.247011992625287,0.471425848382154,1.13314167613139,1.53834662742818,0.815211423851624,0.9513657651917,0.815211423851624
"2210408F21Rik",NA,115,0.530517208897443,0.12315230660412,0.530517208897443,1.21177971705111,1.60949099881921,0.842208929156143,0.9513657651917,0.842208929156143
"2610037D02Rik",NA,95,0.015921272969815,0.84911639929685,0.015921272969815,1.08255124660127,1.41241295512316,0.13379609022681,0.993526608425189,0.13379609022681
"2610203C22Rik",NA,91,0.00379121539789078,0.7976999697766,0.00379121539789078,1.09427402326017,1.38379055097072,0.0481384622079199,0.993526608425189,0.0481384622079199
"2610307P16Rik",NA,28,0.400411005786994,0.148635038198229,0.400411005786994,1.06262755618784,1.40583153867364,0.76076210580844,0.9513657651917,0.76076210580844
"4632427E13Rik",NA,91,0.15567193278994,0.269822431211753,0.15567193278994,1.12437573333374,1.51909218149591,0.51101221335666,0.9513657651917,0.51101221335666
"4732440D04Rik",NA,70,0.00721092936557763,0.219007833453443,0.00721092936557763,1.07235206501912,1.26418439248628,0.0749277787377533,0.9513657651917,0.0749277787377533
"4732471J01Rik",NA,112,0.394607559732321,0.76481645634458,0.394607559732321,1.08854932683422,1.48603173172936,0.757635937796256,0.993526608425189,0.757635937796256
"4933406I18Rik",NA,222,0.00505905473701948,0.381835697512491,0.00505905473701948,1.1791823782154,1.58873859160903,0.0585078251224796,0.9513657651917,0.0585078251224796
"5031425E22Rik",NA,168,0.0998010247773654,0.547982040591587,0.0998010247773654,1.10851931280741,1.50901120014894,0.418145691254909,0.977648555335905,0.418145691254909
"5033421B08Rik",NA,135,0.716336015223064,0.490530149890635,0.716336015223064,1.13983350878925,1.5729257826265,0.919155488760461,0.977648555335905,0.919155488760461
"9530026P05Rik",NA,49,0.228947267771458,0.175610211875067,0.228947267771458,1.27088503244026,1.70624420115479,0.617316484403382,0.9513657651917,0.617316484403382
"AW554918",NA,121,0.719124972890449,0.661562494133439,0.719124972890449,1.13086541223154,1.56248075636421,0.919155488760461,0.993526608425189,0.919155488760461
"Aak1",NA,108,0.656095902388819,0.946628860543193,0.656095902388819,1.13249725164233,1.56561517306436,0.895949507798474,0.995804242325825,0.895949507798474
"Abca1",NA,469,0.574714704490515,0.812845405897624,0.574714704490515,1.28150349322944,1.71276105497712,0.860871434513116,0.993526608425189,0.860871434513116
"Abca6",NA,45,0.170209534404697,0.560592482267482,0.170209534404697,1.27868359391821,1.66853857487834,0.535205709564384,0.980664501346057,0.535205709564384
"Abca8a",NA,32,0.158402627288928,0.87801085206857,0.158402627288928,1.48580942146074,1.76071822250445,0.515501077997514,0.993526608425189,0.515501077997514
