gene,condition,padj,bb_mu,status,padj_other,bb_mu_other,celltype
Kcnq1ot1,F1_Aged,4.59902774410804e-7,0.284695318805488,shared,1.68205256062949e-7,0.77316886593995,Endocardial_EC
Kcnq5,F1_Aged,0.00626093200699768,0.116666666666667,shared,4.18543403250071e-8,0.0913978494623656,Endocardial_EC
Lama2,F1_Aged,2.082284515431e-9,0.333297216670285,shared,1.1797435587906e-4,0.384255279212121,Endocardial_EC
Man2a1,F1_Aged,9.02338647945276e-7,0.714552487661731,shared,0.00307751944148047,0.681346878927524,Endocardial_EC
Mbnl1,F1_Aged,4.56423886349571e-5,0.279251700680272,shared,1.4739727222075e-4,0.227347883597884,Endocardial_EC
Mcc,F1_Aged,1.23767184379649e-6,0.346032376714195,shared,0.0903726605428604,0.380019305019305,Endocardial_EC
Mgp,F1_Aged,0.00116531594690144,0.611697608034862,shared,3.0453035527952e-6,0.675459793474499,Endocardial_EC
Mpp7,F1_Aged,6.9214319018204e-4,0.722848200312989,shared,7.3774363361821e-4,0.724415204678363,Endocardial_EC
Myh6,F1_Aged,4.56423886349571e-5,0.614943642698197,shared,0.00143048395799044,0.554678071749472,Endocardial_EC
Myzap,F1_Aged,0.0297583563642307,0.366051824067708,shared,3.1052073329e-4,0.296931216931217,Endocardial_EC
Neat1,F1_Aged,0.00100439655518832,0.607582651155892,shared,3.4790809270642e-4,0.632695442262338,Endocardial_EC
Nrxn1,F1_Aged,5.26335585097066e-26,0.172088989441931,shared,1.6367661565513601e-9,0.110714285714286,Endocardial_EC
Or5m3b,F1_Aged,2.93672005469154e-17,1,shared,4.5090704662114104e-17,1,Endocardial_EC
Pcdh7,F1_Aged,5.4459739614533e-4,0.61848971372799,shared,0.019937673651853,0.582703753991287,Endocardial_EC
Pde7b,F1_Aged,6.42628106100946e-5,0.329369577710445,shared,7.03914938831928e-7,0.308465195603998,Endocardial_EC
Pdlim3,F1_Aged,1.6370873489273e-5,0.271759098389533,shared,0.019623358609073,0.31051282051282,Endocardial_EC
Pfkfb2,F1_Aged,0.0161956994290423,0.357282913165266,shared,0.00159147843664287,0.252322404371585,Endocardial_EC
Plpp1,F1_Aged,0.00477432245955373,0.661117481203008,shared,0.0115885378446848,0.725787899700943,Endocardial_EC
Prkg1,F1_Aged,5.774981490868e-66,0.175617952295272,shared,1.5370874099349599e-49,0.145515343242616,Endocardial_EC
Prune2,F1_Aged,0.0436871631392075,0.678655406524259,shared,0.0424617824535981,0.695580808080808,Endocardial_EC
Rapgef5,F1_Aged,1.5710082404814602e-9,0.316004222736781,shared,0.0566480050752548,0.390584258812168,Endocardial_EC
Rgs6,F1_Aged,2.55994381429579e-7,0.895833333333333,shared,1.21143789128481e-8,0.892156862745098,Endocardial_EC
Serinc3,F1_Aged,0.00461603795954488,0.338567963567964,shared,0.0403138401880015,0.365789102202146,Endocardial_EC
Zeb1,F1_Aged,6.82900693884589e-7,0.70111365816723,shared,2.88759233389374e-6,0.684049861030059,Endocardial_EC
9330159M07Rik,F1_Young,7.6821794857838e-10,0.0333333333333333,shared,6.829253589665051e-9,0.117407407407407,Endocardial_EC
Agmo,F1_Young,0.0509858326106523,0.718518518518519,shared,0.00223837525873003,0.789308176100629,Endocardial_EC
Airn,F1_Young,5.18800127069223e-32,0.80690660013784,shared,9.42016717527556e-10,0.322443523473648,Endocardial_EC
Aox1,F1_Young,0.00462738142785514,0.828571428571429,shared,0.0666598336048977,0.694848484848485,Endocardial_EC
Art1,F1_Young,0.0269380670256289,0.263492063492063,shared,0.00252018672277316,0.246515151515151,Endocardial_EC
Cacna2d1,F1_Young,7.0107528630634e-4,0.713555672268908,shared,3.4588645663911e-4,0.650381809548476,Endocardial_EC
Clic4,F1_Young,1.85603466414944e-6,0.32569009056078,shared,5.60153036681019e-8,0.336436773655444,Endocardial_EC
Cmah,F1_Young,0.00616503780878652,0.189655172413793,shared,0.00150561773310552,0.212752525252525,Endocardial_EC
Cp,F1_Young,7.87265697398582e-13,0.845892599464028,shared,6.99073558431487e-8,0.739321435066116,Endocardial_EC
Cradd,F1_Young,0.0066649515190234,0.294255009696186,shared,0.0145605202151356,0.315013238922157,Endocardial_EC
Ctla2a,F1_Young,0.0281942676545758,0.320987654320988,shared,0.089595066612073,0.355587121212121,Endocardial_EC
D830032E09Rik,F1_Young,1.01974157920475e-13,0.986111111111111,shared,1.0383132351215199e-11,0.948412698412698,Endocardial_EC
Efna5,F1_Young,9.12192818255949e-5,0.332432228074643,shared,1.2177123561018e-4,0.354611714583642,Endocardial_EC
Emcn,F1_Young,0.090883784002002,0.395526011226841,shared,4.56423886349571e-5,0.356822244061135,Endocardial_EC
Fam20a,F1_Young,4.57074701903611e-6,0.196410256410256,shared,3.46971985459287e-6,0.201298701298701,Endocardial_EC
Fhl2,F1_Young,0.0794426730906569,0.581430216008106,shared,0.0012226747908299,0.571048040631301,Endocardial_EC
Fhod3,F1_Young,2.5658071507165e-5,0.675359573203273,shared,5.865055920169e-4,0.618639213447908,Endocardial_EC
Fmn1,F1_Young,7.261870862806129e-12,0.0476190476190476,shared,4.65176979240728e-8,0.0816993464052288,Endocardial_EC
Gm12216,F1_Young,1.89669414635447e-7,0.144557823129252,shared,0.00975511965365825,0.236111111111111,Endocardial_EC
Gm12295,F1_Young,0.00497078053732866,0.753947368421053,shared,0.0953887774628741,0.788963963963964,Endocardial_EC
Gm13481,F1_Young,2.5658071507165e-5,0.961538461538462,shared,2.5939286739951597e-23,0.995725034199726,Endocardial_EC
Gm24474,F1_Young,2.9912980224200902e-9,0.922222222222222,shared,6.9214319018204e-4,0.921875,Endocardial_EC
Gm35330,F1_Young,0.00403490848790223,0.732777777777778,shared,1.05801586671059e-11,0.844539776116784,Endocardial_EC
Gm56730,F1_Young,1.45660651662185e-74,1,shared,1.7435620424567102e-79,0.996527777777778,Endocardial_EC
Gm8189,F1_Young,5.79650795580036e-7,1,shared,8.772837910845191e-9,0.93421052631579,Endocardial_EC
Greb1l,F1_Young,0.00976761174763451,0.793103448275862,shared,1.3635470620679e-4,0.8045197740113,Endocardial_EC
Grm1,F1_Young,1.13409436580496e-73,1,shared,2.06164696958296e-92,0.994017094017094,Endocardial_EC
Hdac9,F1_Young,0.0934784331435839,0.676944444444444,shared,1.13367614101013e-6,0.763264396667758,Endocardial_EC
Kcnc2,F1_Young,7.20836547750019e-51,0.963333333333333,shared,3.4029035611310095e-89,0.987777777777778,Endocardial_EC
Kcnd2,F1_Young,0.012929132095594,0.683071549406729,shared,6.44242329542783e-5,0.699539361182058,Endocardial_EC
Kcnq1ot1,F1_Young,1.68205256062949e-7,0.77316886593995,shared,4.59902774410804e-7,0.284695318805488,Endocardial_EC
Kcnq5,F1_Young,4.18543403250071e-8,0.0913978494623656,shared,0.00626093200699768,0.116666666666667,Endocardial_EC
Lama2,F1_Young,1.1797435587906e-4,0.384255279212121,shared,2.082284515431e-9,0.333297216670285,Endocardial_EC
Man2a1,F1_Young,0.00307751944148047,0.681346878927524,shared,9.02338647945276e-7,0.714552487661731,Endocardial_EC
Mbnl1,F1_Young,1.4739727222075e-4,0.227347883597884,shared,4.56423886349571e-5,0.279251700680272,Endocardial_EC
Mcc,F1_Young,0.0903726605428604,0.380019305019305,shared,1.23767184379649e-6,0.346032376714195,Endocardial_EC
Mgp,F1_Young,3.0453035527952e-6,0.675459793474499,shared,0.00116531594690144,0.611697608034862,Endocardial_EC
Mpp7,F1_Young,7.3774363361821e-4,0.724415204678363,shared,6.9214319018204e-4,0.722848200312989,Endocardial_EC
Myh6,F1_Young,0.00143048395799044,0.554678071749472,shared,4.56423886349571e-5,0.614943642698197,Endocardial_EC
Myzap,F1_Young,3.1052073329e-4,0.296931216931217,shared,0.0297583563642307,0.366051824067708,Endocardial_EC
Neat1,F1_Young,3.4790809270642e-4,0.632695442262338,shared,0.00100439655518832,0.607582651155892,Endocardial_EC
Nrxn1,F1_Young,1.6367661565513601e-9,0.110714285714286,shared,5.26335585097066e-26,0.172088989441931,Endocardial_EC
Or5m3b,F1_Young,4.5090704662114104e-17,1,shared,2.93672005469154e-17,1,Endocardial_EC
Pcdh7,F1_Young,0.019937673651853,0.582703753991287,shared,5.4459739614533e-4,0.61848971372799,Endocardial_EC
Pde7b,F1_Young,7.03914938831928e-7,0.308465195603998,shared,6.42628106100946e-5,0.329369577710445,Endocardial_EC
Pdlim3,F1_Young,0.019623358609073,0.31051282051282,shared,1.6370873489273e-5,0.271759098389533,Endocardial_EC
Pfkfb2,F1_Young,0.00159147843664287,0.252322404371585,shared,0.0161956994290423,0.357282913165266,Endocardial_EC
Plpp1,F1_Young,0.0115885378446848,0.725787899700943,shared,0.00477432245955373,0.661117481203008,Endocardial_EC
Prkg1,F1_Young,1.5370874099349599e-49,0.145515343242616,shared,5.774981490868e-66,0.175617952295272,Endocardial_EC
Prune2,F1_Young,0.0424617824535981,0.695580808080808,shared,0.0436871631392075,0.678655406524259,Endocardial_EC
Rapgef5,F1_Young,0.0566480050752548,0.390584258812168,shared,1.5710082404814602e-9,0.316004222736781,Endocardial_EC
Rgs6,F1_Young,1.21143789128481e-8,0.892156862745098,shared,2.55994381429579e-7,0.895833333333333,Endocardial_EC
Serinc3,F1_Young,0.0403138401880015,0.365789102202146,shared,0.00461603795954488,0.338567963567964,Endocardial_EC
Zeb1,F1_Young,2.88759233389374e-6,0.684049861030059,shared,6.82900693884589e-7,0.70111365816723,Endocardial_EC
2610307P16Rik,F1_Aged,0.0553748685096497,0.362535564540282,aged_only,0.731058344360153,0.408473389355742,Endocardial_EC
4732440D04Rik,F1_Aged,0.00291908590883439,0.323800897170462,aged_only,0.131334207653652,0.349380300065232,Endocardial_EC
Abca8a,F1_Aged,0.00223837525873003,0.702118644067797,aged_only,0.853923393535428,0.55890022675736994,Endocardial_EC
Abi1,F1_Aged,3.83231683874785e-7,0.692641650385013,aged_only,0.243047171376259,0.653325339270973,Endocardial_EC
Atp8a1,F1_Aged,0.0553748685096497,0.704406130268199,aged_only,0.109802384767911,0.705555555555555,Endocardial_EC
Cacna1c,F1_Aged,5.07186215060349e-5,0.579198028238102,aged_only,0.302643748938313,0.605625074529196,Endocardial_EC
Cald1,F1_Aged,0.0161956994290423,0.327047038327526,aged_only,1,0.482291666666667,Endocardial_EC
Camk1d,F1_Aged,0.089595066612073,0.649030136530137,aged_only,1,0.581182795698925,Endocardial_EC
Cavin2,F1_Aged,0.0909774598447168,0.369270833333333,aged_only,1,0.548239436619718,Endocardial_EC
Cst3,F1_Aged,5.83418530941656e-5,0.761643835616438,aged_only,0.518189868036544,0.688888888888889,Endocardial_EC
Cytl1,F1_Aged,0.00100439655518832,0.828869047619048,aged_only,0.105496952672189,0.74468085106383,Endocardial_EC
D830005E20Rik,F1_Aged,0.0286499787375102,0.415510929375933,aged_only,0.176901972104463,0.42172640007379,Endocardial_EC
Dnaaf9,F1_Aged,0.00291596634052275,0.668242296918767,aged_only,1,0.520779220779221,Endocardial_EC
Dock9,F1_Aged,0.0266705456346446,0.438132248811366,aged_only,0.313578645556019,0.427589551948526,Endocardial_EC
Epm2a,F1_Aged,0.0864236878036407,0.306306306306306,aged_only,0.322750391731632,0.279761904761905,Endocardial_EC
Gfod1,F1_Aged,0.0290779774089701,0.753174603174603,aged_only,0.509566035936945,0.637820512820513,Endocardial_EC
Ghr,F1_Aged,0.0323815427982988,0.593153410569125,aged_only,1,0.504200092836456,Endocardial_EC
Gm57283,F1_Aged,0.00507831670683636,0.880208333333333,aged_only,0.473470076788336,0.648275862068965,Endocardial_EC
Igfbp7,F1_Aged,0.0363494108784117,0.397473275024295,aged_only,1,0.499980063795853,Endocardial_EC
Klf7,F1_Aged,0.0935483813351779,0.616166466586635,aged_only,1,0.549404761904762,Endocardial_EC
Lrrk1,F1_Aged,0.0664166611048387,0.702919020715631,aged_only,0.44733903358412,0.632882882882883,Endocardial_EC
Mir99ahg,F1_Aged,0.058125798943292,0.413369269824201,aged_only,0.951529076650595,0.528955474835397,Endocardial_EC
Mkln1,F1_Aged,0.0205790301022264,0.342901234567901,aged_only,1,0.518776371308017,Endocardial_EC
Mtss1,F1_Aged,0.0746261256464199,0.352519379844961,aged_only,0.944459111858938,0.448684648684649,Endocardial_EC
Myl3,F1_Aged,0.0163304052843856,0.706464413722478,aged_only,1,0.465285714285714,Endocardial_EC
Ogdh,F1_Aged,0.0806580859317286,0.391631690730963,aged_only,0.832703367715326,0.452639424067996,Endocardial_EC
Oip5os1,F1_Aged,0.0774795901297081,0.322549019607843,aged_only,1,0.5625,Endocardial_EC
Pde4b,F1_Aged,0.00754170834966041,0.356432581972425,aged_only,1,0.491464175583315,Endocardial_EC
Ralgapa2,F1_Aged,1.2177123561018e-4,0.657478328646212,aged_only,0.780744974555682,0.543917479197853,Endocardial_EC
Rnf169,F1_Aged,0.0972601268741405,0.703373015873016,aged_only,1,0.529990842490842,Endocardial_EC
Rora,F1_Aged,0.00975511965365825,0.566855370951817,aged_only,1,0.514229493449457,Endocardial_EC
Scaper,F1_Aged,0.0323815427982988,0.344907407407407,aged_only,1,0.468137254901961,Endocardial_EC
Slc2a13,F1_Aged,0.00727126642315563,0.136434108527132,aged_only,0.501087575264669,0.312962962962963,Endocardial_EC
Srpk2,F1_Aged,0.0911549191825217,0.676727028839705,aged_only,0.479257721422288,0.646198830409357,Endocardial_EC
Tacc2,F1_Aged,0.0678350583744619,0.582509390892462,aged_only,0.770011298755083,0.571461187214612,Endocardial_EC
Tbc1d4,F1_Aged,0.0389560736038864,0.631401797666858,aged_only,1,0.573333333333333,Endocardial_EC
Tnnt2,F1_Aged,0.0806580859317286,0.670021375229709,aged_only,0.313578645556019,0.599732905982906,Endocardial_EC
Utrn,F1_Aged,0.0210824941002738,0.621860410830999,aged_only,1,0.483908948194662,Endocardial_EC
Vldlr,F1_Aged,0.0979060672162001,0.764172335600907,aged_only,0.453750533039134,0.654901960784314,Endocardial_EC
Zhx2,F1_Aged,0.089595066612073,0.336804360298336,aged_only,1,0.475527426160338,Endocardial_EC
Axl,F1_Young,0.0403138401880015,0.273737373737374,young_only,1,0.51625,Endocardial_EC
Cdh11,F1_Young,0.00403490848790223,0.346338002656684,young_only,0.108908420509655,0.384330170770849,Endocardial_EC
Cobll1,F1_Young,0.0249826473914828,0.658581349206349,young_only,0.432889349548836,0.562722741120799,Endocardial_EC
Cped1,F1_Young,0.00159147843664287,0.376285014936331,young_only,0.892760831697637,0.455005234906154,Endocardial_EC
Epha7,F1_Young,0.0789640196652678,0.772058823529412,young_only,0.959741024388754,0.59469696969697,Endocardial_EC
Ext1,F1_Young,0.00436474669177285,0.434081032926688,young_only,0.920631988013017,0.493440229286105,Endocardial_EC
Gm30382,F1_Young,0.0336778171861175,0.75952380952381,young_only,0.150680272257238,0.680169340463458,Endocardial_EC
Grb10,F1_Young,3.920824874787721e-9,0.17187074829932,young_only,0.115781634939336,0.63,Endocardial_EC
Hmcn1,F1_Young,0.0508976167647989,0.403094506676579,young_only,0.261187867613519,0.428831311457923,Endocardial_EC
Intu,F1_Young,0.0306806478575715,0.706140350877193,young_only,0.781125834537288,0.587698412698413,Endocardial_EC
Jarid2,F1_Young,0.0401378571394175,0.693076923076923,young_only,0.668416162477979,0.459770516222129,Endocardial_EC
Kcnn2,F1_Young,0.0272383065011283,0.679365079365079,young_only,0.267640266579542,0.659480099345721,Endocardial_EC
Kcnt2,F1_Young,0.0228213013358797,0.61580997449053,young_only,0.114057592739983,0.576200195350522,Endocardial_EC
Lifr,F1_Young,0.00680876563635298,0.67921201814059,young_only,0.391150104886533,0.609255952380952,Endocardial_EC
Mast2,F1_Young,0.00139734897758481,0.350492848846195,young_only,1,0.529151350057783,Endocardial_EC
Nt5dc1,F1_Young,3.457552046764e-4,0.212797619047619,young_only,0.851066129775458,0.381081081081081,Endocardial_EC
Nt5e,F1_Young,0.090883784002002,0.315765765765766,young_only,1,0.469990079365079,Endocardial_EC
Phldb2,F1_Young,0.0336778171861175,0.300035536602701,young_only,0.686504162848961,0.402713178294574,Endocardial_EC
Pkia,F1_Young,0.0794426730906569,0.28469387755102,young_only,1,0.483193277310924,Endocardial_EC
Pla2g4a,F1_Young,0.0566480050752548,0.768965517241379,young_only,1,0.598214285714286,Endocardial_EC
Slit3,F1_Young,0.061926736244173,0.329382675748165,young_only,0.112691308577043,0.367936212872922,Endocardial_EC
Stxbp6,F1_Young,0.0071995209906142,0.666170147420147,young_only,0.349083184111814,0.5827462660796,Endocardial_EC
Thsd7a,F1_Young,0.019937673651853,0.320239482739483,young_only,0.261187867613519,0.376812842895578,Endocardial_EC
Tlr4,F1_Young,0.082988694330333,0.341353538934184,young_only,0.104604860318788,0.376794631710362,Endocardial_EC
Tmem108,F1_Young,0.0433101458902899,0.424419030432686,young_only,0.100586849633395,0.421536905505109,Endocardial_EC
Tuft1,F1_Young,2.5658071507165e-5,0.129032258064516,young_only,0.432512880691078,0.325198412698413,Endocardial_EC
Zfp809,F1_Young,0.0128396742418855,0.271233411397346,young_only,0.31758522520087,0.396616541353383,Endocardial_EC
