gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
2610307P16Rik,0.362535564540282,0.0553748685096497,0.408473389355742,0.731058344360153
4732440D04Rik,0.323800897170462,0.00291908590883439,0.349380300065232,0.131334207653652
Abca8a,0.702118644067797,0.00223837525873003,0.55890022675736994,0.853923393535428
Abi1,0.692641650385013,3.83231683874785e-7,0.653325339270973,0.243047171376259
Atp8a1,0.704406130268199,0.0553748685096497,0.705555555555555,0.109802384767911
Cacna1c,0.579198028238102,5.07186215060349e-5,0.605625074529196,0.302643748938313
Cald1,0.327047038327526,0.0161956994290423,0.482291666666667,1
Camk1d,0.649030136530137,0.089595066612073,0.581182795698925,1
Cavin2,0.369270833333333,0.0909774598447168,0.548239436619718,1
Cst3,0.761643835616438,5.83418530941656e-5,0.688888888888889,0.518189868036544
Cytl1,0.828869047619048,0.00100439655518832,0.74468085106383,0.105496952672189
D830005E20Rik,0.415510929375933,0.0286499787375102,0.42172640007379,0.176901972104463
Dnaaf9,0.668242296918767,0.00291596634052275,0.520779220779221,1
Dock9,0.438132248811366,0.0266705456346446,0.427589551948526,0.313578645556019
Epm2a,0.306306306306306,0.0864236878036407,0.279761904761905,0.322750391731632
Gfod1,0.753174603174603,0.0290779774089701,0.637820512820513,0.509566035936945
Ghr,0.593153410569125,0.0323815427982988,0.504200092836456,1
Gm57283,0.880208333333333,0.00507831670683636,0.648275862068965,0.473470076788336
Igfbp7,0.397473275024295,0.0363494108784117,0.499980063795853,1
Klf7,0.616166466586635,0.0935483813351779,0.549404761904762,1
Lrrk1,0.702919020715631,0.0664166611048387,0.632882882882883,0.44733903358412
Mir99ahg,0.413369269824201,0.058125798943292,0.528955474835397,0.951529076650595
Mkln1,0.342901234567901,0.0205790301022264,0.518776371308017,1
Mtss1,0.352519379844961,0.0746261256464199,0.448684648684649,0.944459111858938
Myl3,0.706464413722478,0.0163304052843856,0.465285714285714,1
Ogdh,0.391631690730963,0.0806580859317286,0.452639424067996,0.832703367715326
Oip5os1,0.322549019607843,0.0774795901297081,0.5625,1
Pde4b,0.356432581972425,0.00754170834966041,0.491464175583315,1
Ralgapa2,0.657478328646212,1.2177123561018e-4,0.543917479197853,0.780744974555682
Rnf169,0.703373015873016,0.0972601268741405,0.529990842490842,1
Rora,0.566855370951817,0.00975511965365825,0.514229493449457,1
Scaper,0.344907407407407,0.0323815427982988,0.468137254901961,1
Slc2a13,0.136434108527132,0.00727126642315563,0.312962962962963,0.501087575264669
Srpk2,0.676727028839705,0.0911549191825217,0.646198830409357,0.479257721422288
Tacc2,0.582509390892462,0.0678350583744619,0.571461187214612,0.770011298755083
Tbc1d4,0.631401797666858,0.0389560736038864,0.573333333333333,1
Tnnt2,0.670021375229709,0.0806580859317286,0.599732905982906,0.313578645556019
Utrn,0.621860410830999,0.0210824941002738,0.483908948194662,1
Vldlr,0.764172335600907,0.0979060672162001,0.654901960784314,0.453750533039134
Zhx2,0.336804360298336,0.089595066612073,0.475527426160338,1
