gene,padj_Aged,padj_Young
1700025G04Rik,1,5.93302470867088e-6
Apaf1,1,1.0898062763826e-4
Arhgap32,1,9.65026140965979e-6
Bmp2k,1,1.6030173258143e-4
Cblb,1,0.0054688456157469
Cdc14a,1,0.00110829789602685
Cdkal1,1,0.0384633794353179
Celf2,0.126596571324065,0.0741149415183757
Cemip2,1,0.030202265167698802
Cnot2,0.216284569900252,2.86902115934078e-5
Cpq,0.433185571963824,4.88642139712811e-9
Csgalnact1,1,0.0040165420300081
Daam1,1,0.0454152654743658
Dennd1a,0.117954266442928,8.00846764260622e-5
Dennd2a,1,0.00473945897983682
Dlc1,1,0.0237039837456742
Dlg1,1,1.4136129971982e-4
Dock1,1,0.0280845591421547
Dock6,1,5.52574186516039e-5
Dpysl3,0.117954266442928,0.0985634314217774
Ehbp1,1,0.0887146037790449
Emcn,0.120547976898386,0.00876919291932768
Erbin,1,0.0362484129108482
Etl4,1,1.26255576465174e-8
Fbn1,0.222143888885174,5.44506192909288e-6
Fli1,1,0.00233666181931859
Fndc1,1,0.0302623372436149
Glis3,1,0.00117075834129
Hdac9,0.189285425408248,0.015668044517103
Herc1,1,0.00164189954177155
Igfbp7,0.363414678661176,0.0222499574282112
Itpr1,1,1.41715994245627e-6
Kcnq1ot1,0.198485930282463,0.0990992299217937
Kif13a,1,0.00164189954177155
Kif5b,1,0.00123632506412445
Ltbp4,1,1.50352252699572e-5
Macf1,1,7.61344052806055e-6
Map3k3,1,0.0307930318134921
Mgp,0.466083249156051,0.0327626229120381
Msi2,1,6.8381327136058e-4
Nck1,1,6.4577571004305e-4
Ncoa2,1,1.10085888087145e-7
Nfkb1,1,0.00851664417776623
Osbpl9,1,0.0615976945335717
Pbx1,0.288992980677576,0.037832913458231
Pbx3,1,0.0751251491819568
Pde4b,1,1.6921350610639e-4
Pdgfd,0.21917875632252,0.00545056832538451
Plxna4,0.93596603290703,0.00662125467578425
Rapgef2,1,1.6602198011346e-4
Rbm6,1,0.0298761620124609
Rtn3,1,0.0298831813060232
Schip1,1,8.7543387443816e-4
Smyd3,1,0.0111362972587498
Spag9,1,0.0107459947599942
Sptlc2,1,0.0554378103834516
Srgap2,1,8.6542612659753e-4
St3gal6,0.851741551851437,7.21357150166041e-8
Syne1,1,0.0522090175120849
Tcf7l1,1,1.6602198011346e-4
Tek,1,8.05839707607188e-7
Tmcc1,1,0.00340563008421944
Tnrc6b,1,0.0462635993418681
Tulp4,1,0.0741149415183757
Ube2h,0.17217333899744,0.00626932854933603
Unc13b,1,6.22080504887274e-5
Wac,1,5.44506192909288e-6
Wwtr1,1,1.62245486152219e-5
Xdh,1,0.00242602836427896
Yes1,1,8.1317654757635e-4
Zbtb7c,1,0.00455219598059024
Zfr,1,0.0331697319346894
