"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1500004A13Rik",0.3711,0.365942028985507,69,0.9493,0.507556312354289,-0.63742992061529,-1.96661304633491,0.0473410445709087,0.201661831919526
"1600010M07Rik",0.4988,0.46304347826087,92,0.0662,0.144243053326134,0.0715532610250347,0.00647847996629025,1,1
"1700025G04Rik",0.4947,0.479783037475345,169,0.3911,0.255332991031108,-0.188445089413112,-0.183627990183538,0.544503806380523,0.860553342571481
"2210408F21Rik",0.4878,0.509785393978219,223,0.1414,0.149376164338779,-0.0747677684019741,-0.0497032304382117,0.752543070070499,1
"2210408I21Rik",0.5851,0.584905660377358,53,2.6028,1.17958245590248,0.499571009490508,-0.344028977429559,0.406825728761096,0.737957757165435
"2310014F06Rik",0.408,0.420289855072464,46,1.0265,0.593051023932413,-0.667424660913133,-0.876912618860409,0.185396568483021,0.473520601882832
"2610035D17Rik",0.8361,0.840350877192982,95,3.9217,1.61151593067411,1.3479233034203,-15.5208229086794,2.52550997484808e-08,1.22747212748131e-06
"2610037D02Rik",0.4338,0.433333333333333,135,0.0207,0.126119230464548,-0.545434136534519,-2.72019162934778,0.0196763515643026,0.11003441949242
"2610307P16Rik",0.5101,0.507981220657277,71,0.6703,0.377669361118377,0.0715532610250338,-0.0341067978832257,0.793955762448598,1
"2700097O09Rik",0.616,0.597014925373134,67,0.2535,0.243328464253023,0.747233929620033,-1.76219543848106,0.0604720417898563,0.235684077966362
"3110056K07Rik",0.4134,0.425146198830409,57,0,0.171559123008206,-0.42742122373468,-0.463706091525466,0.335536271734355,0.670648342980678
"4632427E13Rik",0.4893,0.498940269749518,173,0.1298,0.1602919400683,-0.089005006058744,-0.113171198853735,0.634249248667977,0.933300875711338
"4732440D04Rik",0.3771,0.370616105637657,232,0.2069,0.171412040500894,-0.56808868215676,-7.49204778118184,0.000108421126468721,0.00207128221375216
"4732471J01Rik",0.373,0.361111111111111,48,1.1997,0.672861492912957,-0.60407132366886,-0.977756105561937,0.161994093724624,0.441377147370059
"4833420G17Rik",0.7673,0.771186440677966,59,3.9909,1.70305908551676,1.11547721741994,-6.32104379579022,0.00037715857645081,0.00561490583409877
"4930523C07Rik",0.4729,0.470588235294118,68,0.5017,0.349148299286862,-0.15869774601906,-0.145383590453889,0.589729321702521,0.89468649055311
"4930578G10Rik",0.719,0.712837837837838,74,0.8098,0.437220349292531,1.72084592880293,-11.6023808492146,1.45636274216066e-06,5.23182485091413e-05
"4933406I18Rik",0.2535,0.263157894736842,38,1.0975,0.702868876595768,-1.64385618977473,-5.39541635077637,0.00102003986548157,0.0123556341260852
"4933431K23Rik",0.5011,0.512152777777778,48,0.3523,0.29479285281301,0.36257007938471,0.0152392467633824,1,1
"5031425E22Rik",0.5677,0.56407867494824,230,0.0917,0.133539125221836,0.396260292248216,-2.56763607716664,0.0234444111295518,0.124973836747046
"5330438D12Rik",0.5272,0.546626984126984,84,0.0215,0.133379344382422,0.308122295362332,-0.356660246977881,0.398343687405051,0.728166972828371
"5430431A17Rik",0.4074,0.414814814814815,54,0.0994,0.212226819197284,-0.383328639551516,-0.213423444144773,0.513540201942716,0.831985474225821
"5830417I10Rik",0.922,0.921875,64,7.7975,3.13555593312134,3.45943161863729,-23.673220283894,5.94860386823302e-12,4.68098471059765e-10
"6030458C11Rik",0.4481,0.456896551724138,58,0.7291,0.468050810332858,-0.604071323668862,-0.843762342948132,0.193927591687569,0.48575349235002
"6820431F20Rik",0.6362,0.640625,96,0.3934,0.273153947063661,1.07214978575584,-6.19649114448528,0.000430950411670943,0.00619257004596725
"9330159M07Rik",0.0951,0.102532679738562,102,0.0052,0.120497258283435,-3.02748073642211,-39.69589945581,5.09371100383675e-19,8.8603762461476e-17
"9330162G02Rik",0.1787,0.173913043478261,46,1e-04,0.260854868904785,-2,-10.95090539955,2.86963011380628e-06,9.67768114911199e-05
"9530026P05Rik",0.591,0.60100629622114,256,0.2835,0.194968256766283,0.546043511428854,-7.5601730149084,0.000100870277042333,0.00196103685661712
"AW554918",0.4873,0.481989247311828,124,0.3839,0.264305643588159,-0.160464672193247,-0.14567045495258,0.589362522377445,0.89468649055311
"Aak1",0.4766,0.466392801251956,213,0.421,0.261668991502637,-0.172060745786304,-0.606877557939441,0.270589703933576,0.590804275078832
