"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"Adamts3",0.536,0.523391812865497,57,2.4651,1.07626180826183,0.214052535151903,0.350497247084133,-0.301824785026476,0.437188928025421,1
"Adamts5",0.556,0.569409110676234,146,0.6,0.33252163411855,0.159871375843733,0.277295098958964,0.215937627632144,1,1
"Adamts6",0.4953,0.489779874213837,106,0.9492,0.478869541135967,0.180857412495,-0.0172779914318357,0.059249998100583,1,1
"Adamts9",0.5103,0.508413168028553,104,0.8376,0.422674658539079,0.15975709514202,0.0775366004710203,0.190706364036686,1,1
"Adamtsl3",0.4892,0.498080706270948,173,0.2875,0.204998766226176,0.146351448949446,-0.0418201756946271,-0.409855277687541,0.365264806220496,1
"Adamtsl4",0.4437,0.49645390070922,47,0.0297,0.251225275685315,0.366478737730038,-0.343954401217361,-0.0421595231129146,0.77152751587436,1
"Adamtsl5",0.4384,0.426356589147287,129,0.3514,0.251132371775924,0.179750842492428,-0.312384322216491,-1.03089993521185,0.151031684411625,1
"Adap2",0.4937,0.474747474747475,66,0.2342,0.243224793542566,0.23564933467068,0,-0.47279236337063,0.330845719308319,1
"Adar",0.5994,0.6,50,40.0626,15.4416188130954,0.348191133867722,0.624490864907793,-0.00550029420995202,0.91646810110456,1
"Adarb1",0.4411,0.442072667217176,173,0.3251,0.227906440387965,0.159531103285885,-0.335420331215476,0.119389097704584,1,1
"Adck1",0.5652,0.560606060606061,55,0.1444,0.229315426792221,0.266489095187318,0.39231742277876,-0.010925463216779,0.882484360434934,1
"Adcy2",0.4148,0.414133738601824,47,0.8258,0.459107782255731,0.22224661943192,-0.299560281858908,-0.700436464246344,0.236577468648569,1
"Adcy5",0.4581,0.452380952380952,35,0.7127,0.587847130930292,0.4844725179742,-0.231325546106456,-0.55911851894119,0.290298382185478,1
"Adcy6",0.4524,0.451515151515152,110,0.3211,0.240241398148725,0.180690695439153,-0.296981737757132,-1.21997822972835,0.118279508730975,1
"Adcy7",0.6398,0.62962962962963,54,1.1432,0.641805907093367,0.317195555433936,0.966833136064801,-1.98995334475725,0.0460461139760869,1
"Adcy8",0.1911,0.1875,32,19.1102,7.61287209746815,0.543477316866352,-2.07800251200127,0.162146809850061,1,1
"Adcy9",0.4075,0.404136253041363,137,0.2147,0.196999674371527,0.176358169323446,-0.516123624393158,-0.211805563061446,0.515140640359949,1
"Add1",0.5209,0.521535580524345,89,0.9734,0.49486035704065,0.19124471865342,0.103093492964103,-1.86238514671403,0.0536110014676608,1
"Adgra3",0.4775,0.486301369863014,73,1.2051,0.603145756939276,0.22224661943192,-0.232660756790275,-0.068408781613968,0.711465509152292,1
"Adgrd1",0.4154,0.394137806637807,132,0.2524,0.195899091812062,0.152811212894289,-0.402546555095647,-0.629303951120164,0.261914760259761,1
"Adgrf5",0.5198,0.529166666666667,64,0.0047,0.132122511921869,0.199069116542001,0.113210610447991,-0.058642771352595,0.731997390858115,1
"Adgrl2",0.4322,0.426406926406926,110,0.1839,0.188166286055917,0.180730640902737,-0.362570079384708,-0.092967268439665,0.666322029203176,1
"Adgrl3",0.4946,0.479464285714286,80,0.8148,0.429784884409609,0.183840780121609,0.246639967583125,0.295816986159451,1,1
"Adgrl4",0.5442,0.558590733590734,74,0.2676,0.220006869508563,0.180815825362745,0.227805917522812,-0.810101248750357,0.203063554504937,1
"Adhfe1",0.4953,0.516877637130802,79,1e-04,0.128561199424565,0.196297805254452,-0.027480736422107,0.0246523937472887,1,1
"Adipor2",0.5592,0.577551020408163,70,2e-04,0.137970091399335,0.210610319597251,0.342887713523008,0.155985090946224,1,1
"Adk",0.4756,0.464576398791013,284,0.1363,0.124028422688165,0.110378744252391,-0.11698290032671,-0.125360461760067,0.616567909925026,1
"Adprhl1",0.5122,0.513369236583522,126,2e-04,0.108881871399459,0.166182911584108,0.0703893278913978,-0.263829529799779,0.467592705497475,1
"Adra1a",0.3922,0.419831746031746,125,0.1903,0.175730416294348,0.158024922486901,-0.73039294024272,0.333162487563328,1,1
"Adss2",0.4523,0.452674897119342,81,0.5466,0.336666789814334,0.19717441030976,-0.278301162487105,-0.197554918434321,0.529625609298089,1
"Aebp2",0.5154,0.51265664160401,133,0.1983,0.193761550785448,0.180924475232975,0.0771678605224597,-0.345281380757299,0.4059730306134,1
"Afap1",0.4848,0.505263157894737,95,0.5729,0.340383083575924,0.187596429648295,-0.21864028647534,-0.0889357033615283,0.673208937656152,1
"Afap1l1",0.5636,0.576666666666667,50,0.2935,0.314696593552666,0.310416597219438,0.351472370501378,-3.17085175362264,0.0117931567897305,1
"Afdn",0.5096,0.516339869281046,51,0.1039,0.256734910634476,0.33185778684239,0.0458036896131246,0.00324785424316332,1,1
"Aff1",0.4071,0.419088319088319,267,0.1548,0.150846999915565,0.140609651204372,-0.559871519758326,0.137158307615266,1,1
"Aff3",0.5284,0.5,52,0.6619,0.454595327729881,0.310416597219438,0.351472370501378,-1.62868736698557,0.0711028752779083,1
"Aff4",0.4918,0.516666666666667,90,2e-04,0.122072778057836,0.186329823020334,-0.0473057147783567,-0.0224479315113939,0.832195630526552,1
"Afg1l",0.4951,0.488292011019284,121,0.1903,0.189955156586051,0.179750842492428,0,-0.527044029292441,0.304567445371555,1
"Afg2a",0.5368,0.542415169660679,167,0.4118,0.269601599018793,0.17292750890137,0.235103473086002,0.0596285383503528,1,1
"Afg3l1",0.4782,0.484567901234568,54,0.2427,0.299843881776912,0.317195555433936,-0.133266530863464,-0.491104577627091,0.321654009251273,1
"Afg3l2",0.5026,0.505420054200542,123,0.4101,0.27423136780597,0.180984709095651,-0.0331668639351994,-0.785312402131368,0.210116300189826,1
"Aftph",0.4819,0.473484848484848,110,0.7206,0.392198710681543,0.181070164114277,-0.0801703486839833,-0.653433023281096,0.252962859542593,1
"Agap1",0.4283,0.422009569377991,209,0.3244,0.225442273290362,0.156173498738813,-0.417318440530082,0.0386245148382045,1,1
"Agfg1",0.4434,0.439393939393939,132,0.6838,0.378061450162109,0.180821854880927,-0.335603031784439,-0.647955839240396,0.254961355115541,1
"Agl",0.495,0.478758169934641,153,0.0333,0.123430013159006,0.169204773431522,-0.0215331615496415,-0.153310882788048,0.579760641554865,1
"Agmo",0.6783,0.687146892655367,118,0.8586,0.444346906742661,0.180677842231624,1.01122725542325,-0.381629005844232,0.382310855508555,1
"Ago2",0.401,0.407051282051282,104,0.0978,0.155956338962109,0.18147331504146,-0.584962500721156,-0.0792908395457488,0.69046570112429,1
"Ago3",0.5943,0.583421985815603,188,0.0693,0.134628121167565,0.16542801706326,0.560300446486887,0.0296636707917344,1,1
"Agpat4",0.5127,0.501461988304094,57,0.8666,0.500647730603142,0.262027967207866,0.115477217419936,-0.0547145939872706,0.740794935219679,1
"Agpat5",0.5179,0.516393442622951,61,0.993,0.548647730603142,0.262027967207866,0.115477217419936,-0.0576050672392299,0.734288696052506,1
"Agps",0.4536,0.457589285714286,112,0.1316,0.168437848684485,0.180932740890769,-0.277533975528909,-1.08347353960438,0.141005919910677,1
"Agtpbp1",0.5165,0.52044622044622,143,0.3483,0.244812989620604,0.171897039480536,0.0458036896131249,-0.119255816738644,0.625283164071453,1
"Ahcyl2",0.5203,0.52020202020202,66,0.7125,0.403030117672889,0.20231133305906,0.0291463456595165,0.0579898461267732,1,1
"Ahnak",0.5095,0.482434860736748,159,0.0445,0.130007853844147,0.172755328771295,0.081794091163647,-0.244612228172969,0.484273460785773,1
"Aida",0.6625,0.669540229885057,58,0.3553,0.322451490580052,0.286416909945933,0.938599455335857,-0.0131025381457235,0.871400494102177,1
"Aig1",0.4433,0.435833333333333,180,0.754,0.39115397554091,0.160102505309483,-0.226427934571605,-0.14757859510928,0.586934478014621,1
"Airn",0.8316,0.847710775801503,354,0.3665,0.210458982327553,0.108871019008283,2.11260781306838,-3.16820126697098,0.011828454439837,1
"Ak3",0.335,0.3515625,64,0.1839,0.230843485724402,0.245912950529736,-1.02748073642211,-0.260291318947857,0.470593251038161,1
"Akap10",0.4793,0.496069182389937,106,0.2441,0.211249343592936,0.181070164114277,-0.160464672193247,-0.0163997608684383,0.856284075029026,1
"Akap11",0.5496,0.551440329218107,81,0.3776,0.269888121616493,0.19320112441559,0.29218075149331,-0.0272977652510633,0.815251377640974,1
"Akap12",0.5552,0.551282051282051,39,7.0169,2.89261881309541,0.348191133867722,0.724365557386573,-1.02183794042152,0.152839918897013,1
"Akap13",0.5323,0.515184984006277,263,0.0041,0.0921888942907127,0.138425171213349,0.188239898822395,-0.134043821270552,0.604617492086643,1
"Akap6",0.5218,0.515332168800755,191,0.0691,0.107272681771113,0.12376314262508,0.103967919866175,-0.212590117842922,0.514363460110491,1
"Akap9",0.4825,0.478260869565217,69,1.5224,0.739134624964908,0.245912950529736,-0.0365258760251144,-2.21666498295394,0.0352436835074498,1
"Akt3",0.5109,0.494519702103972,267,0.1105,0.133768881700224,0.140219671983475,0.0844503217993115,-0.299908896526802,0.438647554729018,1
"Alcam",0.4177,0.426515151515152,44,0.932,0.491818192665158,0.210610319597251,-1,-0.0983913903129761,0.657330321830908,1
"Aldh1a1",0.6379,0.633569739952719,141,0.3407,0.243166092639687,0.173789678825016,0.84985965057214,0.173106145885754,1,1
"Aldh1a2",0.3407,0.353103263777421,89,1.2125,0.578900791291777,0.180924475232975,-1.22606807947985,0.0558800575694107,1,1
"Aldh2",0.6854,0.676282051282051,78,0.7395,0.409346009551147,0.196297805254452,1.18982455888002,-0.0781659346148444,0.692556378346219,1
"Aldh6a1",0.6093,0.60062893081761,53,0.1007,0.237261435155113,0.303971298626909,0.657112286476992,-0.429819789445943,0.353839572508619,1
"Aldh9a1",0.6402,0.650793650793651,63,0.3977,0.319783650971105,0.2577502295832,0.777607578663552,0.00689919005129269,1,1
"Alkbh1",0.6196,0.598290598290598,78,0.3661,0.273979267160843,0.206119667376995,0.80145432061792,-2.06679229613226,0.0420402106365408,1
"Alkbh8",0.5927,0.599462365591398,62,0.0629,0.192644410464775,0.2577502295832,0.537656785942799,-0.116051555228232,0.629968769708165,1
"Alpk1",0.4785,0.475084175084175,99,0.0946,0.154337895566347,0.180857412495,-0.121015400961366,-0.325307006152343,0.419893239663799,1
"Alpk2",0.5856,0.557278626028626,148,0.059,0.122636645074308,0.15308703591016,0.516320835116025,-0.492346169121873,0.321043082646856,1
"Alpk3",0.4754,0.466049382716049,108,0.0339,0.131327017653956,0.180918131630142,-0.135883428081773,-0.116274610331686,0.629640028432364,1
"Ambra1",0.5194,0.505663430420712,206,0.1018,0.141308730817251,0.156781534868214,0.119298928372344,-0.0575020963284771,0.734517312927132,1
"Amd1",0.4123,0.410652920962199,97,0.792,0.420392380608079,0.182719295982072,-0.504042505337589,-4.97957786079961,0.00160051434926196,1
"Amfr",0.5406,0.54656862745098,68,2.2052,0.991705806200794,0.23564933467068,0.14086253583985,-0.0326661648956303,0.798258253395526,1
"Ammecr1l",0.4077,0.3984375,64,1.0431,0.559603048415319,0.249702389279663,-0.447458976971221,-0.263733149319187,0.467674032232802,1
"Amn1",0.3554,0.362903225806452,62,0.93,0.521922891477434,0.2577502295832,-0.943416471633633,-1.35358642431129,0.0998978906516359,1
"Anapc1",0.5381,0.542279411764706,136,1e-04,0.118538076049717,0.180989154819934,0.219965683941908,-0.15699213350257,0.57524550923648,1
"Anapc10",0.5239,0.53125,64,1.896,0.888758334515408,0.2577502295832,0,-0.115390493857227,0.630945341611911,1
"Anapc16",0.5182,0.523148148148148,72,0.9826,0.511033382538576,0.210610319597251,0.0931094043914813,-0.147369537375099,0.58719950270479,1
"Anapc5",0.4776,0.460144927536232,92,0.3011,0.238797265216381,0.190085023073819,-0.0506260730699677,0.0147097915126437,1,1
"Angpt1",0.4498,0.460521656828601,119,0.4443,0.275715458508444,0.163415410295231,-0.495131090492091,0.0979586052204695,1,1
"Ank",0.5121,0.529932262859092,205,0.1655,0.155094010343871,0.140890251798539,0.055787778185747,-0.325733614824514,0.419588594660145,1
"Ank2",0.4939,0.503385762937529,357,0.0773,0.0921931027284218,0.095975598900543,-0.0641923794796686,-0.827513749637092,0.198276040517815,1
"Ank3",0.6384,0.631855225311601,149,0.0773,0.131150004160865,0.155475773021694,0.819427754358179,0.109043856020946,1,1
"Ankhd1",0.4865,0.482743362831858,226,0.1673,0.165982345514023,0.156476369048417,-0.0630786826233802,-0.034304132404543,0.79337402689365,1
"Ankib1",0.503,0.49014598540146,137,0.3882,0.265635089005011,0.180557325940321,0.0443941193584534,-0.104279085099762,0.647899850043893,1
"Ankra2",0.2212,0.224137931034483,58,0.7896,0.487375541212964,0.286416909945933,-1.87446911791614,0.0430219956048674,1,1
"Ankrd1",0.2919,0.311651469098278,47,1.0272,0.508388337662591,0.180702454389997,-1.30875270613963,0.633846724483455,1,1
"Ankrd10",0.6236,0.625,72,0.0257,0.158467346798755,0.227126461010631,0.727920454563199,-0.0193480525261265,0.844051936062598,1
"Ankrd11",0.5099,0.49928049651233,289,0.0465,0.10968380799818,0.140553736082554,0.0652460246154383,-0.314475609758858,0.427740274580065,1
"Ankrd12",0.5766,0.582359307359308,154,0.2895,0.224960537311464,0.175679727320376,0.429684275243245,-0.0798862971731751,0.68936596991358,1
"Ankrd13c",0.5718,0.573958333333333,80,0.7446,0.41376770480878,0.200093207811276,0.315501825727929,-1.06932203105705,0.143628792061671,1
"Ankrd16",0.3566,0.360606060606061,55,1.3562,0.710017009990101,0.297836646591548,-0.968291140272662,-0.328929612724401,0.41731673603215,1
"Ankrd17",0.5358,0.517792118718045,324,0.0676,0.108963312639365,0.127215299504524,0.21978120787991,-0.194857152250449,0.532449613635147,1
"Ankrd23",0.5409,0.531609195402299,58,0.3989,0.289375154690474,0.210610319597251,0.280107919192735,-2.04016753044549,0.0433850548830854,1
"Ankrd28",0.5054,0.498843058350101,142,0.3849,0.261632585763932,0.176358169323446,0.0510741845942695,-0.816793287582584,0.201207691652681,1
"Ankrd33b",0.6379,0.62943722943723,77,0.7898,0.422463001145587,0.187157823749693,1,1.18676897996625,1,1
"Ankrd44",0.4837,0.489147869674185,95,0.5794,0.338375548197413,0.180760253946849,-0.154033628672421,-0.028805153005635,0.810313612470085,1
"Ankrd6",0.2939,0.276119402985075,67,0.8,0.442786552760695,0.212282661583168,-1.11929892837234,-2.09120668982202,0.0408454974601357,1
