"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"1700025G04Rik",0.429487179487179,0.421568627450982,998.999999999999,969.54432973267,871.104993702856,0.19101705484966,78,1.76108309767778,1.88689908822234,1.79836370158816
"2210408F21Rik",0.318181818181818,0.322580645168706,998.999999999999,968.555776438439,868.299470507644,0.0980066474758732,33,2.4183323795968,1.94915847345887,2.16761700450667
"2210408I21Rik",0.45,0.4375,998.999999999999,900.275356491515,674.519020775922,0.02610029530767,10,1.93409888132921,0.668803066399269,0.851357540655888
"2610307P16Rik",0.413461538461538,0.423280423280423,998.999999999999,932.102827989923,764.845672919819,0.326031261427847,130,1.70198475673985,1.86858014515731,1.73525630304728
"2900026A02Rik",0.481481481481481,0.448275862185342,998.999999999999,950.575784875815,817.272091738063,0.0778786032415518,27,1.58988681186308,1.90586668114866,1.75892145217018
"4732440D04Rik",0.3,0.215384615385859,998.999999999999,970.851067339451,874.813526856581,0.102560652001879,40,1.78237888691728,1.93230077229744,1.84976020107443
"4732471J01Rik",0.454545454545455,0.518518518518524,998.999999999999,956.14179290584,833.068472898385,0.0824674934292692,22,1.85431330071751,1.94243707349252,1.90732827910968
"4930523C07Rik",0.434782608695652,0.344827586206897,998.999999999999,945.800931090688,803.721013484524,0.0745112491986863,23,1.77881526622343,1.86366633394489,1.82895166026261
"5031425E22Rik",0.59047619047619,0.558823527532582,998.999999999999,975.865397745473,889.044241927425,0.118979227113655,35,2.64030711287027,1.86526000655252,2.22479755997254
"5330438D12Rik",0.391304347826087,0.514285714285714,998.999999999999,922.735558161856,738.261276376092,0.06155759246116,23,2.1306133025137,1.72309459281209,1.877201179732
"9530026P05Rik",0.439392179636082,0.429844098117654,998.999999999999,732.986239293271,199.750992238643,0.59290926406392,246,1.99602598393474,1.85036218529859,1.9777438537796
"9630014M24Rik",0.420454545454545,0.418181818182105,998.999999999999,973.533010445092,882.424905661367,0.10957427872029,44,1.55185179630408,1.90242011970507,1.69593056909499
"AU020206",0.666666666666667,0.628571428568192,998.999999999999,941.273493429171,790.872104428852,0.0716284420437785,27,1.84638329439732,1.82249157018923,1.83302822126464
"AW554918",0.522727272727273,0.537037036894265,998.999999999999,976.904358236814,891.99282120421,0.12615070463401,44,1.64030677119878,1.84134656801067,1.72508972334179
"Aak1",0.391891891891892,0.41818181818193,998.999999999999,974.835563767282,886.121563777555,0.114196709382075,37,2.05324119567802,1.88353236715714,1.97014450760483
"Abca8a",0.615384615384615,0.618181815024054,998.999999999999,933.019218755156,767.446398204681,0.0668863288937503,26,3.00711816396351,1.75827056556216,2.21860734956201
"Abcb1a",0.769230769230769,0.850000001175231,0.385940676786021,254.774726672374,722.326503381764,0.0588097395683208,13,1.16243989410753,1.71471887109194,1.53991717978195
"Abcc4",0.642857142857143,0.657894736842035,998.999999999999,947.022552176242,807.187985180722,0.0753358471323861,28,1.87769346539679,1.87482130204719,1.87611786365015
"Abcc5",0.326388888888889,0.33333333637582,998.999999999999,955.160344366211,830.283113061031,0.0815872341505206,24,2.05472989301503,1.93782090741518,1.98536787261316
"Abcg2",0.45679012345679,0.457142857142857,998.999999999999,955.047732242685,829.963518835351,0.081488543340617,27,1.66458415472153,1.9372255072984,1.81143455233638
"Abhd17b",0.3125,0.333333335803867,24.7068958814684,245.691604831811,650.767899836293,0.040649330464582,16,1.48054995594121,1.14767275758399,1.24512132299839
"Abi1",0.517503805175038,0.57142857142858,998.999999999999,970.088834351559,872.650302738906,0.236514936329869,73,1.94838195223907,1.88956939615472,1.92949809688409
"Abi2",0.352941176470588,0.291666666666692,998.999999999999,894.487324700775,658.092534173422,0.0445815987367765,17,1.92723272569725,1.33693233533837,1.51025751505122
"Ablim1",0.38017583759342,0.405809859417986,1.88720295083871,3.67497493212125,6.87723008994365,1.35616006053906,546,1.70970494991457,1.86484481020684,1.71843231509796
"Ablim3",0.351744186046512,0.374531835205997,998.999999999999,846.815015547532,522.798089372907,0.422358967279791,172,1.72347825656719,1.85371359607604,1.74432506280207
"Acer2",0.263793103448276,0.259842519686001,4.25500074607357,310.708088247747,873.782953115929,0.226064003821293,87,1.37146355519841,1.89344522576607,1.50155884018999
"Acer3",0.764705882352941,0.777777776530853,998.999999999999,901.401616765808,677.715357626765,0.0507016785737975,17,1.71879435151268,1.60322327778689,1.64085666658049
"Ackr3",0.5375,0.573529411764662,998.999999999999,975.243572947778,887.279497524193,0.115931337808936,40,2.0697285190418,1.87673447050341,1.97870708213535
"Actn1",0.588235294117647,0.559999998723454,998.999999999999,912.128428612367,708.15814672252,0.0564202487027834,17,2.06012598645115,1.70495532657013,1.81596132978112
"Actn4",0.588235294117647,0.624999999989117,998.999999999999,934.570055478828,771.847686861182,0.0677378841051098,17,1.43904021284754,1.76844947894123,1.65102157422313
"Actr2",0.316666666666667,0.36000000146924,4.6594890723974,314.371427795802,883.418154114975,0.110706788637327,30,1.71103665117697,1.89770369274353,1.80779483658039
"Actr3",0.411764705882353,0.37500000000042,998.999999999999,937.41244216177,779.914405990328,0.0693421026494108,17,2.02860006357871,1.7898146229212,1.86611117198894
"Acvr2a",0.465686274509804,0.540000000000001,998.999999999999,972.446232956195,879.340621312787,0.106430718276562,34,1.89717165527866,1.9157242298295,1.90642537440181
"Acyp2",0.422777777777778,0.457013574660634,998.999999999999,933.216450671367,768.006144167791,0.324453112006051,120,2.33043752631207,1.86882778513819,2.21958490372561
"Adam10",0.33695652173913,0.378787878787879,998.999999999999,976.640423884525,891.243773123867,0.138453265529825,46,1.79535346636335,1.83600660024057,1.81251988889598
"Adamts1",0.72463768115942,0.649999999884633,998.999999999999,929.585655443682,757.701914453745,0.0650518666949062,23,1.92029138416828,1.74131361415457,1.81143243086236
"Adamts9",0.463867916452662,0.473423980222493,1.57798918800488,11.2917822902766,29.0758477386942,0.933923176430744,295,2.06635723175176,1.86097411928994,2.04412234889751
"Adamtsl1",0.5,0.333333332107717,2.04309425162949,228.036637868411,643.324217476875,0.035421219056757,6,3.01416130292047,0.961198282703795,1.14094842128163
"Adamtsl3",0.282051282051282,0.403225806451613,998.999999999999,976.576900243563,891.063492455942,0.123413813077876,39,2.25588973416565,1.84978557727891,2.05670291045377
"Adarb1",0.398571428571429,0.506666666667274,998.999999999999,976.910861587664,892.011277772776,0.135533308132864,50,1.83023520462489,1.83373677919971,1.83165170242703
"Adcy9",0.44,0.374999999999955,998.999999999999,946.649651796533,806.129690528442,0.075081733043479,25,2.18816092496422,1.87142885792648,1.99961793750599
"Adgrf5",0.417929292929293,0.438356164383584,998.999999999999,872.130168807125,594.642723420042,0.396112555942169,154,1.58290493829051,1.85730460958887,1.62933736213182
"Adgrl2",0.503649635036496,0.473958333333333,998.999999999999,935.953413107706,775.773668331011,0.320492076315619,137,1.83168510371776,1.86944028838702,1.83913075470827
"Adgrl4",0.395179865424431,0.440366972477064,24.9267983268784,33.3025929115842,47.592027919295,0.844439249434461,368,1.7473568039786,1.86002485925107,1.7566157708648
"Adh1",0.285714285714286,0.322580645214534,998.999999999999,898.204821822698,668.642824647948,0.0483275523239784,21,1.94927812169072,1.51249719795544,1.66633766843853
"Adipor2",0.483870967741935,0.476190476190486,998.999999999999,970.482956070855,873.768823744982,0.176555584951268,62,1.90582204255033,1.87293386055497,1.89410861556532
"Adk",0.528846153846154,0.508333333333333,998.999999999999,974.759759357853,885.906430177583,0.15068993415836,52,2.8197059050499,1.85268267151148,2.38831215588499
"Afap1",0.352941176470588,0.333333333333456,998.999999999999,926.030629433324,747.612718464169,0.0632147586263296,17,2.02643644788905,1.72994977450843,1.82361571343255
"Afap1l1",0.532679738562091,0.555555555531179,998.999999999999,971.633632489132,877.034453833411,0.168154224175898,51,1.7641445361631,1.86730493205537,1.80470655633943
"Afdn",0.285714285714286,0.269230769247731,998.999999999999,949.665383907711,814.688365551659,0.0772042722137835,21,1.53250177642663,1.89822100806237,1.74927618414522
"Aff1",0.5,0.545454545454546,998.999999999999,971.017830921689,875.286803412145,0.172315808227187,64,2.01104559106498,1.86997897220916,1.96093766330084
"Afg1l",0.534883720930233,0.417910447761194,998.999999999999,976.682091718912,891.36202681494,0.124204575603889,43,2.18264226072736,1.84719217131388,2.02760151660978
"Afg2a",0.538461538461538,0.638888888888385,998.999999999999,949.202761520922,813.375439031324,0.0768680300116907,26,1.57484069002971,1.89423626559835,1.74856543236167
"Agap1",0.515384615384615,0.473118279633414,998.999999999999,970.0409091861,872.514290685622,0.180971611350457,65,1.9980531140982,1.87648001922656,1.95543754425473
"Agmo",0.716666666666667,0.75862068965514,998.999999999999,974.712498565178,885.772303620272,0.150949382541481,60,1.50710751928765,1.85301863095353,1.62405889967572
"Ago3",0.554347826086957,0.603174603174418,998.999999999999,977.10358908327,892.558240149444,0.130463372283051,46,1.80100689049539,1.83423262921414,1.81505364999346
"Ahnak",0.352150537634409,0.35294117647059,998.999999999999,972.673937009603,879.986847477028,0.161993133587044,62,1.71835414842129,1.86326615842415,1.76834077893571
"Aig1",0.483870967741935,0.465517241379315,998.999999999999,962.757950340801,851.845187573532,0.0894725268745348,31,2.74650119808146,1.95885642184837,2.30146318880726
"Airn",0.290023701788408,0.286089238909103,998.999999999999,755.372040571215,263.282098851884,0.544955165085809,221,1.68969838220646,1.8489430619174,1.71011152874081
