"","AR","N","log2FC","llr","pval","padj"
"1700025G04Rik",0.601388888888889,60,0.527247002864868,-1.08189822107398,0.141295212840882,0.493735867895452
"2210408F21Rik",0.38855421686747,83,-0.616671360448494,-8.13255240923816,5.5068819925913e-05,0.000272353141358829
"2610035D17Rik",0.976190476190476,42,5.83289001416474,-0.325003569077444,0.420110127485938,1
"2610307P16Rik",0.388888888888889,27,-0.807354922057604,4.93721913383087,1,1
"3110082I17Rik",0.49685534591195,53,-0.129283016944966,3.72458788534003,1,1
"4632427E13Rik",0.452380952380952,70,-0.0703893278913981,4.06599870141338,1,1
"4732440D04Rik",0.203125,64,-2.15919859484925,-6.62359333657223,0.000272989271677531,0.00126145490315468
"4732471J01Rik",0.634408602150538,93,0.758991900496205,1.78622337228296,1,1
"4933406I18Rik",0.432831325301205,166,-0.347923303420307,53.8381864481599,1,1
"5031425E22Rik",0.60974358974359,130,0.750021746991652,13.2449491528408,1,1
"5033421B08Rik",0.507575757575758,66,0.0721497857558351,4.09333793504294,1,1
"9530026P05Rik",0.524702380952381,48,-0.145850866463455,-66.2465915951905,1.16706735139269e-30,4.40639087794119e-29
"AW554918",0.48952380952381,70,0.0874628412503395,-10.7515049582118,3.53273733786853e-06,1.96715014353255e-05
"Aak1",0.396713615023474,71,-0.406625259462643,1.856019740872,1,1
"Abca1",0.502294447190641,289,0.134509935811679,8.05819755678215,1,1
"Abca8a",0.568025493025493,18,0,-55.6321796753241,5.1783828379572e-26,1.43145297020674e-24
"Abca9",0.542272727272727,220,0.186654640100013,48.598135863004,1,1
"Abcc1",0.601449275362319,92,0.481126689736616,5.34254828372474,1,1
"Abcc3",0.5,57,-0.169925001442312,3.87834781360182,1,1
"Abhd12",0.508771929824561,76,-0.0857298740258843,4.2198389835786,1,1
"Abi1",0.517202181876095,184,0.313660478903762,-28.4625057147364,4.52750833748165e-14,5.26961120783579e-13
"Abl2",0.538617886178862,82,0.132450296023649,1.4881103729598,1,1
"Ablim1",0.461022050865801,64,0.15200309344505,-124.906325729883,2.85287938474498e-56,2.20812864379262e-53
"Ablim3",0.47463768115942,23,0.211504105193712,-22.4346697712301,2.10630244430217e-11,1.9179742257528e-10
"Abr",0.59775641025641,104,0.559427408614019,-11.730706110214,1.27444469500134e-06,7.52992514451175e-06
"Abtb2",0.413690476190476,42,-0.29373120305671,-4.68880441704255,0.00219651880659656,0.00923970411035729
"Acap2",0.434959349593496,82,-0.398549376490275,0.639514607364873,1,1
