"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"2210408F21Rik",0.46420581655481,149,-0.227805917522812,-0.29052924212256,0.445897727747766,0.780706748236573
"2210408I21Rik",0.621527777777778,48,1.03952836418664,-2.36122169985923,0.0297714103241063,0.146210498096383
"2610307P16Rik",0.461805555555556,144,-0.222392421336448,-0.627535750083567,0.262586054216555,0.589999967210872
"4632427E13Rik",0.507936507936508,147,0.0339473319233377,0.0116810704645474,1,1
"4833422C13Rik",0.675287356321839,203,0.891851196144378,-10.0764049792689,7.14951396256913e-06,0.000144706162602399
"4930523C07Rik",0.339285714285714,84,-0.84245872301352,-2.60791676624061,0.0223821151117702,0.123549275416972
"4933431K23Rik",0.47948717948718,65,-0.247927513443585,0.198750197086369,1,1
"5031425E22Rik",0.510224948875256,163,0.241008099503795,-0.0764337718503043,0.69580995542369,1
"9330188P03Rik",0.575757575757576,55,0.0524674198941355,0.114606968599375,1,1
"9530026P05Rik",0.465829877193514,770,-0.0792674792378509,-0.186641311016615,0.541220372519587,0.86237997999667
"9630014M24Rik",0.391071428571429,112,-0.415037499278844,-1.36945673024692,0.0979313336486824,0.326001492469678
"A830082K12Rik",0.509345794392523,107,0.271302021817394,-0.0978519224544669,0.658211157672576,0.973844578310887
"AW554918",0.477011494252874,203,-0.150678912497668,-0.0661215051902957,0.716117651518583,1
"Aak1",0.536507936507936,105,0.146841388329271,-0.254848732908172,0.475269850144774,0.802513495572599
"Abca6",0.587730061349693,163,0.67621156308711,-2.97013768201319,0.0147987064406393,0.0924462402341171
"Abca8a",0.759190031152648,321,1.70134168443548,-44.9400046734281,2.53051013187092e-21,1.92065719009003e-19
"Abca8b",0.775537634408602,124,1.85798099512757,-20.8247350726312,1.09194981264823e-10,4.25020465538464e-09
"Abca9",0.558333333333333,100,0.356143810225275,-0.868588180647492,0.187496998482002,0.491187443511786
"Abcc9",0.422356338161507,503,-0.39444059467173,-2.10091982285405,0.0403801511063904,0.184455812638788
"Abcg2",0.48780487804878,82,-0.117836490293858,-0.0775243908503001,0.693756509851352,1
