gene,condition,padj,bb_mu,status,padj_other,bb_mu_other,celltype
Kcnd2,F1_Aged,0.00144376961160883,0.6961,shared,4.4408227909255e-4,0.703,MacFib
Lama2,F1_Aged,4.5830034503584e-5,0.3862,shared,6.16556873753368e-7,0.3313,MacFib
Lrtm1,F1_Aged,0.0254359626856343,0.2831,shared,0.0387102265797875,0.1827,MacFib
Lyz2,F1_Aged,4.672535255186499e-19,0.83,shared,1.2833669407992e-6,0.8266,MacFib
Mbnl1,F1_Aged,0.00444286076059051,0.3145,shared,7.4399499913337e-4,0.2822,MacFib
Morrbid,F1_Aged,0.0825368021705243,0.6487,shared,7.4728054251086e-4,0.7534,MacFib
Mpp7,F1_Aged,0.00132018230001467,0.6879,shared,4.21296488547712e-5,0.7456,MacFib
Myh6,F1_Aged,0.0737304521772692,0.5653,shared,0.00132881398762217,0.6169,MacFib
Neat1,F1_Aged,0.0320450727309814,0.5591,shared,0.00612538315583798,0.5895,MacFib
Nt5dc1,F1_Aged,0.0240835137682413,0.3242,shared,0.0668718593864682,0.255,MacFib
Pde7b,F1_Aged,6.62694022464364e-8,0.3114,shared,0.00265320636046964,0.311,MacFib
Pfkfb2,F1_Aged,0.00195726053574976,0.2828,shared,5.0465205253764e-4,0.2834,MacFib
Picalm,F1_Aged,8.1400215015223e-4,0.6311,shared,0.00782308564691475,0.6394,MacFib
Prkg1,F1_Aged,1.57196047661621e-47,0.1143,shared,7.25151844537137e-22,0.1308,MacFib
Prune2,F1_Aged,0.00159526413354017,0.7268,shared,0.0533662660390033,0.7051,MacFib
Rgs6,F1_Aged,0.0058366583267196,0.8817,shared,1.49033543310978e-6,0.9764,MacFib
Sash1,F1_Aged,1.2571976513365e-4,0.3544,shared,0.00829525863348649,0.3756,MacFib
Tanc2,F1_Aged,0.00708712933977391,0.3706,shared,0.005353406132148,0.3328,MacFib
Tnfaip8,F1_Aged,0.0019063633784184,0.6894,shared,0.094743066013196,0.6708,MacFib
Vav3,F1_Aged,2.8144160132912e-4,0.3912,shared,0.00550111239436312,0.3701,MacFib
Zeb1,F1_Aged,1.91071373654002e-22,0.73740000000000006,shared,3.01844064703963e-5,0.7078,MacFib
9330159M07Rik,F1_Young,2.03318125045023e-8,0.0936,shared,3.5221678276101e-4,0.1751,MacFib
Abca8a,F1_Young,4.9393915174888e-4,0.7192,shared,4.5830034503584e-5,0.689,MacFib
Airn,F1_Young,2.18445972613135e-15,0.8256,shared,0.00972994390736995,0.3616,MacFib
Alcam,F1_Young,0.0417263950709351,0.3414,shared,1.75556708679608e-7,0.3238,MacFib
Apoe,F1_Young,5.0465205253764e-4,0.739,shared,0.00496537387196321,0.5953,MacFib
App,F1_Young,7.7444113675984e-6,0.6723,shared,1.8507415757766e-7,0.6385,MacFib
Btaf1,F1_Young,0.0272197660268267,0.3111,shared,0.00239241889114438,0.3302,MacFib
Cacna1c,F1_Young,0.00639992154003447,0.5779,shared,3.31499732604405e-6,0.6038,MacFib
Cacna2d1,F1_Young,8.9511170204582e-4,0.663,shared,0.0024066949962047,0.6604,MacFib
Cd163,F1_Young,0.0542232802537758,0.2818,shared,0.00404545944007155,0.3096,MacFib
Cdc42,F1_Young,0.0454640036067297,0.3554,shared,0.0240835137682413,0.3596,MacFib
Clic4,F1_Young,0.00218328970383798,0.3022,shared,0.0240835137682413,0.3253,MacFib
D830032E09Rik,F1_Young,8.58536141883173e-5,0.9551,shared,3.36003914044e-4,0.8971,MacFib
Dse,F1_Young,0.00534665795331657,0.2876,shared,5.08894669203087e-5,0.2831,MacFib
Errfi1,F1_Young,0.0542232802537758,0.6302,shared,0.0676981609734961,0.6142,MacFib
Ext1,F1_Young,0.0580343637829303,0.4251,shared,0.00312575509820167,0.4382,MacFib
Fblim1,F1_Young,0.0133095864999697,0.8087,shared,0.0322044157112877,0.683,MacFib
Fhod3,F1_Young,6.0483686822056e-4,0.6259,shared,0.00291125549175366,0.6126,MacFib
Fmn1,F1_Young,1.3817435482508e-4,0.1283,shared,2.8144160132912e-4,0.2201,MacFib
Fsd2,F1_Young,0.0308323734064205,0.2653,shared,0.00939438006670544,0.1971,MacFib
Gm12295,F1_Young,1.0489375136155e-4,0.8642,shared,0.0191028099513457,0.7727,MacFib
Gm35330,F1_Young,4.21296488547712e-5,0.8064,shared,0.00195726053574976,0.7284,MacFib
Grm1,F1_Young,1.6051528348253198e-35,0.9827,shared,3.07814563719793e-52,0.9879,MacFib
Hdac9,F1_Young,9.143216060341729e-12,0.8281,shared,1.0171386428999e-4,0.6883,MacFib
Kcnd2,F1_Young,4.4408227909255e-4,0.703,shared,0.00144376961160883,0.6961,MacFib
Lama2,F1_Young,6.16556873753368e-7,0.3313,shared,4.5830034503584e-5,0.3862,MacFib
Lrtm1,F1_Young,0.0387102265797875,0.1827,shared,0.0254359626856343,0.2831,MacFib
Lyz2,F1_Young,1.2833669407992e-6,0.8266,shared,4.672535255186499e-19,0.83,MacFib
Mbnl1,F1_Young,7.4399499913337e-4,0.2822,shared,0.00444286076059051,0.3145,MacFib
Morrbid,F1_Young,7.4728054251086e-4,0.7534,shared,0.0825368021705243,0.6487,MacFib
Mpp7,F1_Young,4.21296488547712e-5,0.7456,shared,0.00132018230001467,0.6879,MacFib
Myh6,F1_Young,0.00132881398762217,0.6169,shared,0.0737304521772692,0.5653,MacFib
Neat1,F1_Young,0.00612538315583798,0.5895,shared,0.0320450727309814,0.5591,MacFib
Nt5dc1,F1_Young,0.0668718593864682,0.255,shared,0.0240835137682413,0.3242,MacFib
Pde7b,F1_Young,0.00265320636046964,0.311,shared,6.62694022464364e-8,0.3114,MacFib
Pfkfb2,F1_Young,5.0465205253764e-4,0.2834,shared,0.00195726053574976,0.2828,MacFib
Picalm,F1_Young,0.00782308564691475,0.6394,shared,8.1400215015223e-4,0.6311,MacFib
Prkg1,F1_Young,7.25151844537137e-22,0.1308,shared,1.57196047661621e-47,0.1143,MacFib
Prune2,F1_Young,0.0533662660390033,0.7051,shared,0.00159526413354017,0.7268,MacFib
Rgs6,F1_Young,1.49033543310978e-6,0.9764,shared,0.0058366583267196,0.8817,MacFib
Sash1,F1_Young,0.00829525863348649,0.3756,shared,1.2571976513365e-4,0.3544,MacFib
Tanc2,F1_Young,0.005353406132148,0.3328,shared,0.00708712933977391,0.3706,MacFib
Tnfaip8,F1_Young,0.094743066013196,0.6708,shared,0.0019063633784184,0.6894,MacFib
Vav3,F1_Young,0.00550111239436312,0.3701,shared,2.8144160132912e-4,0.3912,MacFib
Zeb1,F1_Young,3.01844064703963e-5,0.7078,shared,1.91071373654002e-22,0.73740000000000006,MacFib
4732440D04Rik,F1_Aged,0.0292434811255107,0.3256,aged_only,0.180144206875388,0.3306,MacFib
5031425E22Rik,F1_Aged,0.0219081100473049,0.6197,aged_only,1,0.543,MacFib
Abi1,F1_Aged,0.0618965091666064,0.596,aged_only,0.327107913286394,0.6262,MacFib
Ablim1,F1_Aged,0.0737304521772692,0.4292,aged_only,0.986622714828194,0.5109,MacFib
Adam17,F1_Aged,0.0339478076086172,0.2861,aged_only,0.986622714828194,0.4754,MacFib
Aff1,F1_Aged,0.0618965091666064,0.4226,aged_only,1,0.4894,MacFib
Agap1,F1_Aged,0.00828749991996205,0.3696,aged_only,0.827503776850826,0.4105,MacFib
Agmo,F1_Aged,2.65653433153482e-6,0.7143,aged_only,0.296865083411411,0.6212,MacFib
Alpk1,F1_Aged,0.0240835137682413,0.3577,aged_only,1,0.4947,MacFib
Ank2,F1_Aged,0.062172671275042,0.4378,aged_only,1,0.5054,MacFib
Anks1,F1_Aged,6.1253525116176e-4,0.3317,aged_only,0.317325229028484,0.3684,MacFib
Arhgef12,F1_Aged,0.0472025260729111,0.5843,aged_only,0.345895978728901,0.5567,MacFib
Atxn7,F1_Aged,0.0570128639625497,0.6389,aged_only,1,0.5001,MacFib
Bdp1,F1_Aged,0.0544482820260259,0.5906,aged_only,0.663852381319551,0.5517,MacFib
C1qc,F1_Aged,0.0300505530535936,0.3698,aged_only,1,0.4956,MacFib
Camk1d,F1_Aged,0.0339478076086172,0.5754,aged_only,1,0.5472,MacFib
Ccdc50,F1_Aged,0.0421573986802036,0.3758,aged_only,1,0.4072,MacFib
Cflar,F1_Aged,0.023360720753935,0.3789,aged_only,0.766257731122233,0.4034,MacFib
Clpx,F1_Aged,0.0917775309295441,0.631,aged_only,1,0.6036,MacFib
Cmya5,F1_Aged,0.0581321268942795,0.6592,aged_only,0.512881212058745,0.5555,MacFib
Col8a1,F1_Aged,0.0923636047029967,0.6277,aged_only,1,0.5709,MacFib
Corin,F1_Aged,0.0019063633784184,0.6261,aged_only,0.454933044611399,0.5658,MacFib
Cp,F1_Aged,0.0322872272145135,0.6341,aged_only,0.774936998413331,0.594,MacFib
Cradd,F1_Aged,0.00123607366959942,0.3063,aged_only,1,0.3957,MacFib
Crtc3,F1_Aged,0.0339861174800787,0.6235,aged_only,0.940317271742632,0.5542,MacFib
Cst3,F1_Aged,0.00100501266637597,0.711,aged_only,0.145039472756115,0.7104,MacFib
Cyth1,F1_Aged,0.0447435377621522,0.6015,aged_only,1,0.5026,MacFib
D830005E20Rik,F1_Aged,0.0517038470742412,0.4072,aged_only,0.501731413692966,0.4539,MacFib
Dock10,F1_Aged,0.0641247819269877,0.5964,aged_only,0.147393168995688,0.6643,MacFib
Dock2,F1_Aged,3.4425386406127e-4,0.36870000000000003,aged_only,0.648660513562424,0.3758,MacFib
Dock4,F1_Aged,0.0254372533366081,0.5987,aged_only,0.457561460396759,0.5542,MacFib
Dock9,F1_Aged,0.0737304521772692,0.4061,aged_only,1,0.5217,MacFib
Dync1h1,F1_Aged,0.0618965091666064,0.3843,aged_only,0.82258768470734,0.5903,MacFib
Efna5,F1_Aged,0.00249969730190936,0.3274,aged_only,0.180554681818696,0.3174,MacFib
Fhl2,F1_Aged,0.0581321268942795,0.5693,aged_only,0.970882113661537,0.5101,MacFib
Frmd4a,F1_Aged,9.0751490424797e-4,0.2815,aged_only,0.127782292704743,0.3276,MacFib
Frs2,F1_Aged,0.00471632416360093,0.6703,aged_only,1,0.5705,MacFib
Galnt1,F1_Aged,0.0240835137682413,0.3294,aged_only,1,0.4354,MacFib
Gda,F1_Aged,0.0737304521772692,0.6096,aged_only,0.474586309602594,0.5801,MacFib
Glis3,F1_Aged,0.0616987023490039,0.3829,aged_only,1,0.4995,MacFib
Gm20619,F1_Aged,0.0544482820260259,0.3793,aged_only,0.766257731122233,0.4257,MacFib
Gm26862,F1_Aged,0.0846807883919218,0.301,aged_only,0.182797938450265,0.2711,MacFib
Gns,F1_Aged,0.00404545944007155,0.2937,aged_only,0.986622714828194,0.4662,MacFib
Homer1,F1_Aged,0.0737304521772692,0.3362,aged_only,0.322965472247999,0.409,MacFib
Irf2,F1_Aged,0.0818594936635814,0.4042,aged_only,0.76494276494156,0.4672,MacFib
Itpr2,F1_Aged,0.0618777423676033,0.3323,aged_only,0.247190946309223,0.3444,MacFib
Kcnd3,F1_Aged,0.0173814124758857,0.642,aged_only,1,0.4117,MacFib
Kcnk13,F1_Aged,0.0930918803222908,0.3762,aged_only,0.582256583233713,0.5562,MacFib
Kcnq1,F1_Aged,0.060842041632574,0.3477,aged_only,1,0.4999,MacFib
Kitl,F1_Aged,0.0111971088482438,0.7061,aged_only,0.411268936274292,0.6622,MacFib
Lgmn,F1_Aged,4.5830034503584e-5,0.2315,aged_only,0.108606439575517,0.3634,MacFib
Lrp6,F1_Aged,0.0189825585229789,0.6016,aged_only,0.408666588208762,0.5839,MacFib
Man1c1,F1_Aged,0.0737304521772692,0.6231,aged_only,1,0.5066,MacFib
Map4k3,F1_Aged,0.0370662633525058,0.6515,aged_only,1,0.5032,MacFib
Mapt,F1_Aged,0.0904778579769583,0.3883,aged_only,0.889674879345452,0.4015,MacFib
Mcc,F1_Aged,0.0239066399262278,0.3693,aged_only,1,0.4437,MacFib
Mcu,F1_Aged,0.0948787381164609,0.4264,aged_only,1,0.4829,MacFib
Mdfic,F1_Aged,0.00181424036254307,0.6851,aged_only,0.57202465516239,0.5556,MacFib
Medag,F1_Aged,0.0904778579769583,0.3806,aged_only,1,0.4835,MacFib
Ms4a6d,F1_Aged,0.044774453007888,0.3479,aged_only,0.572121167049305,0.4239,MacFib
Myl2,F1_Aged,0.00939438006670544,0.686,aged_only,1,0.4804,MacFib
Ndfip1,F1_Aged,0.0292237771638164,0.4171,aged_only,1,0.5044,MacFib
Nrdc,F1_Aged,0.0805826895879907,0.3952,aged_only,0.333554288488438,0.3793,MacFib
Nufip2,F1_Aged,0.0737304521772692,0.6118,aged_only,1,0.485,MacFib
Orc4,F1_Aged,0.0581279244886433,0.3738,aged_only,1,0.43,MacFib
Osbpl9,F1_Aged,0.00699189730409189,0.6109,aged_only,1,0.4724,MacFib
Oxr1,F1_Aged,0.00744967265692187,0.3504,aged_only,0.798478295449412,0.4631,MacFib
Pakap,F1_Aged,0.0724025617043492,0.572,aged_only,0.312664696152044,0.5663,MacFib
Pcdh7,F1_Aged,0.00532564030696866,0.5852,aged_only,0.111697916625543,0.5742,MacFib
Peli2,F1_Aged,0.0774878393060666,0.384,aged_only,0.983296291751422,0.4489,MacFib
Pfkfb3,F1_Aged,0.0369543517727398,0.3,aged_only,0.463814679157872,0.4081,MacFib
Phf20,F1_Aged,0.044774453007888,0.6284,aged_only,0.96879912494031,0.5387,MacFib
Pias1,F1_Aged,0.0322538951422066,0.5864,aged_only,0.582256583233713,0.4366,MacFib
Pid1,F1_Aged,0.0209343119742631,0.5695,aged_only,0.673878369215821,0.5352,MacFib
Plcl2,F1_Aged,0.0737304521772692,0.4092,aged_only,1,0.4367,MacFib
Ppfibp1,F1_Aged,0.0474647283347224,0.3128,aged_only,0.908595054307868,0.3529,MacFib
Ppp2r5c,F1_Aged,0.0839281963765205,0.6317,aged_only,0.73848866536873,0.5743,MacFib
Prex2,F1_Aged,0.00404024921428945,0.3889,aged_only,0.390755650192283,0.4578,MacFib
Prkag1,F1_Aged,0.0917775309295441,0.7835,aged_only,0.779605464564443,0.5559,MacFib
Prkcb,F1_Aged,0.0236829599694906,0.395,aged_only,1,0.4143,MacFib
Ptges3,F1_Aged,0.0491288856227102,0.3183,aged_only,1,0.5281,MacFib
Ptpn9,F1_Aged,0.0830193794648046,0.6406,aged_only,0.998315526246901,0.5637,MacFib
Rab31,F1_Aged,0.0191028099513457,0.6075,aged_only,0.284716828982865,0.61,MacFib
Rap1gds1,F1_Aged,0.0618965091666064,0.5925,aged_only,1,0.5034,MacFib
Rapgef5,F1_Aged,0.0108385148002994,0.3609,aged_only,1,0.3863,MacFib
Rbm47,F1_Aged,0.0646065952506943,0.3959,aged_only,0.766257731122233,0.4212,MacFib
Reep3,F1_Aged,0.0361655467230389,0.6519,aged_only,0.607840817888507,0.408,MacFib
Rin3,F1_Aged,0.0339478076086172,0.3139,aged_only,0.380711059546936,0.3568,MacFib
Rnls,F1_Aged,0.00939438006670544,0.2711,aged_only,0.333032639212006,0.3259,MacFib
Sdk1,F1_Aged,0.0619278201343346,0.3228,aged_only,1,0.4121,MacFib
Serbp1,F1_Aged,0.0901068503618859,0.3851,aged_only,1,0.5121,MacFib
Serpinb6a,F1_Aged,0.0115968661174833,0.3527,aged_only,0.945216605255193,0.4697,MacFib
Sh3pxd2a,F1_Aged,0.0985689240548485,0.6246,aged_only,0.411268936274292,0.6047,MacFib
Sik3,F1_Aged,0.0416691091740909,0.4219,aged_only,0.698593250925411,0.4589,MacFib
Slc25a3,F1_Aged,0.0575790831576704,0.6069,aged_only,1,0.5929,MacFib
Slc7a8,F1_Aged,0.0623911279279345,0.2686,aged_only,0.499220478507094,0.4106,MacFib
Slc8a1,F1_Aged,0.0825368021705243,0.5458,aged_only,0.274436671425858,0.533,MacFib
Slit2,F1_Aged,8.95887116630292e-5,0.2704,aged_only,1,0.3789,MacFib
Snx29,F1_Aged,0.044774453007888,0.5996,aged_only,0.712325560812069,0.5373,MacFib
Stxbp6,F1_Aged,0.0506737490715929,0.4159,aged_only,0.592152407418429,0.4339,MacFib
Tmcc3,F1_Aged,0.0926521056055745,0.599,aged_only,0.766257731122233,0.5981,MacFib
Tnrc6c,F1_Aged,0.0544482820260259,0.582,aged_only,0.992187560245481,0.5098,MacFib
Trim24,F1_Aged,0.0581279244886433,0.2794,aged_only,0.900887145644921,0.4048,MacFib
Ttc28,F1_Aged,0.0566168264922921,0.4139,aged_only,0.940317271742632,0.4347,MacFib
Ttc39b,F1_Aged,0.097038318575308,0.4084,aged_only,0.530833568781692,0.3859,MacFib
Ugp2,F1_Aged,0.0863170826208737,0.6126,aged_only,1,0.5118,MacFib
Umad1,F1_Aged,0.00922192770807826,0.6199,aged_only,0.602602559700704,0.6207,MacFib
Usp25,F1_Aged,0.0464723283110511,0.3816,aged_only,0.963895679768696,0.3715,MacFib
Vps13b,F1_Aged,0.0825368021705243,0.5799,aged_only,0.488533189891135,0.5324,MacFib
Wbp1l,F1_Aged,0.00612845106935223,0.3237,aged_only,1,0.4836,MacFib
Wwox,F1_Aged,0.0737307401479656,0.3849,aged_only,0.673878369215821,0.4539,MacFib
Wwp1,F1_Aged,6.71562124866372e-5,0.6416,aged_only,0.726400182788391,0.5125,MacFib
Xdh,F1_Aged,0.00481628996105086,0.651,aged_only,0.301842265049963,0.706,MacFib
Zdhhc20,F1_Aged,0.0453541192084271,0.6494,aged_only,1,0.566,MacFib
Aak1,F1_Young,0.08438924625724,0.6086,young_only,0.402408831229913,0.5494,MacFib
Abcd3,F1_Young,0.00286306781902252,0.7935,young_only,1,0.6019,MacFib
Abi3bp,F1_Young,0.0328957295812027,0.773,young_only,0.925541738979019,0.5198,MacFib
Acyp2,F1_Young,0.0437566200403492,0.4036,young_only,0.296853520520389,0.419,MacFib
Adarb1,F1_Young,0.0786624528907038,0.3379,young_only,1,0.4006,MacFib
Aoah,F1_Young,9.4196061904634e-4,0.7234,young_only,1,0.5198,MacFib
Ap2a2,F1_Young,0.0533662660390033,0.589,young_only,0.4202073967314,0.5348,MacFib
Appbp2,F1_Young,0.0493218468850672,0.6323,young_only,0.981029782598583,0.5158,MacFib
Atp6v0b,F1_Young,0.0310603746082613,0.6153,young_only,0.845245232836368,0.4749,MacFib
B3galt1,F1_Young,0.0506028521197918,0.302,young_only,0.524392155672008,0.4036,MacFib
Ccnd3,F1_Young,0.0668718593864682,0.6165,young_only,0.417569512612181,0.5604,MacFib
Comt,F1_Young,0.0755556446346957,0.614,young_only,1,0.6203,MacFib
Cpeb3,F1_Young,0.0786624528907038,0.6025,young_only,1,0.5596,MacFib
Csnk1g3,F1_Young,0.0151321581591795,0.3333,young_only,1,0.5634,MacFib
Cwc27,F1_Young,0.00660625256225755,0.2832,young_only,0.941614756830695,0.4356,MacFib
Dclre1c,F1_Young,0.0551653407394355,0.7046,young_only,0.431193797411,0.4498,MacFib
Diaph1,F1_Young,0.090438435998117,0.3554,young_only,0.904231899140903,0.545,MacFib
Dip2c,F1_Young,0.00218328970383798,0.6372,young_only,0.14727222724876,0.5867,MacFib
Dmxl1,F1_Young,0.0786624528907038,0.3854,young_only,0.264384290693187,0.5629,MacFib
Eif4g3,F1_Young,2.0067232689349e-4,0.2954,young_only,0.320122633895333,0.4357,MacFib
Ell2,F1_Young,0.0779327510747084,0.6666,young_only,0.840238487238244,0.4585,MacFib
Esyt2,F1_Young,0.0493218468850672,0.6772,young_only,0.551275436640113,0.5237,MacFib
Etv6,F1_Young,0.0601828486326265,0.6167,young_only,0.153017815581771,0.5525,MacFib
Fmnl2,F1_Young,0.0535458784040596,0.3861,young_only,1,0.5017,MacFib
Fubp1,F1_Young,0.00644173722813131,0.6513,young_only,1,0.539,MacFib
Gbe1,F1_Young,0.0058228666418129,0.7053,young_only,0.211662392955667,0.5871,MacFib
Gfod1,F1_Young,0.0580343637829303,0.6887,young_only,0.353483398839751,0.7581,MacFib
Glud1,F1_Young,0.0180944045314362,0.7121,young_only,0.55573621448049,0.5223,MacFib
Grb10,F1_Young,0.00210407587074072,0.239,young_only,0.17620053781837,0.602,MacFib
Hibadh,F1_Young,0.0988217065789503,0.3439,young_only,0.524392155672008,0.4453,MacFib
Hspa4,F1_Young,0.0151275161504615,0.2744,young_only,0.900150380805814,0.4671,MacFib
Idh3b,F1_Young,0.0244528500080758,0.3122,young_only,1,0.4907,MacFib
Itpr1,F1_Young,0.0542232802537758,0.5993,young_only,0.962327261535831,0.5482,MacFib
Kcnq1ot1,F1_Young,4.31761525818657e-6,0.7636,young_only,0.393664173001564,0.388,MacFib
Magi1,F1_Young,5.0465205253764e-4,0.3551,young_only,0.721278896029487,0.4513,MacFib
Marchf3,F1_Young,0.00131219660253459,0.7538,young_only,0.409183943530101,0.5864,MacFib
Marchf6,F1_Young,0.0824872219489879,0.6804,young_only,1,0.4806,MacFib
Mybpc3,F1_Young,0.0779327510747084,0.6461,young_only,0.431193797411,0.6389,MacFib
Naa16,F1_Young,0.0668718593864682,0.3572,young_only,1,0.4905,MacFib
Nampt,F1_Young,0.0975858498512185,0.6913,young_only,0.840238487238244,0.5894,MacFib
Nhsl1,F1_Young,0.0975858498512185,0.328,young_only,0.176071548438624,0.3749,MacFib
Pam,F1_Young,0.0509623019080735,0.3658,young_only,0.595494372879461,0.4551,MacFib
Pcnx1,F1_Young,0.00397578486955475,0.3166,young_only,0.666509045754142,0.453,MacFib
Pde4b,F1_Young,0.0020382340316023,0.3512,young_only,0.304098783297432,0.438,MacFib
Ptpn12,F1_Young,0.0866517974059233,0.3588,young_only,1,0.4876,MacFib
Rb1,F1_Young,0.053989924486298,0.6066,young_only,0.666509045754142,0.4487,MacFib
Rbm20,F1_Young,0.0755556446346957,0.561,young_only,0.671858099618929,0.524,MacFib
Rbm5,F1_Young,0.0539898332762225,0.33,young_only,1,0.4595,MacFib
Rhoq,F1_Young,0.0297489708078402,0.6783,young_only,0.796581931260963,0.5787,MacFib
Ryr2,F1_Young,8.58536141883173e-5,0.4134,young_only,0.431193797411,0.4797,MacFib
Skap2,F1_Young,0.0618995264625485,0.6135,young_only,0.17620053781837,0.5691,MacFib
Sptan1,F1_Young,0.02142719920644,0.6636,young_only,0.957021184428376,0.4472,MacFib
Srpk2,F1_Young,0.00286306781902252,0.7629,young_only,0.222040391936755,0.6295,MacFib
Tasor,F1_Young,0.0580343637829303,0.6136,young_only,1,0.5162,MacFib
Tbc1d4,F1_Young,0.0668718593864682,0.6267,young_only,1,0.4672,MacFib
Tlr4,F1_Young,0.0533662660390033,0.2682,young_only,0.120441791139534,0.3983,MacFib
Tmem87a,F1_Young,0.0328957295812027,0.79,young_only,1,0.4749,MacFib
Top1,F1_Young,0.00980704572518358,0.3271,young_only,0.332997116659927,0.4382,MacFib
Tra2a,F1_Young,0.0533662660390033,0.6548,young_only,0.27344288151102,0.5778,MacFib
Tshz2,F1_Young,0.0272197660268267,0.663,young_only,0.145894142505833,0.5655,MacFib
Znrf1,F1_Young,0.0506028521197918,0.6546,young_only,0.83486405291753,0.5386,MacFib
