"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"Ank2",0.470892767940832,0.491941917983085,0.219587224230372,0.221487642621527,0.200241315800915,6.267,1000
"Pln",0.645739512328875,0.655998630840315,0.166205612692497,0.184564710509494,0.19912078915354,5.843,1000
"Camk2d",0.473426864399504,0.468695435276021,0.238877592972233,0.270451435630341,0.300764581115009,4.009,1000
"Ghr",0.512265088261412,0.512739765244708,0.484766557593183,0.481036265075578,0.419781625403049,3.493,1000
"Cdh13",0.502687629445718,0.511647972389806,0.417696415890367,0.43705206680723,0.42513844123707,3.477,1000
"Gm35330",0.81998116050616,0.818997972776278,0.358344217640473,0.399392085985703,0.433428225503285,3.453,1000
"Resf1",0.33873431417224,0.324265165728607,2.41910921812102,1.84887416375386,0.544406697596186,3.198,1000
"Ppip5k2",0.604051971394618,0.607668606640218,0.519912615427178,0.617228035790145,0.734980573884532,2.921,1000
"Actc1",0.387720277039782,0.376642883995104,1.1087081393886,1.12575611167628,1.03197637718898,2.663,1000
"Atp1a1",0.469595115995116,0.483708301130304,1.65112654815213,1.54884124627794,1.17800866173124,2.578,1000
"Pdlim3",0.245988123662543,0.271878646673964,3.6622967034094,2.92974165309557,1.19160270184817,2.571,1000
"Rapgef2",0.527948352962827,0.522450692403138,1.99374626132343,1.96198725513618,1.68033379443531,2.383,1000
"Pakap",0.484451461620817,0.477489177489241,1.75569635606288,1.89829998241103,1.95911938417042,2.31,1000
"Gphn",0.644181551781552,0.640262582056874,1.34819783045768,1.65917899750308,2.07068478648058,2.285,1000
"Art1",0.359757921245421,0.370205173951836,1.34484493254738,1.73337067172587,2.28565956208219,2.242,1000
"Ube2b",0.527949603174603,0.522448979590624,1.48129780278142,1.90295746238401,2.4998994599316,2.205,1000
"Ralgapa1",0.639555086580087,0.645575424116977,1.49331151703895,1.96758780279778,2.65844948693069,2.181,1000
"Vps13a",0.482571031746032,0.494169096211797,2.42871371693245,3.01783332578596,3.81147261387744,2.058,1000
"Myom2",0.500167063492064,0.492345679012273,9.94831582126862,8.32114939314853,4.25646934812574,2.025,1000
"Ubr5",0.372116666666667,0.365607665153819,2.63289009101061,3.56030214370673,4.94351620522041,1.983,1000
"Dtna",0.434027777777778,0.429153924566775,2.87584114859446,3.87071427995367,5.34876277919998,1.962,1000
"Slc24a2",0.722666666666667,0.742548817837321,99.9928852694281,70.4406637912517,5.69010407266531,1.946,1000
"Nfyc",0.506984415584415,0.513867085295646,3.36404261228925,4.63279841406504,6.5518662585023,1.911,1000
"Lnpep",0.495183333333333,0.490850376749595,5.24148083560106,6.5175029009766,8.23865447570143,1.858,1000
"Auts2",0.643197619047619,0.611410118405356,13.3349911948303,12.0551678836071,8.23865447570143,1.858,1000
"Atcayos",0.515294047619048,0.512142471667378,3.94993657273554,5.70086448881669,8.42710796478625,1.853,1000
"Agl",0.527428210678211,0.533008658007067,4.97979288669044,6.47463207744333,8.62140561308395,1.848,1000
"Aox1",0.841558333333333,0.835326085982527,21.6155661749788,17.9721266100569,8.94497711780418,1.84,1000
"Pard3",0.52712619047619,0.529123570822219,4.11885444564013,6.04535327425369,9.07050361205598,1.837,1000
"Usp28",0.554904761904762,0.557430593358737,9.86084484520719,9.97408354764168,9.07050361205598,1.837,1000
"Abhd18",0.459990476190476,0.4658523042754,8.57776504015362,9.71024177437459,10.7963976614083,1.801,1000
"Lclat1",0.461455555555556,0.489727928947949,10.2673624857516,10.866282131889,10.7963976614083,1.801,1000
"Lims1",0.44305,0.44635908838243,4.72623601241328,7.11464562227691,10.9078696245398,1.799,1000
"Arih1",0.497111111111111,0.495817066369231,5.21476608295649,7.5719750658941,11.2537821262653,1.793,1000
"Sptan1",0.601928571428571,0.611204481792717,7.38999101989389,9.23421953028232,11.7426461267372,1.785,1000
"Casq2",0.469866666666667,0.457255343143785,10.7590486073772,11.7011400221337,12.1973414977273,1.778,1000
"Grk5",0.692125,0.687147688804347,20.1070868755618,18.1937641172109,12.4688445036545,1.774,1000
"Sema3a",0.68,0.663445139251465,99.9931040920682,73.2429855959399,13.5660315275106,1.759,1000
"Osbpl9",0.528333333333333,0.525832376536112,13.58265942695,14.6192516565103,14.9691137460569,1.742,1000
"Thrb",0.5294,0.528735632163999,8.80178131788905,11.4110139388463,15.1458739209352,1.74,1000
"Tnni3",0.423864285714286,0.431870669745964,4.27927578690712,8.57727418955257,15.8783468005483,1.732,1000
"Ces1d",0.455616666666667,0.470213996529791,23.725110346993,21.9838302699565,16.1636598547728,1.729,1000
"Mef2a",0.506607142857143,0.503225806451527,8.62397241656883,12.5400282334151,18.6610791448952,1.705,1000
"Nppb",0.509,0.517688679240927,99.9922397070146,75.4240238666451,19.6978309578501,1.696,1000
"Vti1a",0.572166666666667,0.569642857142857,9.28293412072753,14.0634996268007,21.6757913224491,1.68,1000
"Chpt1",0.409933333333333,0.410778443116704,17.2246708290457,19.9675297347995,22.9973881928397,1.67,1000
"Idh3b",0.275747619047619,0.278928136454153,8.40288778494759,15.3601636271664,27.0126579455388,1.642,1000
"Tafa2",0.559,0.55336212214681,99.9924210927692,79.25846269631,30.4747510390369,1.621,1000
"Snhg11",0.601583333333333,0.594661700806889,99.9953099124653,79.9328288659219,32.3646034897141,1.611,1000
"Irf2",0.375283333333333,0.381398252184966,14.0134527809369,21.7577562649778,34.20450930213,1.602,1000
"Ppip5k1",0.568166666666667,0.554028732042472,22.8144301933935,27.8551479585955,34.4171921152661,1.601,1000
"Dennd4c",0.44755,0.443675267463923,44.4512529960479,43.6135212100781,37.0992032607782,1.589,1000
"Abcd3",0.448697619047619,0.451265823218209,14.1073009930607,23.6235228687919,39.2680505321387,1.58,1000
"Afg3l2",0.4355,0.434644670050761,13.5364362145451,23.5911498203053,40.2748780764369,1.576,1000
"Rapgef4",0.372,0.358142493638776,99.9923711384067,83.1126836303352,41.307716594243,1.572,1000
"Birc6",0.552083333333333,0.557042702358187,8.05005537512938,20.4863765619781,42.0991767456955,1.569,1000
"Tef",0.490369047619048,0.51470588235181,17.342556633458,27.3249072096984,43.4497042528574,1.564,1000
"Mpped2",0.34,0.362113402063886,99.9923703134222,85.0824115425892,46.8439356856075,1.552,1000
"Fermt2",0.496,0.50359242325263,99.9921521186609,87.3548369472402,53.2313497714455,1.531,1000
"Gm9895",0.8,0.788373610286107,99.9950960501774,87.3568512161725,53.2313497714455,1.531,1000
"Ankhd1",0.535769047619047,0.527795945062121,16.5832259167868,30.5104066498791,53.8632824599814,1.529,1000
"Ube2k",0.4506,0.441099476439795,40.3161213453171,46.8615449477408,54.1804403133065,1.528,1000
"Cdh8",0.0448571428571428,0.0439921211684679,1.00360754997978e-06,1.00360754997978e-06,55.4610499558056,1.523,1000
"Fbxl20",0.522,0.51447368410395,99.992692896533,88.6041382389194,56.7416595983047,1.52,1000
"Miga2",0.493116666666667,0.488142292491853,69.222032063458,67.7802164697524,57.3872331509382,1.518,1000
"Gdnf",0.1275,0.129075183007375,1.04188152659779e-06,1.04188152659779e-06,59.9803222326841,1.503,1000
"Tnrc6a",0.627399999999999,0.634487350108977,41.6435391951099,50.755908948525,62.5734113144299,1.502,1000
"Rab7",0.475,0.489347536726819,99.9926377803547,90.6789764015872,62.5734113144299,1.502,1000
"Gm16685",0.6985,0.696787148567565,99.9919620992905,91.591169372704,65.1385666849999,1.494,1000
"Elp4",0.445,0.440107671601612,99.9925383302316,92.4834276779028,67.6452851460269,1.486,1000
"Maml3",0.485,0.477995937711718,99.9924241699273,93.4441780232747,70.3458384960302,1.477,1000
"Tshz1",0.65525,0.649898028549831,99.9958713425196,94.035011602937,71.9998362430545,1.471,1000
"Adcy9",0.526,0.533060667925511,99.992431088904,94.3968889556015,73.0235630178514,1.467,1000
"Slc6a6",0.517,0.521174863381396,99.9921849452178,94.6549962879757,73.7494859739212,1.464,1000
"Klhl33",0.593,0.597535934291586,99.9925782997262,94.9007296068939,74.4394000938674,1.461,1000
"Macrod1",0.670500000000001,0.659340659177457,51.9705096041291,62.4241909731602,75.5093200645512,1.456,1000
"Cdc73",0.537,0.537457044384822,99.9926275592778,95.353313136266,75.7113596624915,1.455,1000
"Lncbate10",0.76,0.741046831360825,99.9923375603277,95.5603239867786,76.2937525835108,1.452,1000
"Sqstm1",0.478,0.483804272915236,99.9925292279594,95.6267256196682,76.4800158003288,1.451,1000
"Rad51b",0.384,0.383184011026963,99.9923296883338,95.6265890925559,76.4800158003288,1.451,1000
"Zbed5-ps",0.5565,0.57625948930296,99.9922909568875,95.7549355514844,76.8408273725836,1.449,1000
"Tmem182",0.475,0.479916897506925,99.9926534464693,96.052098793554,77.6753524073114,1.444,1000
"Ambra1",0.532416666666667,0.521859819276636,36.590850249963,52.8338986140055,78.1306243219802,1.441,1000
"Pdss2",0.5035,0.491666666667078,99.9923256137381,96.2652063349291,78.2749537551861,1.44,1000
"Rock1",0.654666666666667,0.660153524073701,51.6334953940471,63.5010943978939,79.184223881268,1.433,1000
"Nr1d2",0.575583333333333,0.568435754189949,25.0579087459084,45.3590148833288,79.3000693914848,1.432,1000
"Gm31013",0.406000000000001,0.407017543859872,99.9925446611642,96.8853965165058,80.0176705944492,1.425,1000
"Cdh20",0.352,0.356289529164196,99.9925922050267,96.9481308711005,80.1939035333672,1.423,1000
"Comt",0.585,0.588401697312591,99.9926436648956,97.1786280725631,80.841651735955,1.414,1000
"Auh",0.4635,0.464260438985852,99.9919898987257,97.1989058807313,80.8999028181153,1.413,1000
"Rab3gap1",0.541,0.536654803846834,99.9926164386495,97.3339303372155,81.2782045421083,1.405,1000
"Smim14",0.424,0.43030736240171,99.9926870227599,97.4026335703239,81.4711696065496,1.399,1000
"Gm56984",0.5092,0.517167381974117,99.9959132739807,97.4139491316443,81.4967693697474,1.398,1000
"Xrn1",0.506,0.495347172512659,99.992621859429,97.4201945481151,81.5206526984631,1.397,1000
"Osbpl6",0.5575,0.541337167505392,99.995804422615,97.4617456676964,81.6313180757746,1.391,1000
"Kat2b",0.53,0.530597551948784,99.9928036767963,97.4689228171549,81.6572612023064,1.389,1000
"Tmod1",0.5335,0.538572458410181,99.991998159873,97.4759539369519,81.6785722964107,1.387,1000
"Setd2",0.441666666666667,0.446531791907517,99.9919694846353,97.484617775578,81.702978466823,1.384,1000
"Il15ra",0.425,0.41811594202899,99.9926833253703,97.4926375552704,81.7241464970893,1.38,1000
"Atp11a",0.423,0.426181818181825,99.992805552447,97.4977576059564,81.7383021200238,1.375,1000
"Cipc",0.507,0.515283842794556,99.9926277925913,97.4982994362772,81.7401668617722,1.374,1000
"Apbb2",0.733333333333333,0.724163027591783,41.5674362452432,57.5231683775654,81.7401668617722,1.374,1000
"Galnt17",0.527,0.530014641281085,99.9928308175566,97.5037334735824,81.7550496109215,1.366,1000
"Deptor",0.1315,0.132547865108114,71.7696845270611,78.2075351771691,81.7954540701804,1.358,1000
"Sdhb",0.548,0.567846607669607,99.9928438374964,97.5246700308181,81.8138699257533,1.356,1000
"Tpp2",0.518,0.515867158651457,99.992820577744,97.5285183704895,81.8247309953592,1.355,1000
"Ddx50",0.575,0.574389341228722,99.9928641450801,97.5485514063407,81.8809530820166,1.351,1000
"Afg2a",0.462,0.461024498886425,99.9927974000854,97.5770896023949,81.9612923438452,1.347,1000
"Pparg",0.493,0.513754646839952,99.9926443503846,97.5950484623036,82.012062755735,1.345,1000
"Eya3",0.547,0.544303797060018,99.9927902918222,97.6160277485043,82.0707475485048,1.343,1000
"Eprs1",0.423,0.434102755026071,99.9926699202538,97.6159453890101,82.0707475485048,1.343,1000
"Cpeb1",0.5955,0.601043997017158,99.9956107353109,97.6418830164712,82.1379937505785,1.341,1000
"Best3",0.9593,0.959671396564589,0.0186409026536078,29.2637932330875,82.2144585346399,1.339,1000
"Fbxw4",0.482,0.489917849141555,99.9927545455587,97.6671341466541,82.2144585346399,1.339,1000
"Nsd3",0.44,0.442782348541515,99.9928606416112,97.6979296768905,82.3008099881618,1.337,1000
"Ppp4r1",0.445,0.443862275449104,99.9928976793076,97.7147109927403,82.3479051821105,1.336,1000
"Gipc2",0.735,0.731835205961142,99.9926266075126,97.7322519386358,82.397727949174,1.335,1000
"Ltbp1",0.615333333333333,0.618904726181537,99.9952794404342,97.771219369754,82.5021501922605,1.333,1000
"Slc25a33",0.473,0.481954887218039,99.9925904932008,97.8262946575636,82.662118651198,1.33,1000
"Rsrc1",0.533,0.515813252456621,99.9929369811169,97.8651458593002,82.7706494929265,1.328,1000
"Gm33474",0.4685,0.469079939668174,99.9938648917989,97.9048530062987,82.8804679772619,1.326,1000
"Rcsd1",0.498666666666667,0.499244712990947,99.9954460135488,97.9453968664219,82.9913819949528,1.324,1000
"Pcm1",0.4935,0.493181818183471,99.9954087881939,98.0251863939833,83.2157140886334,1.32,1000
"Slc27a1",0.65775,0.6537585421408,41.5929090847459,58.1259425056736,83.3853682701334,1.317,1000
"Rasa1",0.5005,0.498098859315594,99.995361899603,98.1258584670241,83.4987583104467,1.315,1000
"Eif4g1",0.511666666666667,0.508771929820407,99.9953677697566,98.2064598636861,83.7252894087576,1.311,1000
"Hibch",0.63,0.6305343511449,99.992741006576,98.2247384071063,83.7817154806998,1.31,1000
"Smurf2",0.4625,0.465240641807717,99.995471302821,98.2466337292188,83.8380050175274,1.309,1000
"Cul5",0.317,0.311926605515125,99.9928539268599,98.2648118391673,83.8941307536981,1.308,1000
"Ptp4a2",0.4795,0.479724560064348,99.9954457343521,98.2864860788115,83.9500652294143,1.307,1000
