"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"Sipa1l3",0.466666666666667,600,-0.186700714193139,-0.000553852129655752,0.416,1
"Rnf121",0.511666666666667,600,0.0806685598745994,-0.000460132266823621,0.586,1
"Mrpl24",0.539166666666667,600,0.187278568192582,0.0219517258540236,0.978,1
"Gm15347",0.481666666666667,600,-0.134092895587284,-0.000506736477177583,0.776,1
"Uqcr11",0.476666666666667,600,-0.143491593589532,-0.00047589894381872,0.618,1
"Setbp1",0.44711994949495,600,-0.325473424137306,48.2160727902979,1,1
"Rab30",0.461230158730159,600,-0.319177483871328,4.5755403048023,1,1
"Nsd3",0.54,600,0.214399630582917,-0.0304346347672322,0.318,1
"Bri3",0.32,600,-1.06384648202463,-0.000768324082287108,0.34,1
"Rgs13",0.543333333333333,600,0.336107030057124,0.00180194134742351,0.18,1
"Myom1",0.596040877611128,600,0.545968369105292,3.53144682845516,0.192,1
"Rnf103",0.505833333333333,600,0.00882385038700517,0.021884088327738,0.974,1
"Gm48606",0.403333333333333,600,-0.631938117101804,0.000510140156166017,0.192,1
"Zc3h13",0.536666666666666,600,0.26023577248112,-0.00489599831365695,0.722,1
"Gipc2",0.803333333333333,600,1.95641073145232,0.487608566205324,0.856,1
"Fmnl2",0.578333333333333,600,0.427796729994186,-0.0498043839193087,0.52,1
"Yy1",0.5,600,-0.0174345933360214,-0.00063824782824895,0.734,1
"Gm47271",0.648333333333333,600,0.909802191028421,-0.000610595566172378,0.66,1
"Mef2a",0.654412698412698,600,1,2.42084655814244,1,1
"Mtres1",0.556666666666667,600,0.360452361513241,-0.000947389682721678,0.686,1
"Vps35l",0.623333333333332,600,0.726865004197237,-0.000807799681524557,0.512,1
"Lncppara",0.575,600,0.426700416804424,0.00095087479672884,0.58,1
"1810062O18Rik",0.575,600,0.421264073643731,-0.00079786545177285,0.352,1
"Pex26",0.561666666666667,600,0.355094958822562,-0.000941494957373834,0.472,1
"Gpsm1",0.423888888888889,600,-0.41264695185385,0.020438206035351,0.978,1
"Dennd4a",0.346666666666666,600,-0.917211401286238,-0.0017080820555293,0.61,1
"Mthfsl",0.376666666666667,600,-0.703606997219777,-0.000472724095402555,0.266,1
"Gm15910",0.595833333333333,600,0.556393348524384,0.0217030989835507,0.976,1
"Tnfsf13b",0.22,600,-1.8512425660586,-0.000564547538942861,0.682,1
"Ctdsp2",0.503333333333333,600,0.00445964819069966,-0.000516463872827444,0.372,1
"Pml",0.513333333333333,600,0.0429405222169549,-0.000772778917678352,0.21,1
"Rab11fip2",0.423333333333333,600,-0.445625819112267,-0.0229834838496004,0,0
"Pcmtd2",0.5,600,0.0404142684459077,-0.000128547602628259,0.744,1
"4930412C18Rik",0.951944444444444,600,4.29067716090292,-73.8214619364223,0,0
"Utp20",0.535,600,0.257356093591279,-0.00051183130813115,0.818,1
"Parp8",0.46,600,-0.318055085740156,-0.0656500142271739,0.664,1
"Zpbp",0.441666666666667,600,-0.21459405077604,-0.000837450087487923,0.018,0.3
"Wasl",0.375833333333334,600,-0.85029327797634,0.285817305743024,0.994,1
"Ints7",0.651666666666667,600,0.861869081136507,-0.000484399364097499,0.146,1
"Mbd1",0.35,600,-0.793863469421472,-0.027228140250827,0.274,1
"Mrpl42",0.605,600,0.624919282146544,-0.000943444063238985,0.444,1
"Ptp4a2",0.518333333333333,600,0.194087052116303,-0.0463684764994241,0.632,1
"Plekha7",0.445,600,-0.226544064606915,-0.00284390457699146,0.11,1
"Zmym5",0.486666666666667,600,-0.101613736626646,-0.0135766603662546,0.572,1
"Tmem87a",0.478333333333333,600,-0.0797271924707338,0.00128489779183383,0.744,1
"Sulf1",0.411666666666667,600,-0.426264754702099,-0.0007221033409337,0.076,0.95
"Adra1a",0.355389665889666,600,-0.716299958223517,-184.498460400441,0,0
"Sptlc1",0.516666666666667,600,0.0925121387895375,-0.000260811116959303,0.494,1
"Nsd2",0.633333333333333,600,0.83384281224509,-0.00062158903352838,0.836,1
"Ddit3",0.515,600,0.125853164011009,-0.0271537715309478,0.556,1
"Pam",0.299382337619393,600,-1.14509314846238,-56.0190163624069,0,0
"Cyth3",0.538333333333333,600,0.255500733148386,-0.00103740601792879,0.654,1
"Lima1",0.655,600,0.91328836680667,-0.000835226612082351,0.466,1
"Ube2k",0.470555555555556,600,-0.216656051787304,0.889232258502716,1,1
"Gm56984",0.538333333333333,600,0.221888423063762,-0.0639887516384761,0.434,1
"Mdm1",0.215,600,-1.8833037752909,-0.000646143756341644,0.582,1
"Bik",0.703333333333333,600,1.22663564510379,-0.000450687704471875,0.316,1
"Nr6a1",0.47,600,-0.105027477064401,-0.0595798786755495,0.242,1
"Cyp27a1",0.556666666666667,600,0.413937464882515,-0.0108203894187113,0.778,1
"Stxbp3",0.415,600,-0.541530712720823,-0.000892513171038445,0.788,1
"Arl5a",0.531666666666667,600,0.20021218648767,-0.000698677428147221,0.684,1
"2310069G16Rik",0.473333333333332,600,-0.148614495196903,0.000568620066815129,0.602,1
"Atp5mk",0.575,600,0.451153460528962,-0.000754583693719724,0.676,1
"Gm16793",0.636666666666667,600,0.788190917521378,-0.000705436484338406,0.346,1
"Wipi2",0.545,600,0.238786859587117,-0.000575682793851229,0.312,1
"Cnep1r1",0.671666666666667,600,1.00971515483321,-0.000676821350225509,0.314,1
"Dync2h1",0.555,600,0.314108590428063,-0.000612474649926753,0.442,1
"Txnrd1",0.558333333333333,600,0.341720821635923,-0.00412499091663676,0.596,1
"Ctsd",0.5525,600,0.309855262586788,0.0219691100079444,0.99,1
"Oser1",0.546666666666667,600,0.282176299533964,-0.00039330942252036,0.694,1
"Leprotl1",0.451666666666667,600,-0.313157885259628,-0.000716165941355484,0.832,1
"Nmt2",0.455,600,-0.322892785689532,-0.000751027865248943,0.862,1
"H3f3a",0.488333333333333,600,-0.0433274316641014,-0.000717083259189621,0.234,1
"Gm19689",0.648333333333333,600,0.91253715874966,-0.000794201412816165,0.702,1
"Calcoco1",0.418333333333333,600,-0.473713406606451,-0.000357454209733987,0.538,1
"Parn",0.488333333333333,600,-0.108852140937229,-0.000666574829210731,0.798,1
"Wdr36",0.508333333333334,600,0.00413973036092374,-0.00102188052545671,0.192,1
"Creb5",0.496666666666667,600,0.0322239699857401,-0.0304647233386959,0.392,1
"Hat1",0.523333333333333,600,0.16208424822513,-0.000931261553773766,0.652,1
