N,AR,tot_gene_mean,tot_gene_variance,alpha,beta,bb_mu,bb_theta,phi,id,theta_smoothed,thetaCorrected,theta_common,resid,AR.1,N.1,log2FC,loglik0_disp,loglik1_disp,llr_disp,pval_disp,padj_disp
41,0.5081300813008129,1.292682926829268,0.31219512195121935,4.910570948523423e-4,5.099439061486596e-4,0.4905660377574895,998.9999999999991,1.3983942537356222,1,741.8412794796234,865.0772235789761,741.8412794796234,257.1587205203757,NA,41,-0.054447784022376045,-68.39985953622552,-69.32038100545023,0.9205214692247097,1,1
51,0.5297385620915033,1.8823529411764706,1.7458823529411749,0.06505876299501392,0.06240330328093173,0.5104166666666666,7.845471434890097,1.7864945844550666,2,2.265146202712718,4.462365540123728,2.265146202712718,5.58032523217738,NA,51,0.060120992437570964,-53.05840314950359,-56.96751187000842,3.9091087205048325,1,1
75,0.49668253968253967,2.3866666666666667,3.753873873873876,0.9473106396693991,0.936784966395989,0.5027932959557693,0.5307586285859077,1.4811507355863758,3,0.7574586653320404,0.6974893081046706,0.7574586653320404,-0.2267000367461327,NA,75,0.016119665363276692,-85.61746180674001,-84.9078858966662,-0.7095759100738093,0,0
50,0.3933333333333333,1.36,0.31673469387755093,4.268974857210206e-4,5.741035152799812e-4,0.4264705882352992,998.9999999999991,1.3634109333517586,4,295.5465917924824,572.8720592268542,295.5465917924824,703.4534082075168,NA,50,-0.4274212237346764,-85.20342364242286,-91.13894291319718,5.935519270774321,1,1
68,0.4084733893557423,2.2941176470588234,2.6584723441615448,1.1317425868332052,1.5033595531646438,0.42948717989129975,0.3794919311935348,1.3550849076786664,5,0.8597092458071639,0.706993386664828,0.8597092458071639,-0.4802173146136291,NA,68,-0.4096442405086258,-77.62497931440008,-75.77564603538589,-1.8493332790141892,0,0
65,0.5492307692307692,1.7692307692307692,0.867788461538461,0.5235281339897426,0.4321184598067421,0.547826086953263,1.0464119335447146,1.3932014702989313,6,4.203642966847219,3.1496476789413923,4.203642966847219,-3.157231033302504,NA,65,0.2768402053588239,-84.10266866521626,-79.74085904436544,-4.361809620850821,0,0
73,0.3493803000652315,2.4794520547945202,3.1419330289193317,0.3275543839630685,0.5707386977684556,0.3646408846116058,1.1132224218764197,1.7817168679100632,7,0.6846972706738897,0.8710385914636926,0.6846972706738897,0.42852515120253,NA,73,-0.801095931585922,-79.36347903145361,-80.39955290785804,1.03607387640443,0.94,1
75,0.4809225589225589,2.1333333333333333,2.9279279279279264,0.2671116646635837,0.26051631491898486,0.5062499999998263,1.8952747744559475,1.7425685927952697,8,1.1025880627172073,1.441628611022473,1.1025880627172073,0.7926867117387402,NA,75,0.036069254707522314,-82.06292329522782,-84.16152420790341,2.098600912675593,1,1
45,0.6851851851851852,1.4222222222222223,0.4767676767676768,0.20779704825062134,0.08131188849817703,0.7187499998700231,3.458903800226979,1.3251596452588195,9,133.07696715762245,88.44377871786605,133.07696715762245,-129.61806335739547,NA,45,1.3536369546146998,-58.33554046340471,-55.91839853767389,-2.4171419257308244,0,0
45,0.03333333333333334,1.6222222222222222,0.5131313131313132,41095.891172267744,958904.1088277323,0.041095891172267744,1e-6,0.3884538277133242,10,NA,1e-6,13.63235556362973,-13.63235456362973,NA,45,-4.544320516223809,-17.497246225196925,-10.433595610782504,-7.063650614414421,0,0
97,0.5630647130647131,3.3711340206185567,7.089991408934709,0.5958643240515972,0.6295924933375368,0.48623853211009166,0.8160222260059108,2.0654215503900577,11,0.3819976682993345,0.5599894539826034,0.3819976682993345,0.4340245577065763,NA,97,-0.07943446749440508,-127.79514673105082,-129.13996639773922,1.3448196666883945,0.74,1
64,0.4114583333333333,1.78125,1.189484126984127,4.30254816219729e-4,5.707461847812729e-4,0.4298245614035089,998.9999999999991,1.8189735766310264,12,3.895190618909222,381.91740983341913,3.895190618909222,995.1048093810899,NA,64,-0.40765796891324646,-66.15665987914758,-111.66378062657522,45.507120747427635,1,1
79,0.46962025316455697,1.9493670886075951,1.4076598506978293,0.5888408754774649,0.6365847301447514,0.4805194805591465,0.8160430102097016,1.4263397111692175,13,1.7218032566872017,1.4372161955099272,1.7218032566872017,-0.9057602464775001,NA,79,-0.11247472925841273,-91.95872909662985,-89.50538836877142,-2.453340727858432,0,0
47,0.3525835866261398,1.9148936170212765,1.818686401480112,0.33864686579667935,0.4428459014264265,0.4333333333333335,1.2796023737408604,1.5133339875249978,14,1.9676335977422814,1.774205352146648,1.9676335977422814,-0.688031224001421,NA,47,-0.3870231231092476,-51.529200334216796,-50.809356973282085,-0.7198433609347106,0.02,0.040516252390057364
35,0.5589002267573696,4.057142857142857,8.408403361344538,2.48997686664585,1.8751677639406719,0.5704225351890081,0.22908748383570401,1.570341225745772,15,0.2814243635873116,0.2712538875242383,0.2814243635873116,-0.052336879751607585,NA,35,0.40911266532173873,-47.95612907054462,-47.84801853538143,-0.10811053516319191,0.04,0.08026515151515153
