"","AR","N","log2FC","llr","pval","padj"
"1600010M07Rik",0.508130081300813,41,-0.0544477840223765,-1.85964441898263,0.0537872752948224,0.20610350153658
"1700025G04Rik",0.529738562091503,51,0.0601209924375707,5.20251499542481,1,1
"2210408F21Rik",0.49668253968254,75,0.0161196653632769,5.52428834152934,1,1
"2610037D02Rik",0.393333333333333,50,-0.427421223734676,-6.28098168407648,0.000393677922823919,0.00391950644232694
"2610307P16Rik",0.408473389355742,68,-0.409644240508625,-0.622793348833511,0.264397071159857,0.736212081192822
"4632427E13Rik",0.549230769230769,65,0.276840205358825,-14.0765405104212,1.12089093467215e-07,6.25044181729021e-06
"4732440D04Rik",0.349380300065232,73,-0.801095931585922,0.698828430039015,1,1
"5031425E22Rik",0.480922558922559,75,0.0360692547075219,11.2805858839806,1,1
"6820431F20Rik",0.685185185185185,45,1.3536369546147,-4.29162503623952,0.00339269273731554,0.0218514161409472
"9330159M07Rik",0.0333333333333333,45,-4.54432051622381,-7.06604567805311,0.000170411629184118,0.00200612356800637
"9530026P05Rik",0.563064713064713,97,-0.0794344674944049,1.61460628603619,1,1
"AW554918",0.411458333333333,64,-0.407657968913246,34.5199016376568,1,1
"Aak1",0.469620253164557,79,-0.112474729258413,6.98355550096996,1,1
"Abca1",0.35258358662614,47,-0.387023123109247,3.01597662525158,1,1
"Abca8a",0.55890022675737,35,0.409112665321739,-0.267494008163382,0.464517309852451,1
"Abca8b",0.604256854256854,22,0.84799690655495,1.52757372161352,1,1
"Abca9",0.605263157894737,19,0.938599455335857,10.4834813284725,1,1
"Abcc1",0.411458333333333,32,-0.415037499278844,-2.70260690480718,0.0200766891689306,0.0947494528930153
"Abcc5",0.4375,56,-0.14086253583985,-0.962191832471774,0.165374212188522,0.510084360447568
"Abcd3",0.550724637681159,46,0.285402218862248,-3.52985685987855,0.00788365948697995,0.0440777690050409
"Abhd17b",0.357142857142857,35,-0.632268215499513,-2.25146986188863,0.033836635466074,0.143975563358656
"Abhd18",0.418736383442266,51,-0.495957494662411,13.252990177865,1,1
"Abi1",0.653325339270973,91,1.17833724125851,0.286248241874318,1,1
"Abi3bp",0.519557823129252,21,-0.398549376490275,4.46471573130245,1,1
"Abl2",0.566666666666667,40,0.106915203916512,2.10705314026126,1,1
"Ablim1",0.497190766038974,125,-0.055817214633874,-1.69123217052859,0.0658934615792481,0.240318673832612
"Ablim3",0.609375,32,0.956931278108114,2.5292158601207,1,1
"Abra",0.392617292617293,37,-0.500428990509489,13.5025916909353,1,1
"Abtb2",0.485363765587646,67,0.309684499132615,0.45843122917141,1,1
"Acaca",0.366666666666667,35,-0.68805599368526,-0.713790737648743,0.232159548842306,0.665061630789264
"Acacb",0.476719248493442,62,-0.0483630215613993,0.374154801974811,1,1
"Acadl",0.443262411347518,47,-0.041820175694627,17.0300060759306,1,1
"Acadm",0.572072072072072,37,0.362570079384708,-1.55455759302846,0.077855244913343,0.273137854257241
"Acadsb",0.647435897435897,26,0.584962500721156,-8.11780291835181,5.59329324557144e-05,0.000811793725162047
