"","AR","N","log2FC","llr_var","pval_var"
"Xdh",0.798245614035088,19,1.16349873228288,-196.316841646444,2.21068112191622e-87
"Xirp2",0.467543859649123,19,0.166009951438929,-269.454477931331,3.25677157372189e-119
"Xpo1",0.552083333333333,16,0.387023123109247,10.4322572551673,1
"Xpo4",0.512820512820513,13,0.299560281858908,-669.841974157252,2.68807998263816e-293
"Xpo6",0.402777777777778,12,0,-3292.85206263499,0
"Xpo7",0.41025641025641,13,-0.302562770020431,-3179.22210537284,0
"Xpr1",0.423611111111111,12,-0.584962500721156,-2295.03479407431,0
"Xrcc4",0.476041666666667,16,-0.296981737757132,-3261.58135686049,0
"Xrn1",0.496875,32,-0.271302021817394,2816.69772586473,1
"Xrn2",0.452380952380952,14,-0.334419039070559,-25.6204039065387,8.17024188464387e-13
"Yap1",0.494444444444444,15,0.263034405833794,-3021.89544077511,0
"Yes1",0.505952380952381,28,0.0280143761695966,1840.9087505336,1
"Yipf7",0.638888888888889,12,0.415037499278844,-2491.55783794145,0
"Ythdc1",0.490196078431373,17,0.0395283641866375,-179.642990912454,4.02772477008743e-80
"Ythdf3",0.53307859940513,49,0.194647430853544,2957.43674222864,1
"Ywhae",0.474666666666667,25,0.0794344674944052,-422.642553708019,7.70188954544391e-186
"Ywhag",0.446428571428571,14,0.228268987673117,-2963.66821876881,0
"Ywhaq",0.361111111111111,24,-0.745427172914402,-74.9381797153505,1.84495037771816e-34
"Ywhaz",0.470833333333333,28,-0.334419039070559,3061.17632900034,1
"Zbtb16",0.500865048304286,97,0.0467482591914792,3565.71851897163,1
"Zbtb38",0.423223304473304,44,-0.700439718141092,2924.81505395759,1
"Zbtb46",0.504347826086956,23,0,-16.9363438418068,5.88389263672598e-09
"Zbtb7c",0.468611111111111,30,-0.349942471056959,2972.79222002707,1
"Zc3h13",0.741666666666667,10,0.819427754358179,-2775.76536298932,0
"Zc3h7a",0.424122807017544,19,-0.256339753259786,-48.3000116312373,8.48472808763795e-23
"Zcchc14",0.454166666666667,20,-0.038474147814636,-31.305645155081,2.51805811962107e-15
"Zcchc7",0.391932957393484,76,-0.455451767724752,3111.4111830911,1
"Zdhhc14",0.410251322751323,24,-0.328054197684204,3029.51111751319,1
"Zdhhc20",0.464285714285714,14,-0.280107919192735,-3144.08725888311,0
"Zeb1",0.705479379775154,71,1.1716113780702,3228.58826765669,1
"Zeb2",0.45485347985348,26,-0.230297619421794,2603.14766696899,1
"Zfand3",0.529835290280496,73,0.259519921657557,3057.14123302392,1
"Zfand5",0.430555555555556,12,0.0473057147783571,-2848.13333829461,0
"Zfand6",0.477272727272727,33,0.250543461650597,3035.04342505484,1
"Zfc3h1",0.617340067340067,33,0.511899038531433,3063.87792020102,1
"Zfhx3",0.397619047619048,14,-0.041820175694627,-2983.79696524626,0
"Zfp106",0.540909090909091,11,0.169925001442312,-3099.02317241006,0
"Zfp148",0.45952380952381,35,-0.388565287917652,2854.97798615398,1
"Zfp236",0.8,10,1.54432051622381,-3009.40570392181,0
"Zfp280d",0.513888888888889,12,-0.103093492964103,-3516.49060658332,0
"Zfp292",0.430555555555556,12,-0.383328639551505,-3532.85430112191,0
"Zfp36",0.393939393939394,11,-0.395928676331139,-3154.39462981218,0
"Zfp366",0.368333333333333,10,-0.308122295362332,-3026.70327006201,0
"Zfp385b",0.363636363636364,11,-0.556393348524385,-3907.58573505985,0
"Zfp407",0.528597308488613,46,0.198779864114498,2976.56605450821,1
"Zfp445",0.416666666666667,22,-0.270089163367744,-63.9550965577755,1.174385247519e-29
"Zfp451",0.515151515151515,11,0.383328639551505,-5061.01510605669,0
"Zfp512",0.75,10,1.44745897697122,-3085.32729060561,0
"Zfp521",0.471744097287576,69,-0.0919224894410391,3246.8460352484,1
"Zfp608",0.487179487179487,13,0.146841388329271,-3077.42578388718,0
"Zfp609",0.553787878787879,22,0.0565835283663674,-49.1839018380256,3.47462831939625e-23
"Zfp62",0.46969696969697,11,-0.881355503501381,-0.30704006797805,0.433255689776157
"Zfp638",0.562777777777778,20,0.549338590990435,41.1561299927907,1
"Zfp644",0.521604938271605,27,0.120294233717712,2996.81981375909,1
"Zfp704",0.282051282051282,13,-0.956931278108114,-3081.35284033384,0
"Zfp710",0.520634920634921,21,-0.131244533278253,-28.1201395632738,6.41341314437139e-14
"Zfp809",0.327261904761905,20,-1.29373120305671,-17.8370254070974,2.33250345399269e-09
"Zfp827",0.383333333333333,10,-0.295455883526171,-4158.04474586895,0
