"term","estimate","se","z","p","gene"
"sexM",0.437013459696841,0.586520359045282,0.745095124077529,0.46133405866277,"4933406I18Rik"
"sexM",0.120627987788614,0.664198532580426,0.181614354551449,0.857193752030835,"5031425E22Rik"
"sexM",-0.058166173675313,0.31383930418382,-0.185337441486438,0.85350810079441,"Abca1"
"sexM",2.70805020110215,1.05285558035547,2.572100344653,0.0147974472168023,"Abca9"
"sexM",0.234839591077401,0.495786729597112,0.473670586681973,0.637680241219942,"Abi1"
"sexM",2.35137525716346,1.04812536269939,2.24341032174588,0.0321566018113941,"Abl2"
"sexM",-0.230523658512627,0.543272470587563,-0.424324203770734,0.674958665813767,"Ablim1"
"sexM",0.174353386974288,0.507816609014283,0.343339276186186,0.73328654341329,"Acer3"
"sexM",0.492476483754527,0.504188381530744,0.976770790035543,0.33441099604094,"Actr2"
"sexM",0.201164637689334,0.563169791812143,0.35720068905336,0.723149244330249,"Actr3"
"sexM",0.318453731118535,0.826655692048579,0.385231401878281,0.703324188203826,"Adam19"
"sexM",-0.606135802810989,0.644440427971437,-0.940561418095661,0.354698839891282,"Adam9"
"sexM",-0.0357891078515856,0.563376750976463,-0.0635260645554768,0.949769000790109,"Adgre1"
"sexM",0.0671393028376358,0.589946625994148,0.113805723906796,0.909990966660572,"Adgrg6"
"sexM",0.0339015516733953,0.500033426231055,0.0677985708454021,0.946275545673249,"Aff1"
"sexM",1.30625164484556,0.632671422768498,2.06466041903639,0.0460169313989112,"Aftph"
"sexM",0.175731747105829,0.646935850076061,0.271637051935162,0.787411055959587,"Agfg1"
"sexM",-0.108009523680737,0.586373925474613,-0.184199056247793,0.854863154506716,"Agmo"
"sexM",-0.0451204349033651,0.560406581838466,-0.0805137490629452,0.936314976547825,"Ago3"
"sexM",0.0794641713542073,0.66015148427252,0.120372631505595,0.904917880339067,"Agps"
"sexM",0.864997437486604,0.58600517683846,1.47609180204401,0.147748773986072,"Ahnak"
"sexM",-0.927340568058205,0.784475772456877,-1.18211498763549,0.245608233763903,"Aig1"
"sexM",1.37582306016795,0.893348831091503,1.54007372292294,0.140031871194554,"Airn"
"sexM",0.644357016390514,0.450668260680514,1.4297812218183,0.15925679023367,"Akap13"
"sexM",1.22199130982859,0.643237043089335,1.89975270074561,0.0674514503184513,"Akt3"
"sexM",-1.08695034892019,0.511048852826316,-2.12690106417203,0.037928996919236,"Alcam"
"sexM",-0.389716751135838,0.701388139761453,-0.555636357450218,0.582323689681216,"Alpk1"
