"gene","converged","iter","null_dev","deviance","df_null","df_resid","r2_mcfadden"
"4933406I18Rik",TRUE,3,56.9148980553554,56.2177518793273,35,34,0.012248922511467
"5031425E22Rik",TRUE,4,46.7786590569472,46.7384621217452,29,28,0.00085930071559015
"Abca1",TRUE,4,149.570605194963,149.513945349524,70,69,0.000378816715796204
"Abca9",TRUE,5,49.3270112126052,38.1783852561853,34,33,0.226014625300691
"Abi1",TRUE,4,101.423945335696,101.110560339495,54,53,0.00308985215634749
"Abl2",TRUE,5,44.7312776464921,37.650089340946,32,31,0.158305075958441
"Ablim1",TRUE,3,37.0365086518634,36.8317881249569,26,25,0.00552753308447307
"Acer3",TRUE,3,61.8076872259661,61.662834957309,38,37,0.00234359632528336
"Actr2",TRUE,3,58.0739387027275,57.0844266496853,42,41,0.0170388314473965
"Actr3",TRUE,3,46.0144253243599,45.8795673733575,35,34,0.00293077551336951
"Adam19",TRUE,4,50.2752114025333,50.0489032553614,26,25,0.00450138628677121
"Adam9",TRUE,3,45.2343690832101,44.2065867150165,30,29,0.022721271215322
"Adgre1",TRUE,4,51.0693625499173,51.0643300411575,31,30,9.85426194587413e-05
"Adgrg6",TRUE,4,76.4740516401993,76.4542910463202,39,38,0.000258396063178234
"Aff1",TRUE,3,65.4928466041489,65.4873911459917,42,41,8.32985347266613e-05
"Aftph",TRUE,3,64.0917939253838,58.5916028310807,38,37,0.0858173996612802
"Agfg1",TRUE,4,66.5700062147074,66.4709566954392,38,37,0.00148790010547284
"Agmo",TRUE,3,81.8381600608573,81.7822488952059,38,37,0.000683191870514133
"Ago3",TRUE,3,49.0419310717196,49.0348066052469,34,33,0.000145272959628739
"Agps",TRUE,4,52.5434690452119,52.5260017902818,34,33,0.000332434368105927
"Ahnak",TRUE,4,73.0751827132594,70.0798476344281,41,40,0.0409897720076149
"Aig1",TRUE,4,67.767981566419,65.4438500012153,34,33,0.0342954225798487
"Airn",TRUE,4,62.932878358952,56.7168811305399,20,19,0.0987718564683739
"Akap13",TRUE,4,82.4038587194049,79.8438487889237,49,48,0.0310666268578313
"Akt3",TRUE,4,53.7806203501521,48.7741786138962,30,29,0.0930900704316961
"Alcam",TRUE,4,245.953228344693,230.551917076882,56,55,0.0626188620148
"Alpk1",TRUE,4,50.212294116331,49.8008824831003,33,32,0.0081934442644167
"Ambra1",TRUE,4,47.0495688830522,40.2235605482396,33,32,0.145081208964518
"Ank2",TRUE,4,68.2999552186262,67.5999205374623,41,40,0.0102494164003929
"Ankhd1",TRUE,4,69.6585963137596,68.0874638483214,42,41,0.0225547534486844
"Ankrd11",TRUE,4,86.5416473222573,86.3876580228106,59,58,0.00177936640000931
"Ankrd17",TRUE,4,86.5276982850616,86.5191535434365,53,52,9.87515188133337e-05
"Ankrd33b",TRUE,4,49.5638663224249,46.8617050695781,37,36,0.0545187745295866
"Ankrd44",TRUE,3,76.7210228044144,74.1998338743741,51,50,0.0328617742293085
"Anks1",TRUE,4,70.0146797256716,70.0146797256717,48,47,-4.44089209850063e-16
"Ano6",TRUE,3,92.2185173895827,86.7948787684545,55,54,0.058812901949136
"Antxr2",TRUE,3,72.0097361092726,68.626228214703,41,40,0.0469868114699834
"Aoah",TRUE,3,73.5473608349416,73.5409971360286,42,41,8.65251837829373e-05
"Aopep",TRUE,4,88.7292597387128,76.5441964028745,56,55,0.137328581030886
"Ap2a2",TRUE,3,90.4235720157507,88.2602754263711,50,49,0.0239240337575114
"Ap2b1",TRUE,4,57.4429389247221,53.009099976431,37,36,0.0771868402154967
"Ap3b1",TRUE,4,64.3224622148408,64.2094046656054,38,37,0.00175766824438139
"Apaf1",TRUE,3,57.1009248260966,57.0904340623397,31,30,0.000183723184674967
"Apba1",TRUE,4,68.5907739507207,66.1842726450118,27,26,0.0350849125487042
"Apc",TRUE,3,49.5435410160667,49.3472829160991,28,27,0.00396132565300289
"Apoe",TRUE,18,47.4636239975956,36.6621900649376,41,40,0.227572886832351
"App",TRUE,4,144.326042996398,139.826191162263,71,70,0.0311783773788311
"Arb2a",TRUE,3,81.9168512649595,81.1294526233441,55,54,0.00961216928454145
"Arfgef1",TRUE,4,49.2825711076923,49.1501970881032,36,35,0.00268602097280701
"Arhgap10",TRUE,3,38.1824774214742,37.8938896725688,36,35,0.00755812006957657
"Arhgap12",TRUE,4,40.4470604249096,37.9829792021315,26,25,0.0609211447480268
"Arhgap15",TRUE,3,47.5187095450456,46.4438864569194,35,34,0.0226189452200356
"Arhgap18",TRUE,3,63.9437936802651,63.4563204411625,41,40,0.00762346446849971
"Arhgap26",TRUE,3,84.34387605526,82.4887870123149,49,48,0.0219943537066014
"Arhgef12",TRUE,4,63.1171402733708,61.8846664410429,38,37,0.019526769226076
"Arhgef3",TRUE,4,91.1133924472052,71.6575169269453,43,42,0.213534750465289
"Arid1b",TRUE,4,89.1915051766148,88.7347251039214,51,50,0.00512134055579561
"Arih1",TRUE,3,81.7601714963516,78.9632090272918,56,55,0.0342093517891494
"Arl15",TRUE,4,76.7891876799267,72.8078159324671,45,44,0.0518480774149446
"Arpc2",TRUE,3,49.4792191257309,49.3994150974419,39,38,0.0016128797038244
"Asap1",TRUE,4,80.1775196383189,76.5908687911551,49,48,0.0447338713313052
"Ascc3",TRUE,3,43.3149232683074,43.2277777678665,30,29,0.00201190476319435
"Ash1l",TRUE,3,72.9468417577493,72.9374776435582,42,41,0.000128369014552265
"Asxl1",TRUE,3,44.995730816194,44.9471974988776,27,26,0.00107862049212448
"Asxl2",TRUE,4,43.8286213683473,41.9382351237898,26,25,0.0431313188856702
"Atad2b",TRUE,4,51.5417490134339,48.7533553947458,28,27,0.0540997089167717
"Ate1",TRUE,3,34.891845291816,34.7465019565165,25,24,0.00416553879807491
"Atf6",TRUE,4,39.0740045928929,38.3334381268589,22,21,0.0189529195625029
"Atg10",TRUE,4,44.1931055507231,38.8404319191479,23,22,0.121120106063412
"Atp10d",TRUE,4,39.9500075286507,36.6516292749662,24,23,0.0825626441076143
"Atp13a3",TRUE,4,35.7418905677869,35.5123084279169,19,18,0.00642333509008286
"Atp1b3",TRUE,3,38.3659845082613,38.2490072971551,27,26,0.00304898238909879
"Atp2b1",TRUE,3,67.5863444530245,66.6864931337339,46,45,0.0133140995651284
"Atp6v0b",TRUE,4,56.8366203137662,56.6395728601794,42,41,0.00346691011004907
"Atp8a1",TRUE,3,40.5415206914525,40.4201136523063,28,27,0.00299463456415783
"Atp8b4",TRUE,4,55.5313145733669,55.4861270618357,37,36,0.000813730268739432
"Atp9b",TRUE,4,50.2619854946789,49.9483444733168,34,33,0.00624012398784646
"Atxn1",TRUE,3,87.3158346012501,87.1951585145142,52,51,0.00138206417297715
"Atxn2",TRUE,4,33.463952113663,32.8015317191122,26,25,0.0197950437025741
"Atxn7",TRUE,4,49.8113228791581,49.0465146281203,27,26,0.0153541043849247
"Atxn7l1",TRUE,3,43.994519415489,43.9174632327593,32,31,0.00175149504423289
"B4galt1",TRUE,4,112.402896417406,106.503496852259,54,53,0.0524844087935246
"B4galt6",TRUE,3,51.8087699062628,51.3201624664321,34,33,0.00943097936343062
"Babam2",TRUE,4,49.6527785066614,46.8579918416137,35,34,0.0562866117285422
"Bach2",TRUE,4,32.4109822946816,32.3780012637167,22,21,0.00101758813309183
"Bank1",TRUE,4,73.3284216570091,73.1408299728757,50,49,0.00255823976426028
"Baz1a",TRUE,3,58.4961938973071,58.4847017331316,35,34,0.000196460032863777
"Baz2b",TRUE,3,44.3729704750549,44.2377955289663,35,34,0.00304633529469422
"Bbx",TRUE,4,48.0085346564213,38.6406797051377,27,26,0.195128949848725
"Bcas3",TRUE,4,41.4935567124387,39.8649959720597,25,24,0.0392485212021083
"Bcl2",TRUE,4,45.7244560062978,45.4850215008028,23,22,0.00523646482446938
"Birc6",TRUE,3,72.1046331570619,69.2309491847287,51,50,0.0398543595121497
"Bmp2k",TRUE,3,52.0831183849101,50.1602867133132,33,32,0.0369185204577531
"Bmpr2",TRUE,4,60.3573889282486,58.748692906793,35,34,0.0266528431733196
