"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"9530026P05Rik",0.578947368421053,0.499999999858416,998.999999999999,626.538773975351,7.35144878966018,1.22096159877461,19,3.16301766992051,1.77701604502639,2.00435577585429
"Acta2",0.435897435897436,0.442622950819672,1.92335772797954,1.59118971666304,1.01601946940729,1.82997103914516,26,1.88559072596263,1.7683760963237,1.79874441988837
"Actn1",0.328125,0.307692307692308,6.92524178100436,12.803510430655,22.070873131418,0.865021688751132,16,1.56200098364887,1.71337738437186,1.68480281616957
"Acyp2",0.15,0.133333333969535,0.00720560353544061,0.151708594260338,0.383151080799029,0.501992334919682,10,1.0051100387047,1.34188249783737,1.29541673526185
"Akap6",0.522222222222222,0.393939393939396,141.296775268295,94.8964215326158,17.3848034365171,1.01116698105587,18,1.82423202026116,1.84306777925824,1.83928513255376
"Aopep",0.380392156862745,0.371428571428573,0.556774702045758,5.08944861085623,12.3418250465419,1.11143908875133,17,1.37083141034072,1.81522528980506,1.72043149529183
"Cacna1c",0.385416666666667,0.428571428571429,0.442151765495615,0.790019928871558,1.33773109848215,1.62672741457643,24,1.41609363271108,1.74670177044455,1.65743712670912
"Cacna2d1",0.479166666666667,0.515151515151515,998.999999999999,630.18018057771,16.8291352536383,1.02271550365972,16,2.30391812912938,1.84693256773324,1.92268657768479
"Cacnb2",0.364187327823691,0.41025641025641,1.46531221103001,1.1590569300352,0.635607992983525,3.1602456466324,33,2.49767072724169,2.06247452896178,2.19038460955813
"Cald1",0.37156862745098,0.408450704225352,0.586594106979717,0.707974008157546,0.889466925779879,2.06839299610774,34,1.40351701927685,1.8579668806424,1.69810107605409
"Carmn",0.402777777777778,0.473684210633041,0.917724778834382,3.81738520946018,8.44441276367766,1.19435499718698,24,1.27455290497448,1.78353293538855,1.63983562451592
"Celf2",0.569444444444444,0.521739130434758,12.7901752890349,15.1084474397593,18.5395407479967,0.748666253976763,12,1.9323882251108,1.63213815206375,1.67199008444701
"Clic4",0.19047619047619,0.25,998.999999999999,632.18472436623,22.0464700930396,0.867456369488646,14,2.1551126541336,1.71482996190387,1.77982729591592
"Cobll1",0.5,0.687499999999996,998.999999999999,631.581236770805,20.4757401968944,0.936116911916971,13,3.15205363767933,1.77586715288778,1.93874564240387
"Cped1",0.57437641723356,0.559322033898225,0.888789099236666,1.00031865260849,1.15930132545553,1.7091560314855,21,1.84927350258471,1.74409603910897,1.76731036064917
"Crim1",0.361904761904762,0.466666666667133,1.13734415279366,2.08120258078512,3.56867458750379,1.35869099492939,14,2.17828703742721,1.76755349906734,1.82870902788501
"Dip2c",0.446078431372549,0.379310344827457,4.91551685598194,10.4819760964305,19.2942928091667,0.968083926783463,17,1.61237199240732,1.8104757239497,1.77084110981674
"Dlc1",0.491567390963176,0.621951219504143,0.162818090274899,0.280680797123322,0.465963737341427,4.34421992828486,31,1.60331058929059,2.19959836160334,1.99991871088201
"Ebf1",0.284832451499118,0.397435897444264,8.06972238473717,5.34674991511613,0.802977122090608,2.29152615025417,27,2.67220076321912,1.93080786574146,2.1097406265385
"Enah",0.27156862745098,0.264705882352942,0.21581287144597,5.44398837857263,13.8186679039776,1.08237931545051,17,1.17723969523193,1.82917243273798,1.68150070937414
"Entpd1",0.533333333333333,0.4375,998.999999999999,624.918426315533,3.13408205218771,0.587763936312849,10,2.24486431214195,1.45518550501392,1.53418710405925
"Esyt2",0.370448179271709,0.472222222210269,2.82174661777859,4.81781176270439,7.95424172594527,1.20601921592584,17,1.88029976183289,1.78042082696608,1.79908000760918
"Ext1",0.470588235294118,0.452380952386357,2.14219052136322,4.63437070393571,8.58106838961744,1.1911719682194,17,2.00355990085694,1.78444863733682,1.8243643977009
"Fbxl17",0.323529411764706,0.268292682968441,1.14228310454893,3.35762601649466,6.88286529676835,1.23318668029359,17,1.71447556346067,1.77472384313759,1.76305440421948
"Fry",0.269142857142857,0.306451612903654,0.967109511698708,1.00058307233152,1.03271887475924,1.81093980077621,25,1.73301928239132,1.76293803623628,1.7551779650158
"Igf1r",0.441666666666667,0.432432432432439,998.999999999999,628.343522516821,12.0487657032094,1.11728493243216,20,2.27098378341351,1.81254654073899,1.9036065092442
"Igfbp7",0.490196078431373,0.446808510638298,1.41815099081434,2.62781801244523,4.5350691066406,1.31146059194255,17,2.03034564341956,1.76774287265455,1.81513357203247
"Irag1",0.452898550724638,0.4,6.15268968030428,5.94504313223304,5.4753654727858,1.27574585298176,23,1.62958666830168,1.76954835731579,1.7345974562936
"Itga8",0.521164021164021,0.51923076923252,0.598235368448679,1.11390665619041,1.92709279561394,1.50109375495998,15,1.92605723292953,1.76403044052173,1.79096014824676
"Itpr1",0.479166666666667,0.607142857142863,998.999999999999,630.612007276407,17.9530740234474,0.999001549560649,16,2.10372085427904,1.83645149030876,1.88238436369671
"Kcnab1",0.361574074074074,0.3768115942029,0.49759383593653,0.525148366263887,0.558242152101412,3.59242563919489,30,2.19978136464316,2.12021247666432,2.14331156445792
"Ldlrad4",0.2,0.2,0.433799096684424,6.86010980473071,17.1502563304126,0.732203254755864,15,1.10844558135158,1.61573849997841,1.51409944970769
