"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1600010M07Rik",0.401595744680851,0.3954,0.5843,0.287319346876254,0.099938415795665,0.395348837209302,47
"1700025G04Rik",0.531659226190476,0.5043,0.1886,0.121368178416132,0.075981664500906,0.848837209302326,64
"2210408F21Rik",0.508689876431812,0.5245,0.0098,0.058252597264227,0.0832871335548961,1.41860465116279,93
"2610035D17Rik",0.828070175438597,0.842,0,0.0765715972176773,0.116950352817132,0.331395348837209,38
"2610037D02Rik",0.36875,0.3646,1e-04,0.0510059698120282,0.0778451178929044,0.558139534883721,64
"2610307P16Rik",0.362535564540282,0.3627,0.1339,0.105456651184099,0.08340545857518,1.44767441860465,106
"3222401L13Rik",0.400574712643678,0.3836,1e-04,0.0918721634978959,0.140261417715786,0.273255813953488,29
"4632427E13Rik",0.457291666666667,0.4712,0.2628,0.148194285895099,0.0739180726571139,0.761627906976744,80
"4732440D04Rik",0.323800897170462,0.3357,0.2692,0.156471874205838,0.0828487092037169,1.33139534883721,92
"4930523C07Rik",0.450793650793651,0.4601,0.1294,0.10162902653648,0.080169399863384,0.52906976744186,63
"5031425E22Rik",0.498717332050665,0.4982,0.1358,0.105627509124764,0.0825644156032231,1.28488372093023,99
"5330438D12Rik",0.467509920634921,0.5026,0.3249,0.184343739751206,0.0931123385133424,0.430232558139535,48
"5430431A17Rik",0.414516129032258,0.449,2e-04,0.088283053650056,0.134721650608186,0.284883720930233,31
"6720427I07Rik",0.577777777777778,0.5679,0.2651,0.179809337215494,0.120870794373797,0.319767441860465,45
"9330159M07Rik",0.117407407407407,0.109,0.6548,0.300190284328676,0.0787066275979976,0.546511627906977,45
"9530026P05Rik",0.480580810592123,0.5032,0.134,0.103802546468726,0.0808210893065678,3.37790697674419,130
"AU040320",0.583333333333333,0.5385,0.0893,0.0977514106814867,0.0975049879141907,0.406976744186047,48
"AW554918",0.426337448559671,0.4105,0.2534,0.146910794400289,0.0774097533140408,0.901162790697674,81
"Aak1",0.529829290206649,0.4992,0.0942,0.0898786907239595,0.0826387202990609,1.29651162790698,106
"Abca1",0.420659117305459,0.4334,0.2561,0.149328606308392,0.0795365580350167,0.988372093023256,82
"Abca8a",0.702118644067797,0.6919,0.4869,0.23778119693457,0.0807691481180663,1.06395348837209,59
"Abca8b",0.454411764705882,0.4563,0.7558,0.352445929154735,0.099938415795665,0.395348837209302,34
"Abca9",0.59375,0.6561,0.1725,0.138578860554143,0.111606113019694,0.348837209302326,36
"Abcc1",0.618518518518518,0.6387,0.0993,0.103981492213576,0.101220399107535,0.38953488372093,45
"Abcc4",0.596491228070175,0.6029,1.1443,0.513682754937013,0.120870794373797,0.319767441860465,38
"Abcc5",0.463703703703704,0.4874,0.1681,0.114415408890165,0.0772524678449116,0.895348837209302,90
"Abcc9",0.355555555555556,0.4457,0.0171,0.0947007751690434,0.134721650608186,0.284883720930233,30
"Abcd3",0.576904761904762,0.5859,3e-04,0.0483266111364364,0.0736368440757172,0.744186046511628,70
"Abcg2",0.495726495726496,0.4908,1.3977,0.609910603038278,0.120870794373797,0.319767441860465,39
"Abhd17b",0.422413793103448,0.4288,0.3145,0.173021051293999,0.0818508190097008,0.511627906976744,58
"Abhd18",0.415277777777778,0.441,0.1472,0.103884094141733,0.0732896397858066,0.703488372093023,54
"Abhd6",0.372222222222222,0.3951,1.0759,0.504427023022759,0.146406206496761,0.261627906976744,30
"Abi1",0.692641650385013,0.7158,0.122,0.101112701259204,0.083672799056558,2.09883720930233,113
"Abi2",0.375,0.3746,0.5427,0.282660204812614,0.116950352817132,0.331395348837209,36
"Abl2",0.506410256410256,0.5161,1.0016,0.443438226427653,0.0963499844971692,0.412790697674419,52
"Ablim1",0.461992353058154,0.4587,0.0537,0.0648401110471711,0.0678864629393793,8.32558139534884,155
"Ablim3",0.551587301587302,0.5277,1e-04,0.06239103096187,0.0952339012890961,0.418604651162791,42
"Abra",0.472682823129252,0.4589,0.3469,0.183015593190193,0.0783238159991541,0.936046511627907,56
"Abtb2",0.465599876314162,0.4907,0.1406,0.103972370915481,0.0772524678449116,0.895348837209302,70
"Acaca",0.504807692307692,0.5394,2e-04,0.0597412135248651,0.0911287467903106,0.441860465116279,52
"Acacb",0.502313883299799,0.4775,0.0312,0.0656139139547064,0.0821183179134882,1.22093023255814,71
"Acadl",0.440104166666667,0.4485,0.0885,0.0816672153149596,0.0734030601910483,0.674418604651163,64
"Acadm",0.560869565217391,0.5747,0.243,0.149061067806776,0.0867259375635486,0.47093023255814,46
"Acap2",0.443989071038251,0.4348,2e-04,0.0522311154100347,0.0796583236029263,0.534883720930233,61
"Acat1",0.530503144654088,0.5287,1e-04,0.0540293590455223,0.082462841048861,0.505813953488372,53
"Acbd5",0.424731182795699,0.4418,0.1305,0.145414364794911,0.146406206496761,0.261627906976744,31
"Acbd6",0.441869918699187,0.4411,0.4152,0.225714022453234,0.103924550293573,0.377906976744186,41
"Acer2",0.58010101010101,0.5772,0.2232,0.13959884602058,0.0837579708220987,2.01162790697674,105
"Acer3",0.594339622641509,0.6067,0.0639,0.0805346462266547,0.0859412496701773,0.476744186046512,53
"Acin1",0.529569892473118,0.554,1.0213,0.443610621384839,0.0851872890617778,0.482558139534884,62
"Ackr3",0.583786848072562,0.6205,0.1291,0.103353859331773,0.0829777944860615,1.3546511627907,84
"Aco2",0.536235827664399,0.5373,0.0639,0.0744295617988777,0.0766167507208192,0.872093023255814,70
"Acox1",0.508563748079877,0.5238,0.3588,0.184465851642766,0.0736368440757172,0.744186046511628,62
"Acsl1",0.457,0.4418,1e-04,0.0512807970697758,0.078264870724571,0.552325581395349,50
"Acss1",0.530324488729661,0.5339,0.1335,0.104001270221436,0.0814146067182069,1.13372093023256,58
"Actc1",0.405235124352771,0.4363,0.1174,0.0994168888580637,0.0837507282492159,1.56976744186047,68
"Actc1dt",0.335416666666667,0.4106,0.098,0.107160473949502,0.106829763878873,0.366279069767442,32
"Actn1",0.602452222574174,0.5817,0.0852,0.0860336212184374,0.0819860174742934,1.20348837209302,82
"Actn2",0.495458055796335,0.5048,0.058,0.0736429562767515,0.0788373418866919,4.05813953488372,76
"Actn4",0.617283950617284,0.584,0.0729,0.092306342875681,0.0987005543521235,0.401162790697674,54
