"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"1600010M07Rik",0.3954,0.401595744680851,47,0.5843,0.287319346876254,0.099938415795665,-0.691877704637668,-1.3811171374744,0.0965133611047631,1
"1700025G04Rik",0.5043,0.531659226190476,64,0.1886,0.121368178416132,0.075981664500906,0,-0.0219388811933356,0.834081200600618,1
"2210408F21Rik",0.5245,0.508689876431812,93,0.0098,0.058252597264227,0.0832871335548961,0.142019004872428,-0.156079963092409,0.576357782994094,1
"2610035D17Rik",0.842,0.828070175438597,38,0,0.0765715972176773,0.116950352817132,2.41503749927884,-0.0143836992248652,0.865317213883757,1
"2610037D02Rik",0.3646,0.36875,64,1e-04,0.0510059698120282,0.0778451178929044,-0.80145432061792,0.0217355608171061,1,1
"2610307P16Rik",0.3627,0.362535564540282,106,0.1339,0.105456651184099,0.08340545857518,-0.795986107978407,-0.165203135822082,0.565419958490892,1
"3222401L13Rik",0.3836,0.400574712643678,29,1e-04,0.0918721634978959,0.140261417715786,-0.688055993685259,-1.84395929485745,0.0548079709534918,1
"4632427E13Rik",0.4712,0.457291666666667,80,0.2628,0.148194285895099,0.0739180726571139,-0.110182917750423,-1.08313364849234,0.141068281476618,1
"4732440D04Rik",0.3357,0.323800897170462,92,0.2692,0.156471874205838,0.0828487092037169,-0.814785127533092,0.116435879369874,1,1
"4930523C07Rik",0.4601,0.450793650793651,63,0.1294,0.10162902653648,0.080169399863384,-0.222392421336448,-0.0687388726735563,0.710801462270488,1
"5031425E22Rik",0.4982,0.498717332050665,99,0.1358,0.105627509124764,0.0825644156032231,-0.0130561528254464,-3.0380927642081,0.0137016313134548,1
"5330438D12Rik",0.5026,0.467509920634921,48,0.3249,0.184343739751206,0.0931123385133424,0.234465253637023,-0.397048353328671,0.372864238960088,1
"5430431A17Rik",0.449,0.414516129032258,31,2e-04,0.088283053650056,0.134721650608186,-0.295455883526171,-0.658741911519353,0.251044125483532,1
"6720427I07Rik",0.5679,0.577777777777778,45,0.2651,0.179809337215494,0.120870794373797,0.369233809665719,0.00380817221669361,1,1
"9330159M07Rik",0.109,0.117407407407407,45,0.6548,0.300190284328676,0.0787066275979976,-3.23946593469539,-4.79927587332733,0.00194730894375454,1
"9530026P05Rik",0.5032,0.480580810592123,130,0.134,0.103802546468726,0.0808210893065678,0.0745102776302792,0.105288719890041,1,1
"AU040320",0.5385,0.583333333333333,48,0.0893,0.0977514106814867,0.0975049879141907,0.165059246270496,0.0204284945644488,1,1
"AW554918",0.4105,0.426337448559671,81,0.2534,0.146910794400289,0.0774097533140408,-0.546282032557096,-1.17213429225636,0.125744568920941,1
"Aak1",0.4992,0.529829290206649,106,0.0942,0.0898786907239595,0.0826387202990609,-0.0388192488905279,-0.0902581692711095,0.670929882393254,1
"Abca1",0.4334,0.420659117305459,82,0.2561,0.149328606308392,0.0795365580350167,-0.341036917835067,-0.396452404328514,0.373223217954871,1
"Abca8a",0.6919,0.702118644067797,59,0.4869,0.23778119693457,0.0807691481180663,1.03562390973072,0.481599077683896,1,1
"Abca8b",0.4563,0.454411764705882,34,0.7558,0.352445929154735,0.099938415795665,-0.255257055242075,0.0521715508342666,1,1
"Abca9",0.6561,0.59375,36,0.1725,0.138578860554143,0.111606113019694,1.1096244911745,-0.205621012694763,0.521339774606459,1
"Abcc1",0.6387,0.618518518518518,45,0.0993,0.103981492213576,0.101220399107535,0.841302253980942,-0.0251041094274171,0.822701352811539,1
"Abcc4",0.6029,0.596491228070175,38,1.1443,0.513682754937013,0.120870794373797,0.807354922057604,-0.548809694508503,0.294789143096738,1
"Abcc5",0.4874,0.463703703703704,90,0.1681,0.114415408890165,0.0772524678449116,-0.0374747054186628,-0.0453375699774199,0.763320603242862,1
"Abcc9",0.4457,0.355555555555556,30,0.0171,0.0947007751690434,0.134721650608186,-0.295455883526171,0.0184971923280202,1,1
"Abcd3",0.5859,0.576904761904762,70,3e-04,0.0483266111364364,0.0736368440757172,0.500898235932682,-0.189465938360584,0.538175432859436,1
"Abcg2",0.4908,0.495726495726496,39,1.3977,0.609910603038278,0.120870794373797,-0.15754127698648,-2.79825178087812,0.0179963585531719,1
"Abhd17b",0.4288,0.422413793103448,58,0.3145,0.173021051293999,0.0818508190097008,-0.32930762525296,-0.908387226657155,0.17769770260247,1
"Abhd18",0.441,0.415277777777778,54,0.1472,0.103884094141733,0.0732896397858066,-0.263034405833794,-0.856841650493685,0.190508177586473,1
"Abhd6",0.3951,0.372222222222222,30,1.0759,0.504427023022759,0.146406206496761,-0.452512204697507,0.131776819535315,1,1
"Abi1",0.7158,0.692641650385013,113,0.122,0.101112701259204,0.083672799056558,1.38404980679516,0.271819407033774,1,1
"Abi2",0.3746,0.375,36,0.5427,0.282660204812614,0.116950352817132,-0.777607578663552,0.0525323668217723,1,1
"Abl2",0.5161,0.506410256410256,52,1.0016,0.443438226427653,0.0963499844971692,0.203533394085132,-0.509867878319632,0.312581696610999,1
"Ablim1",0.4587,0.461992353058154,155,0.0537,0.0648401110471711,0.0678864629393793,-0.295206562685511,-3.40272391128912,0.00908801577073844,1
"Ablim3",0.5277,0.551587301587302,42,1e-04,0.06239103096187,0.0952339012890961,0.160464672193247,-0.592547038185238,0.276321377516199,1
"Abra",0.4589,0.472682823129252,56,0.3469,0.183015593190193,0.0783238159991541,-0.305808429524085,-2.73889691922761,0.0192595515675033,1
"Abtb2",0.4907,0.465599876314162,70,0.1406,0.103972370915481,0.0772524678449116,0.074962057681222,0.0513690550411212,1,1
"Acaca",0.5394,0.504807692307692,52,2e-04,0.0597412135248651,0.0911287467903106,0.228268987673117,-0.00134654069523776,0.958612432297127,1
"Acacb",0.4775,0.502313883299799,71,0.0312,0.0656139139547064,0.0821183179134882,-0.137503523749935,-0.440223839953319,0.348079092832029,1
"Acadl",0.4485,0.440104166666667,64,0.0885,0.0816672153149596,0.0734030601910483,-0.299560281858908,-0.207966171618807,0.518973736068601,1
"Acadm",0.5747,0.560869565217391,46,0.243,0.149061067806776,0.0867259375635486,0.540568381362703,-0.137813095773325,0.5995824020591,1
"Acap2",0.4348,0.443989071038251,61,2e-04,0.0522311154100347,0.0796583236029263,-0.37851162325373,-0.0222897736737622,0.832779048706849,1
"Acat1",0.5287,0.530503144654088,53,1e-04,0.0540293590455223,0.082462841048861,0.166009951438929,0.0146575861922074,1,1
