"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.4546,0.50094696969697,24,0.2975,0.158226583694083,0.0691147354954301,-0.415037499278844,-0.677681039076933,0.244342894010334,1
"2210408F21Rik",0.4427,0.380645161290323,31,2e-04,0.0432619898503182,0.0659594791647193,-0.330148601692331,-0.0794072546949138,0.690250322358496,1
"2610307P16Rik",0.6026,0.612238095238095,25,1e-04,0.0452898748333239,0.0691147354954301,0.604071323668861,-0.0424389269535972,0.77079279642448,1
"4732440D04Rik",0.2954,0.22768759018759,22,0.0795,0.0754645208449136,0.0691494781704647,-1.09953567355091,0.0889430795216235,1,1
"5031425E22Rik",0.6872,0.682430213464696,29,1e-04,0.0453209093900982,0.0691621356084767,1.13750352374994,-0.266145194840266,0.465645520691212,1
"9530026P05Rik",0.4824,0.434629028379028,36,0.1633,0.0956506021426664,0.0513763530058991,0.0512253233551733,-3.12642993134565,0.0123992958588061,1
"Abca1",0.365,0.344285714285714,20,0.0954,0.0764423507059908,0.0614209503116166,-0.770518153877233,-0.0272170563670784,0.815519767737311,1
"Abca6",0.5238,0.521014492753623,23,0.3058,0.161323797274994,0.0690312130380074,0.280107919192735,0.043331726522382,1,1
"Abca8a",0.67,0.618596570912747,40,0.1778,0.0993026009295249,0.048544172486361,1.11381989955716,-1.08438409756705,0.140839007737212,1
"Abca8b",0.455,0.484057971014493,23,0.7233,0.319922786225729,0.0691147354954301,-0.604071323668861,-2.24556778999477,0.0340710383661952,1
"Abca9",0.3054,0.25297619047619,24,1.0873,0.455012721291345,0.0643220963189804,-0.415037499278844,-0.203549202142323,0.523445926855302,1
"Abi1",0.661,0.656896551724138,29,0.2429,0.131639008363709,0.0601746454408389,1.28010791919274,-0.0405771815309208,0.775739106451767,1
"Ablim1",0.5266,0.520822211611685,37,0.0327,0.0428296995881937,0.0464492278377012,0.146220740851044,-0.0431715521226863,0.768878661419974,1
"Ablim3",0.4352,0.38015873015873,21,0.156,0.0929095015369799,0.0514237786808139,-0.289506617194985,-1.11514904586115,0.135327736762938,1
"Acacb",0.3721,0.317592592592593,18,1e-04,0.0374978813627806,0.0572137641347535,-0.754887502163469,-0.0441165115773927,0.766435634834676,1
