"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1700025G04Rik",0.50094696969697,0.4546,0.2975,0.158226583694083,0.0691147354954301,1.3695652173913,24
"2210408F21Rik",0.380645161290323,0.4427,2e-04,0.0432619898503182,0.0659594791647193,1.71739130434783,31
"2610307P16Rik",0.612238095238095,0.6026,1e-04,0.0452898748333239,0.0691147354954301,1.3695652173913,25
"4732440D04Rik",0.22768759018759,0.2954,0.0795,0.0754645208449136,0.0691494781704647,1.43478260869565,22
"5031425E22Rik",0.682430213464696,0.6872,1e-04,0.0453209093900982,0.0691621356084767,1.39130434782609,29
"9530026P05Rik",0.434629028379028,0.4824,0.1633,0.0956506021426664,0.0513763530058991,3.67391304347826,36
"Abca1",0.344285714285714,0.365,0.0954,0.0764423507059908,0.0614209503116166,1,20
"Abca6",0.521014492753623,0.5238,0.3058,0.161323797274994,0.0690312130380074,1.34782608695652,23
"Abca8a",0.618596570912747,0.67,0.1778,0.0993026009295249,0.048544172486361,4.60869565217391,40
"Abca8b",0.484057971014493,0.455,0.7233,0.319922786225729,0.0691147354954301,1.3695652173913,23
"Abca9",0.25297619047619,0.3054,1.0873,0.455012721291345,0.0643220963189804,1.06521739130435,24
"Abi1",0.656896551724138,0.661,0.2429,0.131639008363709,0.0601746454408389,2.08695652173913,29
"Ablim1",0.520822211611685,0.5266,0.0327,0.0428296995881937,0.0464492278377012,6.8695652173913,37
"Ablim3",0.38015873015873,0.4352,0.156,0.0929095015369799,0.0514237786808139,0.869565217391304,21
"Acacb",0.317592592592593,0.3721,1e-04,0.0374978813627806,0.0572137641347535,0.934782608695652,18
"Acadsb",0.543859649122807,0.551,0.818,0.327242920432264,0.0253690204735438,0.673913043478261,19
"Acss1",0.526041666666667,0.4998,1.0044,0.416474744680441,0.0535437600419266,0.891304347826087,16
"Actn2",0.557665945165945,0.5705,0.0173,0.0480581317543791,0.0633667865661883,1.8695652173913,20
"Acyp2",0.252442047200112,0.3346,0.0997,0.0740635473919635,0.055293724716659,2.8695652173913,31
"Adamts5",0.681746031746032,0.6419,0.7191,0.305227771603731,0.0491065498294322,0.847826086956522,15
