"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1700025G04Rik",0.5390625,0.5286,0.6356,0.380853885913583,0.213042835085345,0.220417633410673,64
"2210408F21Rik",0.423529411764706,0.4271,0.2677,0.234278719312689,0.202555697296914,0.264501160092807,85
"2610037D02Rik",0.444444444444444,0.4549,0.2861,0.270506530644847,0.24721564113823,0.180974477958237,63
"2610307P16Rik",0.41786318588349,0.4369,0.0895,0.149287303126112,0.176101474307948,0.839907192575406,197
"4632427E13Rik",0.565789473684211,0.553,0.8079,0.450101947475224,0.218873707777159,0.208816705336427,76
"4732440D04Rik",0.244588744588745,0.249,0.699,0.404326628138077,0.212121536709556,0.222737819025522,77
"4930523C07Rik",0.416666666666667,0.4439,0.0163,0.161612906283507,0.237382778863676,0.187935034802784,62
"5031425E22Rik",0.594036697247706,0.5771,0.1931,0.202245892066722,0.19689889248324,0.334106728538283,109
"9530026P05Rik",0.463662159659926,0.4684,0.2173,0.201315851603517,0.181442410682438,1.34106728538283,237
"A930015D03Rik",0.625,0.6326,0.0168,0.23832710621021,0.354260933551728,0.139211136890951,48
"AW554918",0.450730994152047,0.4401,0.1038,0.161466386758018,0.186408994708412,0.424593967517401,114
"Aak1",0.476086956521739,0.483,0.6806,0.385622254196313,0.194225722909169,0.366589327146172,115
"Abca1",0.430275229357798,0.4361,0.2453,0.217405103211278,0.189776060971359,0.40139211136891,109
"Abca6",0.583585858585859,0.6061,0.7474,0.456444155535212,0.263650373554113,0.17169373549884,36
"Abca8a",0.701425217974514,0.6863,0.2387,0.209588211484553,0.181665061674075,0.459396751740139,71
"Abca8b",0.470833333333333,0.4616,0.4971,0.39918773320101,0.321374731175676,0.148491879350348,40
"Abca9",0.54874213836478,0.6108,0.1822,0.22279517196922,0.234606492654322,0.190255220417633,53
"Abcc4",0.587301587301587,0.5853,2.1884,0.992898935708138,0.24721564113823,0.180974477958237,63
"Abcc5",0.414855072463768,0.4069,0.36,0.26693140919053,0.198893238970335,0.301624129930394,92
"Abcg2",0.596794871794872,0.5773,0.3413,0.326650850756733,0.30095073272245,0.155452436194896,52
"Abhd17b",0.302380952380952,0.3178,0.244,0.232145025154089,0.213042835085345,0.220417633410673,70
"Abi1",0.667431561996779,0.6878,0.1322,0.166667551113561,0.177880906400779,1.00232018561485,207
"Ablim1",0.420223858267337,0.4331,0.1295,0.170222985534553,0.184877239906441,1.97679814385151,299
"Ablim3",0.5,0.493,1.0996,0.563993375158843,0.223637881659273,0.201856148491879,50
"Abtb2",0.476608187134503,0.4773,1.118,0.56344055218871,0.212121536709556,0.222737819025522,57
"Acap2",0.524390243902439,0.5244,0.06,0.158470023048872,0.207236548536643,0.238979118329466,82
"Acbd6",0.4,0.3996,1.8708,0.955115109283099,0.373715143578386,0.134570765661253,45
"Acer2",0.610133713638387,0.5982,0.4893,0.304077905991238,0.180634321750618,1.25754060324826,214
"Acer3",0.513235294117647,0.5482,0.007,0.143497915364643,0.215109149400264,0.215777262180974,68
"Ackr3",0.525525525525526,0.5358,0.4766,0.298663110597402,0.179730124252432,0.475638051044084,111
"Actn1",0.577477870388318,0.5671,0.0662,0.139194856873155,0.174200944730932,0.682134570765661,134
"Actn4",0.527777777777778,0.5318,1e-04,0.138921564846938,0.212121536709556,0.222737819025522,78
"Actr2",0.517647058823529,0.5047,0.0049,0.136266053512542,0.20528168573149,0.248259860788863,85
"Actr3",0.495039682539683,0.514,0.0819,0.164695169990405,0.204042422965345,0.255220417633411,84
"Acvr1",0.486714285714286,0.5072,0.3665,0.252950870866908,0.173770296770724,0.575406032482599,150
"Acvr2a",0.62037037037037,0.6232,3e-04,0.189314180811986,0.288971858826839,0.160092807424594,54
"Acyp2",0.368232662192394,0.3633,0.355,0.248531849218317,0.17369097770611,0.593967517401392,149
"Adam10",0.344594594594595,0.3585,0.5628,0.341736846890442,0.195522077484001,0.352668213457077,111
"Adam9",0.619883040935672,0.5873,0.1529,0.240155573450825,0.278115612517227,0.164733178654292,57
"Adamts1",0.465686274509804,0.4662,2.0815,0.926128250896973,0.207236548536643,0.238979118329466,68
"Adamts12",0.273015873015873,0.2655,6e-04,0.210643429403541,0.321374731175676,0.148491879350348,42
"Adamts5",0.571428571428571,0.5905,0.9001,0.47621542060115,0.20528168573149,0.248259860788863,56
"Adamts9",0.537292234087311,0.536,0.7358,0.393995134467518,0.17499790204339,0.747099767981439,88
"Adamtsl3",0.610555555555556,0.604,0.2821,0.252427360398867,0.221922721782537,0.204176334106729,60
"Adarb1",0.544927536231884,0.5549,1.106,0.554700134676469,0.20573200569586,0.245939675174014,69
"Adcy9",0.594827586206897,0.6268,0.094,0.21778848484323,0.278115612517227,0.164733178654292,58
"Adgra2",0.654385964912281,0.6499,0.0889,0.16574263920751,0.201582257616271,0.271461716937355,95
"Adgrf5",0.478716608594657,0.5082,0.2022,0.1907762677636,0.174102952964272,0.672853828306265,164
"Adgrg6",0.366666666666667,0.3546,0.2916,0.239549574812603,0.196744050597115,0.336426914153132,92
"Adgrl2",0.540933507549361,0.5315,0.2788,0.219997038167013,0.174304809627085,0.691415313225058,164
"Adgrl4",0.551774157313079,0.5583,0.2809,0.222307846958454,0.176616184921212,0.888631090487239,167
"Adh6b",0.711111111111111,0.719,3.4183,1.44050667249964,0.21751985779779,0.211136890951276,45
"Adipor2",0.57037037037037,0.5833,0.1756,0.197703458124284,0.20011108170849,0.28538283062645,90
"Adk",0.528716216216216,0.5262,0.3258,0.237598633832491,0.173928313406825,0.561484918793503,148
"Adss2",0.648484848484848,0.6364,5e-04,0.201461653033958,0.307409098067198,0.153132250580046,55
"Aebp2",0.303030303030303,0.289,1.0685,0.561182526536671,0.237382778863676,0.187935034802784,66
"Afap1l1",0.638138138138138,0.6491,0.0777,0.15788620052618,0.196078856936986,0.345707656612529,111
"Afdn",0.451754385964912,0.463,0.2335,0.270763168387534,0.278115612517227,0.164733178654292,57
"Aff1",0.480959342801448,0.4802,0.3726,0.255582852369873,0.174252209852919,0.68677494199536,171
"Aff4",0.508658008658009,0.5145,0.1489,0.198962368702176,0.21751985779779,0.211136890951276,77
"Afg1l",0.525462962962963,0.5176,0.4557,0.313890320427934,0.215109149400264,0.215777262180974,72
"Afg2a",0.594298245614035,0.5983,4.336,1.78192023155594,0.206706166996433,0.241299303944316,76
"Aftph",0.44672131147541,0.4482,0.861,0.480567323867954,0.234606492654322,0.190255220417633,61
"Agap1",0.485741496598639,0.4859,0.1106,0.156518645060864,0.174908143889627,0.740139211136891,175
"Agfg1",0.433333333333333,0.4286,0,0.142418064904707,0.21751985779779,0.211136890951276,70
"Agmo",0.713888888888889,0.722,0.7629,0.423562828428924,0.204439626620443,0.252900232018561,60
"Ago2",0.478395061728395,0.4868,0.503,0.360758170874265,0.259257979648628,0.174013921113689,54
"Ago3",0.587037037037037,0.5805,0.4227,0.280651493564994,0.183482381171601,0.445475638051044,135
"Agpat4",0.514814814814815,0.5309,0.3454,0.382805114549991,0.384339011622686,0.132250580046404,45
"Agps",0.443661971830986,0.4457,0.8107,0.461466058045169,0.234606492654322,0.190255220417633,71
"Ahnak",0.542283950617284,0.542,0,0.113931877426433,0.174011954122638,0.663573085846868,162
"Ahsg",0.645522388059702,0.6402,1.6617,0.759840714053109,0.196744050597115,0.336426914153132,67
"Aig1",0.637755102040816,0.6475,0.8597,0.453788522062435,0.194460336030026,0.364269141531323,98
"Airn",0.253540991916788,0.2587,1.2646,0.595358224542475,0.175842461617873,2.63109048723898,314
"Akap10",0.369850187265918,0.3839,0.8025,0.436928637263262,0.201885671980089,0.269141531322506,89
"Akap12",0.491397849462366,0.5031,1.7674,0.909294965432331,0.36370451053698,0.136890951276102,31
"Akap13",0.539608758076095,0.5443,0.0604,0.138907605101938,0.177126215525693,0.935034802784223,199
"Akt3",0.508470507544582,0.4818,0.0954,0.153979626364919,0.179846216001352,1.18097447795824,243
"Alcam",0.201550387596899,0.1918,2.4588,1.06757548665677,0.204439626620443,0.252900232018561,43
"Alpk1",0.386792452830189,0.3837,0.2254,0.278618797874045,0.294811777286291,0.157772621809745,53
"Ambra1",0.449026763990268,0.4441,0.4911,0.306422076202348,0.183170651053053,0.447795823665893,137
"Amotl1",0.513888888888889,0.5238,0.2249,0.240828096156924,0.237382778863676,0.187935034802784,66
"Anapc1",0.413888888888889,0.4171,0.5745,0.352018524631456,0.204439626620443,0.252900232018561,84
"Ank",0.5,0.495,0.8382,0.456107513228592,0.210472208537803,0.22737819025522,69
"Ank2",0.360808270676692,0.3709,0.3937,0.278321726711337,0.196744050597115,0.336426914153132,76
"Ankhd1",0.500599078341014,0.4985,0.1137,0.15697386253513,0.173805412711989,0.5707656612529,155
"Ankib1",0.478658536585366,0.4874,0.6339,0.377590555347567,0.209044641534184,0.232018561484919,82
"Ankrd11",0.519746376811594,0.534,3e-04,0.114169540417459,0.174200944730932,0.682134570765661,184
"Ankrd12",0.542929292929293,0.5431,1.0061,0.504771910559373,0.187416964727682,0.417633410672854,132
"Ankrd17",0.517447916666667,0.4978,0.1345,0.165962398872637,0.175469903878141,0.784222737819026,192
"Ankrd33b",0.65018315018315,0.6494,0.5294,0.331067692364367,0.198598722137844,0.306264501160093,91
"Ankrd44",0.421515151515152,0.4249,0.4502,0.292358761507585,0.185413281742585,0.431554524361949,110
"Anks1",0.478260869565217,0.4708,0.3783,0.280978101330023,0.209733220098054,0.22969837587007,69
"Ano6",0.500359911406423,0.5143,0.4384,0.280787113237308,0.174583517617782,0.71461716937355,172
"Antxr2",0.503086419753086,0.5165,1.6674,0.800186802755818,0.255059976742386,0.176334106728538,54
"Anxa1",0.624183006535948,0.6282,3.2776,1.37966855688348,0.206205775880038,0.243619489559165,51
"Anxa2",0.557232704402516,0.537,0.8268,0.436023348783334,0.186408994708412,0.424593967517401,106
"Anxa3",0.497454212454212,0.4898,0.1152,0.159749921540015,0.17717538016545,0.501160092807425,130
"Anxa7",0.455555555555556,0.466,2e-04,0.145376727487475,0.221922721782537,0.204176334106729,75
"Aopep",0.466031307736915,0.4683,0.2011,0.193677944075155,0.179172779917453,1.11832946635731,214
"Ap1g1",0.463815789473684,0.463,0.0091,0.142942493508519,0.213042835085345,0.220417633410673,76
"Ap2a2",0.410493827160494,0.4279,0.2158,0.217634580010897,0.207236548536643,0.238979118329466,81
"Ap2b1",0.505813953488372,0.4912,0.4191,0.293275750998662,0.204851830358624,0.250580046403712,86
"Ap3b1",0.533003300330033,0.5388,0.0465,0.147050366391123,0.197624926268041,0.322505800464037,101
"Ap3s1",0.64537037037037,0.6306,1.1146,0.564105510301352,0.215109149400264,0.215777262180974,72
"Apaf1",0.6,0.5981,1.7673,0.835495088869216,0.251045499066249,0.178654292343387,65
"Apba1",0.574588874588875,0.5728,0.5643,0.332138961900966,0.179992907810075,0.473317865429234,111
"Apbb1ip",0.46047619047619,0.422,0,0.251640557587966,0.384339011622686,0.132250580046404,35
"Apbb2",0.598642234671646,0.5805,0.0964,0.153481800980334,0.178505870697296,1.05800464037123,204
"Apc",0.483455882352941,0.4951,0.1231,0.168795500682068,0.186408994708412,0.424593967517401,136
"Aplp2",0.552696078431373,0.5566,1e-04,0.115424363588302,0.176233477987201,0.512761020881671,136
"Apoe",0.464702496085475,0.4733,0.0895,0.150009004616846,0.177203753051463,0.94199535962877,188
"Apold1",0.299145299145299,0.3023,1.0079,0.658016357482881,0.420428316662186,0.125290023201856,39
"App",0.485589791472144,0.4815,0.13,0.168783308102533,0.182388372575268,1.44779582366589,255
"Appbp2",0.541666666666667,0.5358,0.265,0.25605594425819,0.237382778863676,0.187935034802784,64
"Appl1",0.391666666666667,0.3907,0.5643,0.348696433259378,0.20528168573149,0.248259860788863,80
"Aqp1",0.42331085826661,0.4277,0.0961,0.15117859000947,0.175162099807798,0.529002320185615,113
"Arb2a",0.536003683241252,0.5466,0.5156,0.310492187405304,0.175177067563701,0.761020881670534,181
"Arf4",0.505434782608696,0.4906,0.0922,0.166634790846995,0.201030870553643,0.276102088167053,92
"Arfgef1",0.400804597701149,0.4112,0.1298,0.166798006400167,0.179472155108522,0.477958236658933,145
"Arfgef2",0.512654320987654,0.5467,2e-04,0.169821462013506,0.259257979648628,0.174013921113689,54
"Arfip1",0.496323529411765,0.4988,0.3585,0.285095723198087,0.227506201231211,0.197215777262181,68
"Arglu1",0.497835497835498,0.4962,0.7844,0.436757007884912,0.212121536709556,0.222737819025522,77
"Arhgap10",0.547119341563786,0.5451,0.1265,0.178465080414773,0.199205666153496,0.296983758700696,81
"Arhgap12",0.557407407407407,0.5768,0.6576,0.381903320807566,0.201885671980089,0.269141531322506,90
"Arhgap17",0.441666666666667,0.4539,0.2037,0.21269238345467,0.206706166996433,0.241299303944316,74
"Arhgap18",0.507062146892655,0.5184,2e-04,0.155498982232874,0.237382778863676,0.187935034802784,59
"Arhgap21",0.512820512820513,0.5154,0.3093,0.246938752612433,0.197763788156722,0.320185614849188,104
"Arhgap24",0.546823069403715,0.5787,0.2084,0.205271441303101,0.192645914683603,0.380510440835267,62
"Arhgap26",0.495379965457686,0.5085,0.3098,0.233282530502757,0.176616184921212,0.888631090487239,193
"Arhgap29",0.581077694235589,0.5805,0.7277,0.390581458275126,0.174482080605542,0.54292343387471,152
"Arhgap32",0.512172284644195,0.4989,0.2036,0.208474051207359,0.20032136754404,0.283062645011601,89
